time,"P(B)","P(Q)"
8.715000e-12,9.838177e-01,1.058033e+00
8.730000e-12,9.838227e-01,1.058083e+00
8.745000e-12,9.838205e-01,1.058121e+00
8.760000e-12,9.838115e-01,1.058147e+00
8.775000e-12,9.837959e-01,1.058161e+00
8.790000e-12,9.837740e-01,1.058164e+00
8.805000e-12,9.837460e-01,1.058156e+00
8.820000e-12,9.837122e-01,1.058136e+00
8.835000e-12,9.836729e-01,1.058107e+00
8.850000e-12,9.836284e-01,1.058067e+00
8.865000e-12,9.835788e-01,1.058017e+00
8.880000e-12,9.835246e-01,1.057958e+00
8.895000e-12,9.834659e-01,1.057889e+00
8.910000e-12,9.834030e-01,1.057812e+00
8.925000e-12,9.833363e-01,1.057727e+00
8.940000e-12,9.832659e-01,1.057634e+00
8.955000e-12,9.831922e-01,1.057533e+00
8.970000e-12,9.831154e-01,1.057426e+00
8.985000e-12,9.830358e-01,1.057311e+00
9.000000e-12,9.829536e-01,1.057191e+00
9.015000e-12,9.828692e-01,1.057064e+00
9.030000e-12,9.827827e-01,1.056932e+00
9.045000e-12,9.826944e-01,1.056795e+00
9.060000e-12,9.826046e-01,1.056653e+00
9.075000e-12,9.825136e-01,1.056507e+00
9.090000e-12,9.824215e-01,1.056357e+00
9.105000e-12,9.823286e-01,1.056204e+00
9.120000e-12,9.822351e-01,1.056048e+00
9.135000e-12,9.821414e-01,1.055889e+00
9.150000e-12,9.820475e-01,1.055728e+00
9.165000e-12,9.819537e-01,1.055566e+00
9.180000e-12,9.818602e-01,1.055402e+00
9.195000e-12,9.817673e-01,1.055237e+00
9.210000e-12,9.816751e-01,1.055072e+00
9.225000e-12,9.815839e-01,1.054906e+00
9.240000e-12,9.814938e-01,1.054741e+00
9.255000e-12,9.814049e-01,1.054577e+00
9.270000e-12,9.813176e-01,1.054413e+00
9.285000e-12,9.812320e-01,1.054251e+00
9.300000e-12,9.811481e-01,1.054091e+00
9.315000e-12,9.810663e-01,1.053933e+00
9.330000e-12,9.809866e-01,1.053777e+00
9.345000e-12,9.809092e-01,1.053624e+00
9.360000e-12,9.808342e-01,1.053474e+00
9.375000e-12,9.807618e-01,1.053328e+00
9.390000e-12,9.806921e-01,1.053186e+00
9.405000e-12,9.806252e-01,1.053047e+00
9.420000e-12,9.805612e-01,1.052913e+00
9.435000e-12,9.805003e-01,1.052784e+00
9.450000e-12,9.804426e-01,1.052660e+00
9.465000e-12,9.803880e-01,1.052541e+00
9.480000e-12,9.803369e-01,1.052427e+00
9.495000e-12,9.802891e-01,1.052320e+00
9.510000e-12,9.802448e-01,1.052218e+00
9.525000e-12,9.802042e-01,1.052122e+00
9.540000e-12,9.801671e-01,1.052033e+00
9.555000e-12,9.801338e-01,1.051950e+00
9.570000e-12,9.801042e-01,1.051875e+00
9.585000e-12,9.800784e-01,1.051806e+00
9.600000e-12,9.800565e-01,1.051744e+00
9.615000e-12,9.800385e-01,1.051690e+00
9.630000e-12,9.800245e-01,1.051643e+00
9.645000e-12,9.800143e-01,1.051604e+00
9.660000e-12,9.800082e-01,1.051573e+00
9.675000e-12,9.800061e-01,1.051549e+00
9.690000e-12,9.800080e-01,1.051533e+00
9.705000e-12,9.800139e-01,1.051525e+00
9.720000e-12,9.800238e-01,1.051525e+00
9.735000e-12,9.800378e-01,1.051534e+00
9.750000e-12,9.800558e-01,1.051550e+00
9.765000e-12,9.800779e-01,1.051575e+00
9.780000e-12,9.801039e-01,1.051608e+00
9.795000e-12,9.801339e-01,1.051649e+00
9.810000e-12,9.801679e-01,1.051698e+00
9.825000e-12,9.802058e-01,1.051756e+00
9.840000e-12,9.802477e-01,1.051822e+00
9.855000e-12,9.802934e-01,1.051895e+00
9.870000e-12,9.803430e-01,1.051977e+00
9.885000e-12,9.803964e-01,1.052067e+00
9.900000e-12,9.804535e-01,1.052165e+00
9.915000e-12,9.805143e-01,1.052271e+00
9.930000e-12,9.805788e-01,1.052385e+00
9.945000e-12,9.806470e-01,1.052506e+00
9.960000e-12,9.807186e-01,1.052635e+00
9.975000e-12,9.807938e-01,1.052772e+00
9.990000e-12,9.808723e-01,1.052916e+00
1.000500e-11,9.809543e-01,1.053066e+00
1.002000e-11,9.810395e-01,1.053224e+00
1.003500e-11,9.811279e-01,1.053389e+00
1.005000e-11,9.812195e-01,1.053561e+00
1.006500e-11,9.813142e-01,1.053739e+00
1.008000e-11,9.814118e-01,1.053924e+00
1.009500e-11,9.815123e-01,1.054114e+00
1.011000e-11,9.816157e-01,1.054311e+00
1.012500e-11,9.817218e-01,1.054514e+00
1.014000e-11,9.818305e-01,1.054722e+00
1.015500e-11,9.819418e-01,1.054935e+00
1.017000e-11,9.820555e-01,1.055153e+00
1.018500e-11,9.821715e-01,1.055377e+00
1.020000e-11,9.822898e-01,1.055605e+00
1.021500e-11,9.824103e-01,1.055837e+00
1.023000e-11,9.825328e-01,1.056074e+00
1.024500e-11,9.826573e-01,1.056314e+00
1.026000e-11,9.827836e-01,1.056559e+00
1.027500e-11,9.829116e-01,1.056806e+00
1.029000e-11,9.830413e-01,1.057057e+00
1.030500e-11,9.831724e-01,1.057311e+00
1.032000e-11,9.833050e-01,1.057567e+00
1.033500e-11,9.834388e-01,1.057826e+00
1.035000e-11,9.835738e-01,1.058086e+00
1.036500e-11,9.837099e-01,1.058349e+00
1.038000e-11,9.838469e-01,1.058613e+00
1.039500e-11,9.839846e-01,1.058878e+00
1.041000e-11,9.841231e-01,1.059145e+00
1.042500e-11,9.842622e-01,1.059412e+00
1.044000e-11,9.844017e-01,1.059679e+00
1.045500e-11,9.845415e-01,1.059947e+00
1.047000e-11,9.846815e-01,1.060214e+00
1.048500e-11,9.848217e-01,1.060481e+00
1.050000e-11,9.849617e-01,1.060748e+00
1.051500e-11,9.851017e-01,1.061014e+00
1.053000e-11,9.852413e-01,1.061278e+00
1.054500e-11,9.853805e-01,1.061541e+00
1.056000e-11,9.855192e-01,1.061802e+00
1.057500e-11,9.856573e-01,1.062062e+00
1.059000e-11,9.857945e-01,1.062319e+00
1.060500e-11,9.859309e-01,1.062574e+00
1.062000e-11,9.860663e-01,1.062826e+00
1.063500e-11,9.862006e-01,1.063075e+00
1.065000e-11,9.863336e-01,1.063321e+00
1.066500e-11,9.864652e-01,1.063563e+00
1.068000e-11,9.865954e-01,1.063802e+00
1.069500e-11,9.867240e-01,1.064037e+00
1.071000e-11,9.868509e-01,1.064269e+00
1.072500e-11,9.869760e-01,1.064495e+00
1.074000e-11,9.870992e-01,1.064718e+00
1.075500e-11,9.872203e-01,1.064936e+00
1.077000e-11,9.873394e-01,1.065149e+00
1.078500e-11,9.874563e-01,1.065357e+00
1.080000e-11,9.875708e-01,1.065560e+00
1.081500e-11,9.876830e-01,1.065757e+00
1.083000e-11,9.877926e-01,1.065949e+00
1.084500e-11,9.878997e-01,1.066136e+00
1.086000e-11,9.880042e-01,1.066317e+00
1.087500e-11,9.881059e-01,1.066492e+00
1.089000e-11,9.882047e-01,1.066660e+00
1.090500e-11,9.883008e-01,1.066823e+00
1.092000e-11,9.883938e-01,1.066980e+00
1.093500e-11,9.884838e-01,1.067130e+00
1.095000e-11,9.885708e-01,1.067274e+00
1.096500e-11,9.886546e-01,1.067412e+00
1.098000e-11,9.887353e-01,1.067543e+00
1.099500e-11,9.888127e-01,1.067667e+00
1.101000e-11,9.888868e-01,1.067785e+00
1.102500e-11,9.889577e-01,1.067896e+00
1.104000e-11,9.890251e-01,1.068001e+00
1.105500e-11,9.890892e-01,1.068099e+00
1.107000e-11,9.891500e-01,1.068190e+00
1.108500e-11,9.892072e-01,1.068274e+00
1.110000e-11,9.892611e-01,1.068352e+00
1.111500e-11,9.893115e-01,1.068423e+00
1.113000e-11,9.893584e-01,1.068488e+00
1.114500e-11,9.894019e-01,1.068545e+00
1.116000e-11,9.894419e-01,1.068597e+00
1.117500e-11,9.894785e-01,1.068641e+00
1.119000e-11,9.895117e-01,1.068680e+00
1.120500e-11,9.895414e-01,1.068711e+00
1.122000e-11,9.895677e-01,1.068737e+00
1.123500e-11,9.895907e-01,1.068756e+00
1.125000e-11,9.896104e-01,1.068769e+00
1.126500e-11,9.896267e-01,1.068777e+00
1.128000e-11,9.896398e-01,1.068778e+00
1.129500e-11,9.896496e-01,1.068773e+00
1.131000e-11,9.896563e-01,1.068763e+00
1.132500e-11,9.896599e-01,1.068747e+00
1.134000e-11,9.896604e-01,1.068726e+00
1.135500e-11,9.896579e-01,1.068699e+00
1.137000e-11,9.896525e-01,1.068668e+00
1.138500e-11,9.896442e-01,1.068631e+00
1.140000e-11,9.896330e-01,1.068590e+00
1.141500e-11,9.896192e-01,1.068544e+00
1.143000e-11,9.896027e-01,1.068493e+00
1.144500e-11,9.895836e-01,1.068438e+00
1.146000e-11,9.895620e-01,1.068379e+00
1.147500e-11,9.895380e-01,1.068316e+00
1.149000e-11,9.895117e-01,1.068249e+00
1.150500e-11,9.894832e-01,1.068179e+00
1.152000e-11,9.894525e-01,1.068105e+00
1.153500e-11,9.894197e-01,1.068028e+00
1.155000e-11,9.893850e-01,1.067948e+00
1.156500e-11,9.893485e-01,1.067865e+00
1.158000e-11,9.893101e-01,1.067780e+00
1.159500e-11,9.892702e-01,1.067692e+00
1.161000e-11,9.892286e-01,1.067602e+00
1.162500e-11,9.891856e-01,1.067510e+00
1.164000e-11,9.891412e-01,1.067416e+00
1.165500e-11,9.890956e-01,1.067321e+00
1.167000e-11,9.890488e-01,1.067224e+00
1.168500e-11,9.890009e-01,1.067126e+00
1.170000e-11,9.889521e-01,1.067027e+00
1.171500e-11,9.889024e-01,1.066928e+00
1.173000e-11,9.888520e-01,1.066827e+00
1.174500e-11,9.888009e-01,1.066727e+00
1.176000e-11,9.887493e-01,1.066626e+00
1.177500e-11,9.886972e-01,1.066525e+00
1.179000e-11,9.886447e-01,1.066425e+00
1.180500e-11,9.885919e-01,1.066324e+00
1.182000e-11,9.885390e-01,1.066225e+00
1.183500e-11,9.884860e-01,1.066126e+00
1.185000e-11,9.884330e-01,1.066028e+00
1.186500e-11,9.883801e-01,1.065931e+00
1.188000e-11,9.883274e-01,1.065835e+00
1.189500e-11,9.882750e-01,1.065741e+00
1.191000e-11,9.882229e-01,1.065648e+00
1.192500e-11,9.881712e-01,1.065558e+00
1.194000e-11,9.881201e-01,1.065469e+00
1.195500e-11,9.880695e-01,1.065382e+00
1.197000e-11,9.880196e-01,1.065297e+00
1.198500e-11,9.879704e-01,1.065215e+00
1.200000e-11,9.879220e-01,1.065135e+00
1.201500e-11,9.878744e-01,1.065058e+00
1.203000e-11,9.878277e-01,1.064984e+00
1.204500e-11,9.877821e-01,1.064912e+00
1.206000e-11,9.877374e-01,1.064843e+00
1.207500e-11,9.876939e-01,1.064778e+00
1.209000e-11,9.876514e-01,1.064715e+00
1.210500e-11,9.876102e-01,1.064656e+00
1.212000e-11,9.875702e-01,1.064600e+00
1.213500e-11,9.875314e-01,1.064547e+00
1.215000e-11,9.874939e-01,1.064498e+00
1.216500e-11,9.874578e-01,1.064452e+00
1.218000e-11,9.874230e-01,1.064410e+00
1.219500e-11,9.873897e-01,1.064372e+00
1.221000e-11,9.873577e-01,1.064337e+00
1.222500e-11,9.873272e-01,1.064306e+00
1.224000e-11,9.872982e-01,1.064279e+00
1.225500e-11,9.872707e-01,1.064256e+00
1.227000e-11,9.872447e-01,1.064236e+00
1.228500e-11,9.872201e-01,1.064221e+00
1.230000e-11,9.871972e-01,1.064209e+00
1.231500e-11,9.871757e-01,1.064201e+00
1.233000e-11,9.871558e-01,1.064196e+00
1.234500e-11,9.871374e-01,1.064196e+00
1.236000e-11,9.871206e-01,1.064200e+00
1.237500e-11,9.871054e-01,1.064207e+00
1.239000e-11,9.870917e-01,1.064218e+00
1.240500e-11,9.870795e-01,1.064233e+00
1.242000e-11,9.870689e-01,1.064251e+00
1.243500e-11,9.870598e-01,1.064274e+00
1.245000e-11,9.870522e-01,1.064299e+00
1.246500e-11,9.870462e-01,1.064329e+00
1.248000e-11,9.870416e-01,1.064362e+00
1.249500e-11,9.870385e-01,1.064399e+00
1.251000e-11,9.870369e-01,1.064439e+00
1.252500e-11,9.870368e-01,1.064482e+00
1.254000e-11,9.870381e-01,1.064528e+00
1.255500e-11,9.870408e-01,1.064578e+00
1.257000e-11,9.870450e-01,1.064631e+00
1.258500e-11,9.870505e-01,1.064687e+00
1.260000e-11,9.870573e-01,1.064746e+00
1.261500e-11,9.870656e-01,1.064808e+00
1.263000e-11,9.870751e-01,1.064873e+00
1.264500e-11,9.870860e-01,1.064941e+00
1.266000e-11,9.870981e-01,1.065011e+00
1.267500e-11,9.871115e-01,1.065083e+00
1.269000e-11,9.871261e-01,1.065158e+00
1.270500e-11,9.871419e-01,1.065236e+00
1.272000e-11,9.871589e-01,1.065316e+00
1.273500e-11,9.871771e-01,1.065397e+00
1.275000e-11,9.871964e-01,1.065481e+00
1.276500e-11,9.872168e-01,1.065567e+00
1.278000e-11,9.872382e-01,1.065655e+00
1.279500e-11,9.872608e-01,1.065744e+00
1.281000e-11,9.872844e-01,1.065835e+00
1.282500e-11,9.873089e-01,1.065927e+00
1.284000e-11,9.873345e-01,1.066021e+00
1.285500e-11,9.873610e-01,1.066116e+00
1.287000e-11,9.873885e-01,1.066212e+00
1.288500e-11,9.874168e-01,1.066309e+00
1.290000e-11,9.874460e-01,1.066407e+00
1.291500e-11,9.874761e-01,1.066506e+00
1.293000e-11,9.875070e-01,1.066606e+00
1.294500e-11,9.875387e-01,1.066706e+00
1.296000e-11,9.875712e-01,1.066807e+00
1.297500e-11,9.876044e-01,1.066908e+00
1.299000e-11,9.876384e-01,1.067010e+00
1.300500e-11,9.876730e-01,1.067111e+00
1.302000e-11,9.877083e-01,1.067213e+00
1.303500e-11,9.877442e-01,1.067315e+00
1.305000e-11,9.877808e-01,1.067416e+00
1.306500e-11,9.878179e-01,1.067518e+00
1.308000e-11,9.878556e-01,1.067619e+00
1.309500e-11,9.878938e-01,1.067719e+00
1.311000e-11,9.879325e-01,1.067819e+00
1.312500e-11,9.879717e-01,1.067918e+00
1.314000e-11,9.880113e-01,1.068017e+00
1.315500e-11,9.880513e-01,1.068115e+00
1.317000e-11,9.880917e-01,1.068212e+00
1.318500e-11,9.881325e-01,1.068307e+00
1.320000e-11,9.881736e-01,1.068402e+00
1.321500e-11,9.882150e-01,1.068496e+00
1.323000e-11,9.882566e-01,1.068588e+00
1.324500e-11,9.882984e-01,1.068679e+00
1.326000e-11,9.883405e-01,1.068769e+00
1.327500e-11,9.883827e-01,1.068857e+00
1.329000e-11,9.884250e-01,1.068944e+00
1.330500e-11,9.884674e-01,1.069029e+00
1.332000e-11,9.885099e-01,1.069112e+00
1.333500e-11,9.885524e-01,1.069193e+00
1.335000e-11,9.885949e-01,1.069273e+00
1.336500e-11,9.886373e-01,1.069351e+00
1.338000e-11,9.886797e-01,1.069427e+00
1.339500e-11,9.887219e-01,1.069500e+00
1.341000e-11,9.887640e-01,1.069572e+00
1.342500e-11,9.888059e-01,1.069642e+00
1.344000e-11,9.888475e-01,1.069709e+00
1.345500e-11,9.888889e-01,1.069775e+00
1.347000e-11,9.889300e-01,1.069838e+00
1.348500e-11,9.889707e-01,1.069899e+00
1.350000e-11,9.890110e-01,1.069957e+00
1.351500e-11,9.890509e-01,1.070014e+00
1.353000e-11,9.890904e-01,1.070067e+00
1.354500e-11,9.891293e-01,1.070119e+00
1.356000e-11,9.891677e-01,1.070168e+00
1.357500e-11,9.892055e-01,1.070215e+00
1.359000e-11,9.892427e-01,1.070259e+00
1.360500e-11,9.892792e-01,1.070300e+00
1.362000e-11,9.893151e-01,1.070339e+00
1.363500e-11,9.893502e-01,1.070376e+00
1.365000e-11,9.893846e-01,1.070410e+00
1.366500e-11,9.894181e-01,1.070442e+00
1.368000e-11,9.894508e-01,1.070471e+00
1.369500e-11,9.894826e-01,1.070498e+00
1.371000e-11,9.895135e-01,1.070522e+00
1.372500e-11,9.895435e-01,1.070543e+00
1.374000e-11,9.895725e-01,1.070563e+00
1.375500e-11,9.896004e-01,1.070579e+00
1.377000e-11,9.896274e-01,1.070593e+00
1.378500e-11,9.896532e-01,1.070605e+00
1.380000e-11,9.896780e-01,1.070614e+00
1.381500e-11,9.897017e-01,1.070621e+00
1.383000e-11,9.897241e-01,1.070626e+00
1.384500e-11,9.897455e-01,1.070628e+00
1.386000e-11,9.897656e-01,1.070628e+00
1.387500e-11,9.897845e-01,1.070626e+00
1.389000e-11,9.898021e-01,1.070621e+00
1.390500e-11,9.898185e-01,1.070614e+00
1.392000e-11,9.898337e-01,1.070605e+00
1.393500e-11,9.898475e-01,1.070594e+00
1.395000e-11,9.898600e-01,1.070581e+00
1.396500e-11,9.898713e-01,1.070566e+00
1.398000e-11,9.898812e-01,1.070549e+00
1.399500e-11,9.898898e-01,1.070529e+00
1.401000e-11,9.898970e-01,1.070509e+00
1.402500e-11,9.899030e-01,1.070486e+00
1.404000e-11,9.899075e-01,1.070461e+00
1.405500e-11,9.899108e-01,1.070435e+00
1.407000e-11,9.899127e-01,1.070407e+00
1.408500e-11,9.899133e-01,1.070378e+00
1.410000e-11,9.899126e-01,1.070347e+00
1.411500e-11,9.899106e-01,1.070315e+00
1.413000e-11,9.899073e-01,1.070281e+00
1.414500e-11,9.899028e-01,1.070246e+00
1.416000e-11,9.898969e-01,1.070210e+00
1.417500e-11,9.898898e-01,1.070173e+00
1.419000e-11,9.898815e-01,1.070134e+00
1.420500e-11,9.898720e-01,1.070095e+00
1.422000e-11,9.898613e-01,1.070055e+00
1.423500e-11,9.898495e-01,1.070014e+00
1.425000e-11,9.898366e-01,1.069972e+00
1.426500e-11,9.898225e-01,1.069929e+00
1.428000e-11,9.898074e-01,1.069886e+00
1.429500e-11,9.897913e-01,1.069842e+00
1.431000e-11,9.897742e-01,1.069798e+00
1.432500e-11,9.897561e-01,1.069754e+00
1.434000e-11,9.897371e-01,1.069709e+00
1.435500e-11,9.897173e-01,1.069664e+00
1.437000e-11,9.896965e-01,1.069619e+00
1.438500e-11,9.896751e-01,1.069573e+00
1.440000e-11,9.896528e-01,1.069528e+00
1.441500e-11,9.896299e-01,1.069483e+00
1.443000e-11,9.896062e-01,1.069438e+00
1.444500e-11,9.895820e-01,1.069393e+00
1.446000e-11,9.895572e-01,1.069349e+00
1.447500e-11,9.895319e-01,1.069305e+00
1.449000e-11,9.895061e-01,1.069262e+00
1.450500e-11,9.894799e-01,1.069219e+00
1.452000e-11,9.894533e-01,1.069176e+00
1.453500e-11,9.894264e-01,1.069135e+00
1.455000e-11,9.893992e-01,1.069094e+00
1.456500e-11,9.893717e-01,1.069054e+00
1.458000e-11,9.893441e-01,1.069014e+00
1.459500e-11,9.893164e-01,1.068976e+00
1.461000e-11,9.892886e-01,1.068939e+00
1.462500e-11,9.892607e-01,1.068902e+00
1.464000e-11,9.892329e-01,1.068867e+00
1.465500e-11,9.892051e-01,1.068833e+00
1.467000e-11,9.891774e-01,1.068801e+00
1.468500e-11,9.891499e-01,1.068769e+00
1.470000e-11,9.891225e-01,1.068739e+00
1.471500e-11,9.890954e-01,1.068710e+00
1.473000e-11,9.890686e-01,1.068683e+00
1.474500e-11,9.890421e-01,1.068657e+00
1.476000e-11,9.890160e-01,1.068632e+00
1.477500e-11,9.889902e-01,1.068609e+00
1.479000e-11,9.889649e-01,1.068588e+00
1.480500e-11,9.889401e-01,1.068568e+00
1.482000e-11,9.889158e-01,1.068550e+00
1.483500e-11,9.888920e-01,1.068533e+00
1.485000e-11,9.888689e-01,1.068518e+00
1.486500e-11,9.888463e-01,1.068505e+00
1.488000e-11,9.888243e-01,1.068494e+00
1.489500e-11,9.888030e-01,1.068484e+00
1.491000e-11,9.887824e-01,1.068475e+00
1.492500e-11,9.887625e-01,1.068469e+00
1.494000e-11,9.887433e-01,1.068464e+00
1.495500e-11,9.887248e-01,1.068461e+00
1.497000e-11,9.887072e-01,1.068460e+00
1.498500e-11,9.886903e-01,1.068460e+00
1.500000e-11,9.886742e-01,1.068462e+00
1.501500e-11,9.886589e-01,1.068466e+00
1.503000e-11,9.886444e-01,1.068471e+00
1.504500e-11,9.886307e-01,1.068478e+00
1.506000e-11,9.886179e-01,1.068487e+00
1.507500e-11,9.886059e-01,1.068497e+00
1.509000e-11,9.885947e-01,1.068509e+00
1.510500e-11,9.885844e-01,1.068523e+00
1.512000e-11,9.885749e-01,1.068538e+00
1.513500e-11,9.885663e-01,1.068555e+00
1.515000e-11,9.885585e-01,1.068573e+00
1.516500e-11,9.885515e-01,1.068592e+00
1.518000e-11,9.885454e-01,1.068613e+00
1.519500e-11,9.885400e-01,1.068636e+00
1.521000e-11,9.885355e-01,1.068659e+00
1.522500e-11,9.885318e-01,1.068684e+00
1.524000e-11,9.885288e-01,1.068711e+00
1.525500e-11,9.885267e-01,1.068738e+00
1.527000e-11,9.885253e-01,1.068767e+00
1.528500e-11,9.885246e-01,1.068797e+00
1.530000e-11,9.885247e-01,1.068828e+00
1.531500e-11,9.885255e-01,1.068860e+00
1.533000e-11,9.885270e-01,1.068893e+00
1.534500e-11,9.885292e-01,1.068926e+00
1.536000e-11,9.885320e-01,1.068961e+00
1.537500e-11,9.885355e-01,1.068997e+00
1.539000e-11,9.885396e-01,1.069033e+00
1.540500e-11,9.885443e-01,1.069070e+00
1.542000e-11,9.885496e-01,1.069108e+00
1.543500e-11,9.885555e-01,1.069146e+00
1.545000e-11,9.885619e-01,1.069185e+00
1.546500e-11,9.885688e-01,1.069225e+00
1.548000e-11,9.885763e-01,1.069265e+00
1.549500e-11,9.885842e-01,1.069305e+00
1.551000e-11,9.885926e-01,1.069346e+00
1.552500e-11,9.886014e-01,1.069387e+00
1.554000e-11,9.886107e-01,1.069428e+00
1.555500e-11,9.886204e-01,1.069469e+00
1.557000e-11,9.886304e-01,1.069511e+00
1.558500e-11,9.886408e-01,1.069552e+00
1.560000e-11,9.886516e-01,1.069594e+00
1.561500e-11,9.886626e-01,1.069635e+00
1.563000e-11,9.886740e-01,1.069677e+00
1.564500e-11,9.886857e-01,1.069718e+00
1.566000e-11,9.886976e-01,1.069759e+00
1.567500e-11,9.887098e-01,1.069800e+00
1.569000e-11,9.887223e-01,1.069841e+00
1.570500e-11,9.887349e-01,1.069881e+00
1.572000e-11,9.887478e-01,1.069921e+00
1.573500e-11,9.887608e-01,1.069961e+00
1.575000e-11,9.887741e-01,1.070000e+00
1.576500e-11,9.887875e-01,1.070039e+00
1.578000e-11,9.888010e-01,1.070077e+00
1.579500e-11,9.888147e-01,1.070114e+00
1.581000e-11,9.888285e-01,1.070151e+00
1.582500e-11,9.888424e-01,1.070188e+00
1.584000e-11,9.888565e-01,1.070223e+00
1.585500e-11,9.888706e-01,1.070258e+00
1.587000e-11,9.888848e-01,1.070293e+00
1.588500e-11,9.888991e-01,1.070326e+00
1.590000e-11,9.889135e-01,1.070359e+00
1.591500e-11,9.889279e-01,1.070391e+00
1.593000e-11,9.889423e-01,1.070422e+00
1.594500e-11,9.889568e-01,1.070452e+00
1.596000e-11,9.889714e-01,1.070481e+00
1.597500e-11,9.889860e-01,1.070510e+00
1.599000e-11,9.890005e-01,1.070537e+00
1.600500e-11,9.890152e-01,1.070564e+00
1.602000e-11,9.890298e-01,1.070590e+00
1.603500e-11,9.890444e-01,1.070614e+00
1.605000e-11,9.890590e-01,1.070638e+00
1.606500e-11,9.890736e-01,1.070661e+00
1.608000e-11,9.890882e-01,1.070682e+00
1.609500e-11,9.891028e-01,1.070703e+00
1.611000e-11,9.891174e-01,1.070723e+00
1.612500e-11,9.891319e-01,1.070742e+00
1.614000e-11,9.891464e-01,1.070759e+00
1.615500e-11,9.891609e-01,1.070776e+00
1.617000e-11,9.891753e-01,1.070792e+00
1.618500e-11,9.891896e-01,1.070806e+00
1.620000e-11,9.892039e-01,1.070820e+00
1.621500e-11,9.892182e-01,1.070833e+00
1.623000e-11,9.892324e-01,1.070844e+00
1.624500e-11,9.892464e-01,1.070855e+00
1.626000e-11,9.892605e-01,1.070864e+00
1.627500e-11,9.892744e-01,1.070873e+00
1.629000e-11,9.892882e-01,1.070881e+00
1.630500e-11,9.893019e-01,1.070887e+00
1.632000e-11,9.893155e-01,1.070893e+00
1.633500e-11,9.893290e-01,1.070898e+00
1.635000e-11,9.893423e-01,1.070901e+00
1.636500e-11,9.893555e-01,1.070904e+00
1.638000e-11,9.893686e-01,1.070906e+00
1.639500e-11,9.893814e-01,1.070907e+00
1.641000e-11,9.893942e-01,1.070907e+00
1.642500e-11,9.894067e-01,1.070906e+00
1.644000e-11,9.894190e-01,1.070905e+00
1.645500e-11,9.894311e-01,1.070902e+00
1.647000e-11,9.894431e-01,1.070899e+00
1.648500e-11,9.894547e-01,1.070895e+00
1.650000e-11,9.894662e-01,1.070890e+00
1.651500e-11,9.894774e-01,1.070885e+00
1.653000e-11,9.894883e-01,1.070878e+00
1.654500e-11,9.894989e-01,1.070871e+00
1.656000e-11,9.895092e-01,1.070863e+00
1.657500e-11,9.895193e-01,1.070855e+00
1.659000e-11,9.895290e-01,1.070846e+00
1.660500e-11,9.895384e-01,1.070836e+00
1.662000e-11,9.895474e-01,1.070825e+00
1.663500e-11,9.895561e-01,1.070814e+00
1.665000e-11,9.895644e-01,1.070803e+00
1.666500e-11,9.895723e-01,1.070791e+00
1.668000e-11,9.895798e-01,1.070778e+00
1.669500e-11,9.895869e-01,1.070765e+00
1.671000e-11,9.895936e-01,1.070751e+00
1.672500e-11,9.895998e-01,1.070737e+00
1.674000e-11,9.896056e-01,1.070723e+00
1.675500e-11,9.896109e-01,1.070708e+00
1.677000e-11,9.896158e-01,1.070692e+00
1.678500e-11,9.896202e-01,1.070677e+00
1.680000e-11,9.896241e-01,1.070661e+00
1.681500e-11,9.896275e-01,1.070644e+00
1.683000e-11,9.896303e-01,1.070628e+00
1.684500e-11,9.896327e-01,1.070611e+00
1.686000e-11,9.896346e-01,1.070594e+00
1.687500e-11,9.896359e-01,1.070577e+00
1.689000e-11,9.896367e-01,1.070559e+00
1.690500e-11,9.896369e-01,1.070542e+00
1.692000e-11,9.896366e-01,1.070524e+00
1.693500e-11,9.896357e-01,1.070507e+00
1.695000e-11,9.896343e-01,1.070489e+00
1.696500e-11,9.896324e-01,1.070471e+00
1.698000e-11,9.896299e-01,1.070453e+00
1.699500e-11,9.896268e-01,1.070435e+00
1.701000e-11,9.896232e-01,1.070417e+00
1.702500e-11,9.896191e-01,1.070399e+00
1.704000e-11,9.896144e-01,1.070382e+00
1.705500e-11,9.896092e-01,1.070364e+00
1.707000e-11,9.896035e-01,1.070347e+00
1.708500e-11,9.895972e-01,1.070329e+00
1.710000e-11,9.895904e-01,1.070312e+00
1.711500e-11,9.895831e-01,1.070295e+00
1.713000e-11,9.895753e-01,1.070279e+00
1.714500e-11,9.895671e-01,1.070262e+00
1.716000e-11,9.895583e-01,1.070246e+00
1.717500e-11,9.895491e-01,1.070231e+00
1.719000e-11,9.895395e-01,1.070215e+00
1.720500e-11,9.895294e-01,1.070200e+00
1.722000e-11,9.895189e-01,1.070185e+00
1.723500e-11,9.895080e-01,1.070171e+00
1.725000e-11,9.894968e-01,1.070157e+00
1.726500e-11,9.894852e-01,1.070143e+00
1.728000e-11,9.894732e-01,1.070130e+00
1.729500e-11,9.894609e-01,1.070118e+00
