time,"P(Q)","P(A)","P(B)"
6.540000e-12,7.169491e-01,7.798775e-01,7.798775e-01
6.555000e-12,7.167543e-01,7.796865e-01,7.796865e-01
6.570000e-12,7.165571e-01,7.794913e-01,7.794913e-01
6.585000e-12,7.163582e-01,7.792929e-01,7.792929e-01
6.600000e-12,7.161583e-01,7.790920e-01,7.790920e-01
6.615000e-12,7.159583e-01,7.788896e-01,7.788896e-01
6.630000e-12,7.157589e-01,7.786865e-01,7.786865e-01
6.645000e-12,7.155607e-01,7.784835e-01,7.784835e-01
6.660000e-12,7.153647e-01,7.782815e-01,7.782815e-01
6.675000e-12,7.151715e-01,7.780814e-01,7.780814e-01
6.690000e-12,7.149817e-01,7.778839e-01,7.778839e-01
6.705000e-12,7.147963e-01,7.776898e-01,7.776898e-01
6.720000e-12,7.146157e-01,7.775000e-01,7.775000e-01
6.735000e-12,7.144408e-01,7.773153e-01,7.773153e-01
6.750000e-12,7.142722e-01,7.771363e-01,7.771363e-01
6.765000e-12,7.141105e-01,7.769639e-01,7.769639e-01
6.780000e-12,7.139564e-01,7.767988e-01,7.767988e-01
6.795000e-12,7.138105e-01,7.766417e-01,7.766417e-01
6.810000e-12,7.136734e-01,7.764933e-01,7.764933e-01
6.825000e-12,7.135458e-01,7.763543e-01,7.763543e-01
6.840000e-12,7.134281e-01,7.762253e-01,7.762253e-01
6.855000e-12,7.133209e-01,7.761069e-01,7.761069e-01
6.870000e-12,7.132248e-01,7.759998e-01,7.759998e-01
6.885000e-12,7.131403e-01,7.759045e-01,7.759045e-01
6.900000e-12,7.130678e-01,7.758216e-01,7.758216e-01
6.915000e-12,7.130078e-01,7.757516e-01,7.757516e-01
6.930000e-12,7.129608e-01,7.756949e-01,7.756949e-01
6.945000e-12,7.129271e-01,7.756521e-01,7.756521e-01
6.960000e-12,7.129072e-01,7.756236e-01,7.756236e-01
6.975000e-12,7.129014e-01,7.756098e-01,7.756098e-01
6.990000e-12,7.129100e-01,7.756110e-01,7.756110e-01
7.005000e-12,7.129335e-01,7.756277e-01,7.756277e-01
7.020000e-12,7.129720e-01,7.756600e-01,7.756600e-01
7.035000e-12,7.130258e-01,7.757084e-01,7.757084e-01
7.050000e-12,7.130953e-01,7.757730e-01,7.757730e-01
7.065000e-12,7.131805e-01,7.758541e-01,7.758541e-01
7.080000e-12,7.132816e-01,7.759519e-01,7.759519e-01
7.095000e-12,7.133989e-01,7.760665e-01,7.760665e-01
7.110000e-12,7.135325e-01,7.761980e-01,7.761980e-01
7.125000e-12,7.136824e-01,7.763465e-01,7.763465e-01
7.140000e-12,7.138487e-01,7.765122e-01,7.765122e-01
7.155000e-12,7.140315e-01,7.766950e-01,7.766950e-01
7.170000e-12,7.142308e-01,7.768948e-01,7.768948e-01
7.185000e-12,7.144466e-01,7.771118e-01,7.771118e-01
7.200000e-12,7.146788e-01,7.773458e-01,7.773458e-01
7.215000e-12,7.149274e-01,7.775968e-01,7.775968e-01
7.230000e-12,7.151924e-01,7.778645e-01,7.778645e-01
7.245000e-12,7.154735e-01,7.781490e-01,7.781490e-01
7.260000e-12,7.157707e-01,7.784499e-01,7.784499e-01
7.275000e-12,7.160837e-01,7.787671e-01,7.787671e-01
7.290000e-12,7.164125e-01,7.791004e-01,7.791004e-01
7.305000e-12,7.167567e-01,7.794494e-01,7.794494e-01
7.320000e-12,7.171162e-01,7.798140e-01,7.798140e-01
7.335000e-12,7.174906e-01,7.801938e-01,7.801938e-01
7.350000e-12,7.178798e-01,7.805885e-01,7.805885e-01
7.365000e-12,7.182833e-01,7.809977e-01,7.809977e-01
7.380000e-12,7.187009e-01,7.814211e-01,7.814211e-01
7.395000e-12,7.191321e-01,7.818582e-01,7.818582e-01
7.410000e-12,7.195767e-01,7.823087e-01,7.823087e-01
7.425000e-12,7.200343e-01,7.827721e-01,7.827721e-01
7.440000e-12,7.205043e-01,7.832480e-01,7.832480e-01
7.455000e-12,7.209864e-01,7.837359e-01,7.837359e-01
7.470000e-12,7.214802e-01,7.842353e-01,7.842353e-01
7.485000e-12,7.219851e-01,7.847457e-01,7.847457e-01
7.500000e-12,7.225007e-01,7.852666e-01,7.852666e-01
7.515000e-12,7.230266e-01,7.857975e-01,7.857975e-01
7.530000e-12,7.235621e-01,7.863378e-01,7.863378e-01
7.545000e-12,7.241067e-01,7.868871e-01,7.868871e-01
7.560000e-12,7.246600e-01,7.874446e-01,7.874446e-01
7.575000e-12,7.252214e-01,7.880100e-01,7.880100e-01
7.590000e-12,7.257903e-01,7.885825e-01,7.885825e-01
7.605000e-12,7.263661e-01,7.891616e-01,7.891616e-01
7.620000e-12,7.269483e-01,7.897468e-01,7.897468e-01
7.635000e-12,7.275363e-01,7.903373e-01,7.903373e-01
7.650000e-12,7.281295e-01,7.909327e-01,7.909327e-01
7.665000e-12,7.287273e-01,7.915324e-01,7.915324e-01
7.680000e-12,7.293290e-01,7.921356e-01,7.921356e-01
7.695000e-12,7.299342e-01,7.927419e-01,7.927419e-01
7.710000e-12,7.305422e-01,7.933506e-01,7.933506e-01
7.725000e-12,7.311523e-01,7.939611e-01,7.939611e-01
7.740000e-12,7.317639e-01,7.945728e-01,7.945728e-01
7.755000e-12,7.323766e-01,7.951851e-01,7.951851e-01
7.770000e-12,7.329895e-01,7.957974e-01,7.957974e-01
7.785000e-12,7.336022e-01,7.964091e-01,7.964091e-01
7.800000e-12,7.342140e-01,7.970197e-01,7.970197e-01
7.815000e-12,7.348243e-01,7.976285e-01,7.976285e-01
7.830000e-12,7.354325e-01,7.982349e-01,7.982349e-01
7.845000e-12,7.360381e-01,7.988385e-01,7.988385e-01
7.860000e-12,7.366404e-01,7.994386e-01,7.994386e-01
7.875000e-12,7.372388e-01,8.000346e-01,8.000346e-01
7.890000e-12,7.378329e-01,8.006261e-01,8.006261e-01
7.905000e-12,7.384220e-01,8.012125e-01,8.012125e-01
7.920000e-12,7.390055e-01,8.017933e-01,8.017933e-01
7.935000e-12,7.395831e-01,8.023679e-01,8.023679e-01
7.950000e-12,7.401540e-01,8.029359e-01,8.029359e-01
7.965000e-12,7.407178e-01,8.034967e-01,8.034967e-01
7.980000e-12,7.412739e-01,8.040499e-01,8.040499e-01
7.995000e-12,7.418220e-01,8.045951e-01,8.045951e-01
8.010000e-12,7.423615e-01,8.051317e-01,8.051317e-01
8.025000e-12,7.428920e-01,8.056594e-01,8.056594e-01
8.040000e-12,7.434129e-01,8.061777e-01,8.061777e-01
8.055000e-12,7.439239e-01,8.066863e-01,8.066863e-01
8.070000e-12,7.444246e-01,8.071846e-01,8.071846e-01
8.085000e-12,7.449145e-01,8.076725e-01,8.076725e-01
8.100000e-12,7.453933e-01,8.081494e-01,8.081494e-01
8.115000e-12,7.458607e-01,8.086151e-01,8.086151e-01
8.130000e-12,7.463161e-01,8.090692e-01,8.090692e-01
8.145000e-12,7.467595e-01,8.095115e-01,8.095115e-01
8.160000e-12,7.471903e-01,8.099416e-01,8.099416e-01
8.175000e-12,7.476084e-01,8.103594e-01,8.103594e-01
8.190000e-12,7.480134e-01,8.107644e-01,8.107644e-01
8.205000e-12,7.484052e-01,8.111566e-01,8.111566e-01
8.220000e-12,7.487834e-01,8.115357e-01,8.115357e-01
8.235000e-12,7.491479e-01,8.119014e-01,8.119014e-01
8.250000e-12,7.494985e-01,8.122537e-01,8.122537e-01
8.265000e-12,7.498351e-01,8.125924e-01,8.125924e-01
8.280000e-12,7.501573e-01,8.129174e-01,8.129174e-01
8.295000e-12,7.504652e-01,8.132284e-01,8.132284e-01
8.310000e-12,7.507587e-01,8.135255e-01,8.135255e-01
8.325000e-12,7.510375e-01,8.138086e-01,8.138086e-01
8.340000e-12,7.513017e-01,8.140775e-01,8.140775e-01
8.355000e-12,7.515513e-01,8.143324e-01,8.143324e-01
8.370000e-12,7.517861e-01,8.145730e-01,8.145730e-01
8.385000e-12,7.520062e-01,8.147996e-01,8.147996e-01
8.400000e-12,7.522115e-01,8.150119e-01,8.150119e-01
8.415000e-12,7.524022e-01,8.152102e-01,8.152102e-01
8.430000e-12,7.525783e-01,8.153945e-01,8.153945e-01
8.445000e-12,7.527398e-01,8.155648e-01,8.155648e-01
8.460000e-12,7.528868e-01,8.157212e-01,8.157212e-01
8.475000e-12,7.530194e-01,8.158638e-01,8.158638e-01
8.490000e-12,7.531378e-01,8.159929e-01,8.159929e-01
8.505000e-12,7.532420e-01,8.161084e-01,8.161084e-01
8.520000e-12,7.533323e-01,8.162107e-01,8.162107e-01
8.535000e-12,7.534089e-01,8.162998e-01,8.162998e-01
8.550000e-12,7.534718e-01,8.163759e-01,8.163759e-01
8.565000e-12,7.535213e-01,8.164393e-01,8.164393e-01
8.580000e-12,7.535577e-01,8.164902e-01,8.164902e-01
8.595000e-12,7.535812e-01,8.165289e-01,8.165289e-01
8.610000e-12,7.535920e-01,8.165555e-01,8.165555e-01
8.625000e-12,7.535903e-01,8.165703e-01,8.165703e-01
8.640000e-12,7.535766e-01,8.165737e-01,8.165737e-01
8.655000e-12,7.535510e-01,8.165660e-01,8.165660e-01
8.670000e-12,7.535138e-01,8.165473e-01,8.165473e-01
8.685000e-12,7.534655e-01,8.165181e-01,8.165181e-01
8.700000e-12,7.534062e-01,8.164786e-01,8.164786e-01
8.715000e-12,7.533364e-01,8.164293e-01,8.164293e-01
8.730000e-12,7.532563e-01,8.163703e-01,8.163703e-01
8.745000e-12,7.531664e-01,8.163022e-01,8.163022e-01
8.760000e-12,7.530670e-01,8.162252e-01,8.162252e-01
8.775000e-12,7.529584e-01,8.161397e-01,8.161397e-01
8.790000e-12,7.528411e-01,8.160462e-01,8.160462e-01
8.805000e-12,7.527154e-01,8.159448e-01,8.159448e-01
8.820000e-12,7.525817e-01,8.158362e-01,8.158362e-01
8.835000e-12,7.524405e-01,8.157205e-01,8.157205e-01
8.850000e-12,7.522920e-01,8.155983e-01,8.155983e-01
8.865000e-12,7.521368e-01,8.154699e-01,8.154699e-01
8.880000e-12,7.519751e-01,8.153357e-01,8.153357e-01
8.895000e-12,7.518075e-01,8.151961e-01,8.151961e-01
8.910000e-12,7.516343e-01,8.150515e-01,8.150515e-01
8.925000e-12,7.514560e-01,8.149023e-01,8.149023e-01
8.940000e-12,7.512729e-01,8.147489e-01,8.147489e-01
8.955000e-12,7.510854e-01,8.145916e-01,8.145916e-01
8.970000e-12,7.508941e-01,8.144309e-01,8.144309e-01
8.985000e-12,7.506992e-01,8.142672e-01,8.142672e-01
9.000000e-12,7.505012e-01,8.141008e-01,8.141008e-01
9.015000e-12,7.503005e-01,8.139321e-01,8.139321e-01
9.030000e-12,7.500975e-01,8.137616e-01,8.137616e-01
9.045000e-12,7.498925e-01,8.135894e-01,8.135894e-01
9.060000e-12,7.496861e-01,8.134162e-01,8.134162e-01
9.075000e-12,7.494785e-01,8.132421e-01,8.132421e-01
9.090000e-12,7.492702e-01,8.130675e-01,8.130675e-01
9.105000e-12,7.490615e-01,8.128928e-01,8.128928e-01
9.120000e-12,7.488529e-01,8.127183e-01,8.127183e-01
9.135000e-12,7.486446e-01,8.125444e-01,8.125444e-01
9.150000e-12,7.484370e-01,8.123714e-01,8.123714e-01
9.165000e-12,7.482305e-01,8.121995e-01,8.121995e-01
9.180000e-12,7.480255e-01,8.120290e-01,8.120290e-01
9.195000e-12,7.478222e-01,8.118604e-01,8.118604e-01
9.210000e-12,7.476210e-01,8.116938e-01,8.116938e-01
9.225000e-12,7.474222e-01,8.115295e-01,8.115295e-01
9.240000e-12,7.472261e-01,8.113678e-01,8.113678e-01
9.255000e-12,7.470331e-01,8.112089e-01,8.112089e-01
9.270000e-12,7.468433e-01,8.110531e-01,8.110531e-01
9.285000e-12,7.466572e-01,8.109006e-01,8.109006e-01
9.300000e-12,7.464748e-01,8.107516e-01,8.107516e-01
9.315000e-12,7.462966e-01,8.106063e-01,8.106063e-01
9.330000e-12,7.461228e-01,8.104649e-01,8.104649e-01
9.345000e-12,7.459536e-01,8.103277e-01,8.103277e-01
9.360000e-12,7.457892e-01,8.101947e-01,8.101947e-01
9.375000e-12,7.456299e-01,8.100662e-01,8.100662e-01
9.390000e-12,7.454758e-01,8.099422e-01,8.099422e-01
9.405000e-12,7.453271e-01,8.098230e-01,8.098230e-01
9.420000e-12,7.451841e-01,8.097087e-01,8.097087e-01
9.435000e-12,7.450469e-01,8.095993e-01,8.095993e-01
9.450000e-12,7.449157e-01,8.094950e-01,8.094950e-01
9.465000e-12,7.447905e-01,8.093960e-01,8.093960e-01
9.480000e-12,7.446717e-01,8.093022e-01,8.093022e-01
9.495000e-12,7.445592e-01,8.092137e-01,8.092137e-01
9.510000e-12,7.444532e-01,8.091307e-01,8.091307e-01
9.525000e-12,7.443538e-01,8.090532e-01,8.090532e-01
9.540000e-12,7.442611e-01,8.089812e-01,8.089812e-01
9.555000e-12,7.441752e-01,8.089148e-01,8.089148e-01
9.570000e-12,7.440961e-01,8.088540e-01,8.088540e-01
9.585000e-12,7.440240e-01,8.087988e-01,8.087988e-01
9.600000e-12,7.439588e-01,8.087493e-01,8.087493e-01
9.615000e-12,7.439007e-01,8.087054e-01,8.087054e-01
9.630000e-12,7.438495e-01,8.086672e-01,8.086672e-01
9.645000e-12,7.438055e-01,8.086346e-01,8.086346e-01
9.660000e-12,7.437685e-01,8.086077e-01,8.086077e-01
9.675000e-12,7.437386e-01,8.085864e-01,8.085864e-01
9.690000e-12,7.437158e-01,8.085707e-01,8.085707e-01
9.705000e-12,7.437000e-01,8.085605e-01,8.085605e-01
9.720000e-12,7.436913e-01,8.085559e-01,8.085559e-01
9.735000e-12,7.436896e-01,8.085567e-01,8.085567e-01
9.750000e-12,7.436948e-01,8.085630e-01,8.085630e-01
9.765000e-12,7.437069e-01,8.085746e-01,8.085746e-01
9.780000e-12,7.437259e-01,8.085915e-01,8.085915e-01
9.795000e-12,7.437517e-01,8.086137e-01,8.086137e-01
9.810000e-12,7.437842e-01,8.086411e-01,8.086411e-01
9.825000e-12,7.438234e-01,8.086736e-01,8.086736e-01
9.840000e-12,7.438691e-01,8.087111e-01,8.087111e-01
9.855000e-12,7.439212e-01,8.087536e-01,8.087536e-01
9.870000e-12,7.439798e-01,8.088010e-01,8.088010e-01
9.885000e-12,7.440446e-01,8.088532e-01,8.088532e-01
9.900000e-12,7.441155e-01,8.089101e-01,8.089101e-01
9.915000e-12,7.441925e-01,8.089717e-01,8.089717e-01
9.930000e-12,7.442755e-01,8.090378e-01,8.090378e-01
9.945000e-12,7.443642e-01,8.091084e-01,8.091084e-01
9.960000e-12,7.444586e-01,8.091834e-01,8.091834e-01
9.975000e-12,7.445585e-01,8.092627e-01,8.092627e-01
9.990000e-12,7.446639e-01,8.093461e-01,8.093461e-01
1.000500e-11,7.447745e-01,8.094337e-01,8.094337e-01
1.002000e-11,7.448902e-01,8.095253e-01,8.095253e-01
1.003500e-11,7.450109e-01,8.096208e-01,8.096208e-01
1.005000e-11,7.451364e-01,8.097202e-01,8.097202e-01
1.006500e-11,7.452666e-01,8.098232e-01,8.098232e-01
1.008000e-11,7.454014e-01,8.099299e-01,8.099299e-01
1.009500e-11,7.455405e-01,8.100402e-01,8.100402e-01
1.011000e-11,7.456838e-01,8.101539e-01,8.101539e-01
1.012500e-11,7.458311e-01,8.102710e-01,8.102710e-01
1.014000e-11,7.459824e-01,8.103913e-01,8.103913e-01
1.015500e-11,7.461373e-01,8.105149e-01,8.105149e-01
1.017000e-11,7.462959e-01,8.106415e-01,8.106415e-01
1.018500e-11,7.464578e-01,8.107710e-01,8.107710e-01
1.020000e-11,7.466229e-01,8.109035e-01,8.109035e-01
1.021500e-11,7.467912e-01,8.110388e-01,8.110388e-01
1.023000e-11,7.469623e-01,8.111768e-01,8.111768e-01
1.024500e-11,7.471362e-01,8.113174e-01,8.113174e-01
1.026000e-11,7.473126e-01,8.114606e-01,8.114606e-01
1.027500e-11,7.474915e-01,8.116061e-01,8.116061e-01
1.029000e-11,7.476726e-01,8.117541e-01,8.117541e-01
1.030500e-11,7.478557e-01,8.119043e-01,8.119043e-01
1.032000e-11,7.480408e-01,8.120566e-01,8.120566e-01
1.033500e-11,7.482276e-01,8.122111e-01,8.122111e-01
1.035000e-11,7.484160e-01,8.123675e-01,8.123675e-01
1.036500e-11,7.486058e-01,8.125258e-01,8.125258e-01
1.038000e-11,7.487969e-01,8.126859e-01,8.126859e-01
1.039500e-11,7.489891e-01,8.128478e-01,8.128478e-01
1.041000e-11,7.491822e-01,8.130112e-01,8.130112e-01
1.042500e-11,7.493762e-01,8.131762e-01,8.131762e-01
1.044000e-11,7.495707e-01,8.133427e-01,8.133427e-01
1.045500e-11,7.497657e-01,8.135105e-01,8.135105e-01
1.047000e-11,7.499610e-01,8.136796e-01,8.136796e-01
1.048500e-11,7.501565e-01,8.138498e-01,8.138498e-01
1.050000e-11,7.503520e-01,8.140212e-01,8.140212e-01
1.051500e-11,7.505473e-01,8.141935e-01,8.141935e-01
1.053000e-11,7.507424e-01,8.143667e-01,8.143667e-01
1.054500e-11,7.509370e-01,8.145408e-01,8.145408e-01
1.056000e-11,7.511311e-01,8.147155e-01,8.147155e-01
1.057500e-11,7.513244e-01,8.148908e-01,8.148908e-01
1.059000e-11,7.515169e-01,8.150667e-01,8.150667e-01
1.060500e-11,7.517084e-01,8.152430e-01,8.152430e-01
1.062000e-11,7.518987e-01,8.154196e-01,8.154196e-01
1.063500e-11,7.520878e-01,8.155965e-01,8.155965e-01
1.065000e-11,7.522754e-01,8.157734e-01,8.157734e-01
1.066500e-11,7.524615e-01,8.159504e-01,8.159504e-01
1.068000e-11,7.526460e-01,8.161273e-01,8.161273e-01
1.069500e-11,7.528286e-01,8.163041e-01,8.163041e-01
1.071000e-11,7.530093e-01,8.164806e-01,8.164806e-01
1.072500e-11,7.531880e-01,8.166566e-01,8.166566e-01
1.074000e-11,7.533645e-01,8.168322e-01,8.168322e-01
1.075500e-11,7.535386e-01,8.170072e-01,8.170072e-01
1.077000e-11,7.537104e-01,8.171815e-01,8.171815e-01
1.078500e-11,7.538797e-01,8.173550e-01,8.173550e-01
1.080000e-11,7.540462e-01,8.175276e-01,8.175276e-01
1.081500e-11,7.542101e-01,8.176991e-01,8.176991e-01
1.083000e-11,7.543711e-01,8.178695e-01,8.178695e-01
1.084500e-11,7.545290e-01,8.180386e-01,8.180386e-01
1.086000e-11,7.546840e-01,8.182064e-01,8.182064e-01
1.087500e-11,7.548357e-01,8.183727e-01,8.183727e-01
1.089000e-11,7.549841e-01,8.185374e-01,8.185374e-01
1.090500e-11,7.551292e-01,8.187004e-01,8.187004e-01
1.092000e-11,7.552707e-01,8.188616e-01,8.188616e-01
1.093500e-11,7.554087e-01,8.190208e-01,8.190208e-01
1.095000e-11,7.555430e-01,8.191780e-01,8.191780e-01
1.096500e-11,7.556736e-01,8.193331e-01,8.193331e-01
1.098000e-11,7.558003e-01,8.194858e-01,8.194858e-01
1.099500e-11,7.559230e-01,8.196362e-01,8.196362e-01
1.101000e-11,7.560418e-01,8.197840e-01,8.197840e-01
1.102500e-11,7.561565e-01,8.199293e-01,8.199293e-01
1.104000e-11,7.562670e-01,8.200717e-01,8.200717e-01
1.105500e-11,7.563732e-01,8.202114e-01,8.202114e-01
1.107000e-11,7.564752e-01,8.203480e-01,8.203480e-01
1.108500e-11,7.565727e-01,8.204816e-01,8.204816e-01
1.110000e-11,7.566659e-01,8.206120e-01,8.206120e-01
1.111500e-11,7.567545e-01,8.207390e-01,8.207390e-01
1.113000e-11,7.568385e-01,8.208627e-01,8.208627e-01
1.114500e-11,7.569180e-01,8.209828e-01,8.209828e-01
1.116000e-11,7.569927e-01,8.210993e-01,8.210993e-01
1.117500e-11,7.570628e-01,8.212121e-01,8.212121e-01
1.119000e-11,7.571281e-01,8.213211e-01,8.213211e-01
1.120500e-11,7.571886e-01,8.214261e-01,8.214261e-01
1.122000e-11,7.572442e-01,8.215270e-01,8.215270e-01
1.123500e-11,7.572950e-01,8.216239e-01,8.216239e-01
1.125000e-11,7.573409e-01,8.217165e-01,8.217165e-01
1.126500e-11,7.573819e-01,8.218048e-01,8.218048e-01
1.128000e-11,7.574179e-01,8.218887e-01,8.218887e-01
1.129500e-11,7.574490e-01,8.219682e-01,8.219682e-01
1.131000e-11,7.574751e-01,8.220431e-01,8.220431e-01
1.132500e-11,7.574962e-01,8.221133e-01,8.221133e-01
1.134000e-11,7.575123e-01,8.221788e-01,8.221788e-01
1.135500e-11,7.575235e-01,8.222396e-01,8.222396e-01
1.137000e-11,7.575297e-01,8.222955e-01,8.222955e-01
1.138500e-11,7.575309e-01,8.223466e-01,8.223466e-01
1.140000e-11,7.575271e-01,8.223926e-01,8.223926e-01
1.141500e-11,7.575185e-01,8.224337e-01,8.224337e-01
1.143000e-11,7.575049e-01,8.224697e-01,8.224697e-01
1.144500e-11,7.574864e-01,8.225007e-01,8.225007e-01
1.146000e-11,7.574631e-01,8.225265e-01,8.225265e-01
1.147500e-11,7.574350e-01,8.225472e-01,8.225472e-01
1.149000e-11,7.574022e-01,8.225627e-01,8.225627e-01
1.150500e-11,7.573646e-01,8.225731e-01,8.225731e-01
1.152000e-11,7.573224e-01,8.225782e-01,8.225782e-01
1.153500e-11,7.572755e-01,8.225781e-01,8.225781e-01
1.155000e-11,7.572242e-01,8.225729e-01,8.225729e-01
1.156500e-11,7.571684e-01,8.225624e-01,8.225624e-01
1.158000e-11,7.571082e-01,8.225468e-01,8.225468e-01
1.159500e-11,7.570437e-01,8.225260e-01,8.225260e-01
1.161000e-11,7.569750e-01,8.225001e-01,8.225001e-01
1.162500e-11,7.569022e-01,8.224691e-01,8.224691e-01
1.164000e-11,7.568253e-01,8.224331e-01,8.224331e-01
1.165500e-11,7.567445e-01,8.223921e-01,8.223921e-01
1.167000e-11,7.566599e-01,8.223461e-01,8.223461e-01
1.168500e-11,7.565715e-01,8.222953e-01,8.222953e-01
1.170000e-11,7.564796e-01,8.222396e-01,8.222396e-01
1.171500e-11,7.563842e-01,8.221793e-01,8.221793e-01
1.173000e-11,7.562854e-01,8.221143e-01,8.221143e-01
1.174500e-11,7.561834e-01,8.220447e-01,8.220447e-01
1.176000e-11,7.560783e-01,8.219707e-01,8.219707e-01
1.177500e-11,7.559703e-01,8.218923e-01,8.218923e-01
1.179000e-11,7.558594e-01,8.218097e-01,8.218097e-01
1.180500e-11,7.557459e-01,8.217230e-01,8.217230e-01
1.182000e-11,7.556299e-01,8.216323e-01,8.216323e-01
1.183500e-11,7.555116e-01,8.215378e-01,8.215378e-01
1.185000e-11,7.553910e-01,8.214395e-01,8.214395e-01
1.186500e-11,7.552684e-01,8.213377e-01,8.213377e-01
1.188000e-11,7.551440e-01,8.212325e-01,8.212325e-01
1.189500e-11,7.550178e-01,8.211240e-01,8.211240e-01
1.191000e-11,7.548901e-01,8.210125e-01,8.210125e-01
1.192500e-11,7.547611e-01,8.208980e-01,8.208980e-01
1.194000e-11,7.546309e-01,8.207808e-01,8.207808e-01
1.195500e-11,7.544997e-01,8.206610e-01,8.206610e-01
1.197000e-11,7.543676e-01,8.205389e-01,8.205389e-01
1.198500e-11,7.542350e-01,8.204146e-01,8.204146e-01
1.200000e-11,7.541019e-01,8.202883e-01,8.202883e-01
1.201500e-11,7.539685e-01,8.201603e-01,8.201603e-01
1.203000e-11,7.538351e-01,8.200306e-01,8.200306e-01
1.204500e-11,7.537018e-01,8.198997e-01,8.198997e-01
1.206000e-11,7.535688e-01,8.197676e-01,8.197676e-01
1.207500e-11,7.534363e-01,8.196345e-01,8.196345e-01
1.209000e-11,7.533045e-01,8.195007e-01,8.195007e-01
1.210500e-11,7.531736e-01,8.193665e-01,8.193665e-01
1.212000e-11,7.530437e-01,8.192320e-01,8.192320e-01
1.213500e-11,7.529151e-01,8.190974e-01,8.190974e-01
1.215000e-11,7.527880e-01,8.189631e-01,8.189631e-01
1.216500e-11,7.526625e-01,8.188291e-01,8.188291e-01
1.218000e-11,7.525387e-01,8.186958e-01,8.186958e-01
1.219500e-11,7.524170e-01,8.185634e-01,8.185634e-01
1.221000e-11,7.522975e-01,8.184321e-01,8.184321e-01
1.222500e-11,7.521803e-01,8.183021e-01,8.183021e-01
1.224000e-11,7.520657e-01,8.181737e-01,8.181737e-01
1.225500e-11,7.519538e-01,8.180471e-01,8.180471e-01
1.227000e-11,7.518447e-01,8.179224e-01,8.179224e-01
1.228500e-11,7.517387e-01,8.178000e-01,8.178000e-01
1.230000e-11,7.516359e-01,8.176801e-01,8.176801e-01
1.231500e-11,7.515365e-01,8.175628e-01,8.175628e-01
1.233000e-11,7.514406e-01,8.174484e-01,8.174484e-01
1.234500e-11,7.513483e-01,8.173371e-01,8.173371e-01
1.236000e-11,7.512599e-01,8.172291e-01,8.172291e-01
1.237500e-11,7.511753e-01,8.171246e-01,8.171246e-01
1.239000e-11,7.510949e-01,8.170238e-01,8.170238e-01
1.240500e-11,7.510187e-01,8.169269e-01,8.169269e-01
1.242000e-11,7.509468e-01,8.168340e-01,8.168340e-01
1.243500e-11,7.508793e-01,8.167454e-01,8.167454e-01
1.245000e-11,7.508164e-01,8.166612e-01,8.166612e-01
1.246500e-11,7.507582e-01,8.165816e-01,8.165816e-01
1.248000e-11,7.507046e-01,8.165068e-01,8.165068e-01
1.249500e-11,7.506560e-01,8.164368e-01,8.164368e-01
1.251000e-11,7.506122e-01,8.163719e-01,8.163719e-01
1.252500e-11,7.505734e-01,8.163121e-01,8.163121e-01
1.254000e-11,7.505397e-01,8.162577e-01,8.162577e-01
1.255500e-11,7.505111e-01,8.162087e-01,8.162087e-01
1.257000e-11,7.504876e-01,8.161652e-01,8.161652e-01
1.258500e-11,7.504694e-01,8.161273e-01,8.161273e-01
1.260000e-11,7.504564e-01,8.160952e-01,8.160952e-01
1.261500e-11,7.504486e-01,8.160688e-01,8.160688e-01
1.263000e-11,7.504462e-01,8.160484e-01,8.160484e-01
1.264500e-11,7.504490e-01,8.160338e-01,8.160338e-01
1.266000e-11,7.504571e-01,8.160253e-01,8.160253e-01
1.267500e-11,7.504706e-01,8.160228e-01,8.160228e-01
1.269000e-11,7.504892e-01,8.160264e-01,8.160264e-01
1.270500e-11,7.505132e-01,8.160360e-01,8.160360e-01
1.272000e-11,7.505423e-01,8.160518e-01,8.160518e-01
1.273500e-11,7.505767e-01,8.160736e-01,8.160736e-01
1.275000e-11,7.506161e-01,8.161016e-01,8.161016e-01
1.276500e-11,7.506607e-01,8.161356e-01,8.161356e-01
1.278000e-11,7.507102e-01,8.161756e-01,8.161756e-01
1.279500e-11,7.507647e-01,8.162217e-01,8.162217e-01
1.281000e-11,7.508240e-01,8.162737e-01,8.162737e-01
1.282500e-11,7.508881e-01,8.163316e-01,8.163316e-01
1.284000e-11,7.509569e-01,8.163953e-01,8.163953e-01
1.285500e-11,7.510302e-01,8.164647e-01,8.164647e-01
1.287000e-11,7.511080e-01,8.165398e-01,8.165398e-01
1.288500e-11,7.511901e-01,8.166204e-01,8.166204e-01
1.290000e-11,7.512764e-01,8.167065e-01,8.167065e-01
1.291500e-11,7.513668e-01,8.167979e-01,8.167979e-01
1.293000e-11,7.514611e-01,8.168945e-01,8.168945e-01
1.294500e-11,7.515593e-01,8.169961e-01,8.169961e-01
1.296000e-11,7.516610e-01,8.171026e-01,8.171026e-01
