time,"P(B5)"
3.188100e-10,6.506828e+00
3.188200e-10,6.506227e+00
3.188300e-10,6.505555e+00
3.188400e-10,6.504813e+00
3.188500e-10,6.504003e+00
3.188600e-10,6.503128e+00
3.188700e-10,6.502187e+00
3.188800e-10,6.501184e+00
3.188900e-10,6.500121e+00
3.189000e-10,6.498998e+00
3.189100e-10,6.497819e+00
3.189200e-10,6.496585e+00
3.189300e-10,6.495298e+00
3.189400e-10,6.493960e+00
3.189500e-10,6.492574e+00
3.189600e-10,6.491141e+00
3.189700e-10,6.489664e+00
3.189800e-10,6.488146e+00
3.189900e-10,6.486587e+00
3.190000e-10,6.484991e+00
3.190100e-10,6.483359e+00
3.190200e-10,6.481695e+00
3.190300e-10,6.480000e+00
3.190400e-10,6.478277e+00
3.190500e-10,6.476528e+00
3.190600e-10,6.474755e+00
3.190700e-10,6.472961e+00
3.190800e-10,6.471149e+00
3.190900e-10,6.469319e+00
3.191000e-10,6.467476e+00
3.191100e-10,6.465621e+00
3.191200e-10,6.463756e+00
3.191300e-10,6.461884e+00
3.191400e-10,6.460008e+00
3.191500e-10,6.458128e+00
3.191600e-10,6.456249e+00
3.191700e-10,6.454372e+00
3.191800e-10,6.452498e+00
3.191900e-10,6.450632e+00
3.192000e-10,6.448774e+00
3.192100e-10,6.446927e+00
3.192200e-10,6.445093e+00
3.192300e-10,6.443274e+00
3.192400e-10,6.441472e+00
3.192500e-10,6.439689e+00
3.192600e-10,6.437928e+00
3.192700e-10,6.436189e+00
3.192800e-10,6.434476e+00
3.192900e-10,6.432790e+00
3.193000e-10,6.431132e+00
3.193100e-10,6.429505e+00
3.193200e-10,6.427910e+00
3.193300e-10,6.426349e+00
3.193400e-10,6.424823e+00
3.193500e-10,6.423335e+00
3.193600e-10,6.421885e+00
3.193700e-10,6.420475e+00
3.193800e-10,6.419107e+00
3.193900e-10,6.417781e+00
3.194000e-10,6.416500e+00
3.194100e-10,6.415264e+00
3.194200e-10,6.414074e+00
3.194300e-10,6.412932e+00
3.194400e-10,6.411839e+00
3.194500e-10,6.410795e+00
3.194600e-10,6.409802e+00
3.194700e-10,6.408860e+00
3.194800e-10,6.407971e+00
3.194900e-10,6.407134e+00
3.195000e-10,6.406351e+00
3.195100e-10,6.405622e+00
3.195200e-10,6.404948e+00
3.195300e-10,6.404329e+00
3.195400e-10,6.403765e+00
3.195500e-10,6.403258e+00
3.195600e-10,6.402806e+00
3.195700e-10,6.402411e+00
3.195800e-10,6.402073e+00
3.195900e-10,6.401791e+00
3.196000e-10,6.401565e+00
3.196100e-10,6.401397e+00
3.196200e-10,6.401285e+00
3.196300e-10,6.401229e+00
3.196400e-10,6.401229e+00
3.196500e-10,6.401285e+00
3.196600e-10,6.401396e+00
3.196700e-10,6.401562e+00
3.196800e-10,6.401783e+00
3.196900e-10,6.402058e+00
3.197000e-10,6.402387e+00
3.197100e-10,6.402768e+00
3.197200e-10,6.403201e+00
3.197300e-10,6.403686e+00
3.197400e-10,6.404221e+00
3.197500e-10,6.404806e+00
3.197600e-10,6.405440e+00
3.197700e-10,6.406122e+00
3.197800e-10,6.406851e+00
3.197900e-10,6.407626e+00
3.198000e-10,6.408445e+00
3.198100e-10,6.409309e+00
3.198200e-10,6.410215e+00
3.198300e-10,6.411163e+00
3.198400e-10,6.412150e+00
3.198500e-10,6.413177e+00
3.198600e-10,6.414242e+00
3.198700e-10,6.415343e+00
3.198800e-10,6.416479e+00
3.198900e-10,6.417648e+00
3.199000e-10,6.418850e+00
3.199100e-10,6.420083e+00
3.199200e-10,6.421345e+00
3.199300e-10,6.422635e+00
3.199400e-10,6.423952e+00
3.199500e-10,6.425293e+00
3.199600e-10,6.426658e+00
3.199700e-10,6.428045e+00
3.199800e-10,6.429453e+00
3.199900e-10,6.430879e+00
3.200000e-10,6.432322e+00
3.200100e-10,6.433782e+00
3.200200e-10,6.435255e+00
3.200300e-10,6.436741e+00
3.200400e-10,6.438238e+00
3.200500e-10,6.439745e+00
3.200600e-10,6.441259e+00
3.200700e-10,6.442780e+00
3.200800e-10,6.444306e+00
3.200900e-10,6.445835e+00
3.201000e-10,6.447366e+00
3.201100e-10,6.448897e+00
3.201200e-10,6.450426e+00
3.201300e-10,6.451953e+00
3.201400e-10,6.453476e+00
3.201500e-10,6.454993e+00
3.201600e-10,6.456503e+00
3.201700e-10,6.458004e+00
3.201800e-10,6.459495e+00
3.201900e-10,6.460975e+00
3.202000e-10,6.462443e+00
3.202100e-10,6.463896e+00
3.202200e-10,6.465334e+00
3.202300e-10,6.466755e+00
3.202400e-10,6.468159e+00
3.202500e-10,6.469544e+00
3.202600e-10,6.470908e+00
3.202700e-10,6.472251e+00
3.202800e-10,6.473572e+00
3.202900e-10,6.474869e+00
3.203000e-10,6.476142e+00
3.203100e-10,6.477389e+00
3.203200e-10,6.478609e+00
3.203300e-10,6.479802e+00
3.203400e-10,6.480967e+00
3.203500e-10,6.482103e+00
3.203600e-10,6.483209e+00
3.203700e-10,6.484283e+00
3.203800e-10,6.485327e+00
3.203900e-10,6.486338e+00
3.204000e-10,6.487317e+00
3.204100e-10,6.488262e+00
3.204200e-10,6.489173e+00
3.204300e-10,6.490050e+00
3.204400e-10,6.490891e+00
3.204500e-10,6.491698e+00
3.204600e-10,6.492469e+00
3.204700e-10,6.493203e+00
3.204800e-10,6.493901e+00
3.204900e-10,6.494563e+00
3.205000e-10,6.495187e+00
3.205100e-10,6.495775e+00
3.205200e-10,6.496326e+00
3.205300e-10,6.496839e+00
3.205400e-10,6.497315e+00
3.205500e-10,6.497754e+00
3.205600e-10,6.498155e+00
3.205700e-10,6.498519e+00
3.205800e-10,6.498847e+00
3.205900e-10,6.499137e+00
3.206000e-10,6.499391e+00
3.206100e-10,6.499608e+00
3.206200e-10,6.499790e+00
3.206300e-10,6.499935e+00
3.206400e-10,6.500045e+00
3.206500e-10,6.500120e+00
3.206600e-10,6.500160e+00
3.206700e-10,6.500166e+00
3.206800e-10,6.500139e+00
3.206900e-10,6.500078e+00
3.207000e-10,6.499985e+00
3.207100e-10,6.499860e+00
3.207200e-10,6.499703e+00
3.207300e-10,6.499516e+00
3.207400e-10,6.499299e+00
3.207500e-10,6.499052e+00
3.207600e-10,6.498777e+00
3.207700e-10,6.498474e+00
3.207800e-10,6.498144e+00
3.207900e-10,6.497788e+00
3.208000e-10,6.497406e+00
3.208100e-10,6.497000e+00
3.208200e-10,6.496570e+00
3.208300e-10,6.496117e+00
3.208400e-10,6.495643e+00
3.208500e-10,6.495148e+00
3.208600e-10,6.494632e+00
3.208700e-10,6.494098e+00
3.208800e-10,6.493545e+00
3.208900e-10,6.492976e+00
3.209000e-10,6.492390e+00
3.209100e-10,6.491789e+00
3.209200e-10,6.491174e+00
3.209300e-10,6.490546e+00
3.209400e-10,6.489906e+00
3.209500e-10,6.489255e+00
3.209600e-10,6.488594e+00
3.209700e-10,6.487924e+00
3.209800e-10,6.487245e+00
3.209900e-10,6.486560e+00
3.210000e-10,6.485869e+00
3.210100e-10,6.485173e+00
3.210200e-10,6.484473e+00
3.210300e-10,6.483770e+00
3.210400e-10,6.483065e+00
3.210500e-10,6.482360e+00
3.210600e-10,6.481654e+00
3.210700e-10,6.480949e+00
3.210800e-10,6.480247e+00
3.210900e-10,6.479548e+00
3.211000e-10,6.478852e+00
3.211100e-10,6.478161e+00
3.211200e-10,6.477476e+00
3.211300e-10,6.476798e+00
3.211400e-10,6.476128e+00
3.211500e-10,6.475465e+00
3.211600e-10,6.474812e+00
3.211700e-10,6.474170e+00
3.211800e-10,6.473538e+00
3.211900e-10,6.472918e+00
3.212000e-10,6.472310e+00
3.212100e-10,6.471716e+00
3.212200e-10,6.471135e+00
3.212300e-10,6.470570e+00
3.212400e-10,6.470019e+00
3.212500e-10,6.469485e+00
3.212600e-10,6.468967e+00
3.212700e-10,6.468467e+00
3.212800e-10,6.467984e+00
3.212900e-10,6.467520e+00
3.213000e-10,6.467075e+00
3.213100e-10,6.466649e+00
3.213200e-10,6.466243e+00
3.213300e-10,6.465857e+00
3.213400e-10,6.465492e+00
3.213500e-10,6.465148e+00
3.213600e-10,6.464826e+00
3.213700e-10,6.464525e+00
3.213800e-10,6.464247e+00
3.213900e-10,6.463990e+00
3.214000e-10,6.463757e+00
3.214100e-10,6.463546e+00
3.214200e-10,6.463359e+00
3.214300e-10,6.463194e+00
3.214400e-10,6.463053e+00
3.214500e-10,6.462936e+00
3.214600e-10,6.462841e+00
3.214700e-10,6.462771e+00
3.214800e-10,6.462724e+00
3.214900e-10,6.462700e+00
3.215000e-10,6.462700e+00
3.215100e-10,6.462723e+00
3.215200e-10,6.462770e+00
3.215300e-10,6.462840e+00
3.215400e-10,6.462933e+00
3.215500e-10,6.463049e+00
3.215600e-10,6.463188e+00
3.215700e-10,6.463349e+00
3.215800e-10,6.463532e+00
3.215900e-10,6.463737e+00
3.216000e-10,6.463964e+00
3.216100e-10,6.464212e+00
3.216200e-10,6.464481e+00
3.216300e-10,6.464771e+00
3.216400e-10,6.465081e+00
3.216500e-10,6.465411e+00
3.216600e-10,6.465761e+00
3.216700e-10,6.466129e+00
3.216800e-10,6.466516e+00
3.216900e-10,6.466921e+00
3.217000e-10,6.467343e+00
3.217100e-10,6.467782e+00
3.217200e-10,6.468238e+00
3.217300e-10,6.468710e+00
3.217400e-10,6.469197e+00
3.217500e-10,6.469699e+00
3.217600e-10,6.470215e+00
3.217700e-10,6.470745e+00
3.217800e-10,6.471288e+00
3.217900e-10,6.471843e+00
3.218000e-10,6.472410e+00
3.218100e-10,6.472988e+00
3.218200e-10,6.473577e+00
3.218300e-10,6.474175e+00
3.218400e-10,6.474783e+00
3.218500e-10,6.475399e+00
3.218600e-10,6.476023e+00
3.218700e-10,6.476654e+00
3.218800e-10,6.477292e+00
3.218900e-10,6.477935e+00
3.219000e-10,6.478584e+00
3.219100e-10,6.479237e+00
3.219200e-10,6.479894e+00
3.219300e-10,6.480554e+00
3.219400e-10,6.481217e+00
3.219500e-10,6.481881e+00
3.219600e-10,6.482547e+00
3.219700e-10,6.483213e+00
3.219800e-10,6.483879e+00
3.219900e-10,6.484544e+00
3.220000e-10,6.485207e+00
3.220100e-10,6.485868e+00
3.220200e-10,6.486527e+00
3.220300e-10,6.487182e+00
3.220400e-10,6.487833e+00
3.220500e-10,6.488480e+00
3.220600e-10,6.489121e+00
3.220700e-10,6.489757e+00
3.220800e-10,6.490386e+00
3.220900e-10,6.491009e+00
3.221000e-10,6.491624e+00
3.221100e-10,6.492231e+00
3.221200e-10,6.492829e+00
3.221300e-10,6.493419e+00
3.221400e-10,6.493999e+00
3.221500e-10,6.494569e+00
3.221600e-10,6.495128e+00
3.221700e-10,6.495677e+00
3.221800e-10,6.496215e+00
3.221900e-10,6.496741e+00
3.222000e-10,6.497254e+00
3.222100e-10,6.497756e+00
3.222200e-10,6.498244e+00
3.222300e-10,6.498720e+00
3.222400e-10,6.499182e+00
3.222500e-10,6.499630e+00
3.222600e-10,6.500064e+00
3.222700e-10,6.500484e+00
3.222800e-10,6.500889e+00
3.222900e-10,6.501279e+00
3.223000e-10,6.501655e+00
3.223100e-10,6.502015e+00
3.223200e-10,6.502360e+00
3.223300e-10,6.502690e+00
3.223400e-10,6.503003e+00
3.223500e-10,6.503301e+00
3.223600e-10,6.503584e+00
3.223700e-10,6.503850e+00
3.223800e-10,6.504100e+00
3.223900e-10,6.504335e+00
3.224000e-10,6.504553e+00
3.224100e-10,6.504755e+00
3.224200e-10,6.504942e+00
3.224300e-10,6.505112e+00
3.224400e-10,6.505267e+00
3.224500e-10,6.505406e+00
3.224600e-10,6.505529e+00
3.224700e-10,6.505636e+00
3.224800e-10,6.505728e+00
3.224900e-10,6.505805e+00
3.225000e-10,6.505866e+00
3.225100e-10,6.505913e+00
3.225200e-10,6.505944e+00
3.225300e-10,6.505961e+00
3.225400e-10,6.505964e+00
3.225500e-10,6.505953e+00
3.225600e-10,6.505928e+00
3.225700e-10,6.505889e+00
3.225800e-10,6.505837e+00
3.225900e-10,6.505772e+00
3.226000e-10,6.505694e+00
3.226100e-10,6.505604e+00
3.226200e-10,6.505502e+00
3.226300e-10,6.505388e+00
3.226400e-10,6.505263e+00
3.226500e-10,6.505126e+00
3.226600e-10,6.504980e+00
3.226700e-10,6.504823e+00
3.226800e-10,6.504656e+00
3.226900e-10,6.504479e+00
3.227000e-10,6.504294e+00
3.227100e-10,6.504100e+00
3.227200e-10,6.503898e+00
3.227300e-10,6.503688e+00
3.227400e-10,6.503471e+00
3.227500e-10,6.503247e+00
3.227600e-10,6.503016e+00
3.227700e-10,6.502780e+00
3.227800e-10,6.502537e+00
3.227900e-10,6.502290e+00
3.228000e-10,6.502038e+00
3.228100e-10,6.501782e+00
3.228200e-10,6.501522e+00
3.228300e-10,6.501259e+00
3.228400e-10,6.500993e+00
3.228500e-10,6.500725e+00
3.228600e-10,6.500455e+00
3.228700e-10,6.500183e+00
3.228800e-10,6.499910e+00
3.228900e-10,6.499637e+00
3.229000e-10,6.499363e+00
3.229100e-10,6.499090e+00
3.229200e-10,6.498818e+00
3.229300e-10,6.498547e+00
3.229400e-10,6.498277e+00
3.229500e-10,6.498009e+00
3.229600e-10,6.497744e+00
3.229700e-10,6.497482e+00
3.229800e-10,6.497223e+00
3.229900e-10,6.496967e+00
3.230000e-10,6.496716e+00
3.230100e-10,6.496469e+00
3.230200e-10,6.496227e+00
3.230300e-10,6.495989e+00
3.230400e-10,6.495758e+00
3.230500e-10,6.495532e+00
3.230600e-10,6.495312e+00
3.230700e-10,6.495099e+00
3.230800e-10,6.494893e+00
3.230900e-10,6.494693e+00
3.231000e-10,6.494501e+00
3.231100e-10,6.494317e+00
3.231200e-10,6.494140e+00
3.231300e-10,6.493972e+00
3.231400e-10,6.493812e+00
3.231500e-10,6.493661e+00
3.231600e-10,6.493519e+00
3.231700e-10,6.493385e+00
3.231800e-10,6.493261e+00
3.231900e-10,6.493147e+00
3.232000e-10,6.493042e+00
3.232100e-10,6.492946e+00
3.232200e-10,6.492861e+00
3.232300e-10,6.492785e+00
3.232400e-10,6.492720e+00
3.232500e-10,6.492665e+00
3.232600e-10,6.492620e+00
3.232700e-10,6.492586e+00
3.232800e-10,6.492562e+00
3.232900e-10,6.492549e+00
3.233000e-10,6.492546e+00
3.233100e-10,6.492553e+00
3.233200e-10,6.492571e+00
3.233300e-10,6.492600e+00
3.233400e-10,6.492640e+00
3.233500e-10,6.492689e+00
3.233600e-10,6.492750e+00
3.233700e-10,6.492820e+00
3.233800e-10,6.492901e+00
3.233900e-10,6.492993e+00
3.234000e-10,6.493094e+00
3.234100e-10,6.493206e+00
3.234200e-10,6.493327e+00
3.234300e-10,6.493459e+00
3.234400e-10,6.493600e+00
3.234500e-10,6.493750e+00
3.234600e-10,6.493910e+00
3.234700e-10,6.494079e+00
3.234800e-10,6.494258e+00
3.234900e-10,6.494445e+00
3.235000e-10,6.494641e+00
3.235100e-10,6.494845e+00
3.235200e-10,6.495058e+00
3.235300e-10,6.495278e+00
3.235400e-10,6.495507e+00
3.235500e-10,6.495743e+00
3.235600e-10,6.495986e+00
3.235700e-10,6.496236e+00
3.235800e-10,6.496494e+00
3.235900e-10,6.496757e+00
3.236000e-10,6.497027e+00
3.236100e-10,6.497303e+00
3.236200e-10,6.497585e+00
3.236300e-10,6.497872e+00
3.236400e-10,6.498165e+00
3.236500e-10,6.498462e+00
3.236600e-10,6.498764e+00
3.236700e-10,6.499070e+00
3.236800e-10,6.499380e+00
3.236900e-10,6.499694e+00
3.237000e-10,6.500011e+00
3.237100e-10,6.500331e+00
3.237200e-10,6.500653e+00
3.237300e-10,6.500978e+00
3.237400e-10,6.501306e+00
3.237500e-10,6.501635e+00
3.237600e-10,6.501965e+00
3.237700e-10,6.502297e+00
3.237800e-10,6.502629e+00
3.237900e-10,6.502963e+00
3.238000e-10,6.503296e+00
3.238100e-10,6.503629e+00
3.238200e-10,6.503962e+00
3.238300e-10,6.504294e+00
3.238400e-10,6.504625e+00
3.238500e-10,6.504955e+00
3.238600e-10,6.505284e+00
3.238700e-10,6.505610e+00
3.238800e-10,6.505934e+00
3.238900e-10,6.506256e+00
3.239000e-10,6.506576e+00
3.239100e-10,6.506892e+00
3.239200e-10,6.507205e+00
3.239300e-10,6.507515e+00
3.239400e-10,6.507820e+00
3.239500e-10,6.508122e+00
3.239600e-10,6.508420e+00
3.239700e-10,6.508713e+00
3.239800e-10,6.509002e+00
3.239900e-10,6.509285e+00
3.240000e-10,6.509564e+00
3.240100e-10,6.509837e+00
3.240200e-10,6.510105e+00
3.240300e-10,6.510367e+00
3.240400e-10,6.510624e+00
3.240500e-10,6.510874e+00
3.240600e-10,6.511118e+00
3.240700e-10,6.511356e+00
3.240800e-10,6.511587e+00
3.240900e-10,6.511811e+00
3.241000e-10,6.512029e+00
3.241100e-10,6.512240e+00
3.241200e-10,6.512444e+00
3.241300e-10,6.512641e+00
3.241400e-10,6.512831e+00
3.241500e-10,6.513013e+00
3.241600e-10,6.513188e+00
3.241700e-10,6.513356e+00
3.241800e-10,6.513516e+00
3.241900e-10,6.513669e+00
3.242000e-10,6.513814e+00
3.242100e-10,6.513952e+00
3.242200e-10,6.514082e+00
3.242300e-10,6.514204e+00
3.242400e-10,6.514319e+00
3.242500e-10,6.514426e+00
3.242600e-10,6.514526e+00
3.242700e-10,6.514618e+00
3.242800e-10,6.514702e+00
3.242900e-10,6.514779e+00
3.243000e-10,6.514849e+00
3.243100e-10,6.514911e+00
3.243200e-10,6.514966e+00
3.243300e-10,6.515014e+00
3.243400e-10,6.515055e+00
3.243500e-10,6.515088e+00
3.243600e-10,6.515115e+00
3.243700e-10,6.515135e+00
3.243800e-10,6.515148e+00
3.243900e-10,6.515154e+00
3.244000e-10,6.515154e+00
3.244100e-10,6.515147e+00
3.244200e-10,6.515135e+00
3.244300e-10,6.515116e+00
3.244400e-10,6.515091e+00
3.244500e-10,6.515061e+00
3.244600e-10,6.515025e+00
3.244700e-10,6.514983e+00
3.244800e-10,6.514937e+00
3.244900e-10,6.514885e+00
3.245000e-10,6.514828e+00
3.245100e-10,6.514767e+00
3.245200e-10,6.514701e+00
3.245300e-10,6.514630e+00
3.245400e-10,6.514556e+00
3.245500e-10,6.514478e+00
3.245600e-10,6.514395e+00
3.245700e-10,6.514310e+00
3.245800e-10,6.514221e+00
3.245900e-10,6.514129e+00
3.246000e-10,6.514034e+00
3.246100e-10,6.513936e+00
3.246200e-10,6.513836e+00
3.246300e-10,6.513734e+00
3.246400e-10,6.513629e+00
3.246500e-10,6.513523e+00
3.246600e-10,6.513415e+00
3.246700e-10,6.513306e+00
3.246800e-10,6.513196e+00
3.246900e-10,6.513085e+00
3.247000e-10,6.512973e+00
3.247100e-10,6.512860e+00
3.247200e-10,6.512748e+00
3.247300e-10,6.512635e+00
3.247400e-10,6.512522e+00
3.247500e-10,6.512410e+00
3.247600e-10,6.512298e+00
3.247700e-10,6.512187e+00
3.247800e-10,6.512077e+00
3.247900e-10,6.511968e+00
3.248000e-10,6.511861e+00
3.248100e-10,6.511755e+00
3.248200e-10,6.511651e+00
3.248300e-10,6.511549e+00
3.248400e-10,6.511449e+00
3.248500e-10,6.511351e+00
3.248600e-10,6.511256e+00
3.248700e-10,6.511163e+00
3.248800e-10,6.511073e+00
3.248900e-10,6.510986e+00
3.249000e-10,6.510903e+00
3.249100e-10,6.510822e+00
3.249200e-10,6.510745e+00
3.249300e-10,6.510672e+00
3.249400e-10,6.510602e+00
3.249500e-10,6.510536e+00
3.249600e-10,6.510474e+00
3.249700e-10,6.510416e+00
3.249800e-10,6.510363e+00
3.249900e-10,6.510313e+00
3.250000e-10,6.510268e+00
3.250100e-10,6.510228e+00
3.250200e-10,6.510192e+00
3.250300e-10,6.510161e+00
3.250400e-10,6.510134e+00
3.250500e-10,6.510113e+00
3.250600e-10,6.510096e+00
3.250700e-10,6.510084e+00
3.250800e-10,6.510077e+00
3.250900e-10,6.510075e+00
3.251000e-10,6.510078e+00
3.251100e-10,6.510086e+00
3.251200e-10,6.510100e+00
3.251300e-10,6.510118e+00
3.251400e-10,6.510142e+00
3.251500e-10,6.510171e+00
3.251600e-10,6.510205e+00
3.251700e-10,6.510244e+00
3.251800e-10,6.510288e+00
3.251900e-10,6.510337e+00
3.252000e-10,6.510391e+00
3.252100e-10,6.510451e+00
3.252200e-10,6.510515e+00
3.252300e-10,6.510585e+00
3.252400e-10,6.510659e+00
3.252500e-10,6.510738e+00
3.252600e-10,6.510822e+00
3.252700e-10,6.510911e+00
3.252800e-10,6.511005e+00
3.252900e-10,6.511103e+00
3.253000e-10,6.511205e+00
3.253100e-10,6.511312e+00
3.253200e-10,6.511424e+00
3.253300e-10,6.511539e+00
3.253400e-10,6.511659e+00
3.253500e-10,6.511783e+00
3.253600e-10,6.511911e+00
3.253700e-10,6.512042e+00
3.253800e-10,6.512177e+00
3.253900e-10,6.512316e+00
3.254000e-10,6.512459e+00
3.254100e-10,6.512604e+00
3.254200e-10,6.512753e+00
3.254300e-10,6.512905e+00
3.254400e-10,6.513060e+00
3.254500e-10,6.513218e+00
3.254600e-10,6.513379e+00
3.254700e-10,6.513542e+00
3.254800e-10,6.513707e+00
3.254900e-10,6.513875e+00
3.255000e-10,6.514045e+00
3.255100e-10,6.514216e+00
3.255200e-10,6.514390e+00
3.255300e-10,6.514565e+00
3.255400e-10,6.514742e+00
3.255500e-10,6.514920e+00
3.255600e-10,6.515099e+00
3.255700e-10,6.515279e+00
3.255800e-10,6.515460e+00
3.255900e-10,6.515642e+00
3.256000e-10,6.515825e+00
3.256100e-10,6.516008e+00
3.256200e-10,6.516191e+00
3.256300e-10,6.516374e+00
3.256400e-10,6.516557e+00
3.256500e-10,6.516740e+00
3.256600e-10,6.516923e+00
3.256700e-10,6.517105e+00
3.256800e-10,6.517287e+00
3.256900e-10,6.517468e+00
3.257000e-10,6.517648e+00
3.257100e-10,6.517827e+00
3.257200e-10,6.518005e+00
3.257300e-10,6.518181e+00
3.257400e-10,6.518356e+00
3.257500e-10,6.518529e+00
3.257600e-10,6.518701e+00
3.257700e-10,6.518871e+00
3.257800e-10,6.519039e+00
3.257900e-10,6.519205e+00
3.258000e-10,6.519368e+00
3.258100e-10,6.519530e+00
3.258200e-10,6.519688e+00
3.258300e-10,6.519845e+00
3.258400e-10,6.519998e+00
3.258500e-10,6.520150e+00
3.258600e-10,6.520298e+00
3.258700e-10,6.520443e+00
3.258800e-10,6.520585e+00
3.258900e-10,6.520725e+00
3.259000e-10,6.520861e+00
3.259100e-10,6.520994e+00
3.259200e-10,6.521123e+00
3.259300e-10,6.521249e+00
3.259400e-10,6.521372e+00
3.259500e-10,6.521492e+00
3.259600e-10,6.521607e+00
3.259700e-10,6.521720e+00
3.259800e-10,6.521828e+00
3.259900e-10,6.521933e+00
3.260000e-10,6.522035e+00
3.260100e-10,6.522132e+00
3.260200e-10,6.522226e+00
3.260300e-10,6.522316e+00
3.260400e-10,6.522402e+00
3.260500e-10,6.522485e+00
3.260600e-10,6.522564e+00
3.260700e-10,6.522639e+00
3.260800e-10,6.522710e+00
3.260900e-10,6.522777e+00
3.261000e-10,6.522841e+00
3.261100e-10,6.522900e+00
3.261200e-10,6.522956e+00
3.261300e-10,6.523009e+00
3.261400e-10,6.523057e+00
3.261500e-10,6.523102e+00
3.261600e-10,6.523144e+00
3.261700e-10,6.523182e+00
3.261800e-10,6.523216e+00
3.261900e-10,6.523247e+00
3.262000e-10,6.523274e+00
3.262100e-10,6.523298e+00
3.262200e-10,6.523318e+00
3.262300e-10,6.523336e+00
3.262400e-10,6.523350e+00
3.262500e-10,6.523361e+00
3.262600e-10,6.523368e+00
3.262700e-10,6.523373e+00
3.262800e-10,6.523375e+00
3.262900e-10,6.523374e+00
3.263000e-10,6.523371e+00
3.263100e-10,6.523364e+00
3.263200e-10,6.523355e+00
3.263300e-10,6.523344e+00
3.263400e-10,6.523330e+00
3.263500e-10,6.523314e+00
3.263600e-10,6.523296e+00
3.263700e-10,6.523275e+00
3.263800e-10,6.523253e+00
3.263900e-10,6.523228e+00
3.264000e-10,6.523202e+00
3.264100e-10,6.523174e+00
3.264200e-10,6.523145e+00
3.264300e-10,6.523114e+00
3.264400e-10,6.523081e+00
3.264500e-10,6.523048e+00
3.264600e-10,6.523013e+00
3.264700e-10,6.522977e+00
3.264800e-10,6.522940e+00
3.264900e-10,6.522902e+00
3.265000e-10,6.522863e+00
3.265100e-10,6.522824e+00
3.265200e-10,6.522784e+00
3.265300e-10,6.522744e+00
3.265400e-10,6.522704e+00
3.265500e-10,6.522663e+00
3.265600e-10,6.522622e+00
3.265700e-10,6.522582e+00
3.265800e-10,6.522541e+00
3.265900e-10,6.522500e+00
3.266000e-10,6.522460e+00
3.266100e-10,6.522421e+00
3.266200e-10,6.522381e+00
3.266300e-10,6.522343e+00
3.266400e-10,6.522305e+00
3.266500e-10,6.522268e+00
3.266600e-10,6.522232e+00
3.266700e-10,6.522197e+00
3.266800e-10,6.522163e+00
3.266900e-10,6.522130e+00
3.267000e-10,6.522098e+00
3.267100e-10,6.522068e+00
3.267200e-10,6.522039e+00
3.267300e-10,6.522012e+00
3.267400e-10,6.521986e+00
3.267500e-10,6.521962e+00
3.267600e-10,6.521939e+00
3.267700e-10,6.521919e+00
3.267800e-10,6.521900e+00
3.267900e-10,6.521883e+00
3.268000e-10,6.521868e+00
3.268100e-10,6.521856e+00
3.268200e-10,6.521845e+00
3.268300e-10,6.521837e+00
3.268400e-10,6.521830e+00
3.268500e-10,6.521826e+00
3.268600e-10,6.521824e+00
3.268700e-10,6.521825e+00
3.268800e-10,6.521828e+00
3.268900e-10,6.521833e+00
3.269000e-10,6.521841e+00
3.269100e-10,6.521851e+00
3.269200e-10,6.521864e+00
3.269300e-10,6.521879e+00
3.269400e-10,6.521896e+00
3.269500e-10,6.521917e+00
3.269600e-10,6.521939e+00
3.269700e-10,6.521965e+00
3.269800e-10,6.521993e+00
3.269900e-10,6.522023e+00
3.270000e-10,6.522056e+00
3.270100e-10,6.522091e+00
3.270200e-10,6.522129e+00
3.270300e-10,6.522170e+00
3.270400e-10,6.522213e+00
3.270500e-10,6.522259e+00
3.270600e-10,6.522307e+00
3.270700e-10,6.522357e+00
3.270800e-10,6.522410e+00
3.270900e-10,6.522465e+00
3.271000e-10,6.522523e+00
3.271100e-10,6.522583e+00
3.271200e-10,6.522645e+00
3.271300e-10,6.522710e+00
3.271400e-10,6.522777e+00
3.271500e-10,6.522846e+00
3.271600e-10,6.522917e+00
3.271700e-10,6.522990e+00
3.271800e-10,6.523065e+00
3.271900e-10,6.523143e+00
3.272000e-10,6.523222e+00
3.272100e-10,6.523303e+00
3.272200e-10,6.523386e+00
3.272300e-10,6.523470e+00
3.272400e-10,6.523557e+00
3.272500e-10,6.523644e+00
3.272600e-10,6.523734e+00
3.272700e-10,6.523825e+00
3.272800e-10,6.523917e+00
3.272900e-10,6.524011e+00
3.273000e-10,6.524106e+00
3.273100e-10,6.524202e+00
3.273200e-10,6.524300e+00
3.273300e-10,6.524398e+00
3.273400e-10,6.524498e+00
3.273500e-10,6.524598e+00
3.273600e-10,6.524700e+00
3.273700e-10,6.524802e+00
3.273800e-10,6.524905e+00
3.273900e-10,6.525008e+00
3.274000e-10,6.525112e+00
3.274100e-10,6.525216e+00
3.274200e-10,6.525321e+00
3.274300e-10,6.525426e+00
3.274400e-10,6.525532e+00
3.274500e-10,6.525637e+00
3.274600e-10,6.525743e+00
3.274700e-10,6.525849e+00
3.274800e-10,6.525954e+00
3.274900e-10,6.526060e+00
3.275000e-10,6.526165e+00
3.275100e-10,6.526270e+00
3.275200e-10,6.526375e+00
3.275300e-10,6.526479e+00
3.275400e-10,6.526583e+00
