time,"I(BD)","I(BS)","P(VLEAK)","P(OUT)","P(BD)","P(BS)"
2.490000e-12,1.054550e-07,1.629369e-07,3.446737e-01,3.429085e-01,1.584806e-03,1.765281e-03
2.500000e-12,1.058638e-07,1.636686e-07,3.461169e-01,3.443318e-01,1.602287e-03,1.785039e-03
2.510000e-12,1.062678e-07,1.643946e-07,3.475604e-01,3.457557e-01,1.619713e-03,1.804753e-03
2.520000e-12,1.066672e-07,1.651152e-07,3.490046e-01,3.471801e-01,1.637079e-03,1.824416e-03
2.530000e-12,1.070621e-07,1.658306e-07,3.504493e-01,3.486053e-01,1.654380e-03,1.844025e-03
2.540000e-12,1.074527e-07,1.665410e-07,3.518950e-01,3.500314e-01,1.671612e-03,1.863573e-03
2.550000e-12,1.078391e-07,1.672466e-07,3.533415e-01,3.514585e-01,1.688769e-03,1.883056e-03
2.560000e-12,1.082215e-07,1.679477e-07,3.547891e-01,3.528867e-01,1.705847e-03,1.902468e-03
2.570000e-12,1.086000e-07,1.686444e-07,3.562379e-01,3.543161e-01,1.722840e-03,1.921805e-03
2.580000e-12,1.089749e-07,1.693370e-07,3.576881e-01,3.557470e-01,1.739743e-03,1.941061e-03
2.590000e-12,1.093463e-07,1.700258e-07,3.591396e-01,3.571794e-01,1.756552e-03,1.960231e-03
2.600000e-12,1.097144e-07,1.707110e-07,3.605928e-01,3.586134e-01,1.773262e-03,1.979309e-03
2.610000e-12,1.100793e-07,1.713929e-07,3.620475e-01,3.600492e-01,1.789867e-03,1.998292e-03
2.620000e-12,1.104413e-07,1.720716e-07,3.635041e-01,3.614869e-01,1.806363e-03,2.017173e-03
2.630000e-12,1.108005e-07,1.727475e-07,3.649626e-01,3.629266e-01,1.822746e-03,2.035949e-03
2.640000e-12,1.111571e-07,1.734208e-07,3.664230e-01,3.643684e-01,1.839010e-03,2.054613e-03
2.650000e-12,1.115113e-07,1.740918e-07,3.678856e-01,3.658124e-01,1.855150e-03,2.073161e-03
2.660000e-12,1.118633e-07,1.747607e-07,3.693503e-01,3.672588e-01,1.871162e-03,2.091588e-03
2.670000e-12,1.122132e-07,1.754279e-07,3.708174e-01,3.687075e-01,1.887042e-03,2.109890e-03
2.680000e-12,1.125614e-07,1.760935e-07,3.722869e-01,3.701588e-01,1.902784e-03,2.128061e-03
2.690000e-12,1.129079e-07,1.767578e-07,3.737589e-01,3.716128e-01,1.918384e-03,2.146096e-03
2.700000e-12,1.132530e-07,1.774212e-07,3.752335e-01,3.730695e-01,1.933838e-03,2.163992e-03
2.710000e-12,1.135969e-07,1.780839e-07,3.767107e-01,3.745290e-01,1.949141e-03,2.181743e-03
2.720000e-12,1.139398e-07,1.787461e-07,3.781907e-01,3.759914e-01,1.964289e-03,2.199345e-03
2.730000e-12,1.142818e-07,1.794082e-07,3.796736e-01,3.774568e-01,1.979277e-03,2.216794e-03
2.740000e-12,1.146232e-07,1.800704e-07,3.811594e-01,3.789253e-01,1.994101e-03,2.234085e-03
2.750000e-12,1.149642e-07,1.807330e-07,3.826483e-01,3.803970e-01,2.008758e-03,2.251213e-03
2.760000e-12,1.153049e-07,1.813962e-07,3.841402e-01,3.818720e-01,2.023243e-03,2.268175e-03
2.770000e-12,1.156457e-07,1.820604e-07,3.856352e-01,3.833503e-01,2.037551e-03,2.284966e-03
2.780000e-12,1.159866e-07,1.827258e-07,3.871335e-01,3.848319e-01,2.051680e-03,2.301582e-03
2.790000e-12,1.163279e-07,1.833927e-07,3.886351e-01,3.863171e-01,2.065625e-03,2.318020e-03
2.800000e-12,1.166697e-07,1.840614e-07,3.901400e-01,3.878058e-01,2.079382e-03,2.334274e-03
2.810000e-12,1.170123e-07,1.847321e-07,3.916484e-01,3.892981e-01,2.092948e-03,2.350342e-03
2.820000e-12,1.173559e-07,1.854051e-07,3.931602e-01,3.907940e-01,2.106319e-03,2.366220e-03
2.830000e-12,1.177007e-07,1.860806e-07,3.946756e-01,3.922937e-01,2.119492e-03,2.381904e-03
2.840000e-12,1.180468e-07,1.867590e-07,3.961945e-01,3.937972e-01,2.132463e-03,2.397390e-03
2.850000e-12,1.183944e-07,1.874404e-07,3.977171e-01,3.953045e-01,2.145229e-03,2.412675e-03
2.860000e-12,1.187438e-07,1.881252e-07,3.992434e-01,3.968156e-01,2.157786e-03,2.427756e-03
2.870000e-12,1.190951e-07,1.888136e-07,4.007734e-01,3.983307e-01,2.170133e-03,2.442629e-03
2.880000e-12,1.194485e-07,1.895058e-07,4.023071e-01,3.998498e-01,2.182265e-03,2.457292e-03
2.890000e-12,1.198042e-07,1.902021e-07,4.038446e-01,4.013729e-01,2.194180e-03,2.471741e-03
2.900000e-12,1.201624e-07,1.909028e-07,4.053860e-01,4.029000e-01,2.205875e-03,2.485974e-03
2.910000e-12,1.205232e-07,1.916080e-07,4.069312e-01,4.044312e-01,2.217347e-03,2.499987e-03
2.920000e-12,1.208868e-07,1.923180e-07,4.084803e-01,4.059666e-01,2.228594e-03,2.513778e-03
2.930000e-12,1.212534e-07,1.930330e-07,4.100334e-01,4.075060e-01,2.239613e-03,2.527345e-03
2.940000e-12,1.216232e-07,1.937533e-07,4.115904e-01,4.090497e-01,2.250403e-03,2.540684e-03
2.950000e-12,1.219962e-07,1.944791e-07,4.131513e-01,4.105975e-01,2.260960e-03,2.553794e-03
2.960000e-12,1.223727e-07,1.952105e-07,4.147162e-01,4.121496e-01,2.271284e-03,2.566673e-03
2.970000e-12,1.227529e-07,1.959478e-07,4.162851e-01,4.137058e-01,2.281371e-03,2.579319e-03
2.980000e-12,1.231368e-07,1.966912e-07,4.178581e-01,4.152663e-01,2.291220e-03,2.591729e-03
2.990000e-12,1.235246e-07,1.974409e-07,4.194350e-01,4.168311e-01,2.300830e-03,2.603902e-03
3.000000e-12,1.239165e-07,1.981970e-07,4.210160e-01,4.184001e-01,2.310198e-03,2.615836e-03
3.010000e-12,1.243125e-07,1.989598e-07,4.226010e-01,4.199734e-01,2.319324e-03,2.627530e-03
3.020000e-12,1.247129e-07,1.997293e-07,4.241900e-01,4.215510e-01,2.328207e-03,2.638982e-03
3.030000e-12,1.251177e-07,2.005059e-07,4.257830e-01,4.231328e-01,2.336844e-03,2.650191e-03
3.040000e-12,1.255271e-07,2.012895e-07,4.273801e-01,4.247189e-01,2.345235e-03,2.661156e-03
3.050000e-12,1.259411e-07,2.020805e-07,4.289812e-01,4.263093e-01,2.353380e-03,2.671876e-03
3.060000e-12,1.263599e-07,2.028789e-07,4.305863e-01,4.279039e-01,2.361276e-03,2.682351e-03
3.070000e-12,1.267836e-07,2.036848e-07,4.321954e-01,4.295028e-01,2.368925e-03,2.692579e-03
3.080000e-12,1.272123e-07,2.044984e-07,4.338085e-01,4.311059e-01,2.376325e-03,2.702560e-03
3.090000e-12,1.276460e-07,2.053198e-07,4.354256e-01,4.327133e-01,2.383475e-03,2.712293e-03
3.100000e-12,1.280849e-07,2.061492e-07,4.370466e-01,4.343248e-01,2.390377e-03,2.721779e-03
3.110000e-12,1.285291e-07,2.069865e-07,4.386715e-01,4.359405e-01,2.397029e-03,2.731017e-03
3.120000e-12,1.289785e-07,2.078319e-07,4.403004e-01,4.375604e-01,2.403432e-03,2.740007e-03
3.130000e-12,1.294334e-07,2.086856e-07,4.419332e-01,4.391845e-01,2.409586e-03,2.748750e-03
3.140000e-12,1.298936e-07,2.095475e-07,4.435699e-01,4.408126e-01,2.415492e-03,2.757245e-03
3.150000e-12,1.303594e-07,2.104177e-07,4.452103e-01,4.424448e-01,2.421149e-03,2.765494e-03
3.160000e-12,1.308307e-07,2.112963e-07,4.468546e-01,4.440811e-01,2.426559e-03,2.773497e-03
3.170000e-12,1.313075e-07,2.121833e-07,4.485027e-01,4.457215e-01,2.431722e-03,2.781254e-03
3.180000e-12,1.317900e-07,2.130788e-07,4.501546e-01,4.473658e-01,2.436640e-03,2.788767e-03
3.190000e-12,1.322781e-07,2.139828e-07,4.518101e-01,4.490141e-01,2.441313e-03,2.796036e-03
3.200000e-12,1.327719e-07,2.148953e-07,4.534693e-01,4.506663e-01,2.445743e-03,2.803064e-03
3.210000e-12,1.332713e-07,2.158164e-07,4.551322e-01,4.523223e-01,2.449930e-03,2.809850e-03
3.220000e-12,1.337764e-07,2.167460e-07,4.567987e-01,4.539823e-01,2.453877e-03,2.816397e-03
3.230000e-12,1.342872e-07,2.176841e-07,4.584687e-01,4.556460e-01,2.457585e-03,2.822706e-03
3.240000e-12,1.348037e-07,2.186307e-07,4.601422e-01,4.573135e-01,2.461056e-03,2.828779e-03
3.250000e-12,1.353259e-07,2.195859e-07,4.618193e-01,4.589846e-01,2.464292e-03,2.834618e-03
3.260000e-12,1.358536e-07,2.205494e-07,4.634997e-01,4.606595e-01,2.467294e-03,2.840224e-03
3.270000e-12,1.363870e-07,2.215214e-07,4.651836e-01,4.623380e-01,2.470066e-03,2.845601e-03
3.280000e-12,1.369260e-07,2.225017e-07,4.668707e-01,4.640200e-01,2.472609e-03,2.850750e-03
3.290000e-12,1.374706e-07,2.234903e-07,4.685612e-01,4.657055e-01,2.474925e-03,2.855674e-03
3.300000e-12,1.380206e-07,2.244871e-07,4.702549e-01,4.673945e-01,2.477018e-03,2.860376e-03
3.310000e-12,1.385761e-07,2.254920e-07,4.719518e-01,4.690869e-01,2.478890e-03,2.864857e-03
3.320000e-12,1.391369e-07,2.265050e-07,4.736518e-01,4.707827e-01,2.480543e-03,2.869122e-03
3.330000e-12,1.397031e-07,2.275259e-07,4.753549e-01,4.724818e-01,2.481981e-03,2.873172e-03
3.340000e-12,1.402745e-07,2.285547e-07,4.770611e-01,4.741841e-01,2.483208e-03,2.877012e-03
3.350000e-12,1.408511e-07,2.295911e-07,4.787702e-01,4.758895e-01,2.484225e-03,2.880643e-03
3.360000e-12,1.414328e-07,2.306352e-07,4.804822e-01,4.775982e-01,2.485036e-03,2.884071e-03
3.370000e-12,1.420195e-07,2.316867e-07,4.821971e-01,4.793098e-01,2.485646e-03,2.887297e-03
3.380000e-12,1.426110e-07,2.327455e-07,4.839149e-01,4.810245e-01,2.486057e-03,2.890326e-03
3.390000e-12,1.432074e-07,2.338115e-07,4.856353e-01,4.827422e-01,2.486272e-03,2.893161e-03
3.400000e-12,1.438084e-07,2.348845e-07,4.873585e-01,4.844627e-01,2.486297e-03,2.895806e-03
3.410000e-12,1.444140e-07,2.359643e-07,4.890843e-01,4.861860e-01,2.486134e-03,2.898266e-03
3.420000e-12,1.450240e-07,2.370508e-07,4.908127e-01,4.879121e-01,2.485788e-03,2.900543e-03
3.430000e-12,1.456383e-07,2.381437e-07,4.925436e-01,4.896409e-01,2.485263e-03,2.902643e-03
3.440000e-12,1.462568e-07,2.392430e-07,4.942770e-01,4.913724e-01,2.484562e-03,2.904569e-03
3.450000e-12,1.468794e-07,2.403483e-07,4.960127e-01,4.931064e-01,2.483691e-03,2.906326e-03
3.460000e-12,1.475058e-07,2.414595e-07,4.977508e-01,4.948429e-01,2.482653e-03,2.907918e-03
3.470000e-12,1.481361e-07,2.425764e-07,4.994913e-01,4.965819e-01,2.481454e-03,2.909350e-03
3.480000e-12,1.487699e-07,2.436988e-07,5.012339e-01,4.983233e-01,2.480097e-03,2.910626e-03
3.490000e-12,1.494071e-07,2.448263e-07,5.029787e-01,5.000669e-01,2.478588e-03,2.911751e-03
3.500000e-12,1.500476e-07,2.459589e-07,5.047256e-01,5.018129e-01,2.476930e-03,2.912731e-03
3.510000e-12,1.506913e-07,2.470962e-07,5.064745e-01,5.035610e-01,2.475130e-03,2.913569e-03
3.520000e-12,1.513378e-07,2.482381e-07,5.082255e-01,5.053112e-01,2.473191e-03,2.914270e-03
3.530000e-12,1.519872e-07,2.493842e-07,5.099784e-01,5.070635e-01,2.471119e-03,2.914841e-03
3.540000e-12,1.526391e-07,2.505343e-07,5.117331e-01,5.088178e-01,2.468919e-03,2.915285e-03
3.550000e-12,1.532934e-07,2.516882e-07,5.134897e-01,5.105741e-01,2.466596e-03,2.915608e-03
3.560000e-12,1.539499e-07,2.528456e-07,5.152480e-01,5.123322e-01,2.464155e-03,2.915815e-03
3.570000e-12,1.546084e-07,2.540062e-07,5.170080e-01,5.140921e-01,2.461601e-03,2.915912e-03
3.580000e-12,1.552688e-07,2.551698e-07,5.187697e-01,5.158538e-01,2.458940e-03,2.915904e-03
3.590000e-12,1.559307e-07,2.563360e-07,5.205329e-01,5.176171e-01,2.456176e-03,2.915797e-03
3.600000e-12,1.565941e-07,2.575047e-07,5.222977e-01,5.193821e-01,2.453316e-03,2.915594e-03
3.610000e-12,1.572588e-07,2.586754e-07,5.240639e-01,5.211486e-01,2.450365e-03,2.915304e-03
3.620000e-12,1.579244e-07,2.598480e-07,5.258316e-01,5.229166e-01,2.447328e-03,2.914930e-03
3.630000e-12,1.585909e-07,2.610221e-07,5.276006e-01,5.246861e-01,2.444211e-03,2.914478e-03
3.640000e-12,1.592580e-07,2.621975e-07,5.293709e-01,5.264570e-01,2.441019e-03,2.913955e-03
3.650000e-12,1.599254e-07,2.633738e-07,5.311425e-01,5.282291e-01,2.437758e-03,2.913365e-03
3.660000e-12,1.605930e-07,2.645508e-07,5.329153e-01,5.300026e-01,2.434433e-03,2.912714e-03
3.670000e-12,1.612606e-07,2.657281e-07,5.346892e-01,5.317772e-01,2.431051e-03,2.912009e-03
3.680000e-12,1.619280e-07,2.669055e-07,5.364642e-01,5.335530e-01,2.427616e-03,2.911254e-03
3.690000e-12,1.625949e-07,2.680826e-07,5.382403e-01,5.353299e-01,2.424135e-03,2.910456e-03
3.700000e-12,1.632611e-07,2.692592e-07,5.400174e-01,5.371078e-01,2.420613e-03,2.909620e-03
3.710000e-12,1.639263e-07,2.704349e-07,5.417954e-01,5.388867e-01,2.417056e-03,2.908753e-03
3.720000e-12,1.645905e-07,2.716095e-07,5.435744e-01,5.406665e-01,2.413469e-03,2.907859e-03
3.730000e-12,1.652533e-07,2.727826e-07,5.453541e-01,5.424472e-01,2.409859e-03,2.906945e-03
3.740000e-12,1.659146e-07,2.739540e-07,5.471348e-01,5.442287e-01,2.406230e-03,2.906016e-03
3.750000e-12,1.665741e-07,2.751233e-07,5.489161e-01,5.460110e-01,2.402589e-03,2.905078e-03
3.760000e-12,1.672316e-07,2.762902e-07,5.506982e-01,5.477941e-01,2.398942e-03,2.904138e-03
3.770000e-12,1.678869e-07,2.774545e-07,5.524810e-01,5.495778e-01,2.395293e-03,2.903200e-03
3.780000e-12,1.685398e-07,2.786159e-07,5.542644e-01,5.513621e-01,2.391649e-03,2.902270e-03
3.790000e-12,1.691900e-07,2.797740e-07,5.560484e-01,5.531471e-01,2.388015e-03,2.901354e-03
3.800000e-12,1.698374e-07,2.809285e-07,5.578330e-01,5.549325e-01,2.384397e-03,2.900458e-03
3.810000e-12,1.704817e-07,2.820792e-07,5.596181e-01,5.567185e-01,2.380800e-03,2.899588e-03
3.820000e-12,1.711228e-07,2.832258e-07,5.614037e-01,5.585049e-01,2.377230e-03,2.898748e-03
3.830000e-12,1.717603e-07,2.843680e-07,5.631897e-01,5.602917e-01,2.373693e-03,2.897945e-03
3.840000e-12,1.723942e-07,2.855054e-07,5.649761e-01,5.620789e-01,2.370193e-03,2.897184e-03
3.850000e-12,1.730242e-07,2.866380e-07,5.667629e-01,5.638665e-01,2.366737e-03,2.896471e-03
3.860000e-12,1.736501e-07,2.877652e-07,5.685501e-01,5.656543e-01,2.363329e-03,2.895811e-03
3.870000e-12,1.742718e-07,2.888870e-07,5.703376e-01,5.674424e-01,2.359976e-03,2.895209e-03
3.880000e-12,1.748889e-07,2.900030e-07,5.721254e-01,5.692307e-01,2.356681e-03,2.894671e-03
3.890000e-12,1.755014e-07,2.911129e-07,5.739134e-01,5.710192e-01,2.353451e-03,2.894201e-03
3.900000e-12,1.761090e-07,2.922166e-07,5.757016e-01,5.728078e-01,2.350290e-03,2.893806e-03
3.910000e-12,1.767116e-07,2.933137e-07,5.774901e-01,5.745966e-01,2.347204e-03,2.893491e-03
3.920000e-12,1.773090e-07,2.944040e-07,5.792787e-01,5.763855e-01,2.344198e-03,2.893259e-03
3.930000e-12,1.779010e-07,2.954872e-07,5.810675e-01,5.781744e-01,2.341276e-03,2.893117e-03
3.940000e-12,1.784874e-07,2.965632e-07,5.828564e-01,5.799634e-01,2.338444e-03,2.893070e-03
3.950000e-12,1.790681e-07,2.976318e-07,5.846455e-01,5.817524e-01,2.335706e-03,2.893122e-03
3.960000e-12,1.796429e-07,2.986926e-07,5.864346e-01,5.835413e-01,2.333066e-03,2.893277e-03
3.970000e-12,1.802117e-07,2.997454e-07,5.882238e-01,5.853302e-01,2.330530e-03,2.893541e-03
3.980000e-12,1.807742e-07,3.007902e-07,5.900130e-01,5.871191e-01,2.328102e-03,2.893919e-03
3.990000e-12,1.813304e-07,3.018266e-07,5.918023e-01,5.889079e-01,2.325787e-03,2.894414e-03
4.000000e-12,1.818801e-07,3.028544e-07,5.935916e-01,5.906966e-01,2.323589e-03,2.895032e-03
4.010000e-12,1.824232e-07,3.038736e-07,5.953809e-01,5.924852e-01,2.321511e-03,2.895776e-03
4.020000e-12,1.829595e-07,3.048839e-07,5.971702e-01,5.942736e-01,2.319559e-03,2.896650e-03
4.030000e-12,1.834889e-07,3.058851e-07,5.989595e-01,5.960619e-01,2.317736e-03,2.897660e-03
4.040000e-12,1.840113e-07,3.068770e-07,6.007488e-01,5.978500e-01,2.316046e-03,2.898808e-03
4.050000e-12,1.845266e-07,3.078596e-07,6.025380e-01,5.996379e-01,2.314494e-03,2.900099e-03
4.060000e-12,1.850346e-07,3.088327e-07,6.043272e-01,6.014257e-01,2.313082e-03,2.901536e-03
4.070000e-12,1.855353e-07,3.097960e-07,6.061163e-01,6.032132e-01,2.311815e-03,2.903124e-03
4.080000e-12,1.860286e-07,3.107496e-07,6.079054e-01,6.050005e-01,2.310696e-03,2.904865e-03
4.090000e-12,1.865144e-07,3.116933e-07,6.096944e-01,6.067876e-01,2.309728e-03,2.906764e-03
4.100000e-12,1.869925e-07,3.126270e-07,6.114833e-01,6.085745e-01,2.308915e-03,2.908823e-03
4.110000e-12,1.874630e-07,3.135505e-07,6.132722e-01,6.103612e-01,2.308259e-03,2.911046e-03
4.120000e-12,1.879256e-07,3.144638e-07,6.150610e-01,6.121476e-01,2.307765e-03,2.913436e-03
4.130000e-12,1.883805e-07,3.153667e-07,6.168498e-01,6.139338e-01,2.307435e-03,2.915996e-03
4.140000e-12,1.888275e-07,3.162593e-07,6.186384e-01,6.157197e-01,2.307271e-03,2.918729e-03
4.150000e-12,1.892666e-07,3.171415e-07,6.204271e-01,6.175054e-01,2.307277e-03,2.921637e-03
4.160000e-12,1.896976e-07,3.180131e-07,6.222156e-01,6.192909e-01,2.307454e-03,2.924723e-03
4.170000e-12,1.901207e-07,3.188742e-07,6.240041e-01,6.210761e-01,2.307806e-03,2.927990e-03
4.180000e-12,1.905357e-07,3.197247e-07,6.257925e-01,6.228611e-01,2.308335e-03,2.931440e-03
4.190000e-12,1.909427e-07,3.205646e-07,6.275809e-01,6.246459e-01,2.309043e-03,2.935075e-03
4.200000e-12,1.913415e-07,3.213938e-07,6.293693e-01,6.264304e-01,2.309931e-03,2.938897e-03
4.210000e-12,1.917323e-07,3.222124e-07,6.311576e-01,6.282147e-01,2.311003e-03,2.942908e-03
4.220000e-12,1.921150e-07,3.230203e-07,6.329459e-01,6.299988e-01,2.312259e-03,2.947111e-03
4.230000e-12,1.924895e-07,3.238176e-07,6.347342e-01,6.317827e-01,2.313701e-03,2.951506e-03
4.240000e-12,1.928560e-07,3.246043e-07,6.365225e-01,6.335664e-01,2.315331e-03,2.956096e-03
4.250000e-12,1.932144e-07,3.253804e-07,6.383108e-01,6.353499e-01,2.317151e-03,2.960881e-03
4.260000e-12,1.935648e-07,3.261459e-07,6.400991e-01,6.371333e-01,2.319161e-03,2.965863e-03
4.270000e-12,1.939071e-07,3.269009e-07,6.418875e-01,6.389165e-01,2.321362e-03,2.971044e-03
4.280000e-12,1.942415e-07,3.276455e-07,6.436759e-01,6.406995e-01,2.323757e-03,2.976423e-03
4.290000e-12,1.945679e-07,3.283797e-07,6.454644e-01,6.424824e-01,2.326344e-03,2.982003e-03
4.300000e-12,1.948865e-07,3.291036e-07,6.472530e-01,6.442652e-01,2.329126e-03,2.987784e-03
4.310000e-12,1.951972e-07,3.298172e-07,6.490417e-01,6.460479e-01,2.332103e-03,2.993766e-03
4.320000e-12,1.955002e-07,3.305208e-07,6.508305e-01,6.478306e-01,2.335275e-03,2.999950e-03
4.330000e-12,1.957955e-07,3.312143e-07,6.526194e-01,6.496131e-01,2.338643e-03,3.006337e-03
4.340000e-12,1.960833e-07,3.318979e-07,6.544085e-01,6.513956e-01,2.342207e-03,3.012926e-03
4.350000e-12,1.963634e-07,3.325718e-07,6.561978e-01,6.531781e-01,2.345966e-03,3.019717e-03
4.360000e-12,1.966362e-07,3.332359e-07,6.579873e-01,6.549606e-01,2.349921e-03,3.026711e-03
4.370000e-12,1.969016e-07,3.338906e-07,6.597770e-01,6.567431e-01,2.354072e-03,3.033908e-03
4.380000e-12,1.971598e-07,3.345359e-07,6.615669e-01,6.585256e-01,2.358418e-03,3.041306e-03
4.390000e-12,1.974109e-07,3.351719e-07,6.633571e-01,6.603082e-01,2.362959e-03,3.048906e-03
4.400000e-12,1.976550e-07,3.357990e-07,6.651476e-01,6.620909e-01,2.367694e-03,3.056707e-03
4.410000e-12,1.978922e-07,3.364171e-07,6.669384e-01,6.638736e-01,2.372623e-03,3.064709e-03
4.420000e-12,1.981227e-07,3.370265e-07,6.687295e-01,6.656566e-01,2.377744e-03,3.072910e-03
4.430000e-12,1.983465e-07,3.376275e-07,6.705209e-01,6.674396e-01,2.383057e-03,3.081310e-03
4.440000e-12,1.985639e-07,3.382201e-07,6.723128e-01,6.692229e-01,2.388560e-03,3.089907e-03
4.450000e-12,1.987749e-07,3.388047e-07,6.741050e-01,6.710063e-01,2.394253e-03,3.098700e-03
4.460000e-12,1.989798e-07,3.393813e-07,6.758977e-01,6.727900e-01,2.400135e-03,3.107689e-03
4.470000e-12,1.991786e-07,3.399502e-07,6.776909e-01,6.745740e-01,2.406202e-03,3.116871e-03
4.480000e-12,1.993716e-07,3.405117e-07,6.794845e-01,6.763583e-01,2.412455e-03,3.126244e-03
4.490000e-12,1.995589e-07,3.410660e-07,6.812786e-01,6.781428e-01,2.418891e-03,3.135809e-03
4.500000e-12,1.997406e-07,3.416133e-07,6.830733e-01,6.799277e-01,2.425509e-03,3.145561e-03
4.510000e-12,1.999171e-07,3.421539e-07,6.848685e-01,6.817130e-01,2.432306e-03,3.155501e-03
4.520000e-12,2.000883e-07,3.426880e-07,6.866644e-01,6.834987e-01,2.439281e-03,3.165625e-03
4.530000e-12,2.002545e-07,3.432158e-07,6.884608e-01,6.852849e-01,2.446432e-03,3.175931e-03
4.540000e-12,2.004160e-07,3.437377e-07,6.902579e-01,6.870715e-01,2.453756e-03,3.186418e-03
4.550000e-12,2.005728e-07,3.442539e-07,6.920557e-01,6.888586e-01,2.461251e-03,3.197083e-03
4.560000e-12,2.007253e-07,3.447647e-07,6.938541e-01,6.906462e-01,2.468914e-03,3.207923e-03
4.570000e-12,2.008735e-07,3.452703e-07,6.956533e-01,6.924344e-01,2.476744e-03,3.218936e-03
4.580000e-12,2.010177e-07,3.457710e-07,6.974533e-01,6.942232e-01,2.484737e-03,3.230120e-03
4.590000e-12,2.011582e-07,3.462672e-07,6.992540e-01,6.960126e-01,2.492890e-03,3.241471e-03
4.600000e-12,2.012950e-07,3.467591e-07,7.010556e-01,6.978026e-01,2.501202e-03,3.252987e-03
4.610000e-12,2.014285e-07,3.472470e-07,7.028580e-01,6.995933e-01,2.509668e-03,3.264665e-03
4.620000e-12,2.015588e-07,3.477312e-07,7.046613e-01,7.013848e-01,2.518287e-03,3.276502e-03
4.630000e-12,2.016862e-07,3.482121e-07,7.064655e-01,7.031770e-01,2.527054e-03,3.288495e-03
4.640000e-12,2.018108e-07,3.486898e-07,7.082706e-01,7.049700e-01,2.535967e-03,3.300641e-03
4.650000e-12,2.019330e-07,3.491648e-07,7.100767e-01,7.067638e-01,2.545023e-03,3.312936e-03
4.660000e-12,2.020528e-07,3.496373e-07,7.118838e-01,7.085584e-01,2.554218e-03,3.325377e-03
4.670000e-12,2.021707e-07,3.501077e-07,7.136919e-01,7.103539e-01,2.563549e-03,3.337962e-03
4.680000e-12,2.022867e-07,3.505762e-07,7.155010e-01,7.121503e-01,2.573012e-03,3.350685e-03
4.690000e-12,2.024012e-07,3.510433e-07,7.173112e-01,7.139477e-01,2.582604e-03,3.363545e-03
4.700000e-12,2.025143e-07,3.515091e-07,7.191226e-01,7.157460e-01,2.592322e-03,3.376537e-03
4.710000e-12,2.026262e-07,3.519741e-07,7.209350e-01,7.175454e-01,2.602162e-03,3.389658e-03
4.720000e-12,2.027373e-07,3.524385e-07,7.227487e-01,7.193458e-01,2.612119e-03,3.402904e-03
4.730000e-12,2.028478e-07,3.529028e-07,7.245635e-01,7.211472e-01,2.622191e-03,3.416271e-03
4.740000e-12,2.029578e-07,3.533671e-07,7.263795e-01,7.229498e-01,2.632374e-03,3.429756e-03
4.750000e-12,2.030676e-07,3.538318e-07,7.281968e-01,7.247535e-01,2.642663e-03,3.443355e-03
4.760000e-12,2.031775e-07,3.542973e-07,7.300154e-01,7.265583e-01,2.653055e-03,3.457063e-03
4.770000e-12,2.032877e-07,3.547639e-07,7.318352e-01,7.283644e-01,2.663546e-03,3.470877e-03
4.780000e-12,2.033984e-07,3.552319e-07,7.336564e-01,7.301716e-01,2.674132e-03,3.484794e-03
4.790000e-12,2.035099e-07,3.557016e-07,7.354790e-01,7.319802e-01,2.684809e-03,3.498808e-03
4.800000e-12,2.036224e-07,3.561734e-07,7.373029e-01,7.337900e-01,2.695573e-03,3.512916e-03
4.810000e-12,2.037361e-07,3.566475e-07,7.391283e-01,7.356012e-01,2.706420e-03,3.527114e-03
4.820000e-12,2.038512e-07,3.571243e-07,7.409551e-01,7.374137e-01,2.717346e-03,3.541398e-03
4.830000e-12,2.039681e-07,3.576041e-07,7.427833e-01,7.392276e-01,2.728346e-03,3.555764e-03
4.840000e-12,2.040868e-07,3.580873e-07,7.446131e-01,7.410429e-01,2.739417e-03,3.570207e-03
4.850000e-12,2.042077e-07,3.585740e-07,7.464443e-01,7.428596e-01,2.750555e-03,3.584724e-03
4.860000e-12,2.043310e-07,3.590648e-07,7.482771e-01,7.446778e-01,2.761755e-03,3.599310e-03
4.870000e-12,2.044569e-07,3.595597e-07,7.501115e-01,7.464975e-01,2.773013e-03,3.613961e-03
4.880000e-12,2.045855e-07,3.600593e-07,7.519475e-01,7.483188e-01,2.784326e-03,3.628673e-03
4.890000e-12,2.047173e-07,3.605637e-07,7.537850e-01,7.501416e-01,2.795688e-03,3.643443e-03
4.900000e-12,2.048523e-07,3.610732e-07,7.556243e-01,7.519660e-01,2.807096e-03,3.658265e-03
4.910000e-12,2.049907e-07,3.615883e-07,7.574651e-01,7.537920e-01,2.818546e-03,3.673136e-03
4.920000e-12,2.051328e-07,3.621090e-07,7.593077e-01,7.556196e-01,2.830033e-03,3.688051e-03
4.930000e-12,2.052789e-07,3.626358e-07,7.611520e-01,7.574490e-01,2.841553e-03,3.703006e-03
