time,"P(SOUT)","P(A0)","P(B0)","P(CIN)","P(COUT)"
1.397350e-09,1.960616e+01,5.762904e+01,5.762904e+01,1.993041e+01,2.589004e+01
1.397400e-09,1.960616e+01,5.762904e+01,5.762904e+01,1.993041e+01,2.589004e+01
1.397450e-09,1.960616e+01,5.762904e+01,5.762904e+01,1.993042e+01,2.589004e+01
1.397500e-09,1.960616e+01,5.762904e+01,5.762904e+01,1.993042e+01,2.589004e+01
1.397550e-09,1.960616e+01,5.762904e+01,5.762904e+01,1.993043e+01,2.589004e+01
1.397600e-09,1.960616e+01,5.762904e+01,5.762904e+01,1.993043e+01,2.589004e+01
1.397650e-09,1.960616e+01,5.762904e+01,5.762904e+01,1.993043e+01,2.589004e+01
1.397700e-09,1.960616e+01,5.762904e+01,5.762904e+01,1.993043e+01,2.589004e+01
1.397750e-09,1.960617e+01,5.762904e+01,5.762904e+01,1.993043e+01,2.589004e+01
1.397800e-09,1.960617e+01,5.762904e+01,5.762904e+01,1.993043e+01,2.589004e+01
1.397850e-09,1.960617e+01,5.762904e+01,5.762904e+01,1.993043e+01,2.589004e+01
1.397900e-09,1.960617e+01,5.762904e+01,5.762904e+01,1.993043e+01,2.589004e+01
1.397950e-09,1.960617e+01,5.762904e+01,5.762904e+01,1.993043e+01,2.589004e+01
1.398000e-09,1.960617e+01,5.762904e+01,5.762904e+01,1.993043e+01,2.589004e+01
1.398050e-09,1.960617e+01,5.762904e+01,5.762904e+01,1.993043e+01,2.589004e+01
1.398100e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993043e+01,2.589004e+01
1.398150e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993042e+01,2.589004e+01
1.398200e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993042e+01,2.589004e+01
1.398250e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993042e+01,2.589004e+01
1.398300e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993041e+01,2.589004e+01
1.398350e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993041e+01,2.589004e+01
1.398400e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993040e+01,2.589004e+01
1.398450e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993040e+01,2.589004e+01
1.398500e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993039e+01,2.589004e+01
1.398550e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993039e+01,2.589004e+01
1.398600e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993039e+01,2.589004e+01
1.398650e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993038e+01,2.589004e+01
1.398700e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993038e+01,2.589004e+01
1.398750e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993038e+01,2.589004e+01
1.398800e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993037e+01,2.589004e+01
1.398850e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993037e+01,2.589004e+01
1.398900e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993037e+01,2.589004e+01
1.398950e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993037e+01,2.589004e+01
1.399000e-09,1.960618e+01,5.762904e+01,5.762904e+01,1.993037e+01,2.589004e+01
1.399050e-09,1.960619e+01,5.762904e+01,5.762904e+01,1.993037e+01,2.589004e+01
1.399100e-09,1.960619e+01,5.762904e+01,5.762904e+01,1.993037e+01,2.589004e+01
1.399150e-09,1.960619e+01,5.762904e+01,5.762904e+01,1.993037e+01,2.589004e+01
1.399200e-09,1.960619e+01,5.762904e+01,5.762904e+01,1.993037e+01,2.589004e+01
1.399250e-09,1.960619e+01,5.762904e+01,5.762904e+01,1.993037e+01,2.589004e+01
1.399300e-09,1.960619e+01,5.762904e+01,5.762904e+01,1.993037e+01,2.589004e+01
1.399350e-09,1.960619e+01,5.762904e+01,5.762904e+01,1.993038e+01,2.589004e+01
1.399400e-09,1.960619e+01,5.762904e+01,5.762904e+01,1.993038e+01,2.589004e+01
1.399450e-09,1.960619e+01,5.762904e+01,5.762904e+01,1.993038e+01,2.589004e+01
1.399500e-09,1.960619e+01,5.762904e+01,5.762904e+01,1.993039e+01,2.589004e+01
1.399550e-09,1.960620e+01,5.762904e+01,5.762904e+01,1.993039e+01,2.589004e+01
1.399600e-09,1.960620e+01,5.762904e+01,5.762904e+01,1.993039e+01,2.589004e+01
1.399650e-09,1.960620e+01,5.762904e+01,5.762904e+01,1.993040e+01,2.589004e+01
1.399700e-09,1.960620e+01,5.762904e+01,5.762904e+01,1.993040e+01,2.589004e+01
1.399750e-09,1.960620e+01,5.762904e+01,5.762904e+01,1.993041e+01,2.589004e+01
1.399800e-09,1.960620e+01,5.762904e+01,5.762904e+01,1.993041e+01,2.589004e+01
1.399850e-09,1.960620e+01,5.762904e+01,5.762904e+01,1.993041e+01,2.589004e+01
1.399900e-09,1.960620e+01,5.762904e+01,5.762904e+01,1.993042e+01,2.589004e+01
1.399950e-09,1.960620e+01,5.762904e+01,5.762904e+01,1.993042e+01,2.589004e+01
1.400000e-09,1.960620e+01,5.762904e+01,5.762904e+01,1.993042e+01,2.589004e+01
1.400050e-09,1.960620e+01,5.762905e+01,5.762905e+01,1.993043e+01,2.589004e+01
1.400100e-09,1.960621e+01,5.762905e+01,5.762905e+01,1.993043e+01,2.589004e+01
1.400150e-09,1.960621e+01,5.762905e+01,5.762905e+01,1.993044e+01,2.589004e+01
1.400200e-09,1.960621e+01,5.762906e+01,5.762906e+01,1.993044e+01,2.589004e+01
1.400250e-09,1.960621e+01,5.762906e+01,5.762906e+01,1.993045e+01,2.589004e+01
1.400300e-09,1.960621e+01,5.762907e+01,5.762907e+01,1.993045e+01,2.589004e+01
1.400350e-09,1.960621e+01,5.762907e+01,5.762907e+01,1.993046e+01,2.589004e+01
1.400400e-09,1.960621e+01,5.762908e+01,5.762908e+01,1.993046e+01,2.589004e+01
1.400450e-09,1.960621e+01,5.762909e+01,5.762909e+01,1.993047e+01,2.589004e+01
1.400500e-09,1.960621e+01,5.762910e+01,5.762910e+01,1.993048e+01,2.589004e+01
1.400550e-09,1.960621e+01,5.762912e+01,5.762912e+01,1.993050e+01,2.589004e+01
1.400600e-09,1.960621e+01,5.762914e+01,5.762914e+01,1.993051e+01,2.589004e+01
1.400650e-09,1.960621e+01,5.762916e+01,5.762916e+01,1.993053e+01,2.589004e+01
1.400700e-09,1.960621e+01,5.762919e+01,5.762919e+01,1.993055e+01,2.589004e+01
1.400750e-09,1.960621e+01,5.762922e+01,5.762922e+01,1.993058e+01,2.589004e+01
1.400800e-09,1.960621e+01,5.762925e+01,5.762925e+01,1.993061e+01,2.589004e+01
1.400850e-09,1.960621e+01,5.762929e+01,5.762929e+01,1.993065e+01,2.589004e+01
1.400900e-09,1.960621e+01,5.762933e+01,5.762933e+01,1.993069e+01,2.589004e+01
1.400950e-09,1.960621e+01,5.762939e+01,5.762939e+01,1.993074e+01,2.589004e+01
1.401000e-09,1.960621e+01,5.762945e+01,5.762945e+01,1.993079e+01,2.589004e+01
1.401050e-09,1.960621e+01,5.762951e+01,5.762951e+01,1.993086e+01,2.589004e+01
1.401100e-09,1.960621e+01,5.762959e+01,5.762959e+01,1.993093e+01,2.589004e+01
1.401150e-09,1.960622e+01,5.762967e+01,5.762967e+01,1.993101e+01,2.589004e+01
1.401200e-09,1.960622e+01,5.762976e+01,5.762976e+01,1.993110e+01,2.589004e+01
1.401250e-09,1.960622e+01,5.762987e+01,5.762987e+01,1.993120e+01,2.589004e+01
1.401300e-09,1.960622e+01,5.762998e+01,5.762998e+01,1.993131e+01,2.589004e+01
1.401350e-09,1.960622e+01,5.763011e+01,5.763011e+01,1.993144e+01,2.589004e+01
1.401400e-09,1.960622e+01,5.763025e+01,5.763025e+01,1.993157e+01,2.589004e+01
1.401450e-09,1.960622e+01,5.763040e+01,5.763040e+01,1.993172e+01,2.589004e+01
1.401500e-09,1.960622e+01,5.763056e+01,5.763056e+01,1.993189e+01,2.589004e+01
1.401550e-09,1.960622e+01,5.763074e+01,5.763074e+01,1.993207e+01,2.589004e+01
1.401600e-09,1.960622e+01,5.763093e+01,5.763093e+01,1.993226e+01,2.589004e+01
1.401650e-09,1.960623e+01,5.763114e+01,5.763114e+01,1.993247e+01,2.589004e+01
1.401700e-09,1.960623e+01,5.763136e+01,5.763136e+01,1.993269e+01,2.589004e+01
1.401750e-09,1.960623e+01,5.763160e+01,5.763160e+01,1.993293e+01,2.589004e+01
1.401800e-09,1.960623e+01,5.763186e+01,5.763186e+01,1.993319e+01,2.589004e+01
1.401850e-09,1.960623e+01,5.763213e+01,5.763213e+01,1.993347e+01,2.589004e+01
1.401900e-09,1.960623e+01,5.763242e+01,5.763242e+01,1.993376e+01,2.589004e+01
1.401950e-09,1.960623e+01,5.763272e+01,5.763272e+01,1.993407e+01,2.589004e+01
1.402000e-09,1.960623e+01,5.763305e+01,5.763305e+01,1.993439e+01,2.589004e+01
1.402050e-09,1.960623e+01,5.763339e+01,5.763339e+01,1.993474e+01,2.589004e+01
1.402100e-09,1.960623e+01,5.763374e+01,5.763374e+01,1.993510e+01,2.589004e+01
1.402150e-09,1.960623e+01,5.763412e+01,5.763412e+01,1.993547e+01,2.589004e+01
1.402200e-09,1.960623e+01,5.763451e+01,5.763451e+01,1.993587e+01,2.589004e+01
1.402250e-09,1.960623e+01,5.763491e+01,5.763491e+01,1.993628e+01,2.589004e+01
1.402300e-09,1.960623e+01,5.763534e+01,5.763534e+01,1.993670e+01,2.589004e+01
1.402350e-09,1.960623e+01,5.763578e+01,5.763578e+01,1.993715e+01,2.589004e+01
1.402400e-09,1.960623e+01,5.763623e+01,5.763623e+01,1.993760e+01,2.589004e+01
1.402450e-09,1.960623e+01,5.763670e+01,5.763670e+01,1.993807e+01,2.589004e+01
1.402500e-09,1.960623e+01,5.763718e+01,5.763718e+01,1.993856e+01,2.589004e+01
1.402550e-09,1.960623e+01,5.763768e+01,5.763768e+01,1.993906e+01,2.589004e+01
1.402600e-09,1.960623e+01,5.763819e+01,5.763819e+01,1.993957e+01,2.589004e+01
1.402650e-09,1.960623e+01,5.763871e+01,5.763871e+01,1.994009e+01,2.589004e+01
1.402700e-09,1.960623e+01,5.763924e+01,5.763924e+01,1.994062e+01,2.589004e+01
1.402750e-09,1.960623e+01,5.763979e+01,5.763979e+01,1.994117e+01,2.589004e+01
1.402800e-09,1.960623e+01,5.764034e+01,5.764034e+01,1.994172e+01,2.589004e+01
1.402850e-09,1.960623e+01,5.764091e+01,5.764091e+01,1.994229e+01,2.589004e+01
1.402900e-09,1.960623e+01,5.764148e+01,5.764148e+01,1.994286e+01,2.589004e+01
1.402950e-09,1.960624e+01,5.764207e+01,5.764207e+01,1.994345e+01,2.589004e+01
1.403000e-09,1.960624e+01,5.764267e+01,5.764267e+01,1.994404e+01,2.589004e+01
1.403050e-09,1.960624e+01,5.764326e+01,5.764326e+01,1.994464e+01,2.589004e+01
1.403100e-09,1.960624e+01,5.764387e+01,5.764387e+01,1.994525e+01,2.589004e+01
1.403150e-09,1.960624e+01,5.764449e+01,5.764449e+01,1.994586e+01,2.589004e+01
1.403200e-09,1.960624e+01,5.764512e+01,5.764512e+01,1.994648e+01,2.589004e+01
1.403250e-09,1.960624e+01,5.764575e+01,5.764575e+01,1.994711e+01,2.589004e+01
1.403300e-09,1.960624e+01,5.764639e+01,5.764639e+01,1.994775e+01,2.589004e+01
1.403350e-09,1.960624e+01,5.764705e+01,5.764705e+01,1.994840e+01,2.589004e+01
1.403400e-09,1.960624e+01,5.764771e+01,5.764771e+01,1.994906e+01,2.589004e+01
1.403450e-09,1.960624e+01,5.764838e+01,5.764838e+01,1.994974e+01,2.589004e+01
1.403500e-09,1.960624e+01,5.764907e+01,5.764907e+01,1.995042e+01,2.589004e+01
1.403550e-09,1.960624e+01,5.764977e+01,5.764977e+01,1.995112e+01,2.589004e+01
1.403600e-09,1.960625e+01,5.765048e+01,5.765048e+01,1.995183e+01,2.589004e+01
1.403650e-09,1.960625e+01,5.765122e+01,5.765122e+01,1.995256e+01,2.589004e+01
1.403700e-09,1.960625e+01,5.765197e+01,5.765197e+01,1.995331e+01,2.589004e+01
1.403750e-09,1.960625e+01,5.765274e+01,5.765274e+01,1.995407e+01,2.589004e+01
1.403800e-09,1.960625e+01,5.765353e+01,5.765353e+01,1.995487e+01,2.589004e+01
1.403850e-09,1.960625e+01,5.765435e+01,5.765435e+01,1.995568e+01,2.589004e+01
1.403900e-09,1.960625e+01,5.765519e+01,5.765519e+01,1.995653e+01,2.589004e+01
1.403950e-09,1.960625e+01,5.765606e+01,5.765606e+01,1.995740e+01,2.589004e+01
1.404000e-09,1.960625e+01,5.765697e+01,5.765697e+01,1.995831e+01,2.589004e+01
1.404050e-09,1.960625e+01,5.765791e+01,5.765791e+01,1.995925e+01,2.589004e+01
1.404100e-09,1.960625e+01,5.765889e+01,5.765889e+01,1.996023e+01,2.589004e+01
1.404150e-09,1.960625e+01,5.765991e+01,5.765991e+01,1.996124e+01,2.589004e+01
1.404200e-09,1.960625e+01,5.766097e+01,5.766097e+01,1.996231e+01,2.589004e+01
1.404250e-09,1.960625e+01,5.766207e+01,5.766207e+01,1.996341e+01,2.589004e+01
1.404300e-09,1.960625e+01,5.766322e+01,5.766322e+01,1.996457e+01,2.589004e+01
1.404350e-09,1.960625e+01,5.766443e+01,5.766443e+01,1.996577e+01,2.589004e+01
1.404400e-09,1.960625e+01,5.766568e+01,5.766568e+01,1.996703e+01,2.589004e+01
1.404450e-09,1.960625e+01,5.766699e+01,5.766699e+01,1.996834e+01,2.589004e+01
1.404500e-09,1.960625e+01,5.766835e+01,5.766835e+01,1.996971e+01,2.589004e+01
1.404550e-09,1.960625e+01,5.766977e+01,5.766977e+01,1.997113e+01,2.589004e+01
1.404600e-09,1.960625e+01,5.767125e+01,5.767125e+01,1.997261e+01,2.589004e+01
1.404650e-09,1.960625e+01,5.767279e+01,5.767279e+01,1.997415e+01,2.589004e+01
1.404700e-09,1.960625e+01,5.767439e+01,5.767439e+01,1.997575e+01,2.589004e+01
1.404750e-09,1.960625e+01,5.767605e+01,5.767605e+01,1.997742e+01,2.589004e+01
1.404800e-09,1.960625e+01,5.767777e+01,5.767777e+01,1.997914e+01,2.589004e+01
1.404850e-09,1.960625e+01,5.767955e+01,5.767955e+01,1.998092e+01,2.589004e+01
1.404900e-09,1.960625e+01,5.768139e+01,5.768139e+01,1.998276e+01,2.589004e+01
1.404950e-09,1.960625e+01,5.768329e+01,5.768329e+01,1.998467e+01,2.589004e+01
1.405000e-09,1.960626e+01,5.768525e+01,5.768525e+01,1.998663e+01,2.589004e+01
1.405050e-09,1.960626e+01,5.768727e+01,5.768727e+01,1.998865e+01,2.589004e+01
1.405100e-09,1.960626e+01,5.768934e+01,5.768934e+01,1.999072e+01,2.589004e+01
1.405150e-09,1.960626e+01,5.769147e+01,5.769147e+01,1.999285e+01,2.589004e+01
1.405200e-09,1.960626e+01,5.769365e+01,5.769365e+01,1.999503e+01,2.589004e+01
1.405250e-09,1.960626e+01,5.769588e+01,5.769588e+01,1.999726e+01,2.589004e+01
1.405300e-09,1.960626e+01,5.769815e+01,5.769815e+01,1.999953e+01,2.589004e+01
1.405350e-09,1.960626e+01,5.770047e+01,5.770047e+01,2.000185e+01,2.589004e+01
1.405400e-09,1.960626e+01,5.770283e+01,5.770283e+01,2.000421e+01,2.589004e+01
1.405450e-09,1.960626e+01,5.770523e+01,5.770523e+01,2.000661e+01,2.589004e+01
1.405500e-09,1.960626e+01,5.770766e+01,5.770766e+01,2.000904e+01,2.589004e+01
1.405550e-09,1.960626e+01,5.771013e+01,5.771013e+01,2.001151e+01,2.589004e+01
1.405600e-09,1.960626e+01,5.771263e+01,5.771263e+01,2.001401e+01,2.589004e+01
1.405650e-09,1.960626e+01,5.771515e+01,5.771515e+01,2.001653e+01,2.589004e+01
1.405700e-09,1.960626e+01,5.771770e+01,5.771770e+01,2.001908e+01,2.589004e+01
1.405750e-09,1.960626e+01,5.772028e+01,5.772028e+01,2.002165e+01,2.589004e+01
1.405800e-09,1.960626e+01,5.772287e+01,5.772287e+01,2.002425e+01,2.589004e+01
1.405850e-09,1.960626e+01,5.772549e+01,5.772549e+01,2.002686e+01,2.589004e+01
1.405900e-09,1.960626e+01,5.772813e+01,5.772813e+01,2.002950e+01,2.589004e+01
1.405950e-09,1.960626e+01,5.773079e+01,5.773079e+01,2.003216e+01,2.589004e+01
1.406000e-09,1.960626e+01,5.773347e+01,5.773347e+01,2.003484e+01,2.589004e+01
1.406050e-09,1.960626e+01,5.773617e+01,5.773617e+01,2.003754e+01,2.589004e+01
1.406100e-09,1.960626e+01,5.773890e+01,5.773890e+01,2.004026e+01,2.589004e+01
1.406150e-09,1.960626e+01,5.774165e+01,5.774165e+01,2.004302e+01,2.589004e+01
1.406200e-09,1.960626e+01,5.774443e+01,5.774443e+01,2.004580e+01,2.589004e+01
1.406250e-09,1.960626e+01,5.774725e+01,5.774725e+01,2.004862e+01,2.589004e+01
1.406300e-09,1.960626e+01,5.775012e+01,5.775012e+01,2.005148e+01,2.589004e+01
1.406350e-09,1.960626e+01,5.775302e+01,5.775302e+01,2.005439e+01,2.589004e+01
1.406400e-09,1.960626e+01,5.775599e+01,5.775599e+01,2.005736e+01,2.589004e+01
1.406450e-09,1.960627e+01,5.775901e+01,5.775901e+01,2.006038e+01,2.589004e+01
1.406500e-09,1.960627e+01,5.776211e+01,5.776211e+01,2.006348e+01,2.589004e+01
1.406550e-09,1.960627e+01,5.776529e+01,5.776529e+01,2.006667e+01,2.589004e+01
1.406600e-09,1.960627e+01,5.776857e+01,5.776857e+01,2.006994e+01,2.589004e+01
1.406650e-09,1.960627e+01,5.777195e+01,5.777195e+01,2.007333e+01,2.589004e+01
1.406700e-09,1.960627e+01,5.777545e+01,5.777545e+01,2.007683e+01,2.589004e+01
1.406750e-09,1.960627e+01,5.777908e+01,5.777908e+01,2.008046e+01,2.589004e+01
1.406800e-09,1.960627e+01,5.778286e+01,5.778286e+01,2.008424e+01,2.589004e+01
1.406850e-09,1.960627e+01,5.778679e+01,5.778679e+01,2.008818e+01,2.589004e+01
1.406900e-09,1.960627e+01,5.779091e+01,5.779091e+01,2.009230e+01,2.589004e+01
1.406950e-09,1.960627e+01,5.779521e+01,5.779521e+01,2.009660e+01,2.589004e+01
1.407000e-09,1.960627e+01,5.779971e+01,5.779971e+01,2.010111e+01,2.589004e+01
1.407050e-09,1.960627e+01,5.780444e+01,5.780444e+01,2.010584e+01,2.589004e+01
1.407100e-09,1.960627e+01,5.780940e+01,5.780940e+01,2.011081e+01,2.589004e+01
1.407150e-09,1.960627e+01,5.781461e+01,5.781461e+01,2.011602e+01,2.589004e+01
1.407200e-09,1.960627e+01,5.782009e+01,5.782009e+01,2.012150e+01,2.589004e+01
1.407250e-09,1.960627e+01,5.782584e+01,5.782584e+01,2.012726e+01,2.589004e+01
1.407300e-09,1.960627e+01,5.783189e+01,5.783189e+01,2.013331e+01,2.589004e+01
1.407350e-09,1.960627e+01,5.783824e+01,5.783824e+01,2.013967e+01,2.589004e+01
1.407400e-09,1.960627e+01,5.784492e+01,5.784492e+01,2.014635e+01,2.589004e+01
1.407450e-09,1.960627e+01,5.785193e+01,5.785193e+01,2.015336e+01,2.589004e+01
1.407500e-09,1.960627e+01,5.785929e+01,5.785929e+01,2.016072e+01,2.589004e+01
1.407550e-09,1.960627e+01,5.786701e+01,5.786701e+01,2.016845e+01,2.589004e+01
1.407600e-09,1.960627e+01,5.787512e+01,5.787512e+01,2.017657e+01,2.589004e+01
1.407650e-09,1.960627e+01,5.788363e+01,5.788363e+01,2.018507e+01,2.589004e+01
1.407700e-09,1.960627e+01,5.789254e+01,5.789254e+01,2.019400e+01,2.589004e+01
1.407750e-09,1.960627e+01,5.790190e+01,5.790190e+01,2.020335e+01,2.589004e+01
1.407800e-09,1.960627e+01,5.791170e+01,5.791170e+01,2.021316e+01,2.589004e+01
1.407850e-09,1.960627e+01,5.792198e+01,5.792198e+01,2.022344e+01,2.589004e+01
1.407900e-09,1.960628e+01,5.793275e+01,5.793275e+01,2.023422e+01,2.589004e+01
1.407950e-09,1.960628e+01,5.794405e+01,5.794405e+01,2.024552e+01,2.589004e+01
1.408000e-09,1.960628e+01,5.795589e+01,5.795589e+01,2.025737e+01,2.589004e+01
1.408050e-09,1.960628e+01,5.796832e+01,5.796832e+01,2.026979e+01,2.589004e+01
1.408100e-09,1.960628e+01,5.798135e+01,5.798135e+01,2.028284e+01,2.589004e+01
1.408150e-09,1.960628e+01,5.799504e+01,5.799504e+01,2.029652e+01,2.589004e+01
1.408200e-09,1.960628e+01,5.800940e+01,5.800940e+01,2.031089e+01,2.589004e+01
1.408250e-09,1.960628e+01,5.802449e+01,5.802449e+01,2.032599e+01,2.589004e+01
1.408300e-09,1.960628e+01,5.804033e+01,5.804033e+01,2.034184e+01,2.589004e+01
1.408350e-09,1.960628e+01,5.805698e+01,5.805698e+01,2.035849e+01,2.589004e+01
1.408400e-09,1.960628e+01,5.807445e+01,5.807445e+01,2.037597e+01,2.589004e+01
1.408450e-09,1.960628e+01,5.809280e+01,5.809280e+01,2.039432e+01,2.589004e+01
1.408500e-09,1.960628e+01,5.811204e+01,5.811204e+01,2.041357e+01,2.589004e+01
1.408550e-09,1.960628e+01,5.813220e+01,5.813220e+01,2.043375e+01,2.589004e+01
1.408600e-09,1.960628e+01,5.815330e+01,5.815330e+01,2.045486e+01,2.589004e+01
1.408650e-09,1.960628e+01,5.817535e+01,5.817535e+01,2.047691e+01,2.589004e+01
1.408700e-09,1.960628e+01,5.819833e+01,5.819833e+01,2.049991e+01,2.589004e+01
1.408750e-09,1.960628e+01,5.822225e+01,5.822225e+01,2.052383e+01,2.589004e+01
1.408800e-09,1.960628e+01,5.824709e+01,5.824709e+01,2.054868e+01,2.589004e+01
1.408850e-09,1.960628e+01,5.827281e+01,5.827281e+01,2.057441e+01,2.589004e+01
1.408900e-09,1.960628e+01,5.829940e+01,5.829940e+01,2.060102e+01,2.589004e+01
1.408950e-09,1.960628e+01,5.832683e+01,5.832683e+01,2.062845e+01,2.589004e+01
1.409000e-09,1.960628e+01,5.835506e+01,5.835506e+01,2.065670e+01,2.589004e+01
1.409050e-09,1.960628e+01,5.838408e+01,5.838408e+01,2.068573e+01,2.589004e+01
1.409100e-09,1.960628e+01,5.841386e+01,5.841386e+01,2.071552e+01,2.589004e+01
1.409150e-09,1.960628e+01,5.844439e+01,5.844439e+01,2.074607e+01,2.589004e+01
1.409200e-09,1.960628e+01,5.847566e+01,5.847566e+01,2.077735e+01,2.589004e+01
1.409250e-09,1.960628e+01,5.850768e+01,5.850768e+01,2.080938e+01,2.589004e+01
1.409300e-09,1.960628e+01,5.854045e+01,5.854045e+01,2.084217e+01,2.589004e+01
1.409350e-09,1.960628e+01,5.857400e+01,5.857400e+01,2.087574e+01,2.589004e+01
1.409400e-09,1.960628e+01,5.860836e+01,5.860836e+01,2.091012e+01,2.589004e+01
1.409450e-09,1.960628e+01,5.864358e+01,5.864358e+01,2.094536e+01,2.589004e+01
1.409500e-09,1.960628e+01,5.867972e+01,5.867972e+01,2.098152e+01,2.589004e+01
1.409550e-09,1.960628e+01,5.871686e+01,5.871686e+01,2.101868e+01,2.589004e+01
1.409600e-09,1.960628e+01,5.875507e+01,5.875507e+01,2.105693e+01,2.589004e+01
1.409650e-09,1.960628e+01,5.879449e+01,5.879449e+01,2.109637e+01,2.589004e+01
1.409700e-09,1.960628e+01,5.883522e+01,5.883522e+01,2.113713e+01,2.589004e+01
1.409750e-09,1.960628e+01,5.887742e+01,5.887742e+01,2.117936e+01,2.589004e+01
1.409800e-09,1.960628e+01,5.892123e+01,5.892123e+01,2.122321e+01,2.589004e+01
1.409850e-09,1.960629e+01,5.896685e+01,5.896685e+01,2.126887e+01,2.589004e+01
1.409900e-09,1.960629e+01,5.901445e+01,5.901445e+01,2.131651e+01,2.589004e+01
1.409950e-09,1.960629e+01,5.906423e+01,5.906423e+01,2.136634e+01,2.589004e+01
1.410000e-09,1.960629e+01,5.911641e+01,5.911641e+01,2.141857e+01,2.589004e+01
1.410050e-09,1.960629e+01,5.917118e+01,5.917118e+01,2.147339e+01,2.589004e+01
1.410100e-09,1.960629e+01,5.922874e+01,5.922874e+01,2.153102e+01,2.589004e+01
1.410150e-09,1.960629e+01,5.928930e+01,5.928930e+01,2.159163e+01,2.589004e+01
1.410200e-09,1.960629e+01,5.935301e+01,5.935301e+01,2.165541e+01,2.589004e+01
1.410250e-09,1.960629e+01,5.942001e+01,5.942001e+01,2.172248e+01,2.589004e+01
1.410300e-09,1.960629e+01,5.949038e+01,5.949038e+01,2.179292e+01,2.589004e+01
1.410350e-09,1.960629e+01,5.956416e+01,5.956416e+01,2.186677e+01,2.589004e+01
1.410400e-09,1.960629e+01,5.964129e+01,5.964129e+01,2.194397e+01,2.589004e+01
1.410450e-09,1.960629e+01,5.972161e+01,5.972161e+01,2.202437e+01,2.589004e+01
1.410500e-09,1.960629e+01,5.980489e+01,5.980489e+01,2.210771e+01,2.589004e+01
1.410550e-09,1.960629e+01,5.989074e+01,5.989074e+01,2.219362e+01,2.589004e+01
1.410600e-09,1.960629e+01,5.997869e+01,5.997869e+01,2.228162e+01,2.589004e+01
1.410650e-09,1.960629e+01,6.006813e+01,6.006813e+01,2.237110e+01,2.589004e+01
1.410700e-09,1.960629e+01,6.015835e+01,6.015835e+01,2.246135e+01,2.589004e+01
1.410750e-09,1.960629e+01,6.024858e+01,6.024858e+01,2.255159e+01,2.589004e+01
1.410800e-09,1.960629e+01,6.033798e+01,6.033798e+01,2.264099e+01,2.589004e+01
1.410850e-09,1.960629e+01,6.042570e+01,6.042570e+01,2.272870e+01,2.589004e+01
1.410900e-09,1.960629e+01,6.051090e+01,6.051090e+01,2.281388e+01,2.589004e+01
1.410950e-09,1.960629e+01,6.059281e+01,6.059281e+01,2.289575e+01,2.589004e+01
1.411000e-09,1.960629e+01,6.067070e+01,6.067070e+01,2.297359e+01,2.589004e+01
1.411050e-09,1.960629e+01,6.074397e+01,6.074397e+01,2.304680e+01,2.589004e+01
1.411100e-09,1.960629e+01,6.081212e+01,6.081212e+01,2.311488e+01,2.589004e+01
1.411150e-09,1.960629e+01,6.087478e+01,6.087478e+01,2.317747e+01,2.589004e+01
1.411200e-09,1.960629e+01,6.093170e+01,6.093170e+01,2.323432e+01,2.589004e+01
1.411250e-09,1.960629e+01,6.098277e+01,6.098277e+01,2.328532e+01,2.589004e+01
1.411300e-09,1.960629e+01,6.102800e+01,6.102800e+01,2.333048e+01,2.589004e+01
1.411350e-09,1.960629e+01,6.106753e+01,6.106753e+01,2.336994e+01,2.589004e+01
1.411400e-09,1.960629e+01,6.110161e+01,6.110161e+01,2.340397e+01,2.589004e+01
1.411450e-09,1.960629e+01,6.113063e+01,6.113063e+01,2.343294e+01,2.589004e+01
1.411500e-09,1.960629e+01,6.115505e+01,6.115505e+01,2.345734e+01,2.589004e+01
1.411550e-09,1.960629e+01,6.117547e+01,6.117547e+01,2.347774e+01,2.589004e+01
1.411600e-09,1.960629e+01,6.119256e+01,6.119256e+01,2.349483e+01,2.589004e+01
1.411650e-09,1.960629e+01,6.120708e+01,6.120708e+01,2.350937e+01,2.589004e+01
