time,"V(A)","V(B)","V(C)","V(D)"
4.300000e-11,4.649739e-07,6.207145e-07,-2.264725e-05,5.206565e-06
4.302500e-11,1.051607e-07,5.597349e-07,-3.712267e-05,5.301753e-06
4.305000e-11,-2.020602e-07,5.172528e-07,-5.112113e-05,5.398397e-06
4.307500e-11,-4.511714e-07,4.920133e-07,-6.458959e-05,5.496449e-06
4.310000e-11,-6.380533e-07,4.824742e-07,-7.747735e-05,5.595856e-06
4.312500e-11,-7.600835e-07,4.868481e-07,-8.973614e-05,5.696566e-06
4.315000e-11,-8.161969e-07,5.031486e-07,-1.013202e-04,5.798525e-06
4.317500e-11,-8.069060e-07,5.292367e-07,-1.121866e-04,5.901673e-06
4.320000e-11,-7.342811e-07,5.628683e-07,-1.222951e-04,6.005954e-06
4.322500e-11,-6.018905e-07,6.017414e-07,-1.316085e-04,6.111305e-06
4.325000e-11,-4.147022e-07,6.435424e-07,-1.400930e-04,6.217664e-06
4.327500e-11,-1.789516e-07,6.859898e-07,-1.477179e-04,6.324968e-06
4.330000e-11,9.802376e-08,7.268761e-07,-1.544563e-04,6.433152e-06
4.332500e-11,4.079754e-07,7.641062e-07,-1.602849e-04,6.542150e-06
4.335000e-11,7.419578e-07,7.957321e-07,-1.651844e-04,6.651892e-06
4.337500e-11,1.090558e-06,8.199838e-07,-1.691397e-04,6.762311e-06
4.340000e-11,1.444137e-06,8.352956e-07,-1.721398e-04,6.873337e-06
4.342500e-11,1.793070e-06,8.403279e-07,-1.741783e-04,6.984897e-06
4.345000e-11,2.127992e-06,8.339842e-07,-1.752533e-04,7.096919e-06
4.347500e-11,2.440029e-06,8.154237e-07,-1.753676e-04,7.209328e-06
4.350000e-11,2.721013e-06,7.840687e-07,-1.745286e-04,7.322047e-06
4.352500e-11,2.963683e-06,7.396079e-07,-1.727485e-04,7.434999e-06
4.355000e-11,3.161855e-06,6.819950e-07,-1.700444e-04,7.548102e-06
4.357500e-11,3.310568e-06,6.114435e-07,-1.664378e-04,7.661274e-06
4.360000e-11,3.406190e-06,5.284177e-07,-1.619552e-04,7.774429e-06
4.362500e-11,3.446498e-06,4.336196e-07,-1.566274e-04,7.887478e-06
4.365000e-11,3.430713e-06,3.279735e-07,-1.504896e-04,8.000331e-06
4.367500e-11,3.359505e-06,2.126073e-07,-1.435813e-04,8.112890e-06
4.370000e-11,3.234956e-06,8.883198e-08,-1.359457e-04,8.225058e-06
4.372500e-11,3.060491e-06,-4.188148e-08,-1.276300e-04,8.336731e-06
4.375000e-11,2.840774e-06,-1.779262e-07,-1.186846e-04,8.447802e-06
4.377500e-11,2.581577e-06,-3.175848e-07,-1.091630e-04,8.558160e-06
4.380000e-11,2.289619e-06,-4.590559e-07,-9.912152e-05,8.667689e-06
4.382500e-11,1.972388e-06,-6.004801e-07,-8.861878e-05,8.776268e-06
4.385000e-11,1.637942e-06,-7.399676e-07,-7.771548e-05,8.883774e-06
4.387500e-11,1.294704e-06,-8.756238e-07,-6.647392e-05,8.990078e-06
4.390000e-11,9.512433e-07,-1.005576e-06,-5.495763e-05,9.095047e-06
4.392500e-11,6.160646e-07,-1.127997e-06,-4.323099e-05,9.198545e-06
4.395000e-11,2.973961e-07,-1.241132e-06,-3.135883e-05,9.300432e-06
4.397500e-11,2.990559e-09,-1.343319e-06,-1.940599e-05,9.400566e-06
4.400000e-11,-2.600592e-07,-1.433011e-06,-7.436980e-06,9.498801e-06
4.402500e-11,-4.854861e-07,-1.508796e-06,4.484439e-06,9.594988e-06
4.405000e-11,-6.679900e-07,-1.569413e-06,1.629562e-05,9.688979e-06
4.407500e-11,-8.033544e-07,-1.613774e-06,2.793539e-05,9.780620e-06
4.410000e-11,-8.885323e-07,-1.640968e-06,3.934444e-05,9.869759e-06
4.412500e-11,-9.217032e-07,-1.650284e-06,5.046559e-05,9.956244e-06
4.415000e-11,-9.022975e-07,-1.641210e-06,6.124419e-05,1.003992e-05
4.417500e-11,-8.309904e-07,-1.613448e-06,7.162835e-05,1.012063e-05
4.420000e-11,-7.096642e-07,-1.566914e-06,8.156929e-05,1.019823e-05
4.422500e-11,-5.413422e-07,-1.501744e-06,9.102151e-05,1.027255e-05
4.425000e-11,-3.300947e-07,-1.418289e-06,9.994309e-05,1.034346e-05
4.427500e-11,-8.092232e-08,-1.317117e-06,1.082959e-04,1.041079e-05
4.430000e-11,2.003830e-07,-1.199003e-06,1.160456e-04,1.047440e-05
4.432500e-11,5.073923e-07,-1.064926e-06,1.231621e-04,1.053414e-05
4.435000e-11,8.332071e-07,-9.160535e-07,1.296193e-04,1.058987e-05
4.437500e-11,1.170634e-06,-7.537336e-07,1.353957e-04,1.064145e-05
4.440000e-11,1.512365e-06,-5.794768e-07,1.404737e-04,1.068874e-05
4.442500e-11,1.851152e-06,-3.949404e-07,1.448403e-04,1.073160e-05
4.445000e-11,2.179980e-06,-2.019090e-07,1.484867e-04,1.076990e-05
4.447500e-11,2.492226e-06,-2.273477e-09,1.514083e-04,1.080353e-05
4.450000e-11,2.781810e-06,2.019911e-07,1.536048e-04,1.083234e-05
4.452500e-11,3.043321e-06,4.088493e-07,1.550800e-04,1.085624e-05
4.455000e-11,3.272129e-06,6.162305e-07,1.558413e-04,1.087511e-05
4.457500e-11,3.464473e-06,8.220536e-07,1.559003e-04,1.088885e-05
4.460000e-11,3.617522e-06,1.024254e-06,1.552718e-04,1.089736e-05
4.462500e-11,3.729412e-06,1.220808e-06,1.539743e-04,1.090056e-05
4.465000e-11,3.799264e-06,1.409760e-06,1.520292e-04,1.089837e-05
4.467500e-11,3.827165e-06,1.589247e-06,1.494609e-04,1.089072e-05
4.470000e-11,3.814138e-06,1.757522e-06,1.462965e-04,1.087755e-05
4.472500e-11,3.762079e-06,1.912978e-06,1.425656e-04,1.085881e-05
4.475000e-11,3.673681e-06,2.054167e-06,1.382998e-04,1.083447e-05
4.477500e-11,3.552338e-06,2.179819e-06,1.335327e-04,1.080449e-05
4.480000e-11,3.402032e-06,2.288861e-06,1.282997e-04,1.076888e-05
4.482500e-11,3.227218e-06,2.380425e-06,1.226376e-04,1.072762e-05
4.485000e-11,3.032687e-06,2.453864e-06,1.165841e-04,1.068073e-05
4.487500e-11,2.823439e-06,2.508759e-06,1.101783e-04,1.062824e-05
4.490000e-11,2.604547e-06,2.544919e-06,1.034596e-04,1.057019e-05
4.492500e-11,2.381028e-06,2.562386e-06,9.646822e-05,1.050664e-05
4.495000e-11,2.157718e-06,2.561432e-06,8.924450e-05,1.043767e-05
4.497500e-11,1.939159e-06,2.542551e-06,8.182895e-05,1.036335e-05
4.500000e-11,1.729497e-06,2.506450e-06,7.426198e-05,1.028381e-05
4.502500e-11,1.532393e-06,2.454039e-06,6.658374e-05,1.019916e-05
4.505000e-11,1.350955e-06,2.386412e-06,5.883394e-05,1.010955e-05
4.507500e-11,1.187680e-06,2.304831e-06,5.105172e-05,1.001511e-05
4.510000e-11,1.044423e-06,2.210705e-06,4.327546e-05,9.916039e-06
4.512500e-11,9.223799e-07,2.105563e-06,3.554268e-05,9.812513e-06
4.515000e-11,8.220908e-07,1.991038e-06,2.788987e-05,9.704742e-06
4.517500e-11,7.434592e-07,1.868830e-06,2.035237e-05,9.592946e-06
4.520000e-11,6.857907e-07,1.740689e-06,1.296429e-05,9.477364e-06
4.522500e-11,6.478454e-07,1.608380e-06,5.758328e-06,9.358251e-06
4.525000e-11,6.279034e-07,1.473661e-06,-1.234280e-06,9.235875e-06
4.527500e-11,6.238418e-07,1.338253e-06,-7.983904e-06,9.110521e-06
4.530000e-11,6.332198e-07,1.203816e-06,-1.446260e-05,8.982486e-06
4.532500e-11,6.533688e-07,1.071924e-06,-2.064421e-05,8.852082e-06
4.535000e-11,6.814866e-07,9.440427e-07,-2.650446e-05,8.719632e-06
4.537500e-11,7.147308e-07,8.215080e-07,-3.202102e-05,8.585474e-06
4.540000e-11,7.503098e-07,7.055109e-07,-3.717360e-05,8.449951e-06
4.542500e-11,7.855688e-07,5.970809e-07,-4.194404e-05,8.313421e-06
4.545000e-11,8.180682e-07,4.970750e-07,-4.631634e-05,8.176248e-06
4.547500e-11,8.456527e-07,4.061692e-07,-5.027673e-05,8.038803e-06
4.550000e-11,8.665089e-07,3.248537e-07,-5.381374e-05,7.901465e-06
4.552500e-11,8.792104e-07,2.534313e-07,-5.691822e-05,7.764615e-06
4.555000e-11,8.827494e-07,1.920192e-07,-5.958337e-05,7.628639e-06
4.557500e-11,8.765544e-07,1.405544e-07,-6.180479e-05,7.493925e-06
4.560000e-11,8.604934e-07,9.880217e-08,-6.358044e-05,7.360862e-06
4.562500e-11,8.348636e-07,6.636722e-08,-6.491070e-05,7.229835e-06
4.565000e-11,8.003677e-07,4.270781e-08,-6.579831e-05,7.101231e-06
4.567500e-11,7.580782e-07,2.715213e-08,-6.624835e-05,6.975430e-06
4.570000e-11,7.093911e-07,1.891675e-08,-6.626823e-05,6.852807e-06
4.572500e-11,6.559700e-07,1.712657e-08,-6.586758e-05,6.733730e-06
4.575000e-11,5.996842e-07,2.083598e-08,-6.505824e-05,6.618559e-06
4.577500e-11,5.425403e-07,2.905078e-08,-6.385416e-05,6.507642e-06
4.580000e-11,4.866121e-07,4.075040e-08,-6.227127e-05,6.401317e-06
4.582500e-11,4.339686e-07,5.490984e-08,-6.032743e-05,6.299908e-06
4.585000e-11,3.866045e-07,7.052118e-08,-5.804228e-05,6.203725e-06
4.587500e-11,3.463733e-07,8.661398e-08,-5.543708e-05,6.113061e-06
4.590000e-11,3.149262e-07,1.022743e-07,-5.253463e-05,6.028194e-06
4.592500e-11,2.936586e-07,1.166619e-07,-4.935907e-05,5.949379e-06
4.595000e-11,2.836641e-07,1.290256e-07,-4.593573e-05,5.876854e-06
4.597500e-11,2.856995e-07,1.387161e-07,-4.229096e-05,5.810837e-06
4.600000e-11,3.001604e-07,1.451964e-07,-3.845197e-05,5.751520e-06
4.602500e-11,3.270673e-07,1.480496e-07,-3.444661e-05,5.699075e-06
4.605000e-11,3.660646e-07,1.469839e-07,-3.030325e-05,5.653647e-06
4.607500e-11,4.164300e-07,1.418347e-07,-2.605052e-05,5.615358e-06
4.610000e-11,4.770958e-07,1.325642e-07,-2.171718e-05,5.584305e-06
4.612500e-11,5.466799e-07,1.192582e-07,-1.733190e-05,5.560555e-06
4.615000e-11,6.235264e-07,1.021205e-07,-1.292311e-05,5.544151e-06
4.617500e-11,7.057542e-07,8.146478e-08,-8.518789e-06,5.535108e-06
4.620000e-11,7.913117e-07,5.770456e-08,-4.146310e-06,5.533412e-06
4.622500e-11,8.780368e-07,3.134128e-08,1.677277e-07,5.539023e-06
4.625000e-11,9.637192e-07,2.950893e-09,4.397663e-06,5.551872e-06
4.627500e-11,1.046165e-06,-2.683079e-08,8.518917e-06,5.571863e-06
4.630000e-11,1.123258e-06,-5.732352e-08,1.250813e-05,5.598871e-06
4.632500e-11,1.193023e-06,-8.781864e-08,1.634331e-05,5.632745e-06
4.635000e-11,1.253678e-06,-1.175951e-07,2.000389e-05,5.673307e-06
4.637500e-11,1.303689e-06,-1.459356e-07,2.347092e-05,5.720354e-06
4.640000e-11,1.341808e-06,-1.721417e-07,2.672708e-05,5.773655e-06
4.642500e-11,1.367112e-06,-1.955485e-07,2.975680e-05,5.832955e-06
4.645000e-11,1.379025e-06,-2.155384e-07,3.254628e-05,5.897979e-06
4.647500e-11,1.377333e-06,-2.315529e-07,3.508359e-05,5.968424e-06
4.650000e-11,1.362190e-06,-2.431033e-07,3.735867e-05,6.043970e-06
4.652500e-11,1.334112e-06,-2.497797e-07,3.936336e-05,6.124276e-06
4.655000e-11,1.293960e-06,-2.512576e-07,4.109141e-05,6.208981e-06
4.657500e-11,1.242915e-06,-2.473036e-07,4.253846e-05,6.297708e-06
4.660000e-11,1.182442e-06,-2.377782e-07,4.370204e-05,6.390065e-06
4.662500e-11,1.114253e-06,-2.226368e-07,4.458151e-05,6.485645e-06
4.665000e-11,1.040250e-06,-2.019292e-07,4.517807e-05,6.584031e-06
4.667500e-11,9.624786e-07,-1.757970e-07,4.549464e-05,6.684794e-06
4.670000e-11,8.830661e-07,-1.444694e-07,4.553585e-05,6.787498e-06
4.672500e-11,8.041639e-07,-1.082570e-07,4.530795e-05,6.891698e-06
4.675000e-11,7.278872e-07,-6.754512e-08,4.481871e-05,6.996947e-06
4.677500e-11,6.562573e-07,-2.278507e-08,4.407738e-05,7.102796e-06
4.680000e-11,5.911458e-07,2.551499e-08,4.309456e-05,7.208791e-06
4.682500e-11,5.342240e-07,7.680012e-08,4.188211e-05,7.314486e-06
4.685000e-11,4.869179e-07,1.304791e-07,4.045305e-05,7.419431e-06
4.687500e-11,4.503707e-07,1.859352e-07,3.882146e-05,7.523188e-06
4.690000e-11,4.254124e-07,2.425369e-07,3.700237e-05,7.625322e-06
4.692500e-11,4.125392e-07,2.996486e-07,3.501162e-05,7.725407e-06
4.695000e-11,4.119015e-07,3.566407e-07,3.286581e-05,7.823031e-06
4.697500e-11,4.233017e-07,4.128991e-07,3.058213e-05,7.917791e-06
4.700000e-11,4.462017e-07,4.678345e-07,2.817829e-05,8.009302e-06
4.702500e-11,4.797392e-07,5.208898e-07,2.567236e-05,8.097192e-06
4.705000e-11,5.227533e-07,5.715475e-07,2.308272e-05,8.181109e-06
4.707500e-11,5.738173e-07,6.193354e-07,2.042791e-05,8.260717e-06
4.710000e-11,6.312794e-07,6.638316e-07,1.772653e-05,8.335706e-06
4.712500e-11,6.933086e-07,7.046682e-07,1.499714e-05,8.405782e-06
4.715000e-11,7.579451e-07,7.415333e-07,1.225817e-05,8.470677e-06
4.717500e-11,8.231544e-07,7.741731e-07,9.527805e-06,8.530148e-06
4.720000e-11,8.868825e-07,8.023919e-07,6.823890e-06,8.583976e-06
4.722500e-11,9.471114e-07,8.260512e-07,4.163850e-06,8.631967e-06
4.725000e-11,1.001913e-06,8.450687e-07,1.564594e-06,8.673957e-06
4.727500e-11,1.049503e-06,8.594154e-07,-9.575684e-07,8.709805e-06
4.730000e-11,1.088282e-06,8.691129e-07,-3.387010e-06,8.739402e-06
4.732500e-11,1.116885e-06,8.742295e-07,-5.708860e-06,8.762666e-06
4.735000e-11,1.134212e-06,8.748763e-07,-7.909078e-06,8.779541e-06
4.737500e-11,1.139457e-06,8.712029e-07,-9.974522e-06,8.790003e-06
4.740000e-11,1.132128e-06,8.633928e-07,-1.189301e-05,8.794056e-06
4.742500e-11,1.112060e-06,8.516585e-07,-1.365339e-05,8.791729e-06
4.745000e-11,1.079416e-06,8.362371e-07,-1.524556e-05,8.783083e-06
4.747500e-11,1.034684e-06,8.173859e-07,-1.666057e-05,8.768205e-06
4.750000e-11,9.786599e-07,7.953780e-07,-1.789063e-05,8.747207e-06
4.752500e-11,9.124273e-07,7.704982e-07,-1.892913e-05,8.720231e-06
4.755000e-11,8.373279e-07,7.430396e-07,-1.977074e-05,8.687441e-06
4.757500e-11,7.549260e-07,7.133000e-07,-2.041134e-05,8.649026e-06
4.760000e-11,6.669669e-07,6.815793e-07,-2.084814e-05,8.605200e-06
4.762500e-11,5.753323e-07,6.481766e-07,-2.107960e-05,8.556198e-06
4.765000e-11,4.819916e-07,6.133888e-07,-2.110550e-05,8.502274e-06
4.767500e-11,3.889520e-07,5.775079e-07,-2.092692e-05,8.443705e-06
4.770000e-11,2.982079e-07,5.408204e-07,-2.054623e-05,8.380782e-06
4.772500e-11,2.116918e-07,5.036061e-07,-1.996704e-05,8.313816e-06
4.775000e-11,1.312269e-07,4.661369e-07,-1.919425e-05,8.243130e-06
4.777500e-11,5.848316e-08,4.286767e-07,-1.823396e-05,8.169062e-06
4.780000e-11,-5.061787e-09,3.914806e-07,-1.709345e-05,8.091960e-06
4.782500e-11,-5.815679e-08,3.547948e-07,-1.578112e-05,8.012183e-06
4.785000e-11,-9.980467e-08,3.188562e-07,-1.430647e-05,7.930096e-06
4.787500e-11,-1.292830e-07,2.838921e-07,-1.268003e-05,7.846072e-06
4.790000e-11,-1.461576e-07,2.501202e-07,-1.091325e-05,7.760487e-06
4.792500e-11,-1.502885e-07,2.177476e-07,-9.018495e-06,7.673719e-06
4.795000e-11,-1.418284e-07,1.869709e-07,-7.008918e-06,7.586147e-06
4.797500e-11,-1.212134e-07,1.579752e-07,-4.898397e-06,7.498150e-06
4.800000e-11,-8.914746e-08,1.309336e-07,-2.701440e-06,7.410100e-06
4.802500e-11,-4.657949e-08,1.060060e-07,-4.330936e-07,7.322368e-06
4.805000e-11,5.324665e-09,8.333841e-08,1.891154e-06,7.235317e-06
4.807500e-11,6.521552e-08,6.306137e-08,4.255472e-06,7.149300e-06
4.810000e-11,1.315971e-07,4.528912e-08,6.643789e-06,7.064663e-06
