time,"P(A)","P(B)","P(C)","P(Q)"
8.725000e-12,1.028644e+00,1.280895e+00,1.280895e+00,1.058522e+00
8.750000e-12,1.028613e+00,1.280530e+00,1.280530e+00,1.058590e+00
8.775000e-12,1.028552e+00,1.280280e+00,1.280280e+00,1.058625e+00
8.800000e-12,1.028462e+00,1.280154e+00,1.280154e+00,1.058627e+00
8.825000e-12,1.028344e+00,1.280158e+00,1.280158e+00,1.058600e+00
8.850000e-12,1.028199e+00,1.280296e+00,1.280296e+00,1.058543e+00
8.875000e-12,1.028030e+00,1.280571e+00,1.280571e+00,1.058459e+00
8.900000e-12,1.027837e+00,1.280985e+00,1.280985e+00,1.058350e+00
8.925000e-12,1.027623e+00,1.281536e+00,1.281536e+00,1.058216e+00
8.950000e-12,1.027388e+00,1.282221e+00,1.282221e+00,1.058061e+00
8.975000e-12,1.027136e+00,1.283035e+00,1.283035e+00,1.057885e+00
9.000000e-12,1.026866e+00,1.283973e+00,1.283973e+00,1.057691e+00
9.025000e-12,1.026582e+00,1.285026e+00,1.285026e+00,1.057480e+00
9.050000e-12,1.026285e+00,1.286184e+00,1.286184e+00,1.057255e+00
9.075000e-12,1.025976e+00,1.287436e+00,1.287436e+00,1.057017e+00
9.100000e-12,1.025659e+00,1.288769e+00,1.288769e+00,1.056769e+00
9.125000e-12,1.025333e+00,1.290171e+00,1.290171e+00,1.056511e+00
9.150000e-12,1.025002e+00,1.291626e+00,1.291626e+00,1.056247e+00
9.175000e-12,1.024667e+00,1.293119e+00,1.293119e+00,1.055978e+00
9.200000e-12,1.024329e+00,1.294634e+00,1.294634e+00,1.055705e+00
9.225000e-12,1.023991e+00,1.296153e+00,1.296153e+00,1.055432e+00
9.250000e-12,1.023654e+00,1.297661e+00,1.297661e+00,1.055159e+00
9.275000e-12,1.023320e+00,1.299141e+00,1.299141e+00,1.054888e+00
9.300000e-12,1.022990e+00,1.300574e+00,1.300574e+00,1.054621e+00
9.325000e-12,1.022666e+00,1.301946e+00,1.301946e+00,1.054360e+00
9.350000e-12,1.022349e+00,1.303239e+00,1.303239e+00,1.054107e+00
9.375000e-12,1.022042e+00,1.304439e+00,1.304439e+00,1.053862e+00
9.400000e-12,1.021745e+00,1.305532e+00,1.305532e+00,1.053628e+00
9.425000e-12,1.021459e+00,1.306504e+00,1.306504e+00,1.053405e+00
9.450000e-12,1.021186e+00,1.307343e+00,1.307343e+00,1.053196e+00
9.475000e-12,1.020927e+00,1.308040e+00,1.308040e+00,1.053000e+00
9.500000e-12,1.020683e+00,1.308584e+00,1.308584e+00,1.052821e+00
9.525000e-12,1.020455e+00,1.308970e+00,1.308970e+00,1.052658e+00
9.550000e-12,1.020244e+00,1.309191e+00,1.309191e+00,1.052513e+00
9.575000e-12,1.020051e+00,1.309244e+00,1.309244e+00,1.052386e+00
9.600000e-12,1.019876e+00,1.309128e+00,1.309128e+00,1.052279e+00
9.625000e-12,1.019720e+00,1.308843e+00,1.308843e+00,1.052192e+00
9.650000e-12,1.019584e+00,1.308392e+00,1.308392e+00,1.052126e+00
9.675000e-12,1.019468e+00,1.307778e+00,1.307778e+00,1.052081e+00
9.700000e-12,1.019372e+00,1.307008e+00,1.307008e+00,1.052058e+00
9.725000e-12,1.019297e+00,1.306090e+00,1.306090e+00,1.052058e+00
9.750000e-12,1.019243e+00,1.305032e+00,1.305032e+00,1.052079e+00
9.775000e-12,1.019210e+00,1.303847e+00,1.303847e+00,1.052124e+00
9.800000e-12,1.019198e+00,1.302546e+00,1.302546e+00,1.052191e+00
9.825000e-12,1.019207e+00,1.301143e+00,1.301143e+00,1.052281e+00
9.850000e-12,1.019236e+00,1.299654e+00,1.299654e+00,1.052393e+00
9.875000e-12,1.019286e+00,1.298093e+00,1.298093e+00,1.052528e+00
9.900000e-12,1.019357e+00,1.296477e+00,1.296477e+00,1.052685e+00
9.925000e-12,1.019446e+00,1.294824e+00,1.294824e+00,1.052864e+00
9.950000e-12,1.019556e+00,1.293150e+00,1.293150e+00,1.053065e+00
9.975000e-12,1.019684e+00,1.291473e+00,1.291473e+00,1.053286e+00
1.000000e-11,1.019830e+00,1.289811e+00,1.289811e+00,1.053528e+00
1.002500e-11,1.019993e+00,1.288180e+00,1.288180e+00,1.053789e+00
1.005000e-11,1.020174e+00,1.286597e+00,1.286597e+00,1.054070e+00
1.007500e-11,1.020370e+00,1.285078e+00,1.285078e+00,1.054368e+00
1.010000e-11,1.020581e+00,1.283639e+00,1.283639e+00,1.054684e+00
1.012500e-11,1.020807e+00,1.282294e+00,1.282294e+00,1.055016e+00
1.015000e-11,1.021045e+00,1.281057e+00,1.281057e+00,1.055364e+00
1.017500e-11,1.021297e+00,1.279940e+00,1.279940e+00,1.055726e+00
1.020000e-11,1.021559e+00,1.278954e+00,1.278954e+00,1.056102e+00
1.022500e-11,1.021832e+00,1.278107e+00,1.278107e+00,1.056490e+00
1.025000e-11,1.022114e+00,1.277409e+00,1.277409e+00,1.056889e+00
1.027500e-11,1.022404e+00,1.276866e+00,1.276866e+00,1.057298e+00
1.030000e-11,1.022701e+00,1.276481e+00,1.276481e+00,1.057716e+00
1.032500e-11,1.023004e+00,1.276258e+00,1.276258e+00,1.058141e+00
1.035000e-11,1.023313e+00,1.276198e+00,1.276198e+00,1.058573e+00
1.037500e-11,1.023625e+00,1.276301e+00,1.276301e+00,1.059010e+00
1.040000e-11,1.023940e+00,1.276564e+00,1.276564e+00,1.059451e+00
1.042500e-11,1.024256e+00,1.276983e+00,1.276983e+00,1.059895e+00
1.045000e-11,1.024573e+00,1.277552e+00,1.277552e+00,1.060340e+00
1.047500e-11,1.024890e+00,1.278263e+00,1.278263e+00,1.060784e+00
1.050000e-11,1.025205e+00,1.279109e+00,1.279109e+00,1.061228e+00
1.052500e-11,1.025518e+00,1.280077e+00,1.280077e+00,1.061670e+00
1.055000e-11,1.025828e+00,1.281157e+00,1.281157e+00,1.062107e+00
1.057500e-11,1.026133e+00,1.282336e+00,1.282336e+00,1.062540e+00
1.060000e-11,1.026433e+00,1.283599e+00,1.283599e+00,1.062967e+00
1.062500e-11,1.026726e+00,1.284932e+00,1.284932e+00,1.063387e+00
1.065000e-11,1.027013e+00,1.286319e+00,1.286319e+00,1.063799e+00
1.067500e-11,1.027292e+00,1.287745e+00,1.287745e+00,1.064201e+00
1.070000e-11,1.027562e+00,1.289193e+00,1.289193e+00,1.064594e+00
1.072500e-11,1.027824e+00,1.290648e+00,1.290648e+00,1.064974e+00
1.075000e-11,1.028075e+00,1.292092e+00,1.292092e+00,1.065343e+00
1.077500e-11,1.028316e+00,1.293510e+00,1.293510e+00,1.065699e+00
1.080000e-11,1.028546e+00,1.294887e+00,1.294887e+00,1.066041e+00
1.082500e-11,1.028764e+00,1.296209e+00,1.296209e+00,1.066368e+00
1.085000e-11,1.028971e+00,1.297461e+00,1.297461e+00,1.066680e+00
1.087500e-11,1.029165e+00,1.298631e+00,1.298631e+00,1.066976e+00
1.090000e-11,1.029346e+00,1.299707e+00,1.299707e+00,1.067256e+00
1.092500e-11,1.029514e+00,1.300679e+00,1.300679e+00,1.067518e+00
1.095000e-11,1.029670e+00,1.301539e+00,1.301539e+00,1.067763e+00
1.097500e-11,1.029811e+00,1.302278e+00,1.302278e+00,1.067991e+00
1.100000e-11,1.029940e+00,1.302892e+00,1.302892e+00,1.068200e+00
1.102500e-11,1.030054e+00,1.303376e+00,1.303376e+00,1.068391e+00
1.105000e-11,1.030155e+00,1.303727e+00,1.303727e+00,1.068563e+00
1.107500e-11,1.030243e+00,1.303945e+00,1.303945e+00,1.068717e+00
1.110000e-11,1.030317e+00,1.304029e+00,1.304029e+00,1.068853e+00
1.112500e-11,1.030378e+00,1.303983e+00,1.303983e+00,1.068969e+00
1.115000e-11,1.030425e+00,1.303810e+00,1.303810e+00,1.069068e+00
1.117500e-11,1.030460e+00,1.303515e+00,1.303515e+00,1.069148e+00
1.120000e-11,1.030481e+00,1.303104e+00,1.303104e+00,1.069210e+00
1.122500e-11,1.030491e+00,1.302586e+00,1.302586e+00,1.069255e+00
1.125000e-11,1.030488e+00,1.301970e+00,1.301970e+00,1.069282e+00
1.127500e-11,1.030473e+00,1.301265e+00,1.301265e+00,1.069293e+00
1.130000e-11,1.030448e+00,1.300482e+00,1.300482e+00,1.069287e+00
1.132500e-11,1.030411e+00,1.299634e+00,1.299634e+00,1.069266e+00
1.135000e-11,1.030364e+00,1.298733e+00,1.298733e+00,1.069229e+00
1.137500e-11,1.030307e+00,1.297792e+00,1.297792e+00,1.069178e+00
1.140000e-11,1.030241e+00,1.296824e+00,1.296824e+00,1.069114e+00
1.142500e-11,1.030165e+00,1.295843e+00,1.295843e+00,1.069036e+00
1.145000e-11,1.030082e+00,1.294862e+00,1.294862e+00,1.068946e+00
1.147500e-11,1.029991e+00,1.293896e+00,1.293896e+00,1.068844e+00
1.150000e-11,1.029892e+00,1.292958e+00,1.292958e+00,1.068732e+00
1.152500e-11,1.029787e+00,1.292060e+00,1.292060e+00,1.068610e+00
1.155000e-11,1.029677e+00,1.291216e+00,1.291216e+00,1.068480e+00
1.157500e-11,1.029560e+00,1.290436e+00,1.290436e+00,1.068341e+00
1.160000e-11,1.029439e+00,1.289732e+00,1.289732e+00,1.068196e+00
1.162500e-11,1.029314e+00,1.289114e+00,1.289114e+00,1.068044e+00
1.165000e-11,1.029186e+00,1.288590e+00,1.288590e+00,1.067887e+00
1.167500e-11,1.029055e+00,1.288168e+00,1.288168e+00,1.067726e+00
1.170000e-11,1.028921e+00,1.287854e+00,1.287854e+00,1.067562e+00
1.172500e-11,1.028786e+00,1.287654e+00,1.287654e+00,1.067396e+00
1.175000e-11,1.028649e+00,1.287570e+00,1.287570e+00,1.067228e+00
1.177500e-11,1.028512e+00,1.287605e+00,1.287605e+00,1.067059e+00
1.180000e-11,1.028375e+00,1.287758e+00,1.287758e+00,1.066892e+00
1.182500e-11,1.028239e+00,1.288030e+00,1.288030e+00,1.066725e+00
1.185000e-11,1.028104e+00,1.288417e+00,1.288417e+00,1.066561e+00
1.187500e-11,1.027970e+00,1.288914e+00,1.288914e+00,1.066399e+00
1.190000e-11,1.027839e+00,1.289518e+00,1.289518e+00,1.066241e+00
1.192500e-11,1.027709e+00,1.290220e+00,1.290220e+00,1.066088e+00
1.195000e-11,1.027583e+00,1.291013e+00,1.291013e+00,1.065940e+00
1.197500e-11,1.027461e+00,1.291888e+00,1.291888e+00,1.065798e+00
1.200000e-11,1.027342e+00,1.292834e+00,1.292834e+00,1.065663e+00
1.202500e-11,1.027227e+00,1.293840e+00,1.293840e+00,1.065535e+00
1.205000e-11,1.027117e+00,1.294895e+00,1.294895e+00,1.065414e+00
1.207500e-11,1.027012e+00,1.295986e+00,1.295986e+00,1.065302e+00
1.210000e-11,1.026911e+00,1.297101e+00,1.297101e+00,1.065199e+00
1.212500e-11,1.026816e+00,1.298226e+00,1.298226e+00,1.065104e+00
1.215000e-11,1.026727e+00,1.299349e+00,1.299349e+00,1.065020e+00
1.217500e-11,1.026643e+00,1.300457e+00,1.300457e+00,1.064945e+00
1.220000e-11,1.026566e+00,1.301537e+00,1.301537e+00,1.064880e+00
1.222500e-11,1.026495e+00,1.302576e+00,1.302576e+00,1.064825e+00
1.225000e-11,1.026429e+00,1.303564e+00,1.303564e+00,1.064781e+00
1.227500e-11,1.026371e+00,1.304488e+00,1.304488e+00,1.064748e+00
1.230000e-11,1.026318e+00,1.305340e+00,1.305340e+00,1.064725e+00
1.232500e-11,1.026272e+00,1.306108e+00,1.306108e+00,1.064713e+00
1.235000e-11,1.026233e+00,1.306785e+00,1.306785e+00,1.064712e+00
1.237500e-11,1.026200e+00,1.307364e+00,1.307364e+00,1.064721e+00
1.240000e-11,1.026174e+00,1.307838e+00,1.307838e+00,1.064742e+00
1.242500e-11,1.026154e+00,1.308202e+00,1.308202e+00,1.064772e+00
1.245000e-11,1.026140e+00,1.308453e+00,1.308453e+00,1.064813e+00
1.247500e-11,1.026133e+00,1.308588e+00,1.308588e+00,1.064864e+00
1.250000e-11,1.026132e+00,1.308605e+00,1.308605e+00,1.064925e+00
1.252500e-11,1.026137e+00,1.308506e+00,1.308506e+00,1.064996e+00
1.255000e-11,1.026147e+00,1.308291e+00,1.308291e+00,1.065075e+00
1.257500e-11,1.026164e+00,1.307962e+00,1.307962e+00,1.065164e+00
1.260000e-11,1.026186e+00,1.307525e+00,1.307525e+00,1.065261e+00
1.262500e-11,1.026214e+00,1.306985e+00,1.306985e+00,1.065366e+00
1.265000e-11,1.026246e+00,1.306347e+00,1.306347e+00,1.065480e+00
1.267500e-11,1.026284e+00,1.305619e+00,1.305619e+00,1.065600e+00
1.270000e-11,1.026326e+00,1.304809e+00,1.304809e+00,1.065727e+00
1.272500e-11,1.026373e+00,1.303928e+00,1.303928e+00,1.065861e+00
1.275000e-11,1.026424e+00,1.302985e+00,1.302985e+00,1.066000e+00
1.277500e-11,1.026480e+00,1.301991e+00,1.301991e+00,1.066145e+00
1.280000e-11,1.026539e+00,1.300958e+00,1.300958e+00,1.066294e+00
1.282500e-11,1.026601e+00,1.299898e+00,1.299898e+00,1.066449e+00
1.285000e-11,1.026667e+00,1.298822e+00,1.298822e+00,1.066606e+00
1.287500e-11,1.026736e+00,1.297744e+00,1.297744e+00,1.066768e+00
1.290000e-11,1.026807e+00,1.296676e+00,1.296676e+00,1.066932e+00
1.292500e-11,1.026881e+00,1.295629e+00,1.295629e+00,1.067098e+00
1.295000e-11,1.026957e+00,1.294617e+00,1.294617e+00,1.067266e+00
1.297500e-11,1.027035e+00,1.293651e+00,1.293651e+00,1.067436e+00
1.300000e-11,1.027114e+00,1.292742e+00,1.292742e+00,1.067606e+00
1.302500e-11,1.027195e+00,1.291899e+00,1.291899e+00,1.067776e+00
1.305000e-11,1.027277e+00,1.291133e+00,1.291133e+00,1.067946e+00
1.307500e-11,1.027360e+00,1.290452e+00,1.290452e+00,1.068116e+00
1.310000e-11,1.027444e+00,1.289863e+00,1.289863e+00,1.068284e+00
1.312500e-11,1.027527e+00,1.289374e+00,1.289374e+00,1.068451e+00
1.315000e-11,1.027611e+00,1.288988e+00,1.288988e+00,1.068615e+00
1.317500e-11,1.027695e+00,1.288709e+00,1.288709e+00,1.068777e+00
1.320000e-11,1.027779e+00,1.288541e+00,1.288541e+00,1.068936e+00
1.322500e-11,1.027861e+00,1.288484e+00,1.288484e+00,1.069092e+00
1.325000e-11,1.027943e+00,1.288538e+00,1.288538e+00,1.069244e+00
1.327500e-11,1.028024e+00,1.288702e+00,1.288702e+00,1.069392e+00
1.330000e-11,1.028104e+00,1.288974e+00,1.288974e+00,1.069536e+00
1.332500e-11,1.028182e+00,1.289348e+00,1.289348e+00,1.069674e+00
1.335000e-11,1.028259e+00,1.289822e+00,1.289822e+00,1.069808e+00
1.337500e-11,1.028334e+00,1.290387e+00,1.290387e+00,1.069937e+00
1.340000e-11,1.028407e+00,1.291037e+00,1.291037e+00,1.070060e+00
1.342500e-11,1.028478e+00,1.291764e+00,1.291764e+00,1.070177e+00
1.345000e-11,1.028547e+00,1.292560e+00,1.292560e+00,1.070288e+00
1.347500e-11,1.028613e+00,1.293414e+00,1.293414e+00,1.070393e+00
1.350000e-11,1.028677e+00,1.294317e+00,1.294317e+00,1.070492e+00
1.352500e-11,1.028739e+00,1.295258e+00,1.295258e+00,1.070584e+00
1.355000e-11,1.028797e+00,1.296226e+00,1.296226e+00,1.070669e+00
1.357500e-11,1.028853e+00,1.297211e+00,1.297211e+00,1.070748e+00
1.360000e-11,1.028906e+00,1.298200e+00,1.298200e+00,1.070819e+00
1.362500e-11,1.028956e+00,1.299183e+00,1.299183e+00,1.070884e+00
1.365000e-11,1.029002e+00,1.300149e+00,1.300149e+00,1.070942e+00
1.367500e-11,1.029046e+00,1.301087e+00,1.301087e+00,1.070993e+00
1.370000e-11,1.029087e+00,1.301986e+00,1.301986e+00,1.071036e+00
1.372500e-11,1.029124e+00,1.302837e+00,1.302837e+00,1.071073e+00
1.375000e-11,1.029158e+00,1.303630e+00,1.303630e+00,1.071103e+00
1.377500e-11,1.029189e+00,1.304357e+00,1.304357e+00,1.071126e+00
1.380000e-11,1.029216e+00,1.305009e+00,1.305009e+00,1.071143e+00
1.382500e-11,1.029240e+00,1.305581e+00,1.305581e+00,1.071152e+00
1.385000e-11,1.029261e+00,1.306066e+00,1.306066e+00,1.071155e+00
1.387500e-11,1.029278e+00,1.306458e+00,1.306458e+00,1.071152e+00
1.390000e-11,1.029293e+00,1.306755e+00,1.306755e+00,1.071143e+00
1.392500e-11,1.029303e+00,1.306953e+00,1.306953e+00,1.071127e+00
1.395000e-11,1.029311e+00,1.307051e+00,1.307051e+00,1.071106e+00
1.397500e-11,1.029316e+00,1.307049e+00,1.307049e+00,1.071079e+00
1.400000e-11,1.029317e+00,1.306946e+00,1.306946e+00,1.071047e+00
1.402500e-11,1.029315e+00,1.306746e+00,1.306746e+00,1.071010e+00
1.405000e-11,1.029310e+00,1.306452e+00,1.306452e+00,1.070968e+00
1.407500e-11,1.029303e+00,1.306067e+00,1.306067e+00,1.070922e+00
1.410000e-11,1.029292e+00,1.305598e+00,1.305598e+00,1.070871e+00
1.412500e-11,1.029278e+00,1.305049e+00,1.305049e+00,1.070816e+00
1.415000e-11,1.029262e+00,1.304430e+00,1.304430e+00,1.070758e+00
1.417500e-11,1.029243e+00,1.303747e+00,1.303747e+00,1.070696e+00
1.420000e-11,1.029222e+00,1.303011e+00,1.303011e+00,1.070632e+00
1.422500e-11,1.029198e+00,1.302229e+00,1.302229e+00,1.070565e+00
1.425000e-11,1.029171e+00,1.301412e+00,1.301412e+00,1.070495e+00
1.427500e-11,1.029143e+00,1.300570e+00,1.300570e+00,1.070424e+00
1.430000e-11,1.029112e+00,1.299715e+00,1.299715e+00,1.070351e+00
1.432500e-11,1.029079e+00,1.298855e+00,1.298855e+00,1.070278e+00
1.435000e-11,1.029045e+00,1.298002e+00,1.298002e+00,1.070203e+00
1.437500e-11,1.029008e+00,1.297166e+00,1.297166e+00,1.070128e+00
1.440000e-11,1.028970e+00,1.296357e+00,1.296357e+00,1.070053e+00
1.442500e-11,1.028931e+00,1.295585e+00,1.295585e+00,1.069978e+00
1.445000e-11,1.028890e+00,1.294859e+00,1.294859e+00,1.069904e+00
1.447500e-11,1.028848e+00,1.294186e+00,1.294186e+00,1.069830e+00
1.450000e-11,1.028805e+00,1.293576e+00,1.293576e+00,1.069758e+00
1.452500e-11,1.028761e+00,1.293033e+00,1.293033e+00,1.069688e+00
1.455000e-11,1.028716e+00,1.292566e+00,1.292566e+00,1.069620e+00
1.457500e-11,1.028670e+00,1.292178e+00,1.292178e+00,1.069554e+00
1.460000e-11,1.028624e+00,1.291874e+00,1.291874e+00,1.069490e+00
1.462500e-11,1.028578e+00,1.291656e+00,1.291656e+00,1.069430e+00
1.465000e-11,1.028531e+00,1.291527e+00,1.291527e+00,1.069372e+00
1.467500e-11,1.028485e+00,1.291488e+00,1.291488e+00,1.069318e+00
1.470000e-11,1.028438e+00,1.291539e+00,1.291539e+00,1.069267e+00
1.472500e-11,1.028392e+00,1.291678e+00,1.291678e+00,1.069221e+00
1.475000e-11,1.028346e+00,1.291903e+00,1.291903e+00,1.069178e+00
1.477500e-11,1.028301e+00,1.292212e+00,1.292212e+00,1.069139e+00
1.480000e-11,1.028256e+00,1.292600e+00,1.292600e+00,1.069105e+00
1.482500e-11,1.028212e+00,1.293062e+00,1.293062e+00,1.069075e+00
1.485000e-11,1.028169e+00,1.293592e+00,1.293592e+00,1.069050e+00
1.487500e-11,1.028127e+00,1.294185e+00,1.294185e+00,1.069029e+00
1.490000e-11,1.028086e+00,1.294832e+00,1.294832e+00,1.069013e+00
1.492500e-11,1.028046e+00,1.295526e+00,1.295526e+00,1.069002e+00
1.495000e-11,1.028008e+00,1.296259e+00,1.296259e+00,1.068995e+00
1.497500e-11,1.027971e+00,1.297021e+00,1.297021e+00,1.068994e+00
1.500000e-11,1.027936e+00,1.297804e+00,1.297804e+00,1.068997e+00
1.502500e-11,1.027903e+00,1.298599e+00,1.298599e+00,1.069004e+00
1.505000e-11,1.027872e+00,1.299395e+00,1.299395e+00,1.069017e+00
1.507500e-11,1.027842e+00,1.300185e+00,1.300185e+00,1.069034e+00
1.510000e-11,1.027814e+00,1.300957e+00,1.300957e+00,1.069056e+00
1.512500e-11,1.027789e+00,1.301704e+00,1.301704e+00,1.069082e+00
1.515000e-11,1.027766e+00,1.302416e+00,1.302416e+00,1.069112e+00
1.517500e-11,1.027744e+00,1.303085e+00,1.303085e+00,1.069146e+00
1.520000e-11,1.027725e+00,1.303704e+00,1.303704e+00,1.069184e+00
1.522500e-11,1.027709e+00,1.304265e+00,1.304265e+00,1.069226e+00
1.525000e-11,1.027694e+00,1.304763e+00,1.304763e+00,1.069272e+00
1.527500e-11,1.027683e+00,1.305191e+00,1.305191e+00,1.069321e+00
1.530000e-11,1.027673e+00,1.305545e+00,1.305545e+00,1.069372e+00
1.532500e-11,1.027666e+00,1.305821e+00,1.305821e+00,1.069427e+00
1.535000e-11,1.027661e+00,1.306017e+00,1.306017e+00,1.069485e+00
1.537500e-11,1.027659e+00,1.306131e+00,1.306131e+00,1.069545e+00
1.540000e-11,1.027659e+00,1.306162e+00,1.306162e+00,1.069607e+00
1.542500e-11,1.027661e+00,1.306111e+00,1.306111e+00,1.069671e+00
1.545000e-11,1.027666e+00,1.305979e+00,1.305979e+00,1.069736e+00
1.547500e-11,1.027673e+00,1.305768e+00,1.305768e+00,1.069803e+00
1.550000e-11,1.027683e+00,1.305483e+00,1.305483e+00,1.069871e+00
1.552500e-11,1.027695e+00,1.305126e+00,1.305126e+00,1.069940e+00
1.555000e-11,1.027708e+00,1.304703e+00,1.304703e+00,1.070010e+00
1.557500e-11,1.027724e+00,1.304220e+00,1.304220e+00,1.070080e+00
1.560000e-11,1.027743e+00,1.303684e+00,1.303684e+00,1.070150e+00
1.562500e-11,1.027763e+00,1.303102e+00,1.303102e+00,1.070220e+00
1.565000e-11,1.027785e+00,1.302481e+00,1.302481e+00,1.070289e+00
1.567500e-11,1.027809e+00,1.301829e+00,1.301829e+00,1.070358e+00
1.570000e-11,1.027834e+00,1.301154e+00,1.301154e+00,1.070426e+00
1.572500e-11,1.027861e+00,1.300466e+00,1.300466e+00,1.070493e+00
1.575000e-11,1.027890e+00,1.299773e+00,1.299773e+00,1.070559e+00
1.577500e-11,1.027920e+00,1.299084e+00,1.299084e+00,1.070623e+00
1.580000e-11,1.027952e+00,1.298406e+00,1.298406e+00,1.070686e+00
1.582500e-11,1.027984e+00,1.297749e+00,1.297749e+00,1.070747e+00
1.585000e-11,1.028018e+00,1.297121e+00,1.297121e+00,1.070806e+00
1.587500e-11,1.028053e+00,1.296529e+00,1.296529e+00,1.070863e+00
1.590000e-11,1.028088e+00,1.295981e+00,1.295981e+00,1.070917e+00
1.592500e-11,1.028124e+00,1.295483e+00,1.295483e+00,1.070970e+00
1.595000e-11,1.028161e+00,1.295042e+00,1.295042e+00,1.071019e+00
1.597500e-11,1.028198e+00,1.294663e+00,1.294663e+00,1.071067e+00
1.600000e-11,1.028236e+00,1.294351e+00,1.294351e+00,1.071111e+00
1.602500e-11,1.028273e+00,1.294110e+00,1.294110e+00,1.071153e+00
1.605000e-11,1.028311e+00,1.293943e+00,1.293943e+00,1.071192e+00
1.607500e-11,1.028349e+00,1.293853e+00,1.293853e+00,1.071228e+00
1.610000e-11,1.028386e+00,1.293841e+00,1.293841e+00,1.071262e+00
1.612500e-11,1.028423e+00,1.293908e+00,1.293908e+00,1.071292e+00
1.615000e-11,1.028460e+00,1.294053e+00,1.294053e+00,1.071319e+00
1.617500e-11,1.028496e+00,1.294275e+00,1.294275e+00,1.071344e+00
1.620000e-11,1.028531e+00,1.294572e+00,1.294572e+00,1.071366e+00
1.622500e-11,1.028565e+00,1.294942e+00,1.294942e+00,1.071384e+00
1.625000e-11,1.028599e+00,1.295380e+00,1.295380e+00,1.071400e+00
1.627500e-11,1.028631e+00,1.295881e+00,1.295881e+00,1.071413e+00
1.630000e-11,1.028663e+00,1.296440e+00,1.296440e+00,1.071423e+00
1.632500e-11,1.028693e+00,1.297051e+00,1.297051e+00,1.071431e+00
1.635000e-11,1.028722e+00,1.297708e+00,1.297708e+00,1.071436e+00
1.637500e-11,1.028749e+00,1.298403e+00,1.298403e+00,1.071438e+00
1.640000e-11,1.028775e+00,1.299128e+00,1.299128e+00,1.071438e+00
1.642500e-11,1.028799e+00,1.299875e+00,1.299875e+00,1.071435e+00
1.645000e-11,1.028821e+00,1.300636e+00,1.300636e+00,1.071430e+00
1.647500e-11,1.028842e+00,1.301402e+00,1.301402e+00,1.071423e+00
1.650000e-11,1.028861e+00,1.302165e+00,1.302165e+00,1.071413e+00
1.652500e-11,1.028878e+00,1.302916e+00,1.302916e+00,1.071402e+00
1.655000e-11,1.028894e+00,1.303647e+00,1.303647e+00,1.071388e+00
1.657500e-11,1.028907e+00,1.304351e+00,1.304351e+00,1.071373e+00
1.660000e-11,1.028918e+00,1.305018e+00,1.305018e+00,1.071355e+00
1.662500e-11,1.028928e+00,1.305642e+00,1.305642e+00,1.071337e+00
1.665000e-11,1.028936e+00,1.306217e+00,1.306217e+00,1.071316e+00
1.667500e-11,1.028941e+00,1.306736e+00,1.306736e+00,1.071295e+00
1.670000e-11,1.028945e+00,1.307194e+00,1.307194e+00,1.071272e+00
1.672500e-11,1.028947e+00,1.307586e+00,1.307586e+00,1.071247e+00
1.675000e-11,1.028946e+00,1.307909e+00,1.307909e+00,1.071222e+00
1.677500e-11,1.028944e+00,1.308158e+00,1.308158e+00,1.071196e+00
1.680000e-11,1.028940e+00,1.308333e+00,1.308333e+00,1.071169e+00
1.682500e-11,1.028934e+00,1.308432e+00,1.308432e+00,1.071141e+00
1.685000e-11,1.028927e+00,1.308453e+00,1.308453e+00,1.071113e+00
1.687500e-11,1.028917e+00,1.308399e+00,1.308399e+00,1.071084e+00
1.690000e-11,1.028906e+00,1.308269e+00,1.308269e+00,1.071055e+00
1.692500e-11,1.028893e+00,1.308066e+00,1.308066e+00,1.071026e+00
1.695000e-11,1.028879e+00,1.307793e+00,1.307793e+00,1.070997e+00
1.697500e-11,1.028863e+00,1.307453e+00,1.307453e+00,1.070968e+00
1.700000e-11,1.028846e+00,1.307051e+00,1.307051e+00,1.070938e+00
1.702500e-11,1.028828e+00,1.306590e+00,1.306590e+00,1.070910e+00
1.705000e-11,1.028808e+00,1.306078e+00,1.306078e+00,1.070881e+00
1.707500e-11,1.028787e+00,1.305520e+00,1.305520e+00,1.070853e+00
1.710000e-11,1.028765e+00,1.304921e+00,1.304921e+00,1.070826e+00
1.712500e-11,1.028742e+00,1.304290e+00,1.304290e+00,1.070799e+00
1.715000e-11,1.028719e+00,1.303634e+00,1.303634e+00,1.070774e+00
1.717500e-11,1.028694e+00,1.302959e+00,1.302959e+00,1.070749e+00
1.720000e-11,1.028669e+00,1.302273e+00,1.302273e+00,1.070725e+00
1.722500e-11,1.028644e+00,1.301584e+00,1.301584e+00,1.070702e+00
1.725000e-11,1.028618e+00,1.300899e+00,1.300899e+00,1.070680e+00
1.727500e-11,1.028591e+00,1.300227e+00,1.300227e+00,1.070660e+00
