time,"P(D0)","P(D1)","P(S)","P(Q)"
2.003700e-10,1.363948e+01,1.025587e+00,1.030371e+00,1.362973e+01
2.003800e-10,1.363947e+01,1.025588e+00,1.030371e+00,1.362973e+01
2.003900e-10,1.363947e+01,1.025589e+00,1.030372e+00,1.362973e+01
2.004000e-10,1.363947e+01,1.025590e+00,1.030372e+00,1.362972e+01
2.004100e-10,1.363947e+01,1.025591e+00,1.030373e+00,1.362972e+01
2.004200e-10,1.363947e+01,1.025592e+00,1.030373e+00,1.362972e+01
2.004300e-10,1.363946e+01,1.025593e+00,1.030374e+00,1.362971e+01
2.004400e-10,1.363946e+01,1.025594e+00,1.030374e+00,1.362971e+01
2.004500e-10,1.363946e+01,1.025595e+00,1.030375e+00,1.362970e+01
2.004600e-10,1.363946e+01,1.025596e+00,1.030376e+00,1.362970e+01
2.004700e-10,1.363945e+01,1.025597e+00,1.030376e+00,1.362969e+01
2.004800e-10,1.363945e+01,1.025598e+00,1.030377e+00,1.362969e+01
2.004900e-10,1.363945e+01,1.025599e+00,1.030377e+00,1.362968e+01
2.005000e-10,1.363945e+01,1.025600e+00,1.030378e+00,1.362968e+01
2.005100e-10,1.363945e+01,1.025601e+00,1.030379e+00,1.362967e+01
2.005200e-10,1.363944e+01,1.025603e+00,1.030379e+00,1.362966e+01
2.005300e-10,1.363944e+01,1.025604e+00,1.030380e+00,1.362966e+01
2.005400e-10,1.363944e+01,1.025605e+00,1.030381e+00,1.362965e+01
2.005500e-10,1.363944e+01,1.025607e+00,1.030381e+00,1.362964e+01
2.005600e-10,1.363943e+01,1.025608e+00,1.030382e+00,1.362963e+01
2.005700e-10,1.363943e+01,1.025610e+00,1.030383e+00,1.362962e+01
2.005800e-10,1.363943e+01,1.025611e+00,1.030384e+00,1.362962e+01
2.005900e-10,1.363943e+01,1.025613e+00,1.030385e+00,1.362961e+01
2.006000e-10,1.363942e+01,1.025615e+00,1.030386e+00,1.362960e+01
2.006100e-10,1.363942e+01,1.025617e+00,1.030387e+00,1.362959e+01
2.006200e-10,1.363942e+01,1.025619e+00,1.030388e+00,1.362958e+01
2.006300e-10,1.363941e+01,1.025621e+00,1.030389e+00,1.362957e+01
2.006400e-10,1.363941e+01,1.025623e+00,1.030390e+00,1.362956e+01
2.006500e-10,1.363941e+01,1.025625e+00,1.030392e+00,1.362955e+01
2.006600e-10,1.363941e+01,1.025628e+00,1.030393e+00,1.362954e+01
2.006700e-10,1.363940e+01,1.025630e+00,1.030394e+00,1.362953e+01
2.006800e-10,1.363940e+01,1.025633e+00,1.030396e+00,1.362952e+01
2.006900e-10,1.363940e+01,1.025636e+00,1.030398e+00,1.362951e+01
2.007000e-10,1.363940e+01,1.025639e+00,1.030399e+00,1.362950e+01
2.007100e-10,1.363939e+01,1.025642e+00,1.030401e+00,1.362949e+01
2.007200e-10,1.363939e+01,1.025645e+00,1.030403e+00,1.362948e+01
2.007300e-10,1.363939e+01,1.025648e+00,1.030405e+00,1.362946e+01
2.007400e-10,1.363938e+01,1.025652e+00,1.030407e+00,1.362945e+01
2.007500e-10,1.363938e+01,1.025656e+00,1.030409e+00,1.362944e+01
2.007600e-10,1.363938e+01,1.025660e+00,1.030412e+00,1.362943e+01
2.007700e-10,1.363938e+01,1.025664e+00,1.030414e+00,1.362942e+01
2.007800e-10,1.363937e+01,1.025668e+00,1.030417e+00,1.362940e+01
2.007900e-10,1.363937e+01,1.025672e+00,1.030419e+00,1.362939e+01
2.008000e-10,1.363937e+01,1.025677e+00,1.030422e+00,1.362938e+01
2.008100e-10,1.363937e+01,1.025682e+00,1.030425e+00,1.362937e+01
2.008200e-10,1.363936e+01,1.025687e+00,1.030428e+00,1.362935e+01
2.008300e-10,1.363936e+01,1.025692e+00,1.030431e+00,1.362934e+01
2.008400e-10,1.363936e+01,1.025697e+00,1.030435e+00,1.362933e+01
2.008500e-10,1.363935e+01,1.025703e+00,1.030438e+00,1.362932e+01
2.008600e-10,1.363935e+01,1.025709e+00,1.030442e+00,1.362930e+01
2.008700e-10,1.363935e+01,1.025715e+00,1.030446e+00,1.362929e+01
2.008800e-10,1.363935e+01,1.025722e+00,1.030450e+00,1.362928e+01
2.008900e-10,1.363934e+01,1.025728e+00,1.030454e+00,1.362926e+01
2.009000e-10,1.363934e+01,1.025735e+00,1.030458e+00,1.362925e+01
2.009100e-10,1.363934e+01,1.025742e+00,1.030463e+00,1.362924e+01
2.009200e-10,1.363934e+01,1.025750e+00,1.030467e+00,1.362922e+01
2.009300e-10,1.363933e+01,1.025758e+00,1.030472e+00,1.362921e+01
2.009400e-10,1.363933e+01,1.025766e+00,1.030477e+00,1.362920e+01
2.009500e-10,1.363933e+01,1.025774e+00,1.030483e+00,1.362918e+01
2.009600e-10,1.363933e+01,1.025782e+00,1.030488e+00,1.362917e+01
2.009700e-10,1.363932e+01,1.025791e+00,1.030494e+00,1.362916e+01
2.009800e-10,1.363932e+01,1.025801e+00,1.030500e+00,1.362914e+01
2.009900e-10,1.363932e+01,1.025810e+00,1.030506e+00,1.362913e+01
2.010000e-10,1.363932e+01,1.025820e+00,1.030512e+00,1.362912e+01
2.010100e-10,1.363931e+01,1.025830e+00,1.030519e+00,1.362910e+01
2.010200e-10,1.363931e+01,1.025841e+00,1.030526e+00,1.362909e+01
2.010300e-10,1.363931e+01,1.025852e+00,1.030533e+00,1.362908e+01
2.010400e-10,1.363931e+01,1.025863e+00,1.030540e+00,1.362906e+01
2.010500e-10,1.363931e+01,1.025875e+00,1.030548e+00,1.362905e+01
2.010600e-10,1.363930e+01,1.025887e+00,1.030555e+00,1.362904e+01
2.010700e-10,1.363930e+01,1.025899e+00,1.030563e+00,1.362903e+01
2.010800e-10,1.363930e+01,1.025912e+00,1.030572e+00,1.362901e+01
2.010900e-10,1.363930e+01,1.025925e+00,1.030580e+00,1.362900e+01
2.011000e-10,1.363930e+01,1.025939e+00,1.030589e+00,1.362899e+01
2.011100e-10,1.363929e+01,1.025953e+00,1.030598e+00,1.362897e+01
2.011200e-10,1.363929e+01,1.025967e+00,1.030608e+00,1.362896e+01
2.011300e-10,1.363929e+01,1.025982e+00,1.030617e+00,1.362895e+01
2.011400e-10,1.363929e+01,1.025997e+00,1.030627e+00,1.362894e+01
2.011500e-10,1.363929e+01,1.026013e+00,1.030637e+00,1.362893e+01
2.011600e-10,1.363928e+01,1.026029e+00,1.030648e+00,1.362891e+01
2.011700e-10,1.363928e+01,1.026045e+00,1.030659e+00,1.362890e+01
2.011800e-10,1.363928e+01,1.026062e+00,1.030670e+00,1.362889e+01
2.011900e-10,1.363928e+01,1.026079e+00,1.030681e+00,1.362888e+01
2.012000e-10,1.363928e+01,1.026097e+00,1.030693e+00,1.362887e+01
2.012100e-10,1.363928e+01,1.026116e+00,1.030705e+00,1.362886e+01
2.012200e-10,1.363928e+01,1.026134e+00,1.030718e+00,1.362884e+01
2.012300e-10,1.363927e+01,1.026154e+00,1.030730e+00,1.362883e+01
2.012400e-10,1.363927e+01,1.026174e+00,1.030743e+00,1.362882e+01
2.012500e-10,1.363927e+01,1.026194e+00,1.030757e+00,1.362881e+01
2.012600e-10,1.363927e+01,1.026215e+00,1.030771e+00,1.362880e+01
2.012700e-10,1.363927e+01,1.026236e+00,1.030785e+00,1.362879e+01
2.012800e-10,1.363927e+01,1.026258e+00,1.030799e+00,1.362878e+01
2.012900e-10,1.363927e+01,1.026280e+00,1.030814e+00,1.362877e+01
2.013000e-10,1.363927e+01,1.026303e+00,1.030829e+00,1.362876e+01
2.013100e-10,1.363927e+01,1.026326e+00,1.030844e+00,1.362875e+01
2.013200e-10,1.363927e+01,1.026350e+00,1.030860e+00,1.362874e+01
2.013300e-10,1.363926e+01,1.026374e+00,1.030877e+00,1.362873e+01
2.013400e-10,1.363926e+01,1.026399e+00,1.030893e+00,1.362872e+01
2.013500e-10,1.363926e+01,1.026425e+00,1.030910e+00,1.362871e+01
2.013600e-10,1.363926e+01,1.026451e+00,1.030927e+00,1.362871e+01
