time,"P(A)","P(B)","P(CLK)","P(ROUT)"
9.537500e-11,1.465829e+00,1.153960e+00,1.457347e+00,1.030486e+00
9.540000e-11,1.465829e+00,1.153960e+00,1.457348e+00,1.030486e+00
9.542500e-11,1.465829e+00,1.153960e+00,1.457348e+00,1.030486e+00
9.545000e-11,1.465828e+00,1.153960e+00,1.457349e+00,1.030486e+00
9.547500e-11,1.465826e+00,1.153960e+00,1.457350e+00,1.030486e+00
9.550000e-11,1.465824e+00,1.153960e+00,1.457351e+00,1.030486e+00
9.552500e-11,1.465821e+00,1.153960e+00,1.457352e+00,1.030486e+00
9.555000e-11,1.465818e+00,1.153960e+00,1.457353e+00,1.030486e+00
9.557500e-11,1.465814e+00,1.153960e+00,1.457354e+00,1.030486e+00
9.560000e-11,1.465810e+00,1.153960e+00,1.457355e+00,1.030486e+00
9.562500e-11,1.465806e+00,1.153960e+00,1.457356e+00,1.030486e+00
9.565000e-11,1.465801e+00,1.153960e+00,1.457358e+00,1.030486e+00
9.567500e-11,1.465796e+00,1.153960e+00,1.457360e+00,1.030486e+00
9.570000e-11,1.465792e+00,1.153960e+00,1.457361e+00,1.030486e+00
9.572500e-11,1.465787e+00,1.153960e+00,1.457363e+00,1.030486e+00
9.575000e-11,1.465782e+00,1.153960e+00,1.457365e+00,1.030486e+00
9.577500e-11,1.465778e+00,1.153960e+00,1.457367e+00,1.030486e+00
9.580000e-11,1.465773e+00,1.153960e+00,1.457369e+00,1.030486e+00
9.582500e-11,1.465769e+00,1.153960e+00,1.457371e+00,1.030486e+00
9.585000e-11,1.465766e+00,1.153960e+00,1.457373e+00,1.030486e+00
9.587500e-11,1.465762e+00,1.153960e+00,1.457376e+00,1.030486e+00
9.590000e-11,1.465760e+00,1.153961e+00,1.457378e+00,1.030486e+00
9.592500e-11,1.465757e+00,1.153961e+00,1.457380e+00,1.030486e+00
9.595000e-11,1.465756e+00,1.153961e+00,1.457383e+00,1.030486e+00
9.597500e-11,1.465754e+00,1.153961e+00,1.457385e+00,1.030486e+00
9.600000e-11,1.465754e+00,1.153961e+00,1.457388e+00,1.030486e+00
9.602500e-11,1.465754e+00,1.153961e+00,1.457391e+00,1.030485e+00
9.605000e-11,1.465754e+00,1.153961e+00,1.457393e+00,1.030485e+00
9.607500e-11,1.465755e+00,1.153961e+00,1.457396e+00,1.030485e+00
9.610000e-11,1.465757e+00,1.153961e+00,1.457399e+00,1.030485e+00
9.612500e-11,1.465759e+00,1.153961e+00,1.457401e+00,1.030485e+00
9.615000e-11,1.465761e+00,1.153961e+00,1.457404e+00,1.030485e+00
9.617500e-11,1.465764e+00,1.153961e+00,1.457407e+00,1.030485e+00
9.620000e-11,1.465767e+00,1.153961e+00,1.457409e+00,1.030485e+00
9.622500e-11,1.465771e+00,1.153961e+00,1.457412e+00,1.030485e+00
9.625000e-11,1.465774e+00,1.153961e+00,1.457415e+00,1.030485e+00
9.627500e-11,1.465778e+00,1.153961e+00,1.457417e+00,1.030485e+00
9.630000e-11,1.465782e+00,1.153961e+00,1.457420e+00,1.030485e+00
9.632500e-11,1.465786e+00,1.153961e+00,1.457422e+00,1.030485e+00
9.635000e-11,1.465790e+00,1.153961e+00,1.457425e+00,1.030485e+00
9.637500e-11,1.465793e+00,1.153961e+00,1.457427e+00,1.030485e+00
9.640000e-11,1.465797e+00,1.153961e+00,1.457429e+00,1.030485e+00
9.642500e-11,1.465800e+00,1.153961e+00,1.457431e+00,1.030485e+00
9.645000e-11,1.465803e+00,1.153961e+00,1.457434e+00,1.030485e+00
9.647500e-11,1.465806e+00,1.153961e+00,1.457436e+00,1.030485e+00
9.650000e-11,1.465808e+00,1.153961e+00,1.457438e+00,1.030485e+00
9.652500e-11,1.465810e+00,1.153961e+00,1.457439e+00,1.030485e+00
9.655000e-11,1.465812e+00,1.153961e+00,1.457441e+00,1.030485e+00
9.657500e-11,1.465813e+00,1.153961e+00,1.457443e+00,1.030485e+00
9.660000e-11,1.465813e+00,1.153961e+00,1.457444e+00,1.030485e+00
9.662500e-11,1.465813e+00,1.153961e+00,1.457446e+00,1.030485e+00
9.665000e-11,1.465813e+00,1.153961e+00,1.457447e+00,1.030485e+00
9.667500e-11,1.465812e+00,1.153962e+00,1.457448e+00,1.030485e+00
9.670000e-11,1.465811e+00,1.153962e+00,1.457450e+00,1.030485e+00
9.672500e-11,1.465809e+00,1.153962e+00,1.457451e+00,1.030485e+00
9.675000e-11,1.465807e+00,1.153962e+00,1.457452e+00,1.030485e+00
9.677500e-11,1.465805e+00,1.153962e+00,1.457452e+00,1.030485e+00
9.680000e-11,1.465803e+00,1.153962e+00,1.457453e+00,1.030485e+00
9.682500e-11,1.465800e+00,1.153962e+00,1.457454e+00,1.030485e+00
9.685000e-11,1.465797e+00,1.153962e+00,1.457455e+00,1.030485e+00
9.687500e-11,1.465794e+00,1.153962e+00,1.457455e+00,1.030485e+00
9.690000e-11,1.465792e+00,1.153962e+00,1.457456e+00,1.030485e+00
9.692500e-11,1.465789e+00,1.153962e+00,1.457456e+00,1.030485e+00
9.695000e-11,1.465786e+00,1.153962e+00,1.457457e+00,1.030485e+00
9.697500e-11,1.465784e+00,1.153962e+00,1.457457e+00,1.030485e+00
9.700000e-11,1.465781e+00,1.153962e+00,1.457458e+00,1.030485e+00
9.702500e-11,1.465779e+00,1.153962e+00,1.457458e+00,1.030485e+00
9.705000e-11,1.465778e+00,1.153962e+00,1.457458e+00,1.030485e+00
9.707500e-11,1.465776e+00,1.153962e+00,1.457458e+00,1.030485e+00
9.710000e-11,1.465775e+00,1.153962e+00,1.457459e+00,1.030485e+00
9.712500e-11,1.465775e+00,1.153962e+00,1.457459e+00,1.030485e+00
9.715000e-11,1.465775e+00,1.153962e+00,1.457459e+00,1.030485e+00
9.717500e-11,1.465775e+00,1.153962e+00,1.457460e+00,1.030485e+00
9.720000e-11,1.465776e+00,1.153962e+00,1.457460e+00,1.030485e+00
9.722500e-11,1.465777e+00,1.153962e+00,1.457460e+00,1.030485e+00
9.725000e-11,1.465778e+00,1.153963e+00,1.457460e+00,1.030485e+00
9.727500e-11,1.465780e+00,1.153963e+00,1.457461e+00,1.030485e+00
9.730000e-11,1.465783e+00,1.153963e+00,1.457461e+00,1.030485e+00
9.732500e-11,1.465785e+00,1.153963e+00,1.457461e+00,1.030485e+00
9.735000e-11,1.465788e+00,1.153963e+00,1.457462e+00,1.030485e+00
9.737500e-11,1.465791e+00,1.153963e+00,1.457462e+00,1.030485e+00
9.740000e-11,1.465794e+00,1.153963e+00,1.457462e+00,1.030485e+00
9.742500e-11,1.465798e+00,1.153963e+00,1.457463e+00,1.030485e+00
9.745000e-11,1.465801e+00,1.153963e+00,1.457463e+00,1.030485e+00
9.747500e-11,1.465804e+00,1.153963e+00,1.457464e+00,1.030485e+00
9.750000e-11,1.465808e+00,1.153963e+00,1.457464e+00,1.030485e+00
9.752500e-11,1.465811e+00,1.153963e+00,1.457465e+00,1.030485e+00
9.755000e-11,1.465814e+00,1.153963e+00,1.457465e+00,1.030485e+00
9.757500e-11,1.465816e+00,1.153963e+00,1.457465e+00,1.030485e+00
9.760000e-11,1.465819e+00,1.153963e+00,1.457466e+00,1.030486e+00
9.762500e-11,1.465820e+00,1.153963e+00,1.457466e+00,1.030486e+00
9.765000e-11,1.465822e+00,1.153963e+00,1.457467e+00,1.030486e+00
9.767500e-11,1.465823e+00,1.153963e+00,1.457467e+00,1.030486e+00
9.770000e-11,1.465824e+00,1.153963e+00,1.457467e+00,1.030486e+00
9.772500e-11,1.465824e+00,1.153963e+00,1.457468e+00,1.030486e+00
9.775000e-11,1.465824e+00,1.153963e+00,1.457468e+00,1.030486e+00
9.777500e-11,1.465823e+00,1.153963e+00,1.457469e+00,1.030486e+00
9.780000e-11,1.465822e+00,1.153963e+00,1.457469e+00,1.030486e+00
9.782500e-11,1.465820e+00,1.153963e+00,1.457469e+00,1.030486e+00
9.785000e-11,1.465817e+00,1.153963e+00,1.457470e+00,1.030486e+00
9.787500e-11,1.465815e+00,1.153963e+00,1.457470e+00,1.030486e+00
9.790000e-11,1.465812e+00,1.153963e+00,1.457470e+00,1.030486e+00
9.792500e-11,1.465808e+00,1.153963e+00,1.457470e+00,1.030486e+00
9.795000e-11,1.465805e+00,1.153963e+00,1.457470e+00,1.030486e+00
9.797500e-11,1.465801e+00,1.153963e+00,1.457471e+00,1.030486e+00
9.800000e-11,1.465797e+00,1.153963e+00,1.457471e+00,1.030486e+00
9.802500e-11,1.465792e+00,1.153963e+00,1.457471e+00,1.030486e+00
9.805000e-11,1.465788e+00,1.153963e+00,1.457471e+00,1.030486e+00
9.807500e-11,1.465784e+00,1.153963e+00,1.457471e+00,1.030486e+00
9.810000e-11,1.465780e+00,1.153963e+00,1.457471e+00,1.030486e+00
9.812500e-11,1.465776e+00,1.153964e+00,1.457471e+00,1.030486e+00
9.815000e-11,1.465772e+00,1.153964e+00,1.457471e+00,1.030486e+00
9.817500e-11,1.465769e+00,1.153964e+00,1.457471e+00,1.030486e+00
9.820000e-11,1.465766e+00,1.153964e+00,1.457471e+00,1.030486e+00
9.822500e-11,1.465763e+00,1.153964e+00,1.457471e+00,1.030486e+00
9.825000e-11,1.465761e+00,1.153964e+00,1.457471e+00,1.030486e+00
9.827500e-11,1.465759e+00,1.153964e+00,1.457471e+00,1.030486e+00
9.830000e-11,1.465758e+00,1.153964e+00,1.457471e+00,1.030486e+00
9.832500e-11,1.465757e+00,1.153964e+00,1.457470e+00,1.030486e+00
9.835000e-11,1.465757e+00,1.153964e+00,1.457470e+00,1.030486e+00
9.837500e-11,1.465757e+00,1.153964e+00,1.457470e+00,1.030486e+00
9.840000e-11,1.465758e+00,1.153964e+00,1.457470e+00,1.030486e+00
9.842500e-11,1.465760e+00,1.153964e+00,1.457470e+00,1.030486e+00
9.845000e-11,1.465762e+00,1.153964e+00,1.457470e+00,1.030486e+00
9.847500e-11,1.465765e+00,1.153964e+00,1.457469e+00,1.030486e+00
9.850000e-11,1.465768e+00,1.153964e+00,1.457469e+00,1.030487e+00
9.852500e-11,1.465771e+00,1.153964e+00,1.457469e+00,1.030487e+00
9.855000e-11,1.465775e+00,1.153964e+00,1.457469e+00,1.030487e+00
9.857500e-11,1.465779e+00,1.153964e+00,1.457469e+00,1.030487e+00
9.860000e-11,1.465783e+00,1.153964e+00,1.457469e+00,1.030487e+00
9.862500e-11,1.465788e+00,1.153964e+00,1.457469e+00,1.030487e+00
9.865000e-11,1.465792e+00,1.153964e+00,1.457468e+00,1.030487e+00
9.867500e-11,1.465797e+00,1.153964e+00,1.457468e+00,1.030487e+00
9.870000e-11,1.465802e+00,1.153964e+00,1.457468e+00,1.030487e+00
9.872500e-11,1.465806e+00,1.153964e+00,1.457468e+00,1.030487e+00
9.875000e-11,1.465811e+00,1.153964e+00,1.457468e+00,1.030487e+00
9.877500e-11,1.465815e+00,1.153964e+00,1.457468e+00,1.030487e+00
9.880000e-11,1.465819e+00,1.153964e+00,1.457468e+00,1.030487e+00
9.882500e-11,1.465822e+00,1.153964e+00,1.457468e+00,1.030487e+00
9.885000e-11,1.465825e+00,1.153964e+00,1.457468e+00,1.030487e+00
9.887500e-11,1.465828e+00,1.153964e+00,1.457468e+00,1.030487e+00
9.890000e-11,1.465830e+00,1.153964e+00,1.457468e+00,1.030487e+00
9.892500e-11,1.465831e+00,1.153964e+00,1.457469e+00,1.030486e+00
9.895000e-11,1.465832e+00,1.153964e+00,1.457469e+00,1.030486e+00
9.897500e-11,1.465833e+00,1.153964e+00,1.457469e+00,1.030486e+00
9.900000e-11,1.465833e+00,1.153964e+00,1.457470e+00,1.030486e+00
9.902500e-11,1.465832e+00,1.153964e+00,1.457470e+00,1.030486e+00
9.905000e-11,1.465831e+00,1.153964e+00,1.457470e+00,1.030486e+00
9.907500e-11,1.465829e+00,1.153964e+00,1.457471e+00,1.030486e+00
9.910000e-11,1.465827e+00,1.153964e+00,1.457472e+00,1.030486e+00
9.912500e-11,1.465824e+00,1.153964e+00,1.457472e+00,1.030486e+00
9.915000e-11,1.465821e+00,1.153964e+00,1.457473e+00,1.030486e+00
9.917500e-11,1.465818e+00,1.153964e+00,1.457474e+00,1.030486e+00
9.920000e-11,1.465814e+00,1.153964e+00,1.457475e+00,1.030486e+00
9.922500e-11,1.465810e+00,1.153964e+00,1.457476e+00,1.030486e+00
9.925000e-11,1.465806e+00,1.153964e+00,1.457477e+00,1.030486e+00
9.927500e-11,1.465802e+00,1.153964e+00,1.457478e+00,1.030486e+00
9.930000e-11,1.465798e+00,1.153964e+00,1.457479e+00,1.030486e+00
9.932500e-11,1.465793e+00,1.153964e+00,1.457480e+00,1.030486e+00
9.935000e-11,1.465789e+00,1.153964e+00,1.457482e+00,1.030486e+00
9.937500e-11,1.465785e+00,1.153964e+00,1.457483e+00,1.030486e+00
9.940000e-11,1.465782e+00,1.153964e+00,1.457485e+00,1.030486e+00
9.942500e-11,1.465778e+00,1.153964e+00,1.457486e+00,1.030486e+00
9.945000e-11,1.465775e+00,1.153964e+00,1.457488e+00,1.030486e+00
9.947500e-11,1.465772e+00,1.153964e+00,1.457490e+00,1.030486e+00
9.950000e-11,1.465770e+00,1.153964e+00,1.457491e+00,1.030486e+00
9.952500e-11,1.465768e+00,1.153964e+00,1.457493e+00,1.030486e+00
9.955000e-11,1.465767e+00,1.153964e+00,1.457495e+00,1.030486e+00
9.957500e-11,1.465766e+00,1.153964e+00,1.457497e+00,1.030486e+00
9.960000e-11,1.465765e+00,1.153964e+00,1.457499e+00,1.030486e+00
9.962500e-11,1.465765e+00,1.153964e+00,1.457501e+00,1.030486e+00
9.965000e-11,1.465766e+00,1.153964e+00,1.457503e+00,1.030486e+00
9.967500e-11,1.465767e+00,1.153964e+00,1.457505e+00,1.030486e+00
9.970000e-11,1.465768e+00,1.153964e+00,1.457507e+00,1.030486e+00
9.972500e-11,1.465770e+00,1.153964e+00,1.457509e+00,1.030486e+00
9.975000e-11,1.465773e+00,1.153965e+00,1.457512e+00,1.030486e+00
9.977500e-11,1.465775e+00,1.153965e+00,1.457514e+00,1.030486e+00
9.980000e-11,1.465778e+00,1.153965e+00,1.457516e+00,1.030486e+00
9.982500e-11,1.465781e+00,1.153965e+00,1.457518e+00,1.030486e+00
9.985000e-11,1.465784e+00,1.153965e+00,1.457520e+00,1.030486e+00
9.987500e-11,1.465788e+00,1.153965e+00,1.457522e+00,1.030486e+00
9.990000e-11,1.465791e+00,1.153965e+00,1.457524e+00,1.030486e+00
9.992500e-11,1.465795e+00,1.153965e+00,1.457525e+00,1.030486e+00
9.995000e-11,1.465798e+00,1.153965e+00,1.457527e+00,1.030485e+00
9.997500e-11,1.465802e+00,1.153965e+00,1.457529e+00,1.030485e+00
1.000000e-10,1.465805e+00,1.153965e+00,1.457531e+00,1.030485e+00
1.000250e-10,1.465808e+00,1.153965e+00,1.457532e+00,1.030485e+00
1.000500e-10,1.465811e+00,1.153965e+00,1.457533e+00,1.030485e+00
1.000750e-10,1.465813e+00,1.153965e+00,1.457535e+00,1.030485e+00
1.001000e-10,1.465815e+00,1.153965e+00,1.457536e+00,1.030485e+00
1.001250e-10,1.465817e+00,1.153965e+00,1.457537e+00,1.030485e+00
1.001500e-10,1.465818e+00,1.153965e+00,1.457538e+00,1.030485e+00
1.001750e-10,1.465819e+00,1.153965e+00,1.457539e+00,1.030485e+00
1.002000e-10,1.465819e+00,1.153965e+00,1.457540e+00,1.030485e+00
1.002250e-10,1.465819e+00,1.153965e+00,1.457541e+00,1.030485e+00
1.002500e-10,1.465819e+00,1.153965e+00,1.457542e+00,1.030485e+00
1.002750e-10,1.465818e+00,1.153965e+00,1.457542e+00,1.030485e+00
1.003000e-10,1.465817e+00,1.153965e+00,1.457543e+00,1.030485e+00
1.003250e-10,1.465815e+00,1.153965e+00,1.457543e+00,1.030485e+00
1.003500e-10,1.465814e+00,1.153965e+00,1.457543e+00,1.030485e+00
1.003750e-10,1.465812e+00,1.153965e+00,1.457544e+00,1.030485e+00
1.004000e-10,1.465809e+00,1.153965e+00,1.457544e+00,1.030485e+00
1.004250e-10,1.465807e+00,1.153965e+00,1.457544e+00,1.030485e+00
1.004500e-10,1.465804e+00,1.153965e+00,1.457544e+00,1.030485e+00
1.004750e-10,1.465802e+00,1.153965e+00,1.457544e+00,1.030485e+00
1.005000e-10,1.465799e+00,1.153965e+00,1.457544e+00,1.030485e+00
1.005250e-10,1.465796e+00,1.153965e+00,1.457544e+00,1.030485e+00
1.005500e-10,1.465794e+00,1.153966e+00,1.457545e+00,1.030485e+00
1.005750e-10,1.465791e+00,1.153966e+00,1.457545e+00,1.030485e+00
1.006000e-10,1.465789e+00,1.153966e+00,1.457545e+00,1.030485e+00
1.006250e-10,1.465787e+00,1.153966e+00,1.457545e+00,1.030485e+00
1.006500e-10,1.465786e+00,1.153966e+00,1.457545e+00,1.030486e+00
1.006750e-10,1.465784e+00,1.153966e+00,1.457545e+00,1.030486e+00
1.007000e-10,1.465783e+00,1.153966e+00,1.457545e+00,1.030486e+00
1.007250e-10,1.465782e+00,1.153966e+00,1.457545e+00,1.030486e+00
1.007500e-10,1.465782e+00,1.153966e+00,1.457545e+00,1.030486e+00
1.007750e-10,1.465782e+00,1.153966e+00,1.457545e+00,1.030486e+00
1.008000e-10,1.465782e+00,1.153966e+00,1.457546e+00,1.030486e+00
1.008250e-10,1.465783e+00,1.153966e+00,1.457546e+00,1.030486e+00
1.008500e-10,1.465784e+00,1.153966e+00,1.457546e+00,1.030486e+00
1.008750e-10,1.465786e+00,1.153966e+00,1.457547e+00,1.030486e+00
1.009000e-10,1.465788e+00,1.153967e+00,1.457547e+00,1.030486e+00
1.009250e-10,1.465790e+00,1.153967e+00,1.457548e+00,1.030486e+00
1.009500e-10,1.465792e+00,1.153967e+00,1.457548e+00,1.030486e+00
1.009750e-10,1.465795e+00,1.153967e+00,1.457549e+00,1.030486e+00
1.010000e-10,1.465798e+00,1.153967e+00,1.457550e+00,1.030486e+00
1.010250e-10,1.465800e+00,1.153967e+00,1.457550e+00,1.030486e+00
1.010500e-10,1.465803e+00,1.153967e+00,1.457551e+00,1.030486e+00
1.010750e-10,1.465806e+00,1.153967e+00,1.457552e+00,1.030486e+00
1.011000e-10,1.465809e+00,1.153968e+00,1.457553e+00,1.030486e+00
1.011250e-10,1.465812e+00,1.153968e+00,1.457554e+00,1.030486e+00
1.011500e-10,1.465815e+00,1.153968e+00,1.457555e+00,1.030486e+00
1.011750e-10,1.465817e+00,1.153968e+00,1.457556e+00,1.030486e+00
1.012000e-10,1.465820e+00,1.153968e+00,1.457557e+00,1.030486e+00
1.012250e-10,1.465822e+00,1.153969e+00,1.457558e+00,1.030486e+00
1.012500e-10,1.465823e+00,1.153969e+00,1.457559e+00,1.030486e+00
1.012750e-10,1.465825e+00,1.153969e+00,1.457560e+00,1.030486e+00
1.013000e-10,1.465826e+00,1.153969e+00,1.457561e+00,1.030486e+00
1.013250e-10,1.465826e+00,1.153970e+00,1.457562e+00,1.030486e+00
1.013500e-10,1.465826e+00,1.153970e+00,1.457563e+00,1.030486e+00
1.013750e-10,1.465826e+00,1.153970e+00,1.457563e+00,1.030486e+00
1.014000e-10,1.465826e+00,1.153971e+00,1.457564e+00,1.030487e+00
1.014250e-10,1.465825e+00,1.153971e+00,1.457565e+00,1.030487e+00
1.014500e-10,1.465823e+00,1.153971e+00,1.457566e+00,1.030487e+00
1.014750e-10,1.465822e+00,1.153972e+00,1.457567e+00,1.030487e+00
1.015000e-10,1.465820e+00,1.153972e+00,1.457567e+00,1.030487e+00
1.015250e-10,1.465818e+00,1.153973e+00,1.457568e+00,1.030487e+00
1.015500e-10,1.465815e+00,1.153973e+00,1.457569e+00,1.030487e+00
1.015750e-10,1.465812e+00,1.153974e+00,1.457569e+00,1.030487e+00
1.016000e-10,1.465810e+00,1.153974e+00,1.457570e+00,1.030487e+00
1.016250e-10,1.465807e+00,1.153975e+00,1.457570e+00,1.030487e+00
1.016500e-10,1.465804e+00,1.153976e+00,1.457570e+00,1.030487e+00
1.016750e-10,1.465801e+00,1.153976e+00,1.457570e+00,1.030487e+00
1.017000e-10,1.465798e+00,1.153977e+00,1.457571e+00,1.030487e+00
1.017250e-10,1.465796e+00,1.153978e+00,1.457571e+00,1.030487e+00
1.017500e-10,1.465793e+00,1.153979e+00,1.457571e+00,1.030487e+00
1.017750e-10,1.465791e+00,1.153980e+00,1.457571e+00,1.030487e+00
1.018000e-10,1.465789e+00,1.153981e+00,1.457571e+00,1.030487e+00
1.018250e-10,1.465787e+00,1.153982e+00,1.457571e+00,1.030487e+00
1.018500e-10,1.465786e+00,1.153983e+00,1.457570e+00,1.030487e+00
1.018750e-10,1.465785e+00,1.153984e+00,1.457570e+00,1.030487e+00
1.019000e-10,1.465785e+00,1.153985e+00,1.457570e+00,1.030487e+00
1.019250e-10,1.465785e+00,1.153986e+00,1.457570e+00,1.030487e+00
1.019500e-10,1.465786e+00,1.153987e+00,1.457569e+00,1.030487e+00
1.019750e-10,1.465787e+00,1.153989e+00,1.457569e+00,1.030487e+00
1.020000e-10,1.465788e+00,1.153990e+00,1.457569e+00,1.030487e+00
1.020250e-10,1.465791e+00,1.153991e+00,1.457568e+00,1.030487e+00
1.020500e-10,1.465793e+00,1.153993e+00,1.457568e+00,1.030487e+00
1.020750e-10,1.465796e+00,1.153995e+00,1.457567e+00,1.030487e+00
1.021000e-10,1.465799e+00,1.153996e+00,1.457567e+00,1.030487e+00
1.021250e-10,1.465803e+00,1.153998e+00,1.457567e+00,1.030487e+00
1.021500e-10,1.465807e+00,1.154000e+00,1.457566e+00,1.030487e+00
1.021750e-10,1.465812e+00,1.154002e+00,1.457566e+00,1.030487e+00
1.022000e-10,1.465816e+00,1.154004e+00,1.457566e+00,1.030487e+00
1.022250e-10,1.465821e+00,1.154006e+00,1.457565e+00,1.030487e+00
1.022500e-10,1.465826e+00,1.154008e+00,1.457565e+00,1.030487e+00
1.022750e-10,1.465831e+00,1.154010e+00,1.457565e+00,1.030487e+00
1.023000e-10,1.465836e+00,1.154013e+00,1.457565e+00,1.030487e+00
1.023250e-10,1.465841e+00,1.154015e+00,1.457565e+00,1.030487e+00
1.023500e-10,1.465846e+00,1.154018e+00,1.457565e+00,1.030487e+00
1.023750e-10,1.465851e+00,1.154021e+00,1.457565e+00,1.030487e+00
1.024000e-10,1.465856e+00,1.154024e+00,1.457565e+00,1.030487e+00
1.024250e-10,1.465861e+00,1.154027e+00,1.457565e+00,1.030487e+00
1.024500e-10,1.465865e+00,1.154030e+00,1.457565e+00,1.030487e+00
1.024750e-10,1.465869e+00,1.154033e+00,1.457566e+00,1.030487e+00
1.025000e-10,1.465873e+00,1.154036e+00,1.457566e+00,1.030487e+00
1.025250e-10,1.465876e+00,1.154040e+00,1.457567e+00,1.030487e+00
1.025500e-10,1.465879e+00,1.154043e+00,1.457568e+00,1.030487e+00
1.025750e-10,1.465882e+00,1.154047e+00,1.457568e+00,1.030487e+00
1.026000e-10,1.465884e+00,1.154051e+00,1.457569e+00,1.030487e+00
1.026250e-10,1.465886e+00,1.154055e+00,1.457570e+00,1.030487e+00
1.026500e-10,1.465888e+00,1.154059e+00,1.457571e+00,1.030487e+00
1.026750e-10,1.465889e+00,1.154063e+00,1.457573e+00,1.030487e+00
1.027000e-10,1.465890e+00,1.154067e+00,1.457574e+00,1.030486e+00
1.027250e-10,1.465891e+00,1.154072e+00,1.457575e+00,1.030486e+00
1.027500e-10,1.465891e+00,1.154077e+00,1.457577e+00,1.030486e+00
1.027750e-10,1.465892e+00,1.154081e+00,1.457578e+00,1.030486e+00
1.028000e-10,1.465892e+00,1.154086e+00,1.457580e+00,1.030486e+00
1.028250e-10,1.465893e+00,1.154092e+00,1.457582e+00,1.030486e+00
1.028500e-10,1.465893e+00,1.154097e+00,1.457584e+00,1.030486e+00
1.028750e-10,1.465893e+00,1.154102e+00,1.457586e+00,1.030486e+00
1.029000e-10,1.465894e+00,1.154108e+00,1.457588e+00,1.030486e+00
1.029250e-10,1.465894e+00,1.154114e+00,1.457590e+00,1.030486e+00
1.029500e-10,1.465895e+00,1.154120e+00,1.457593e+00,1.030486e+00
1.029750e-10,1.465897e+00,1.154126e+00,1.457595e+00,1.030486e+00
1.030000e-10,1.465898e+00,1.154132e+00,1.457598e+00,1.030486e+00
1.030250e-10,1.465900e+00,1.154138e+00,1.457600e+00,1.030486e+00
1.030500e-10,1.465902e+00,1.154145e+00,1.457603e+00,1.030486e+00
1.030750e-10,1.465905e+00,1.154152e+00,1.457606e+00,1.030486e+00
1.031000e-10,1.465909e+00,1.154159e+00,1.457608e+00,1.030486e+00
1.031250e-10,1.465912e+00,1.154166e+00,1.457611e+00,1.030486e+00
1.031500e-10,1.465917e+00,1.154173e+00,1.457614e+00,1.030486e+00
1.031750e-10,1.465922e+00,1.154180e+00,1.457617e+00,1.030486e+00
1.032000e-10,1.465927e+00,1.154188e+00,1.457620e+00,1.030486e+00
1.032250e-10,1.465933e+00,1.154196e+00,1.457623e+00,1.030486e+00
1.032500e-10,1.465940e+00,1.154204e+00,1.457626e+00,1.030486e+00
1.032750e-10,1.465947e+00,1.154212e+00,1.457629e+00,1.030486e+00
1.033000e-10,1.465955e+00,1.154220e+00,1.457632e+00,1.030486e+00
1.033250e-10,1.465963e+00,1.154229e+00,1.457635e+00,1.030486e+00
1.033500e-10,1.465971e+00,1.154237e+00,1.457637e+00,1.030486e+00
1.033750e-10,1.465980e+00,1.154246e+00,1.457640e+00,1.030486e+00
1.034000e-10,1.465990e+00,1.154255e+00,1.457643e+00,1.030486e+00
1.034250e-10,1.465999e+00,1.154264e+00,1.457646e+00,1.030486e+00
1.034500e-10,1.466009e+00,1.154273e+00,1.457649e+00,1.030486e+00
1.034750e-10,1.466019e+00,1.154283e+00,1.457652e+00,1.030486e+00
1.035000e-10,1.466030e+00,1.154292e+00,1.457655e+00,1.030486e+00
1.035250e-10,1.466040e+00,1.154302e+00,1.457657e+00,1.030486e+00
1.035500e-10,1.466050e+00,1.154312e+00,1.457660e+00,1.030486e+00
1.035750e-10,1.466061e+00,1.154322e+00,1.457663e+00,1.030486e+00
1.036000e-10,1.466071e+00,1.154332e+00,1.457665e+00,1.030486e+00
1.036250e-10,1.466082e+00,1.154343e+00,1.457668e+00,1.030486e+00
1.036500e-10,1.466092e+00,1.154353e+00,1.457670e+00,1.030486e+00
1.036750e-10,1.466102e+00,1.154364e+00,1.457673e+00,1.030486e+00
1.037000e-10,1.466112e+00,1.154375e+00,1.457675e+00,1.030486e+00
1.037250e-10,1.466122e+00,1.154386e+00,1.457678e+00,1.030486e+00
1.037500e-10,1.466131e+00,1.154397e+00,1.457680e+00,1.030486e+00
1.037750e-10,1.466141e+00,1.154408e+00,1.457683e+00,1.030486e+00
1.038000e-10,1.466150e+00,1.154420e+00,1.457685e+00,1.030486e+00
1.038250e-10,1.466158e+00,1.154431e+00,1.457688e+00,1.030486e+00
1.038500e-10,1.466167e+00,1.154443e+00,1.457690e+00,1.030486e+00
1.038750e-10,1.466175e+00,1.154455e+00,1.457692e+00,1.030486e+00
1.039000e-10,1.466183e+00,1.154467e+00,1.457695e+00,1.030486e+00
1.039250e-10,1.466191e+00,1.154479e+00,1.457697e+00,1.030486e+00
1.039500e-10,1.466199e+00,1.154491e+00,1.457700e+00,1.030486e+00
