time,"I(LD)","I(BD)","I(BS)","I(ROUT)"
3.470000e-12,4.617194e-07,5.356720e-08,3.137770e-07,4.617194e-07
3.480000e-12,4.614592e-07,5.373359e-08,3.152613e-07,4.614592e-07
3.490000e-12,4.612297e-07,5.390312e-08,3.167501e-07,4.612297e-07
3.500000e-12,4.610316e-07,5.407569e-08,3.182434e-07,4.610316e-07
3.510000e-12,4.608656e-07,5.425118e-08,3.197408e-07,4.608656e-07
3.520000e-12,4.607322e-07,5.442949e-08,3.212421e-07,4.607322e-07
3.530000e-12,4.606321e-07,5.461050e-08,3.227470e-07,4.606321e-07
3.540000e-12,4.605659e-07,5.479409e-08,3.242553e-07,4.605659e-07
3.550000e-12,4.605340e-07,5.498013e-08,3.257666e-07,4.605340e-07
3.560000e-12,4.605371e-07,5.516852e-08,3.272808e-07,4.605371e-07
3.570000e-12,4.605756e-07,5.535910e-08,3.287976e-07,4.605756e-07
3.580000e-12,4.606499e-07,5.555175e-08,3.303166e-07,4.606499e-07
3.590000e-12,4.607606e-07,5.574635e-08,3.318376e-07,4.607606e-07
3.600000e-12,4.609079e-07,5.594273e-08,3.333603e-07,4.609079e-07
3.610000e-12,4.610923e-07,5.614078e-08,3.348844e-07,4.610923e-07
3.620000e-12,4.613142e-07,5.634034e-08,3.364096e-07,4.613142e-07
3.630000e-12,4.615738e-07,5.654126e-08,3.379356e-07,4.615738e-07
3.640000e-12,4.618715e-07,5.674340e-08,3.394622e-07,4.618715e-07
3.650000e-12,4.622074e-07,5.694661e-08,3.409889e-07,4.622074e-07
3.660000e-12,4.625820e-07,5.715074e-08,3.425156e-07,4.625820e-07
3.670000e-12,4.629953e-07,5.735562e-08,3.440420e-07,4.629953e-07
3.680000e-12,4.634475e-07,5.756111e-08,3.455676e-07,4.634475e-07
3.690000e-12,4.639388e-07,5.776705e-08,3.470923e-07,4.639388e-07
3.700000e-12,4.644694e-07,5.797327e-08,3.486157e-07,4.644694e-07
3.710000e-12,4.650392e-07,5.817963e-08,3.501375e-07,4.650392e-07
3.720000e-12,4.656485e-07,5.838595e-08,3.516574e-07,4.656485e-07
3.730000e-12,4.662972e-07,5.859207e-08,3.531752e-07,4.662972e-07
3.740000e-12,4.669853e-07,5.879783e-08,3.546905e-07,4.669853e-07
3.750000e-12,4.677128e-07,5.900307e-08,3.562030e-07,4.677128e-07
3.760000e-12,4.684797e-07,5.920763e-08,3.577124e-07,4.684797e-07
3.770000e-12,4.692859e-07,5.941134e-08,3.592185e-07,4.692859e-07
3.780000e-12,4.701313e-07,5.961403e-08,3.607209e-07,4.701313e-07
3.790000e-12,4.710158e-07,5.981555e-08,3.622194e-07,4.710158e-07
3.800000e-12,4.719393e-07,6.001573e-08,3.637137e-07,4.719393e-07
3.810000e-12,4.729015e-07,6.021440e-08,3.652034e-07,4.729015e-07
3.820000e-12,4.739023e-07,6.041141e-08,3.666883e-07,4.739023e-07
3.830000e-12,4.749414e-07,6.060659e-08,3.681682e-07,4.749414e-07
3.840000e-12,4.760186e-07,6.079978e-08,3.696428e-07,4.760186e-07
3.850000e-12,4.771337e-07,6.099082e-08,3.711117e-07,4.771337e-07
3.860000e-12,4.782862e-07,6.117956e-08,3.725748e-07,4.782862e-07
3.870000e-12,4.794760e-07,6.136584e-08,3.740317e-07,4.794760e-07
3.880000e-12,4.807026e-07,6.154950e-08,3.754823e-07,4.807026e-07
3.890000e-12,4.819656e-07,6.173040e-08,3.769262e-07,4.819656e-07
3.900000e-12,4.832648e-07,6.190837e-08,3.783632e-07,4.832648e-07
3.910000e-12,4.845997e-07,6.208327e-08,3.797932e-07,4.845997e-07
3.920000e-12,4.859697e-07,6.225495e-08,3.812158e-07,4.859697e-07
3.930000e-12,4.873746e-07,6.242328e-08,3.826308e-07,4.873746e-07
3.940000e-12,4.888138e-07,6.258810e-08,3.840380e-07,4.888138e-07
3.950000e-12,4.902868e-07,6.274928e-08,3.854372e-07,4.902868e-07
3.960000e-12,4.917931e-07,6.290668e-08,3.868283e-07,4.917931e-07
3.970000e-12,4.933322e-07,6.306018e-08,3.882109e-07,4.933322e-07
3.980000e-12,4.949034e-07,6.320963e-08,3.895849e-07,4.949034e-07
3.990000e-12,4.965063e-07,6.335491e-08,3.909501e-07,4.965063e-07
4.000000e-12,4.981403e-07,6.349590e-08,3.923064e-07,4.981403e-07
4.010000e-12,4.998047e-07,6.363248e-08,3.936536e-07,4.998047e-07
4.020000e-12,5.014990e-07,6.376454e-08,3.949914e-07,5.014990e-07
4.030000e-12,5.032225e-07,6.389195e-08,3.963198e-07,5.032225e-07
4.040000e-12,5.049745e-07,6.401462e-08,3.976387e-07,5.049745e-07
4.050000e-12,5.067544e-07,6.413244e-08,3.989477e-07,5.067544e-07
4.060000e-12,5.085615e-07,6.424530e-08,4.002470e-07,5.085615e-07
4.070000e-12,5.103951e-07,6.435311e-08,4.015362e-07,5.103951e-07
4.080000e-12,5.122546e-07,6.445579e-08,4.028154e-07,5.122546e-07
4.090000e-12,5.141392e-07,6.455323e-08,4.040844e-07,5.141392e-07
4.100000e-12,5.160481e-07,6.464537e-08,4.053431e-07,5.160481e-07
4.110000e-12,5.179807e-07,6.473212e-08,4.065914e-07,5.179807e-07
4.120000e-12,5.199362e-07,6.481340e-08,4.078293e-07,5.199362e-07
4.130000e-12,5.219139e-07,6.488916e-08,4.090566e-07,5.219139e-07
4.140000e-12,5.239129e-07,6.495932e-08,4.102734e-07,5.239129e-07
4.150000e-12,5.259326e-07,6.502382e-08,4.114796e-07,5.259326e-07
4.160000e-12,5.279721e-07,6.508262e-08,4.126751e-07,5.279721e-07
4.170000e-12,5.300308e-07,6.513566e-08,4.138599e-07,5.300308e-07
4.180000e-12,5.321076e-07,6.518290e-08,4.150340e-07,5.321076e-07
4.190000e-12,5.342020e-07,6.522430e-08,4.161974e-07,5.342020e-07
4.200000e-12,5.363131e-07,6.525982e-08,4.173500e-07,5.363131e-07
4.210000e-12,5.384401e-07,6.528944e-08,4.184920e-07,5.384401e-07
4.220000e-12,5.405822e-07,6.531314e-08,4.196232e-07,5.405822e-07
4.230000e-12,5.427386e-07,6.533089e-08,4.207437e-07,5.427386e-07
4.240000e-12,5.449084e-07,6.534269e-08,4.218536e-07,5.449084e-07
4.250000e-12,5.470910e-07,6.534853e-08,4.229529e-07,5.470910e-07
4.260000e-12,5.492854e-07,6.534839e-08,4.240417e-07,5.492854e-07
4.270000e-12,5.514909e-07,6.534230e-08,4.251200e-07,5.514909e-07
4.280000e-12,5.537067e-07,6.533026e-08,4.261879e-07,5.537067e-07
4.290000e-12,5.559319e-07,6.531227e-08,4.272454e-07,5.559319e-07
4.300000e-12,5.581658e-07,6.528836e-08,4.282927e-07,5.581658e-07
4.310000e-12,5.604076e-07,6.525856e-08,4.293298e-07,5.604076e-07
4.320000e-12,5.626564e-07,6.522289e-08,4.303570e-07,5.626564e-07
4.330000e-12,5.649115e-07,6.518139e-08,4.313742e-07,5.649115e-07
4.340000e-12,5.671721e-07,6.513411e-08,4.323816e-07,5.671721e-07
4.350000e-12,5.694374e-07,6.508107e-08,4.333793e-07,5.694374e-07
4.360000e-12,5.717067e-07,6.502235e-08,4.343675e-07,5.717067e-07
4.370000e-12,5.739791e-07,6.495798e-08,4.353464e-07,5.739791e-07
4.380000e-12,5.762540e-07,6.488804e-08,4.363160e-07,5.762540e-07
4.390000e-12,5.785305e-07,6.481259e-08,4.372766e-07,5.785305e-07
4.400000e-12,5.808079e-07,6.473169e-08,4.382284e-07,5.808079e-07
4.410000e-12,5.830855e-07,6.464543e-08,4.391714e-07,5.830855e-07
4.420000e-12,5.853625e-07,6.455389e-08,4.401060e-07,5.853625e-07
4.430000e-12,5.876383e-07,6.445715e-08,4.410322e-07,5.876383e-07
4.440000e-12,5.899121e-07,6.435531e-08,4.419503e-07,5.899121e-07
4.450000e-12,5.921832e-07,6.424845e-08,4.428606e-07,5.921832e-07
4.460000e-12,5.944510e-07,6.413667e-08,4.437631e-07,5.944510e-07
4.470000e-12,5.967147e-07,6.402009e-08,4.446583e-07,5.967147e-07
4.480000e-12,5.989738e-07,6.389880e-08,4.455462e-07,5.989738e-07
4.490000e-12,6.012274e-07,6.377293e-08,4.464271e-07,6.012274e-07
4.500000e-12,6.034752e-07,6.364258e-08,4.473013e-07,6.034752e-07
4.510000e-12,6.057163e-07,6.350787e-08,4.481690e-07,6.057163e-07
4.520000e-12,6.079502e-07,6.336894e-08,4.490305e-07,6.079502e-07
4.530000e-12,6.101762e-07,6.322591e-08,4.498860e-07,6.101762e-07
4.540000e-12,6.123939e-07,6.307891e-08,4.507357e-07,6.123939e-07
4.550000e-12,6.146026e-07,6.292808e-08,4.515801e-07,6.146026e-07
4.560000e-12,6.168019e-07,6.277356e-08,4.524193e-07,6.168019e-07
4.570000e-12,6.189910e-07,6.261548e-08,4.532535e-07,6.189910e-07
4.580000e-12,6.211696e-07,6.245400e-08,4.540832e-07,6.211696e-07
4.590000e-12,6.233371e-07,6.228926e-08,4.549086e-07,6.233371e-07
4.600000e-12,6.254931e-07,6.212142e-08,4.557299e-07,6.254931e-07
4.610000e-12,6.276370e-07,6.195062e-08,4.565475e-07,6.276370e-07
4.620000e-12,6.297684e-07,6.177703e-08,4.573617e-07,6.297684e-07
4.630000e-12,6.318869e-07,6.160081e-08,4.581727e-07,6.318869e-07
4.640000e-12,6.339921e-07,6.142212e-08,4.589810e-07,6.339921e-07
4.650000e-12,6.360835e-07,6.124112e-08,4.597866e-07,6.360835e-07
4.660000e-12,6.381607e-07,6.105798e-08,4.605901e-07,6.381607e-07
4.670000e-12,6.402234e-07,6.087286e-08,4.613917e-07,6.402234e-07
4.680000e-12,6.422713e-07,6.068595e-08,4.621917e-07,6.422713e-07
4.690000e-12,6.443040e-07,6.049740e-08,4.629904e-07,6.443040e-07
4.700000e-12,6.463211e-07,6.030740e-08,4.637881e-07,6.463211e-07
4.710000e-12,6.483225e-07,6.011612e-08,4.645852e-07,6.483225e-07
4.720000e-12,6.503077e-07,5.992373e-08,4.653820e-07,6.503077e-07
4.730000e-12,6.522766e-07,5.973042e-08,4.661788e-07,6.522766e-07
4.740000e-12,6.542290e-07,5.953636e-08,4.669758e-07,6.542290e-07
4.750000e-12,6.561645e-07,5.934172e-08,4.677735e-07,6.561645e-07
4.760000e-12,6.580829e-07,5.914670e-08,4.685722e-07,6.580829e-07
4.770000e-12,6.599842e-07,5.895146e-08,4.693721e-07,6.599842e-07
4.780000e-12,6.618681e-07,5.875619e-08,4.701735e-07,6.618681e-07
4.790000e-12,6.637345e-07,5.856107e-08,4.709769e-07,6.637345e-07
4.800000e-12,6.655832e-07,5.836629e-08,4.717825e-07,6.655832e-07
4.810000e-12,6.674141e-07,5.817201e-08,4.725906e-07,6.674141e-07
4.820000e-12,6.692272e-07,5.797843e-08,4.734015e-07,6.692272e-07
4.830000e-12,6.710223e-07,5.778571e-08,4.742156e-07,6.710223e-07
4.840000e-12,6.727994e-07,5.759404e-08,4.750331e-07,6.727994e-07
4.850000e-12,6.745585e-07,5.740361e-08,4.758543e-07,6.745585e-07
4.860000e-12,6.762995e-07,5.721457e-08,4.766797e-07,6.762995e-07
4.870000e-12,6.780225e-07,5.702712e-08,4.775093e-07,6.780225e-07
4.880000e-12,6.797273e-07,5.684142e-08,4.783437e-07,6.797273e-07
4.890000e-12,6.814142e-07,5.665766e-08,4.791829e-07,6.814142e-07
4.900000e-12,6.830831e-07,5.647599e-08,4.800274e-07,6.830831e-07
4.910000e-12,6.847341e-07,5.629660e-08,4.808775e-07,6.847341e-07
4.920000e-12,6.863672e-07,5.611965e-08,4.817333e-07,6.863672e-07
4.930000e-12,6.879826e-07,5.594531e-08,4.825952e-07,6.879826e-07
4.940000e-12,6.895804e-07,5.577375e-08,4.834635e-07,6.895804e-07
4.950000e-12,6.911607e-07,5.560512e-08,4.843384e-07,6.911607e-07
4.960000e-12,6.927237e-07,5.543958e-08,4.852202e-07,6.927237e-07
4.970000e-12,6.942694e-07,5.527731e-08,4.861091e-07,6.942694e-07
4.980000e-12,6.957982e-07,5.511844e-08,4.870054e-07,6.957982e-07
4.990000e-12,6.973102e-07,5.496314e-08,4.879094e-07,6.973102e-07
5.000000e-12,6.988056e-07,5.481155e-08,4.888213e-07,6.988056e-07
5.010000e-12,7.002608e-07,5.466348e-08,4.897182e-07,7.002608e-07
5.020000e-12,7.016998e-07,5.451897e-08,4.906243e-07,7.016998e-07
5.030000e-12,7.031227e-07,5.437817e-08,4.915398e-07,7.031227e-07
5.040000e-12,7.045297e-07,5.424122e-08,4.924646e-07,7.045297e-07
5.050000e-12,7.059208e-07,5.410829e-08,4.933989e-07,7.059208e-07
5.060000e-12,7.072961e-07,5.397951e-08,4.943426e-07,7.072961e-07
5.070000e-12,7.086558e-07,5.385504e-08,4.952957e-07,7.086558e-07
5.080000e-12,7.100000e-07,5.373502e-08,4.962583e-07,7.100000e-07
5.090000e-12,7.113289e-07,5.361956e-08,4.972303e-07,7.113289e-07
5.100000e-12,7.126425e-07,5.350878e-08,4.982117e-07,7.126425e-07
5.110000e-12,7.139411e-07,5.340281e-08,4.992026e-07,7.139411e-07
5.120000e-12,7.152248e-07,5.330175e-08,5.002030e-07,7.152248e-07
5.130000e-12,7.164939e-07,5.320568e-08,5.012128e-07,7.164939e-07
5.140000e-12,7.177484e-07,5.311471e-08,5.022320e-07,7.177484e-07
5.150000e-12,7.189885e-07,5.302891e-08,5.032607e-07,7.189885e-07
5.160000e-12,7.202146e-07,5.294837e-08,5.042989e-07,7.202146e-07
5.170000e-12,7.214268e-07,5.287314e-08,5.053464e-07,7.214268e-07
5.180000e-12,7.226252e-07,5.280330e-08,5.064034e-07,7.226252e-07
5.190000e-12,7.238101e-07,5.273890e-08,5.074697e-07,7.238101e-07
5.200000e-12,7.249817e-07,5.267998e-08,5.085454e-07,7.249817e-07
5.210000e-12,7.261403e-07,5.262659e-08,5.096304e-07,7.261403e-07
5.220000e-12,7.272860e-07,5.257877e-08,5.107245e-07,7.272860e-07
5.230000e-12,7.284191e-07,5.253654e-08,5.118279e-07,7.284191e-07
5.240000e-12,7.295397e-07,5.249993e-08,5.129404e-07,7.295397e-07
5.250000e-12,7.306481e-07,5.246895e-08,5.140619e-07,7.306481e-07
5.260000e-12,7.317445e-07,5.244361e-08,5.151924e-07,7.317445e-07
5.270000e-12,7.328291e-07,5.242392e-08,5.163317e-07,7.328291e-07
5.280000e-12,7.339021e-07,5.240987e-08,5.174798e-07,7.339021e-07
5.290000e-12,7.349638e-07,5.240145e-08,5.186365e-07,7.349638e-07
5.300000e-12,7.360142e-07,5.239865e-08,5.198017e-07,7.360142e-07
5.310000e-12,7.370537e-07,5.240144e-08,5.209753e-07,7.370537e-07
5.320000e-12,7.380823e-07,5.240980e-08,5.221571e-07,7.380823e-07
5.330000e-12,7.391003e-07,5.242369e-08,5.233469e-07,7.391003e-07
5.340000e-12,7.401079e-07,5.244306e-08,5.245447e-07,7.401079e-07
5.350000e-12,7.411051e-07,5.246788e-08,5.257502e-07,7.411051e-07
5.360000e-12,7.420922e-07,5.249808e-08,5.269632e-07,7.420922e-07
5.370000e-12,7.430693e-07,5.253361e-08,5.281836e-07,7.430693e-07
5.380000e-12,7.440366e-07,5.257441e-08,5.294110e-07,7.440366e-07
5.390000e-12,7.449941e-07,5.262039e-08,5.306454e-07,7.449941e-07
5.400000e-12,7.459420e-07,5.267147e-08,5.318864e-07,7.459420e-07
5.410000e-12,7.468804e-07,5.272759e-08,5.331339e-07,7.468804e-07
5.420000e-12,7.478094e-07,5.278864e-08,5.343875e-07,7.478094e-07
5.430000e-12,7.487290e-07,5.285452e-08,5.356470e-07,7.487290e-07
5.440000e-12,7.496394e-07,5.292514e-08,5.369121e-07,7.496394e-07
5.450000e-12,7.505405e-07,5.300039e-08,5.381825e-07,7.505405e-07
5.460000e-12,7.514325e-07,5.308015e-08,5.394580e-07,7.514325e-07
5.470000e-12,7.523153e-07,5.316429e-08,5.407382e-07,7.523153e-07
5.480000e-12,7.531890e-07,5.325271e-08,5.420228e-07,7.531890e-07
5.490000e-12,7.540535e-07,5.334526e-08,5.433115e-07,7.540535e-07
5.500000e-12,7.549089e-07,5.344181e-08,5.446039e-07,7.549089e-07
5.510000e-12,7.557552e-07,5.354221e-08,5.458998e-07,7.557552e-07
5.520000e-12,7.565921e-07,5.364632e-08,5.471986e-07,7.565921e-07
5.530000e-12,7.574198e-07,5.375398e-08,5.485002e-07,7.574198e-07
5.540000e-12,7.582381e-07,5.386504e-08,5.498040e-07,7.582381e-07
5.550000e-12,7.590470e-07,5.397933e-08,5.511097e-07,7.590470e-07
5.560000e-12,7.598462e-07,5.409668e-08,5.524170e-07,7.598462e-07
5.570000e-12,7.606358e-07,5.421693e-08,5.537254e-07,7.606358e-07
5.580000e-12,7.614154e-07,5.433988e-08,5.550345e-07,7.614154e-07
5.590000e-12,7.621851e-07,5.446537e-08,5.563439e-07,7.621851e-07
5.600000e-12,7.629445e-07,5.459321e-08,5.576532e-07,7.629445e-07
5.610000e-12,7.636936e-07,5.472319e-08,5.589619e-07,7.636936e-07
5.620000e-12,7.644320e-07,5.485513e-08,5.602697e-07,7.644320e-07
5.630000e-12,7.651596e-07,5.498884e-08,5.615760e-07,7.651596e-07
5.640000e-12,7.658760e-07,5.512409e-08,5.628804e-07,7.658760e-07
5.650000e-12,7.665811e-07,5.526069e-08,5.641825e-07,7.665811e-07
5.660000e-12,7.672746e-07,5.539843e-08,5.654818e-07,7.672746e-07
5.670000e-12,7.679561e-07,5.553709e-08,5.667779e-07,7.679561e-07
5.680000e-12,7.686253e-07,5.567646e-08,5.680702e-07,7.686253e-07
5.690000e-12,7.692818e-07,5.581631e-08,5.693584e-07,7.692818e-07
5.700000e-12,7.699254e-07,5.595643e-08,5.706418e-07,7.699254e-07
5.710000e-12,7.705557e-07,5.609658e-08,5.719202e-07,7.705557e-07
5.720000e-12,7.711722e-07,5.623653e-08,5.731928e-07,7.711722e-07
5.730000e-12,7.717745e-07,5.637606e-08,5.744594e-07,7.717745e-07
5.740000e-12,7.723623e-07,5.651494e-08,5.757193e-07,7.723623e-07
5.750000e-12,7.729351e-07,5.665292e-08,5.769722e-07,7.729351e-07
5.760000e-12,7.734924e-07,5.678977e-08,5.782174e-07,7.734924e-07
5.770000e-12,7.740338e-07,5.692525e-08,5.794545e-07,7.740338e-07
5.780000e-12,7.745587e-07,5.705912e-08,5.806831e-07,7.745587e-07
5.790000e-12,7.750667e-07,5.719115e-08,5.819026e-07,7.750667e-07
5.800000e-12,7.755573e-07,5.732108e-08,5.831125e-07,7.755573e-07
5.810000e-12,7.760298e-07,5.744867e-08,5.843123e-07,7.760298e-07
5.820000e-12,7.764838e-07,5.757369e-08,5.855015e-07,7.764838e-07
5.830000e-12,7.769187e-07,5.769588e-08,5.866797e-07,7.769187e-07
5.840000e-12,7.773339e-07,5.781500e-08,5.878464e-07,7.773339e-07
5.850000e-12,7.777289e-07,5.793081e-08,5.890009e-07,7.777289e-07
5.860000e-12,7.781030e-07,5.804306e-08,5.901430e-07,7.781030e-07
5.870000e-12,7.784555e-07,5.815151e-08,5.912720e-07,7.784555e-07
5.880000e-12,7.787860e-07,5.825591e-08,5.923875e-07,7.787860e-07
5.890000e-12,7.790936e-07,5.835602e-08,5.934890e-07,7.790936e-07
5.900000e-12,7.793779e-07,5.845161e-08,5.945760e-07,7.793779e-07
5.910000e-12,7.796381e-07,5.854242e-08,5.956481e-07,7.796381e-07
5.920000e-12,7.798735e-07,5.862823e-08,5.967048e-07,7.798735e-07
5.930000e-12,7.800835e-07,5.870879e-08,5.977456e-07,7.800835e-07
5.940000e-12,7.802673e-07,5.878386e-08,5.987700e-07,7.802673e-07
5.950000e-12,7.804243e-07,5.885322e-08,5.997777e-07,7.804243e-07
5.960000e-12,7.805537e-07,5.891663e-08,6.007681e-07,7.805537e-07
5.970000e-12,7.806549e-07,5.897387e-08,6.017408e-07,7.806549e-07
5.980000e-12,7.807271e-07,5.902470e-08,6.026954e-07,7.807271e-07
5.990000e-12,7.807696e-07,5.906891e-08,6.036314e-07,7.807696e-07
6.000000e-12,7.807816e-07,5.910627e-08,6.045485e-07,7.807816e-07
6.010000e-12,7.807624e-07,5.913657e-08,6.054462e-07,7.807624e-07
6.020000e-12,7.807113e-07,5.915958e-08,6.063240e-07,7.807113e-07
6.030000e-12,7.806275e-07,5.917511e-08,6.071817e-07,7.806275e-07
6.040000e-12,7.805102e-07,5.918295e-08,6.080188e-07,7.805102e-07
6.050000e-12,7.803588e-07,5.918289e-08,6.088349e-07,7.803588e-07
6.060000e-12,7.801723e-07,5.917473e-08,6.096296e-07,7.801723e-07
6.070000e-12,7.799502e-07,5.915828e-08,6.104026e-07,7.799502e-07
6.080000e-12,7.796916e-07,5.913335e-08,6.111535e-07,7.796916e-07
6.090000e-12,7.793957e-07,5.909975e-08,6.118820e-07,7.793957e-07
6.100000e-12,7.790619e-07,5.905731e-08,6.125878e-07,7.790619e-07
6.110000e-12,7.786893e-07,5.900585e-08,6.132704e-07,7.786893e-07
6.120000e-12,7.782772e-07,5.894520e-08,6.139297e-07,7.782772e-07
6.130000e-12,7.778249e-07,5.887519e-08,6.145652e-07,7.778249e-07
6.140000e-12,7.773315e-07,5.879567e-08,6.151768e-07,7.773315e-07
6.150000e-12,7.767965e-07,5.870648e-08,6.157640e-07,7.767965e-07
6.160000e-12,7.762189e-07,5.860747e-08,6.163267e-07,7.762189e-07
6.170000e-12,7.755982e-07,5.849850e-08,6.168645e-07,7.755982e-07
6.180000e-12,7.749335e-07,5.837944e-08,6.173773e-07,7.749335e-07
6.190000e-12,7.742242e-07,5.825015e-08,6.178648e-07,7.742242e-07
6.200000e-12,7.734696e-07,5.811051e-08,6.183267e-07,7.734696e-07
6.210000e-12,7.726689e-07,5.796040e-08,6.187629e-07,7.726689e-07
6.220000e-12,7.718215e-07,5.779971e-08,6.191732e-07,7.718215e-07
6.230000e-12,7.709267e-07,5.762833e-08,6.195573e-07,7.709267e-07
6.240000e-12,7.699839e-07,5.744618e-08,6.199151e-07,7.699839e-07
6.250000e-12,7.689923e-07,5.725315e-08,6.202464e-07,7.689923e-07
6.260000e-12,7.679514e-07,5.704916e-08,6.205511e-07,7.679514e-07
6.270000e-12,7.668605e-07,5.683414e-08,6.208290e-07,7.668605e-07
6.280000e-12,7.657189e-07,5.660801e-08,6.210800e-07,7.657189e-07
6.290000e-12,7.645263e-07,5.637072e-08,6.213041e-07,7.645263e-07
6.300000e-12,7.632818e-07,5.612219e-08,6.215010e-07,7.632818e-07
6.310000e-12,7.619850e-07,5.586240e-08,6.216708e-07,7.619850e-07
6.320000e-12,7.606353e-07,5.559128e-08,6.218133e-07,7.606353e-07
6.330000e-12,7.592323e-07,5.530882e-08,6.219285e-07,7.592323e-07
6.340000e-12,7.577753e-07,5.501498e-08,6.220163e-07,7.577753e-07
6.350000e-12,7.562639e-07,5.470974e-08,6.220768e-07,7.562639e-07
6.360000e-12,7.546976e-07,5.439309e-08,6.221099e-07,7.546976e-07
6.370000e-12,7.530760e-07,5.406503e-08,6.221156e-07,7.530760e-07
6.380000e-12,7.513986e-07,5.372555e-08,6.220939e-07,7.513986e-07
6.390000e-12,7.496651e-07,5.337467e-08,6.220448e-07,7.496651e-07
6.400000e-12,7.478751e-07,5.301241e-08,6.219684e-07,7.478751e-07
6.410000e-12,7.460281e-07,5.263879e-08,6.218647e-07,7.460281e-07
6.420000e-12,7.441239e-07,5.225384e-08,6.217338e-07,7.441239e-07
6.430000e-12,7.421621e-07,5.185761e-08,6.215757e-07,7.421621e-07
6.440000e-12,7.401425e-07,5.145013e-08,6.213906e-07,7.401425e-07
6.450000e-12,7.380647e-07,5.103148e-08,6.211786e-07,7.380647e-07
6.460000e-12,7.359287e-07,5.060170e-08,6.209398e-07,7.359287e-07
6.470000e-12,7.337340e-07,5.016087e-08,6.206742e-07,7.337340e-07
6.480000e-12,7.314806e-07,4.970906e-08,6.203821e-07,7.314806e-07
6.490000e-12,7.291684e-07,4.924636e-08,6.200636e-07,7.291684e-07
6.500000e-12,7.267971e-07,4.877287e-08,6.197188e-07,7.267971e-07
6.510000e-12,7.243666e-07,4.828867e-08,6.193481e-07,7.243666e-07
6.520000e-12,7.218770e-07,4.779388e-08,6.189514e-07,7.218770e-07
6.530000e-12,7.193281e-07,4.728861e-08,6.185291e-07,7.193281e-07
6.540000e-12,7.167200e-07,4.677298e-08,6.180813e-07,7.167200e-07
6.550000e-12,7.140526e-07,4.624711e-08,6.176084e-07,7.140526e-07
6.560000e-12,7.113260e-07,4.571114e-08,6.171104e-07,7.113260e-07
6.570000e-12,7.085403e-07,4.516520e-08,6.165878e-07,7.085403e-07
6.580000e-12,7.056955e-07,4.460945e-08,6.160407e-07,7.056955e-07
6.590000e-12,7.027919e-07,4.404404e-08,6.154694e-07,7.027919e-07
6.600000e-12,6.998296e-07,4.346913e-08,6.148741e-07,6.998296e-07
6.610000e-12,6.968088e-07,4.288488e-08,6.142553e-07,6.968088e-07
6.620000e-12,6.937297e-07,4.229147e-08,6.136132e-07,6.937297e-07
6.630000e-12,6.905925e-07,4.168906e-08,6.129481e-07,6.905925e-07
6.640000e-12,6.873977e-07,4.107786e-08,6.122603e-07,6.873977e-07
6.650000e-12,6.841454e-07,4.045804e-08,6.115501e-07,6.841454e-07
6.660000e-12,6.808361e-07,3.982980e-08,6.108180e-07,6.808361e-07
6.670000e-12,6.774702e-07,3.919334e-08,6.100642e-07,6.774702e-07
6.680000e-12,6.740480e-07,3.854887e-08,6.092892e-07,6.740480e-07
6.690000e-12,6.705701e-07,3.789660e-08,6.084932e-07,6.705701e-07
6.700000e-12,6.670368e-07,3.723674e-08,6.076766e-07,6.670368e-07
6.710000e-12,6.634488e-07,3.656951e-08,6.068400e-07,6.634488e-07
6.720000e-12,6.598066e-07,3.589514e-08,6.059835e-07,6.598066e-07
6.730000e-12,6.561107e-07,3.521386e-08,6.051076e-07,6.561107e-07
6.740000e-12,6.523618e-07,3.452591e-08,6.042128e-07,6.523618e-07
6.750000e-12,6.485605e-07,3.383151e-08,6.032994e-07,6.485605e-07
6.760000e-12,6.447075e-07,3.313092e-08,6.023679e-07,6.447075e-07
6.770000e-12,6.408035e-07,3.242437e-08,6.014186e-07,6.408035e-07
6.780000e-12,6.368493e-07,3.171212e-08,6.004520e-07,6.368493e-07
6.790000e-12,6.328456e-07,3.099443e-08,5.994686e-07,6.328456e-07
6.800000e-12,6.287931e-07,3.027153e-08,5.984687e-07,6.287931e-07
6.810000e-12,6.246928e-07,2.954370e-08,5.974528e-07,6.246928e-07
6.820000e-12,6.205455e-07,2.881120e-08,5.964214e-07,6.205455e-07
6.830000e-12,6.163521e-07,2.807429e-08,5.953748e-07,6.163521e-07
6.840000e-12,6.121136e-07,2.733323e-08,5.943136e-07,6.121136e-07
6.850000e-12,6.078307e-07,2.658829e-08,5.932382e-07,6.078307e-07
6.860000e-12,6.035046e-07,2.583975e-08,5.921490e-07,6.035046e-07
6.870000e-12,5.991362e-07,2.508788e-08,5.910465e-07,5.991362e-07
6.880000e-12,5.947266e-07,2.433295e-08,5.899312e-07,5.947266e-07
6.890000e-12,5.902768e-07,2.357523e-08,5.888035e-07,5.902768e-07
6.900000e-12,5.857879e-07,2.281500e-08,5.876639e-07,5.857879e-07
6.910000e-12,5.812610e-07,2.205254e-08,5.865128e-07,5.812610e-07
