time,"P(R1|XSINKOUTQ)"
8.730000e-12,8.815607e-01
8.740000e-12,8.818777e-01
8.750000e-12,8.821933e-01
8.760000e-12,8.825077e-01
8.770000e-12,8.828206e-01
8.780000e-12,8.831323e-01
8.790000e-12,8.834426e-01
8.800000e-12,8.837516e-01
8.810000e-12,8.840593e-01
8.820000e-12,8.843656e-01
8.830000e-12,8.846706e-01
8.840000e-12,8.849743e-01
8.850000e-12,8.852767e-01
8.860000e-12,8.855777e-01
8.870000e-12,8.858774e-01
8.880000e-12,8.861757e-01
8.890000e-12,8.864727e-01
8.900000e-12,8.867684e-01
8.910000e-12,8.870628e-01
8.920000e-12,8.873558e-01
8.930000e-12,8.876474e-01
8.940000e-12,8.879377e-01
8.950000e-12,8.882267e-01
8.960000e-12,8.885144e-01
8.970000e-12,8.888006e-01
8.980000e-12,8.890856e-01
8.990000e-12,8.893692e-01
9.000000e-12,8.896514e-01
9.010000e-12,8.899323e-01
9.020000e-12,8.902118e-01
9.030000e-12,8.904899e-01
9.040000e-12,8.907667e-01
9.050000e-12,8.910422e-01
9.060000e-12,8.913162e-01
9.070000e-12,8.915889e-01
9.080000e-12,8.918603e-01
9.090000e-12,8.921302e-01
9.100000e-12,8.923988e-01
9.110000e-12,8.926660e-01
9.120000e-12,8.929318e-01
9.130000e-12,8.931963e-01
9.140000e-12,8.934593e-01
9.150000e-12,8.937210e-01
9.160000e-12,8.939813e-01
9.170000e-12,8.942402e-01
9.180000e-12,8.944977e-01
9.190000e-12,8.947539e-01
9.200000e-12,8.950086e-01
9.210000e-12,8.952619e-01
9.220000e-12,8.955139e-01
9.230000e-12,8.957644e-01
9.240000e-12,8.960136e-01
9.250000e-12,8.962613e-01
9.260000e-12,8.965077e-01
9.270000e-12,8.967527e-01
9.280000e-12,8.969962e-01
9.290000e-12,8.972384e-01
9.300000e-12,8.974791e-01
9.310000e-12,8.977185e-01
9.320000e-12,8.979565e-01
9.330000e-12,8.981930e-01
9.340000e-12,8.984282e-01
9.350000e-12,8.986619e-01
9.360000e-12,8.988943e-01
9.370000e-12,8.991253e-01
9.380000e-12,8.993548e-01
9.390000e-12,8.995830e-01
9.400000e-12,8.998098e-01
9.410000e-12,9.000352e-01
9.420000e-12,9.002592e-01
9.430000e-12,9.004818e-01
9.440000e-12,9.007030e-01
9.450000e-12,9.009228e-01
9.460000e-12,9.011413e-01
9.470000e-12,9.013583e-01
9.480000e-12,9.015740e-01
9.490000e-12,9.017883e-01
9.500000e-12,9.020013e-01
9.510000e-12,9.022129e-01
9.520000e-12,9.024231e-01
9.530000e-12,9.026320e-01
9.540000e-12,9.028395e-01
9.550000e-12,9.030456e-01
9.560000e-12,9.032504e-01
9.570000e-12,9.034539e-01
9.580000e-12,9.036560e-01
9.590000e-12,9.038568e-01
9.600000e-12,9.040563e-01
9.610000e-12,9.042544e-01
9.620000e-12,9.044513e-01
9.630000e-12,9.046468e-01
9.640000e-12,9.048410e-01
9.650000e-12,9.050339e-01
9.660000e-12,9.052255e-01
9.670000e-12,9.054159e-01
9.680000e-12,9.056050e-01
9.690000e-12,9.057928e-01
9.700000e-12,9.059793e-01
9.710000e-12,9.061646e-01
9.720000e-12,9.063486e-01
9.730000e-12,9.065314e-01
9.740000e-12,9.067130e-01
9.750000e-12,9.068933e-01
9.760000e-12,9.070724e-01
9.770000e-12,9.072504e-01
9.780000e-12,9.074271e-01
9.790000e-12,9.076026e-01
9.800000e-12,9.077770e-01
9.810000e-12,9.079501e-01
9.820000e-12,9.081222e-01
9.830000e-12,9.082930e-01
9.840000e-12,9.084627e-01
9.850000e-12,9.086313e-01
9.860000e-12,9.087988e-01
9.870000e-12,9.089651e-01
9.880000e-12,9.091304e-01
9.890000e-12,9.092945e-01
9.900000e-12,9.094576e-01
9.910000e-12,9.096196e-01
9.920000e-12,9.097805e-01
9.930000e-12,9.099404e-01
9.940000e-12,9.100993e-01
9.950000e-12,9.102571e-01
9.960000e-12,9.104139e-01
9.970000e-12,9.105696e-01
9.980000e-12,9.107244e-01
9.990000e-12,9.108782e-01
1.000000e-11,9.110310e-01
1.001000e-11,9.111829e-01
1.002000e-11,9.113338e-01
1.003000e-11,9.114838e-01
1.004000e-11,9.116328e-01
1.005000e-11,9.117809e-01
1.006000e-11,9.119282e-01
1.007000e-11,9.120745e-01
1.008000e-11,9.122199e-01
1.009000e-11,9.123645e-01
1.010000e-11,9.125082e-01
1.011000e-11,9.126510e-01
1.012000e-11,9.127930e-01
1.013000e-11,9.129342e-01
1.014000e-11,9.130746e-01
1.015000e-11,9.132141e-01
1.016000e-11,9.133529e-01
1.017000e-11,9.134909e-01
1.018000e-11,9.136281e-01
1.019000e-11,9.137646e-01
1.020000e-11,9.139003e-01
1.021000e-11,9.140353e-01
1.022000e-11,9.141695e-01
1.023000e-11,9.143030e-01
1.024000e-11,9.144359e-01
1.025000e-11,9.145680e-01
1.026000e-11,9.146995e-01
1.027000e-11,9.148303e-01
1.028000e-11,9.149604e-01
1.029000e-11,9.150899e-01
1.030000e-11,9.152187e-01
1.031000e-11,9.153469e-01
1.032000e-11,9.154745e-01
1.033000e-11,9.156015e-01
1.034000e-11,9.157278e-01
1.035000e-11,9.158536e-01
1.036000e-11,9.159789e-01
1.037000e-11,9.161035e-01
1.038000e-11,9.162276e-01
1.039000e-11,9.163511e-01
1.040000e-11,9.164741e-01
1.041000e-11,9.165966e-01
1.042000e-11,9.167185e-01
1.043000e-11,9.168399e-01
1.044000e-11,9.169608e-01
1.045000e-11,9.170813e-01
1.046000e-11,9.172012e-01
1.047000e-11,9.173206e-01
1.048000e-11,9.174396e-01
1.049000e-11,9.175581e-01
1.050000e-11,9.176762e-01
1.051000e-11,9.177938e-01
1.052000e-11,9.179109e-01
1.053000e-11,9.180277e-01
1.054000e-11,9.181440e-01
1.055000e-11,9.182599e-01
1.056000e-11,9.183753e-01
1.057000e-11,9.184904e-01
1.058000e-11,9.186050e-01
1.059000e-11,9.187193e-01
1.060000e-11,9.188332e-01
1.061000e-11,9.189466e-01
1.062000e-11,9.190597e-01
1.063000e-11,9.191725e-01
1.064000e-11,9.192848e-01
1.065000e-11,9.193968e-01
1.066000e-11,9.195085e-01
1.067000e-11,9.196198e-01
1.068000e-11,9.197307e-01
1.069000e-11,9.198413e-01
1.070000e-11,9.199516e-01
1.071000e-11,9.200615e-01
1.072000e-11,9.201711e-01
1.073000e-11,9.202803e-01
1.074000e-11,9.203893e-01
1.075000e-11,9.204979e-01
1.076000e-11,9.206062e-01
1.077000e-11,9.207142e-01
1.078000e-11,9.208218e-01
1.079000e-11,9.209292e-01
1.080000e-11,9.210362e-01
1.081000e-11,9.211429e-01
1.082000e-11,9.212494e-01
1.083000e-11,9.213555e-01
1.084000e-11,9.214613e-01
1.085000e-11,9.215668e-01
1.086000e-11,9.216721e-01
1.087000e-11,9.217770e-01
1.088000e-11,9.218816e-01
1.089000e-11,9.219860e-01
1.090000e-11,9.220900e-01
1.091000e-11,9.221937e-01
1.092000e-11,9.222972e-01
1.093000e-11,9.224004e-01
1.094000e-11,9.225032e-01
1.095000e-11,9.226058e-01
1.096000e-11,9.227081e-01
1.097000e-11,9.228101e-01
1.098000e-11,9.229117e-01
1.099000e-11,9.230131e-01
1.100000e-11,9.231142e-01
1.101000e-11,9.232150e-01
1.102000e-11,9.233155e-01
1.103000e-11,9.234157e-01
1.104000e-11,9.235157e-01
1.105000e-11,9.236153e-01
1.106000e-11,9.237146e-01
1.107000e-11,9.238136e-01
1.108000e-11,9.239123e-01
1.109000e-11,9.240107e-01
1.110000e-11,9.241088e-01
1.111000e-11,9.242065e-01
1.112000e-11,9.243040e-01
1.113000e-11,9.244011e-01
1.114000e-11,9.244980e-01
1.115000e-11,9.245945e-01
1.116000e-11,9.246907e-01
1.117000e-11,9.247866e-01
1.118000e-11,9.248821e-01
1.119000e-11,9.249773e-01
1.120000e-11,9.250722e-01
1.121000e-11,9.251668e-01
1.122000e-11,9.252610e-01
1.123000e-11,9.253549e-01
1.124000e-11,9.254485e-01
1.125000e-11,9.255417e-01
1.126000e-11,9.256346e-01
1.127000e-11,9.257271e-01
1.128000e-11,9.258193e-01
1.129000e-11,9.259111e-01
1.130000e-11,9.260026e-01
1.131000e-11,9.260937e-01
1.132000e-11,9.261844e-01
1.133000e-11,9.262748e-01
1.134000e-11,9.263649e-01
1.135000e-11,9.264545e-01
1.136000e-11,9.265438e-01
1.137000e-11,9.266327e-01
1.138000e-11,9.267213e-01
1.139000e-11,9.268094e-01
1.140000e-11,9.268972e-01
1.141000e-11,9.269846e-01
1.142000e-11,9.270716e-01
1.143000e-11,9.271583e-01
1.144000e-11,9.272445e-01
1.145000e-11,9.273303e-01
1.146000e-11,9.274158e-01
1.147000e-11,9.275008e-01
1.148000e-11,9.275855e-01
1.149000e-11,9.276697e-01
1.150000e-11,9.277536e-01
1.151000e-11,9.278370e-01
1.152000e-11,9.279200e-01
1.153000e-11,9.280026e-01
1.154000e-11,9.280848e-01
1.155000e-11,9.281666e-01
1.156000e-11,9.282480e-01
1.157000e-11,9.283289e-01
1.158000e-11,9.284094e-01
1.159000e-11,9.284895e-01
1.160000e-11,9.285692e-01
1.161000e-11,9.286484e-01
1.162000e-11,9.287273e-01
1.163000e-11,9.288056e-01
1.164000e-11,9.288836e-01
1.165000e-11,9.289611e-01
1.166000e-11,9.290382e-01
1.167000e-11,9.291149e-01
1.168000e-11,9.291911e-01
1.169000e-11,9.292669e-01
1.170000e-11,9.293422e-01
1.171000e-11,9.294172e-01
1.172000e-11,9.294916e-01
1.173000e-11,9.295657e-01
1.174000e-11,9.296393e-01
1.175000e-11,9.297124e-01
1.176000e-11,9.297851e-01
1.177000e-11,9.298574e-01
1.178000e-11,9.299292e-01
1.179000e-11,9.300006e-01
1.180000e-11,9.300715e-01
1.181000e-11,9.301420e-01
1.182000e-11,9.302121e-01
1.183000e-11,9.302817e-01
1.184000e-11,9.303509e-01
1.185000e-11,9.304196e-01
1.186000e-11,9.304879e-01
1.187000e-11,9.305558e-01
1.188000e-11,9.306232e-01
1.189000e-11,9.306902e-01
1.190000e-11,9.307567e-01
1.191000e-11,9.308228e-01
1.192000e-11,9.308885e-01
1.193000e-11,9.309537e-01
1.194000e-11,9.310185e-01
1.195000e-11,9.310829e-01
1.196000e-11,9.311468e-01
1.197000e-11,9.312103e-01
1.198000e-11,9.312734e-01
1.199000e-11,9.313361e-01
1.200000e-11,9.313983e-01
1.201000e-11,9.314601e-01
1.202000e-11,9.315215e-01
1.203000e-11,9.315824e-01
1.204000e-11,9.316430e-01
1.205000e-11,9.317031e-01
1.206000e-11,9.317628e-01
1.207000e-11,9.318221e-01
1.208000e-11,9.318810e-01
1.209000e-11,9.319395e-01
1.210000e-11,9.319976e-01
1.211000e-11,9.320553e-01
1.212000e-11,9.321126e-01
1.213000e-11,9.321695e-01
1.214000e-11,9.322259e-01
1.215000e-11,9.322820e-01
1.216000e-11,9.323378e-01
1.217000e-11,9.323931e-01
1.218000e-11,9.324480e-01
1.219000e-11,9.325026e-01
1.220000e-11,9.325568e-01
1.221000e-11,9.326106e-01
1.222000e-11,9.326640e-01
1.223000e-11,9.327171e-01
1.224000e-11,9.327698e-01
1.225000e-11,9.328222e-01
1.226000e-11,9.328742e-01
1.227000e-11,9.329258e-01
1.228000e-11,9.329771e-01
1.229000e-11,9.330280e-01
1.230000e-11,9.330786e-01
1.231000e-11,9.331288e-01
1.232000e-11,9.331787e-01
1.233000e-11,9.332283e-01
1.234000e-11,9.332776e-01
1.235000e-11,9.333265e-01
1.236000e-11,9.333751e-01
1.237000e-11,9.334233e-01
1.238000e-11,9.334713e-01
1.239000e-11,9.335189e-01
1.240000e-11,9.335663e-01
1.241000e-11,9.336133e-01
1.242000e-11,9.336600e-01
1.243000e-11,9.337064e-01
1.244000e-11,9.337526e-01
1.245000e-11,9.337984e-01
1.246000e-11,9.338439e-01
1.247000e-11,9.338892e-01
1.248000e-11,9.339342e-01
1.249000e-11,9.339789e-01
1.250000e-11,9.340233e-01
1.251000e-11,9.340675e-01
1.252000e-11,9.341114e-01
1.253000e-11,9.341550e-01
1.254000e-11,9.341984e-01
1.255000e-11,9.342415e-01
1.256000e-11,9.342844e-01
1.257000e-11,9.343270e-01
1.258000e-11,9.343694e-01
1.259000e-11,9.344115e-01
1.260000e-11,9.344534e-01
1.261000e-11,9.344950e-01
1.262000e-11,9.345365e-01
1.263000e-11,9.345777e-01
1.264000e-11,9.346187e-01
1.265000e-11,9.346594e-01
1.266000e-11,9.347000e-01
1.267000e-11,9.347403e-01
1.268000e-11,9.347804e-01
1.269000e-11,9.348203e-01
1.270000e-11,9.348601e-01
1.271000e-11,9.348996e-01
1.272000e-11,9.349389e-01
1.273000e-11,9.349780e-01
1.274000e-11,9.350169e-01
1.275000e-11,9.350557e-01
1.276000e-11,9.350942e-01
1.277000e-11,9.351326e-01
1.278000e-11,9.351708e-01
1.279000e-11,9.352088e-01
1.280000e-11,9.352467e-01
1.281000e-11,9.352844e-01
1.282000e-11,9.353219e-01
1.283000e-11,9.353592e-01
1.284000e-11,9.353964e-01
1.285000e-11,9.354335e-01
1.286000e-11,9.354703e-01
1.287000e-11,9.355071e-01
1.288000e-11,9.355436e-01
1.289000e-11,9.355800e-01
1.290000e-11,9.356163e-01
1.291000e-11,9.356525e-01
1.292000e-11,9.356884e-01
1.293000e-11,9.357243e-01
1.294000e-11,9.357600e-01
1.295000e-11,9.357956e-01
1.296000e-11,9.358310e-01
1.297000e-11,9.358664e-01
1.298000e-11,9.359016e-01
1.299000e-11,9.359366e-01
1.300000e-11,9.359716e-01
1.301000e-11,9.360064e-01
1.302000e-11,9.360411e-01
1.303000e-11,9.360756e-01
1.304000e-11,9.361101e-01
1.305000e-11,9.361445e-01
1.306000e-11,9.361787e-01
1.307000e-11,9.362128e-01
1.308000e-11,9.362468e-01
1.309000e-11,9.362807e-01
1.310000e-11,9.363145e-01
1.311000e-11,9.363482e-01
1.312000e-11,9.363818e-01
1.313000e-11,9.364153e-01
1.314000e-11,9.364486e-01
1.315000e-11,9.364819e-01
1.316000e-11,9.365151e-01
1.317000e-11,9.365482e-01
1.318000e-11,9.365811e-01
1.319000e-11,9.366140e-01
1.320000e-11,9.366468e-01
1.321000e-11,9.366795e-01
1.322000e-11,9.367121e-01
1.323000e-11,9.367446e-01
1.324000e-11,9.367770e-01
1.325000e-11,9.368093e-01
1.326000e-11,9.368415e-01
1.327000e-11,9.368737e-01
1.328000e-11,9.369057e-01
1.329000e-11,9.369377e-01
1.330000e-11,9.369695e-01
1.331000e-11,9.370013e-01
1.332000e-11,9.370330e-01
1.333000e-11,9.370646e-01
1.334000e-11,9.370961e-01
1.335000e-11,9.371275e-01
1.336000e-11,9.371589e-01
1.337000e-11,9.371901e-01
1.338000e-11,9.372213e-01
1.339000e-11,9.372524e-01
1.340000e-11,9.372834e-01
1.341000e-11,9.373143e-01
1.342000e-11,9.373451e-01
1.343000e-11,9.373758e-01
1.344000e-11,9.374065e-01
1.345000e-11,9.374370e-01
1.346000e-11,9.374675e-01
1.347000e-11,9.374979e-01
1.348000e-11,9.375282e-01
1.349000e-11,9.375584e-01
1.350000e-11,9.375886e-01
1.351000e-11,9.376186e-01
1.352000e-11,9.376486e-01
1.353000e-11,9.376784e-01
1.354000e-11,9.377082e-01
1.355000e-11,9.377379e-01
1.356000e-11,9.377675e-01
1.357000e-11,9.377970e-01
1.358000e-11,9.378264e-01
1.359000e-11,9.378557e-01
1.360000e-11,9.378850e-01
1.361000e-11,9.379141e-01
1.362000e-11,9.379432e-01
1.363000e-11,9.379722e-01
1.364000e-11,9.380010e-01
1.365000e-11,9.380298e-01
1.366000e-11,9.380585e-01
1.367000e-11,9.380871e-01
1.368000e-11,9.381156e-01
1.369000e-11,9.381440e-01
1.370000e-11,9.381723e-01
1.371000e-11,9.382005e-01
1.372000e-11,9.382286e-01
1.373000e-11,9.382567e-01
1.374000e-11,9.382846e-01
1.375000e-11,9.383124e-01
1.376000e-11,9.383401e-01
1.377000e-11,9.383678e-01
1.378000e-11,9.383953e-01
1.379000e-11,9.384227e-01
1.380000e-11,9.384500e-01
1.381000e-11,9.384772e-01
1.382000e-11,9.385044e-01
1.383000e-11,9.385314e-01
1.384000e-11,9.385583e-01
1.385000e-11,9.385851e-01
1.386000e-11,9.386118e-01
1.387000e-11,9.386384e-01
1.388000e-11,9.386648e-01
1.389000e-11,9.386912e-01
1.390000e-11,9.387175e-01
1.391000e-11,9.387437e-01
1.392000e-11,9.387697e-01
1.393000e-11,9.387956e-01
1.394000e-11,9.388215e-01
1.395000e-11,9.388472e-01
1.396000e-11,9.388728e-01
1.397000e-11,9.388983e-01
1.398000e-11,9.389237e-01
1.399000e-11,9.389490e-01
1.400000e-11,9.389741e-01
1.401000e-11,9.389992e-01
1.402000e-11,9.390241e-01
1.403000e-11,9.390489e-01
1.404000e-11,9.390736e-01
1.405000e-11,9.390982e-01
1.406000e-11,9.391227e-01
1.407000e-11,9.391470e-01
1.408000e-11,9.391712e-01
1.409000e-11,9.391954e-01
1.410000e-11,9.392194e-01
1.411000e-11,9.392432e-01
1.412000e-11,9.392670e-01
1.413000e-11,9.392906e-01
1.414000e-11,9.393141e-01
1.415000e-11,9.393376e-01
1.416000e-11,9.393608e-01
1.417000e-11,9.393840e-01
1.418000e-11,9.394070e-01
1.419000e-11,9.394299e-01
1.420000e-11,9.394527e-01
1.421000e-11,9.394754e-01
1.422000e-11,9.394980e-01
1.423000e-11,9.395204e-01
1.424000e-11,9.395427e-01
1.425000e-11,9.395649e-01
1.426000e-11,9.395870e-01
1.427000e-11,9.396089e-01
1.428000e-11,9.396307e-01
1.429000e-11,9.396524e-01
1.430000e-11,9.396740e-01
1.431000e-11,9.396955e-01
1.432000e-11,9.397168e-01
1.433000e-11,9.397380e-01
1.434000e-11,9.397591e-01
1.435000e-11,9.397801e-01
1.436000e-11,9.398009e-01
1.437000e-11,9.398217e-01
1.438000e-11,9.398423e-01
1.439000e-11,9.398627e-01
1.440000e-11,9.398831e-01
1.441000e-11,9.399033e-01
1.442000e-11,9.399235e-01
1.443000e-11,9.399435e-01
1.444000e-11,9.399633e-01
1.445000e-11,9.399831e-01
1.446000e-11,9.400027e-01
1.447000e-11,9.400222e-01
1.448000e-11,9.400416e-01
1.449000e-11,9.400609e-01
1.450000e-11,9.400801e-01
1.451000e-11,9.400991e-01
1.452000e-11,9.401181e-01
1.453000e-11,9.401369e-01
1.454000e-11,9.401556e-01
1.455000e-11,9.401741e-01
1.456000e-11,9.401926e-01
1.457000e-11,9.402109e-01
1.458000e-11,9.402292e-01
1.459000e-11,9.402473e-01
1.460000e-11,9.402653e-01
1.461000e-11,9.402832e-01
1.462000e-11,9.403010e-01
1.463000e-11,9.403186e-01
1.464000e-11,9.403362e-01
1.465000e-11,9.403536e-01
1.466000e-11,9.403710e-01
1.467000e-11,9.403882e-01
1.468000e-11,9.404053e-01
1.469000e-11,9.404223e-01
1.470000e-11,9.404392e-01
1.471000e-11,9.404561e-01
1.472000e-11,9.404727e-01
1.473000e-11,9.404893e-01
1.474000e-11,9.405058e-01
1.475000e-11,9.405222e-01
1.476000e-11,9.405385e-01
1.477000e-11,9.405547e-01
1.478000e-11,9.405708e-01
1.479000e-11,9.405867e-01
1.480000e-11,9.406026e-01
1.481000e-11,9.406184e-01
1.482000e-11,9.406341e-01
1.483000e-11,9.406497e-01
1.484000e-11,9.406652e-01
1.485000e-11,9.406806e-01
1.486000e-11,9.406959e-01
1.487000e-11,9.407111e-01
1.488000e-11,9.407262e-01
1.489000e-11,9.407413e-01
1.490000e-11,9.407562e-01
1.491000e-11,9.407711e-01
1.492000e-11,9.407858e-01
1.493000e-11,9.408005e-01
1.494000e-11,9.408151e-01
1.495000e-11,9.408296e-01
1.496000e-11,9.408440e-01
1.497000e-11,9.408584e-01
1.498000e-11,9.408726e-01
1.499000e-11,9.408868e-01
1.500000e-11,9.409009e-01
1.501000e-11,9.409149e-01
1.502000e-11,9.409289e-01
1.503000e-11,9.409428e-01
1.504000e-11,9.409565e-01
1.505000e-11,9.409703e-01
1.506000e-11,9.409839e-01
1.507000e-11,9.409975e-01
1.508000e-11,9.410110e-01
1.509000e-11,9.410244e-01
1.510000e-11,9.410377e-01
1.511000e-11,9.410510e-01
1.512000e-11,9.410642e-01
1.513000e-11,9.410774e-01
1.514000e-11,9.410905e-01
1.515000e-11,9.411035e-01
1.516000e-11,9.411164e-01
1.517000e-11,9.411293e-01
1.518000e-11,9.411421e-01
1.519000e-11,9.411549e-01
1.520000e-11,9.411676e-01
1.521000e-11,9.411802e-01
1.522000e-11,9.411928e-01
1.523000e-11,9.412053e-01
1.524000e-11,9.412178e-01
1.525000e-11,9.412302e-01
1.526000e-11,9.412426e-01
1.527000e-11,9.412549e-01
1.528000e-11,9.412671e-01
1.529000e-11,9.412793e-01
1.530000e-11,9.412914e-01
1.531000e-11,9.413035e-01
1.532000e-11,9.413156e-01
1.533000e-11,9.413276e-01
1.534000e-11,9.413395e-01
1.535000e-11,9.413514e-01
1.536000e-11,9.413632e-01
1.537000e-11,9.413750e-01
1.538000e-11,9.413868e-01
1.539000e-11,9.413985e-01
1.540000e-11,9.414102e-01
1.541000e-11,9.414218e-01
1.542000e-11,9.414334e-01
1.543000e-11,9.414449e-01
1.544000e-11,9.414564e-01
1.545000e-11,9.414678e-01
1.546000e-11,9.414792e-01
1.547000e-11,9.414906e-01
1.548000e-11,9.415019e-01
1.549000e-11,9.415132e-01
1.550000e-11,9.415245e-01
1.551000e-11,9.415357e-01
1.552000e-11,9.415469e-01
1.553000e-11,9.415580e-01
1.554000e-11,9.415692e-01
1.555000e-11,9.415802e-01
1.556000e-11,9.415913e-01
1.557000e-11,9.416023e-01
1.558000e-11,9.416133e-01
1.559000e-11,9.416242e-01
1.560000e-11,9.416351e-01
1.561000e-11,9.416460e-01
1.562000e-11,9.416568e-01
1.563000e-11,9.416676e-01
1.564000e-11,9.416784e-01
1.565000e-11,9.416892e-01
1.566000e-11,9.416999e-01
1.567000e-11,9.417106e-01
1.568000e-11,9.417213e-01
1.569000e-11,9.417319e-01
1.570000e-11,9.417425e-01
1.571000e-11,9.417531e-01
1.572000e-11,9.417636e-01
1.573000e-11,9.417741e-01
1.574000e-11,9.417846e-01
1.575000e-11,9.417951e-01
1.576000e-11,9.418055e-01
1.577000e-11,9.418160e-01
1.578000e-11,9.418263e-01
1.579000e-11,9.418367e-01
1.580000e-11,9.418470e-01
1.581000e-11,9.418573e-01
1.582000e-11,9.418676e-01
1.583000e-11,9.418779e-01
1.584000e-11,9.418881e-01
1.585000e-11,9.418983e-01
1.586000e-11,9.419085e-01
1.587000e-11,9.419186e-01
1.588000e-11,9.419287e-01
1.589000e-11,9.419388e-01
1.590000e-11,9.419489e-01
1.591000e-11,9.419590e-01
1.592000e-11,9.419690e-01
1.593000e-11,9.419790e-01
1.594000e-11,9.419890e-01
1.595000e-11,9.419989e-01
1.596000e-11,9.420088e-01
1.597000e-11,9.420187e-01
1.598000e-11,9.420286e-01
1.599000e-11,9.420384e-01
1.600000e-11,9.420483e-01
1.601000e-11,9.420580e-01
1.602000e-11,9.420678e-01
1.603000e-11,9.420776e-01
1.604000e-11,9.420873e-01
1.605000e-11,9.420970e-01
1.606000e-11,9.421066e-01
1.607000e-11,9.421163e-01
1.608000e-11,9.421259e-01
1.609000e-11,9.421355e-01
1.610000e-11,9.421450e-01
1.611000e-11,9.421546e-01
1.612000e-11,9.421641e-01
1.613000e-11,9.421736e-01
1.614000e-11,9.421830e-01
1.615000e-11,9.421924e-01
1.616000e-11,9.422018e-01
1.617000e-11,9.422112e-01
1.618000e-11,9.422206e-01
1.619000e-11,9.422299e-01
1.620000e-11,9.422392e-01
1.621000e-11,9.422484e-01
1.622000e-11,9.422577e-01
1.623000e-11,9.422669e-01
1.624000e-11,9.422761e-01
1.625000e-11,9.422852e-01
1.626000e-11,9.422943e-01
1.627000e-11,9.423034e-01
1.628000e-11,9.423125e-01
1.629000e-11,9.423215e-01
1.630000e-11,9.423305e-01
1.631000e-11,9.423395e-01
1.632000e-11,9.423484e-01
1.633000e-11,9.423573e-01
1.634000e-11,9.423662e-01
1.635000e-11,9.423751e-01
1.636000e-11,9.423839e-01
1.637000e-11,9.423927e-01
1.638000e-11,9.424014e-01
1.639000e-11,9.424102e-01
1.640000e-11,9.424189e-01
1.641000e-11,9.424275e-01
1.642000e-11,9.424362e-01
1.643000e-11,9.424448e-01
1.644000e-11,9.424533e-01
1.645000e-11,9.424619e-01
1.646000e-11,9.424704e-01
1.647000e-11,9.424788e-01
1.648000e-11,9.424873e-01
1.649000e-11,9.424957e-01
1.650000e-11,9.425041e-01
1.651000e-11,9.425124e-01
1.652000e-11,9.425207e-01
1.653000e-11,9.425290e-01
1.654000e-11,9.425372e-01
1.655000e-11,9.425454e-01
1.656000e-11,9.425536e-01
1.657000e-11,9.425617e-01
1.658000e-11,9.425699e-01
1.659000e-11,9.425779e-01
1.660000e-11,9.425860e-01
1.661000e-11,9.425940e-01
1.662000e-11,9.426019e-01
1.663000e-11,9.426099e-01
1.664000e-11,9.426178e-01
1.665000e-11,9.426256e-01
1.666000e-11,9.426335e-01
1.667000e-11,9.426413e-01
1.668000e-11,9.426490e-01
1.669000e-11,9.426568e-01
1.670000e-11,9.426645e-01
1.671000e-11,9.426721e-01
1.672000e-11,9.426797e-01
1.673000e-11,9.426873e-01
1.674000e-11,9.426949e-01
1.675000e-11,9.427024e-01
1.676000e-11,9.427099e-01
1.677000e-11,9.427173e-01
1.678000e-11,9.427248e-01
1.679000e-11,9.427321e-01
1.680000e-11,9.427395e-01
1.681000e-11,9.427468e-01
1.682000e-11,9.427541e-01
1.683000e-11,9.427613e-01
1.684000e-11,9.427685e-01
1.685000e-11,9.427757e-01
1.686000e-11,9.427828e-01
1.687000e-11,9.427900e-01
1.688000e-11,9.427970e-01
1.689000e-11,9.428041e-01
1.690000e-11,9.428111e-01
1.691000e-11,9.428180e-01
1.692000e-11,9.428250e-01
1.693000e-11,9.428319e-01
1.694000e-11,9.428388e-01
1.695000e-11,9.428456e-01
1.696000e-11,9.428524e-01
1.697000e-11,9.428592e-01
1.698000e-11,9.428659e-01
1.699000e-11,9.428726e-01
1.700000e-11,9.428793e-01
1.701000e-11,9.428859e-01
1.702000e-11,9.428926e-01
1.703000e-11,9.428991e-01
1.704000e-11,9.429057e-01
1.705000e-11,9.429122e-01
1.706000e-11,9.429187e-01
1.707000e-11,9.429251e-01
1.708000e-11,9.429316e-01
1.709000e-11,9.429380e-01
1.710000e-11,9.429443e-01
1.711000e-11,9.429507e-01
1.712000e-11,9.429570e-01
1.713000e-11,9.429632e-01
1.714000e-11,9.429695e-01
1.715000e-11,9.429757e-01
1.716000e-11,9.429819e-01
1.717000e-11,9.429880e-01
1.718000e-11,9.429941e-01
1.719000e-11,9.430002e-01
1.720000e-11,9.430063e-01
1.721000e-11,9.430124e-01
1.722000e-11,9.430184e-01
1.723000e-11,9.430244e-01
1.724000e-11,9.430303e-01
1.725000e-11,9.430362e-01
1.726000e-11,9.430422e-01
1.727000e-11,9.430480e-01
1.728000e-11,9.430539e-01
1.729000e-11,9.430597e-01
