time,"P(A)","P(B)","P(Q)"
1.136550e-10,7.384101e+00,2.959358e+00,3.877508e+00
1.136700e-10,7.385575e+00,2.980159e+00,3.898347e+00
1.136850e-10,7.386288e+00,3.001077e+00,3.919128e+00
1.137000e-10,7.386221e+00,3.022068e+00,3.939832e+00
1.137150e-10,7.385361e+00,3.043092e+00,3.960439e+00
1.137300e-10,7.383694e+00,3.064106e+00,3.980931e+00
1.137450e-10,7.381210e+00,3.085069e+00,4.001292e+00
1.137600e-10,7.377900e+00,3.105939e+00,4.021504e+00
1.137750e-10,7.373756e+00,3.126676e+00,4.041553e+00
1.137900e-10,7.368774e+00,3.147240e+00,4.061425e+00
1.138050e-10,7.362951e+00,3.167593e+00,4.081107e+00
1.138200e-10,7.356286e+00,3.187696e+00,4.100586e+00
1.138350e-10,7.348782e+00,3.207513e+00,4.119853e+00
1.138500e-10,7.340444e+00,3.227008e+00,4.138898e+00
1.138650e-10,7.331278e+00,3.246147e+00,4.157712e+00
1.138800e-10,7.321295e+00,3.264898e+00,4.176289e+00
1.138950e-10,7.310506e+00,3.283228e+00,4.194624e+00
1.139100e-10,7.298928e+00,3.301109e+00,4.212712e+00
1.139250e-10,7.286577e+00,3.318511e+00,4.230551e+00
1.139400e-10,7.273474e+00,3.335410e+00,4.248137e+00
1.139550e-10,7.259642e+00,3.351780e+00,4.265472e+00
1.139700e-10,7.245108e+00,3.367598e+00,4.282554e+00
1.139850e-10,7.229898e+00,3.382845e+00,4.299386e+00
1.140000e-10,7.214044e+00,3.397500e+00,4.315970e+00
1.140150e-10,7.197580e+00,3.411547e+00,4.332310e+00
1.140300e-10,7.180541e+00,3.424971e+00,4.348410e+00
1.140450e-10,7.162965e+00,3.437759e+00,4.364276e+00
1.140600e-10,7.144891e+00,3.449901e+00,4.379913e+00
1.140750e-10,7.126363e+00,3.461386e+00,4.395329e+00
1.140900e-10,7.107425e+00,3.472208e+00,4.410530e+00
1.141050e-10,7.088122e+00,3.482362e+00,4.425526e+00
1.141200e-10,7.068502e+00,3.491845e+00,4.440324e+00
1.141350e-10,7.048614e+00,3.500654e+00,4.454934e+00
1.141500e-10,7.028509e+00,3.508791e+00,4.469364e+00
1.141650e-10,7.008238e+00,3.516257e+00,4.483624e+00
1.141800e-10,6.987855e+00,3.523056e+00,4.497725e+00
1.141950e-10,6.967411e+00,3.529192e+00,4.511676e+00
1.142100e-10,6.946963e+00,3.534674e+00,4.525487e+00
1.142250e-10,6.926563e+00,3.539509e+00,4.539169e+00
1.142400e-10,6.906268e+00,3.543706e+00,4.552732e+00
1.142550e-10,6.886131e+00,3.547276e+00,4.566187e+00
1.142700e-10,6.866209e+00,3.550230e+00,4.579543e+00
1.142850e-10,6.846555e+00,3.552582e+00,4.592811e+00
1.143000e-10,6.827223e+00,3.554344e+00,4.606001e+00
1.143150e-10,6.808268e+00,3.555532e+00,4.619123e+00
1.143300e-10,6.789741e+00,3.556159e+00,4.632187e+00
1.143450e-10,6.771694e+00,3.556242e+00,4.645204e+00
1.143600e-10,6.754177e+00,3.555796e+00,4.658182e+00
1.143750e-10,6.737240e+00,3.554838e+00,4.671131e+00
1.143900e-10,6.720930e+00,3.553385e+00,4.684062e+00
1.144050e-10,6.705294e+00,3.551451e+00,4.696983e+00
1.144200e-10,6.690374e+00,3.549055e+00,4.709904e+00
1.144350e-10,6.676214e+00,3.546212e+00,4.722834e+00
1.144500e-10,6.662853e+00,3.542939e+00,4.735782e+00
1.144650e-10,6.650330e+00,3.539251e+00,4.748759e+00
1.144800e-10,6.638680e+00,3.535163e+00,4.761772e+00
1.144950e-10,6.627937e+00,3.530690e+00,4.774833e+00
1.145100e-10,6.618132e+00,3.525847e+00,4.787949e+00
1.145250e-10,6.609293e+00,3.520645e+00,4.801130e+00
1.145400e-10,6.601445e+00,3.515099e+00,4.814387e+00
1.145550e-10,6.594613e+00,3.509218e+00,4.827728e+00
1.145700e-10,6.588816e+00,3.503014e+00,4.841164e+00
1.145850e-10,6.584072e+00,3.496497e+00,4.854704e+00
1.146000e-10,6.580397e+00,3.489674e+00,4.868360e+00
1.146150e-10,6.577802e+00,3.482554e+00,4.882140e+00
1.146300e-10,6.576297e+00,3.475141e+00,4.896056e+00
1.146450e-10,6.575888e+00,3.467441e+00,4.910119e+00
1.146600e-10,6.576580e+00,3.459458e+00,4.924339e+00
1.146750e-10,6.578372e+00,3.451194e+00,4.938727e+00
1.146900e-10,6.581265e+00,3.442650e+00,4.953295e+00
1.147050e-10,6.585252e+00,3.433826e+00,4.968055e+00
1.147200e-10,6.590328e+00,3.424720e+00,4.983016e+00
1.147350e-10,6.596482e+00,3.415331e+00,4.998192e+00
1.147500e-10,6.603702e+00,3.405654e+00,5.013593e+00
1.147650e-10,6.611974e+00,3.395684e+00,5.029232e+00
1.147800e-10,6.621280e+00,3.385415e+00,5.045119e+00
1.147950e-10,6.631601e+00,3.374841e+00,5.061266e+00
1.148100e-10,6.642915e+00,3.363953e+00,5.077685e+00
1.148250e-10,6.655199e+00,3.352742e+00,5.094387e+00
1.148400e-10,6.668426e+00,3.341198e+00,5.111383e+00
1.148550e-10,6.682568e+00,3.329312e+00,5.128682e+00
1.148700e-10,6.697595e+00,3.317071e+00,5.146296e+00
1.148850e-10,6.713477e+00,3.304463e+00,5.164234e+00
1.149000e-10,6.730180e+00,3.291478e+00,5.182504e+00
1.149150e-10,6.747668e+00,3.278101e+00,5.201117e+00
1.149300e-10,6.765907e+00,3.264320e+00,5.220078e+00
1.149450e-10,6.784858e+00,3.250121e+00,5.239396e+00
1.149600e-10,6.804484e+00,3.235492e+00,5.259076e+00
1.149750e-10,6.824745e+00,3.220420e+00,5.279124e+00
1.149900e-10,6.845601e+00,3.204890e+00,5.299545e+00
1.150050e-10,6.867010e+00,3.188891e+00,5.320340e+00
1.150200e-10,6.888932e+00,3.172411e+00,5.341513e+00
1.150350e-10,6.911324e+00,3.155437e+00,5.363064e+00
1.150500e-10,6.934145e+00,3.137957e+00,5.384993e+00
1.150650e-10,6.957351e+00,3.119962e+00,5.407298e+00
1.150800e-10,6.980901e+00,3.101441e+00,5.429976e+00
1.150950e-10,7.004752e+00,3.082386e+00,5.453022e+00
1.151100e-10,7.028863e+00,3.062788e+00,5.476431e+00
1.151250e-10,7.053192e+00,3.042641e+00,5.500195e+00
1.151400e-10,7.077697e+00,3.021940e+00,5.524305e+00
1.151550e-10,7.102340e+00,3.000680e+00,5.548752e+00
1.151700e-10,7.127080e+00,2.978859e+00,5.573521e+00
1.151850e-10,7.151879e+00,2.956476e+00,5.598602e+00
1.152000e-10,7.176698e+00,2.933531e+00,5.623977e+00
1.152150e-10,7.201502e+00,2.910028e+00,5.649632e+00
1.152300e-10,7.226255e+00,2.885970e+00,5.675547e+00
1.152450e-10,7.250923e+00,2.861365e+00,5.701704e+00
1.152600e-10,7.275473e+00,2.836219e+00,5.728083e+00
1.152750e-10,7.299875e+00,2.810544e+00,5.754660e+00
1.152900e-10,7.324097e+00,2.784354e+00,5.781414e+00
1.153050e-10,7.348113e+00,2.757662e+00,5.808320e+00
1.153200e-10,7.371895e+00,2.730487e+00,5.835354e+00
1.153350e-10,7.395417e+00,2.702850e+00,5.862488e+00
1.153500e-10,7.418658e+00,2.674772e+00,5.889697e+00
1.153650e-10,7.441594e+00,2.646279e+00,5.916952e+00
1.153800e-10,7.464206e+00,2.617400e+00,5.944227e+00
1.153950e-10,7.486476e+00,2.588164e+00,5.971493e+00
1.154100e-10,7.508386e+00,2.558606e+00,5.998721e+00
1.154250e-10,7.529922e+00,2.528762e+00,6.025883e+00
1.154400e-10,7.551069e+00,2.498671e+00,6.052951e+00
1.154550e-10,7.571817e+00,2.468375e+00,6.079896e+00
1.154700e-10,7.592154e+00,2.437917e+00,6.106690e+00
1.154850e-10,7.612072e+00,2.407345e+00,6.133306e+00
1.155000e-10,7.631563e+00,2.376709e+00,6.159717e+00
1.155150e-10,7.650622e+00,2.346061e+00,6.185896e+00
1.155300e-10,7.669244e+00,2.315454e+00,6.211820e+00
1.155450e-10,7.687425e+00,2.284946e+00,6.237462e+00
1.155600e-10,7.705163e+00,2.254596e+00,6.262801e+00
1.155750e-10,7.722457e+00,2.224463e+00,6.287814e+00
1.155900e-10,7.739307e+00,2.194609e+00,6.312480e+00
1.156050e-10,7.755714e+00,2.165098e+00,6.336779e+00
1.156200e-10,7.771680e+00,2.135995e+00,6.360693e+00
1.156350e-10,7.787207e+00,2.107364e+00,6.384205e+00
1.156500e-10,7.802298e+00,2.079273e+00,6.407299e+00
1.156650e-10,7.816958e+00,2.051785e+00,6.429962e+00
1.156800e-10,7.831190e+00,2.024969e+00,6.452180e+00
1.156950e-10,7.845000e+00,1.998889e+00,6.473942e+00
1.157100e-10,7.858393e+00,1.973610e+00,6.495237e+00
1.157250e-10,7.871374e+00,1.949197e+00,6.516058e+00
1.157400e-10,7.883948e+00,1.925711e+00,6.536395e+00
1.157550e-10,7.896123e+00,1.903213e+00,6.556244e+00
1.157700e-10,7.907904e+00,1.881761e+00,6.575598e+00
1.157850e-10,7.919298e+00,1.861412e+00,6.594454e+00
1.158000e-10,7.930309e+00,1.842220e+00,6.612808e+00
1.158150e-10,7.940946e+00,1.824234e+00,6.630659e+00
1.158300e-10,7.951213e+00,1.807503e+00,6.648006e+00
1.158450e-10,7.961116e+00,1.792071e+00,6.664847e+00
1.158600e-10,7.970662e+00,1.777977e+00,6.681184e+00
1.158750e-10,7.979857e+00,1.765259e+00,6.697017e+00
1.158900e-10,7.988706e+00,1.753949e+00,6.712348e+00
1.159050e-10,7.997215e+00,1.744078e+00,6.727179e+00
1.159200e-10,8.005389e+00,1.735668e+00,6.741514e+00
1.159350e-10,8.013234e+00,1.728742e+00,6.755354e+00
1.159500e-10,8.020755e+00,1.723316e+00,6.768703e+00
1.159650e-10,8.027959e+00,1.719403e+00,6.781566e+00
1.159800e-10,8.034849e+00,1.717011e+00,6.793946e+00
1.159950e-10,8.041432e+00,1.716145e+00,6.805847e+00
1.160100e-10,8.047713e+00,1.716806e+00,6.817275e+00
1.160250e-10,8.053697e+00,1.718990e+00,6.828233e+00
1.160400e-10,8.059391e+00,1.722692e+00,6.838726e+00
1.160550e-10,8.064799e+00,1.727899e+00,6.848759e+00
1.160700e-10,8.069928e+00,1.734600e+00,6.858339e+00
1.160850e-10,8.074784e+00,1.742776e+00,6.867469e+00
1.161000e-10,8.079372e+00,1.752409e+00,6.876156e+00
1.161150e-10,8.083699e+00,1.763473e+00,6.884405e+00
1.161300e-10,8.087772e+00,1.775945e+00,6.892222e+00
1.161450e-10,8.091597e+00,1.789795e+00,6.899613e+00
1.161600e-10,8.095181e+00,1.804992e+00,6.906586e+00
1.161750e-10,8.098531e+00,1.821503e+00,6.913146e+00
1.161900e-10,8.101655e+00,1.839292e+00,6.919301e+00
1.162050e-10,8.104558e+00,1.858322e+00,6.925058e+00
1.162200e-10,8.107249e+00,1.878553e+00,6.930426e+00
1.162350e-10,8.109734e+00,1.899943e+00,6.935412e+00
1.162500e-10,8.112021e+00,1.922450e+00,6.940027e+00
1.162650e-10,8.114116e+00,1.946029e+00,6.944278e+00
1.162800e-10,8.116027e+00,1.970632e+00,6.948177e+00
1.162950e-10,8.117760e+00,1.996213e+00,6.951734e+00
1.163100e-10,8.119321e+00,2.022723e+00,6.954960e+00
1.163250e-10,8.120716e+00,2.050110e+00,6.957866e+00
1.163400e-10,8.121951e+00,2.078322e+00,6.960466e+00
1.163550e-10,8.123030e+00,2.107308e+00,6.962772e+00
1.163700e-10,8.123958e+00,2.137013e+00,6.964799e+00
1.163850e-10,8.124738e+00,2.167381e+00,6.966560e+00
1.164000e-10,8.125374e+00,2.198356e+00,6.968071e+00
1.164150e-10,8.125867e+00,2.229881e+00,6.969347e+00
1.164300e-10,8.126219e+00,2.261897e+00,6.970405e+00
1.164450e-10,8.126431e+00,2.294345e+00,6.971261e+00
1.164600e-10,8.126503e+00,2.327165e+00,6.971932e+00
1.164750e-10,8.126432e+00,2.360296e+00,6.972436e+00
1.164900e-10,8.126218e+00,2.393676e+00,6.972791e+00
1.165050e-10,8.125856e+00,2.427243e+00,6.973016e+00
1.165200e-10,8.125343e+00,2.460934e+00,6.973129e+00
1.165350e-10,8.124675e+00,2.494685e+00,6.973149e+00
1.165500e-10,8.123846e+00,2.528434e+00,6.973096e+00
1.165650e-10,8.122849e+00,2.562116e+00,6.972987e+00
1.165800e-10,8.121677e+00,2.595668e+00,6.972843e+00
1.165950e-10,8.120323e+00,2.629026e+00,6.972682e+00
1.166100e-10,8.118779e+00,2.662126e+00,6.972524e+00
1.166250e-10,8.117034e+00,2.694905e+00,6.972386e+00
1.166400e-10,8.115082e+00,2.727301e+00,6.972286e+00
1.166550e-10,8.112911e+00,2.759253e+00,6.972244e+00
1.166700e-10,8.110512e+00,2.790699e+00,6.972276e+00
1.166850e-10,8.107876e+00,2.821580e+00,6.972399e+00
1.167000e-10,8.104993e+00,2.851839e+00,6.972630e+00
1.167150e-10,8.101854e+00,2.881419e+00,6.972983e+00
1.167300e-10,8.098449e+00,2.910265e+00,6.973474e+00
1.167450e-10,8.094770e+00,2.938324e+00,6.974117e+00
1.167600e-10,8.090810e+00,2.965547e+00,6.974925e+00
1.167750e-10,8.086561e+00,2.991885e+00,6.975910e+00
1.167900e-10,8.082017e+00,3.017293e+00,6.977085e+00
1.168050e-10,8.077172e+00,3.041727e+00,6.978458e+00
1.168200e-10,8.072022e+00,3.065149e+00,6.980040e+00
1.168350e-10,8.066565e+00,3.087521e+00,6.981840e+00
1.168500e-10,8.060798e+00,3.108810e+00,6.983865e+00
1.168650e-10,8.054722e+00,3.128985e+00,6.986122e+00
1.168800e-10,8.048338e+00,3.148020e+00,6.988615e+00
1.168950e-10,8.041649e+00,3.165891e+00,6.991351e+00
1.169100e-10,8.034660e+00,3.182579e+00,6.994332e+00
1.169250e-10,8.027377e+00,3.198067e+00,6.997561e+00
1.169400e-10,8.019808e+00,3.212343e+00,7.001040e+00
1.169550e-10,8.011964e+00,3.225398e+00,7.004770e+00
1.169700e-10,8.003856e+00,3.237227e+00,7.008750e+00
1.169850e-10,7.995498e+00,3.247830e+00,7.012982e+00
1.170000e-10,7.986905e+00,3.257208e+00,7.017462e+00
1.170150e-10,7.978096e+00,3.265369e+00,7.022189e+00
1.170300e-10,7.969089e+00,3.272320e+00,7.027160e+00
1.170450e-10,7.959905e+00,3.278077e+00,7.032372e+00
1.170600e-10,7.950566e+00,3.282656e+00,7.037820e+00
1.170750e-10,7.941097e+00,3.286077e+00,7.043502e+00
1.170900e-10,7.931524e+00,3.288364e+00,7.049412e+00
1.171050e-10,7.921872e+00,3.289542e+00,7.055544e+00
1.171200e-10,7.912170e+00,3.289643e+00,7.061895e+00
1.171350e-10,7.902448e+00,3.288699e+00,7.068459e+00
1.171500e-10,7.892736e+00,3.286744e+00,7.075230e+00
1.171650e-10,7.883064e+00,3.283817e+00,7.082202e+00
1.171800e-10,7.873465e+00,3.279958e+00,7.089370e+00
1.171950e-10,7.863971e+00,3.275210e+00,7.096729e+00
1.172100e-10,7.854615e+00,3.269616e+00,7.104272e+00
1.172250e-10,7.845429e+00,3.263225e+00,7.111995e+00
1.172400e-10,7.836447e+00,3.256084e+00,7.119892e+00
1.172550e-10,7.827701e+00,3.248243e+00,7.127959e+00
1.172700e-10,7.819225e+00,3.239752e+00,7.136190e+00
1.172850e-10,7.811051e+00,3.230665e+00,7.144581e+00
1.173000e-10,7.803210e+00,3.221034e+00,7.153128e+00
1.173150e-10,7.795734e+00,3.210915e+00,7.161826e+00
1.173300e-10,7.788654e+00,3.200361e+00,7.170672e+00
1.173450e-10,7.781999e+00,3.189428e+00,7.179662e+00
1.173600e-10,7.775797e+00,3.178172e+00,7.188794e+00
1.173750e-10,7.770076e+00,3.166649e+00,7.198064e+00
1.173900e-10,7.764863e+00,3.154915e+00,7.207469e+00
1.174050e-10,7.760182e+00,3.143026e+00,7.217007e+00
1.174200e-10,7.756057e+00,3.131038e+00,7.226675e+00
1.174350e-10,7.752510e+00,3.119007e+00,7.236471e+00
1.174500e-10,7.749562e+00,3.106988e+00,7.246394e+00
1.174650e-10,7.747231e+00,3.095036e+00,7.256441e+00
1.174800e-10,7.745536e+00,3.083205e+00,7.266610e+00
1.174950e-10,7.744491e+00,3.071550e+00,7.276898e+00
1.175100e-10,7.744111e+00,3.060123e+00,7.287305e+00
1.175250e-10,7.744409e+00,3.048977e+00,7.297827e+00
1.175400e-10,7.745394e+00,3.038165e+00,7.308462e+00
1.175550e-10,7.747076e+00,3.027736e+00,7.319206e+00
1.175700e-10,7.749461e+00,3.017741e+00,7.330058e+00
1.175850e-10,7.752555e+00,3.008231e+00,7.341014e+00
1.176000e-10,7.756361e+00,2.999253e+00,7.352069e+00
1.176150e-10,7.760881e+00,2.990855e+00,7.363219e+00
1.176300e-10,7.766114e+00,2.983085e+00,7.374460e+00
1.176450e-10,7.772059e+00,2.975988e+00,7.385785e+00
1.176600e-10,7.778711e+00,2.969609e+00,7.397189e+00
1.176750e-10,7.786066e+00,2.963993e+00,7.408665e+00
1.176900e-10,7.794115e+00,2.959184e+00,7.420205e+00
1.177050e-10,7.802850e+00,2.955222e+00,7.431801e+00
1.177200e-10,7.812260e+00,2.952150e+00,7.443443e+00
1.177350e-10,7.822332e+00,2.950007e+00,7.455123e+00
1.177500e-10,7.833054e+00,2.948834e+00,7.466829e+00
1.177650e-10,7.844409e+00,2.948666e+00,7.478551e+00
1.177800e-10,7.856380e+00,2.949542e+00,7.490274e+00
1.177950e-10,7.868948e+00,2.951497e+00,7.501988e+00
1.178100e-10,7.882094e+00,2.954564e+00,7.513677e+00
1.178250e-10,7.895796e+00,2.958777e+00,7.525328e+00
1.178400e-10,7.910031e+00,2.964167e+00,7.536926e+00
1.178550e-10,7.924776e+00,2.970764e+00,7.548453e+00
1.178700e-10,7.940004e+00,2.978595e+00,7.559896e+00
1.178850e-10,7.955690e+00,2.987688e+00,7.571235e+00
1.179000e-10,7.971807e+00,2.998067e+00,7.582455e+00
1.179150e-10,7.988324e+00,3.009755e+00,7.593537e+00
1.179300e-10,8.005213e+00,3.022774e+00,7.604464e+00
1.179450e-10,8.022444e+00,3.037144e+00,7.615218e+00
1.179600e-10,8.039984e+00,3.052880e+00,7.625780e+00
1.179750e-10,8.057802e+00,3.069999e+00,7.636134e+00
1.179900e-10,8.075865e+00,3.088515e+00,7.646260e+00
1.180050e-10,8.094139e+00,3.108437e+00,7.656141e+00
1.180200e-10,8.112591e+00,3.129776e+00,7.665761e+00
1.180350e-10,8.131184e+00,3.152539e+00,7.675101e+00
1.180500e-10,8.149885e+00,3.176729e+00,7.684147e+00
1.180650e-10,8.168658e+00,3.202350e+00,7.692882e+00
1.180800e-10,8.187467e+00,3.229401e+00,7.701293e+00
1.180950e-10,8.206276e+00,3.257880e+00,7.709364e+00
1.181100e-10,8.225048e+00,3.287783e+00,7.717083e+00
1.181250e-10,8.243748e+00,3.319103e+00,7.724439e+00
1.181400e-10,8.262339e+00,3.351831e+00,7.731420e+00
1.181550e-10,8.280785e+00,3.385954e+00,7.738017e+00
1.181700e-10,8.299049e+00,3.421460e+00,7.744222e+00
1.181850e-10,8.317097e+00,3.458331e+00,7.750028e+00
1.182000e-10,8.334892e+00,3.496550e+00,7.755430e+00
1.182150e-10,8.352399e+00,3.536096e+00,7.760422e+00
1.182300e-10,8.369585e+00,3.576944e+00,7.765003e+00
1.182450e-10,8.386415e+00,3.619070e+00,7.769170e+00
1.182600e-10,8.402856e+00,3.662446e+00,7.772925e+00
1.182750e-10,8.418876e+00,3.707041e+00,7.776268e+00
1.182900e-10,8.434444e+00,3.752825e+00,7.779201e+00
1.183050e-10,8.449529e+00,3.799761e+00,7.781730e+00
1.183200e-10,8.464102e+00,3.847815e+00,7.783859e+00
1.183350e-10,8.478136e+00,3.896949e+00,7.785595e+00
1.183500e-10,8.491603e+00,3.947121e+00,7.786947e+00
1.183650e-10,8.504479e+00,3.998290e+00,7.787921e+00
1.183800e-10,8.516739e+00,4.050413e+00,7.788530e+00
1.183950e-10,8.528361e+00,4.103445e+00,7.788784e+00
1.184100e-10,8.539326e+00,4.157340e+00,7.788693e+00
1.184250e-10,8.549613e+00,4.212051e+00,7.788272e+00
1.184400e-10,8.559207e+00,4.267528e+00,7.787533e+00
1.184550e-10,8.568091e+00,4.323723e+00,7.786491e+00
1.184700e-10,8.576253e+00,4.380586e+00,7.785158e+00
1.184850e-10,8.583681e+00,4.438066e+00,7.783551e+00
1.185000e-10,8.590365e+00,4.496113e+00,7.781683e+00
1.185150e-10,8.596298e+00,4.554676e+00,7.779571e+00
1.185300e-10,8.601474e+00,4.613704e+00,7.777228e+00
1.185450e-10,8.605890e+00,4.673148e+00,7.774671e+00
1.185600e-10,8.609543e+00,4.732956e+00,7.771914e+00
1.185750e-10,8.612436e+00,4.793081e+00,7.768973e+00
1.185900e-10,8.614569e+00,4.853474e+00,7.765861e+00
1.186050e-10,8.615947e+00,4.914088e+00,7.762594e+00
1.186200e-10,8.616578e+00,4.974876e+00,7.759184e+00
1.186350e-10,8.616468e+00,5.035793e+00,7.755645e+00
1.186500e-10,8.615628e+00,5.096797e+00,7.751991e+00
1.186650e-10,8.614070e+00,5.157845e+00,7.748232e+00
1.186800e-10,8.611808e+00,5.218896e+00,7.744382e+00
1.186950e-10,8.608857e+00,5.279912e+00,7.740451e+00
1.187100e-10,8.605235e+00,5.340855e+00,7.736449e+00
1.187250e-10,8.600961e+00,5.401690e+00,7.732386e+00
1.187400e-10,8.596054e+00,5.462382e+00,7.728272e+00
1.187550e-10,8.590537e+00,5.522900e+00,7.724114e+00
1.187700e-10,8.584433e+00,5.583211e+00,7.719922e+00
1.187850e-10,8.577766e+00,5.643287e+00,7.715702e+00
1.188000e-10,8.570562e+00,5.703099e+00,7.711460e+00
1.188150e-10,8.562848e+00,5.762622e+00,7.707205e+00
1.188300e-10,8.554651e+00,5.821829e+00,7.702940e+00
1.188450e-10,8.546001e+00,5.880696e+00,7.698673e+00
1.188600e-10,8.536926e+00,5.939201e+00,7.694407e+00
1.188750e-10,8.527457e+00,5.997321e+00,7.690149e+00
1.188900e-10,8.517623e+00,6.055036e+00,7.685901e+00
1.189050e-10,8.507456e+00,6.112324e+00,7.681670e+00
1.189200e-10,8.496987e+00,6.169165e+00,7.677459e+00
1.189350e-10,8.486246e+00,6.225542e+00,7.673273e+00
1.189500e-10,8.475265e+00,6.281435e+00,7.669115e+00
1.189650e-10,8.464075e+00,6.336825e+00,7.664992e+00
1.189800e-10,8.452707e+00,6.391695e+00,7.660906e+00
1.189950e-10,8.441190e+00,6.446027e+00,7.656863e+00
1.190100e-10,8.429555e+00,6.499803e+00,7.652869e+00
1.190250e-10,8.417829e+00,6.553006e+00,7.648927e+00
1.190400e-10,8.406042e+00,6.605617e+00,7.645045e+00
1.190550e-10,8.394221e+00,6.657619e+00,7.641228e+00
1.190700e-10,8.382391e+00,6.708993e+00,7.637482e+00
1.190850e-10,8.370579e+00,6.759722e+00,7.633815e+00
1.191000e-10,8.358808e+00,6.809787e+00,7.630234e+00
1.191150e-10,8.347100e+00,6.859169e+00,7.626746e+00
1.191300e-10,8.335478e+00,6.907849e+00,7.623360e+00
1.191450e-10,8.323961e+00,6.955807e+00,7.620084e+00
1.191600e-10,8.312568e+00,7.003024e+00,7.616928e+00
1.191750e-10,8.301317e+00,7.049479e+00,7.613900e+00
1.191900e-10,8.290222e+00,7.095152e+00,7.611011e+00
1.192050e-10,8.279300e+00,7.140022e+00,7.608270e+00
1.192200e-10,8.268561e+00,7.184068e+00,7.605688e+00
1.192350e-10,8.258018e+00,7.227268e+00,7.603275e+00
1.192500e-10,8.247680e+00,7.269600e+00,7.601043e+00
1.192650e-10,8.237557e+00,7.311043e+00,7.599000e+00
1.192800e-10,8.227655e+00,7.351575e+00,7.597159e+00
1.192950e-10,8.217980e+00,7.391173e+00,7.595530e+00
1.193100e-10,8.208537e+00,7.429816e+00,7.594123e+00
1.193250e-10,8.199329e+00,7.467482e+00,7.592948e+00
1.193400e-10,8.190359e+00,7.504149e+00,7.592016e+00
1.193550e-10,8.181627e+00,7.539796e+00,7.591335e+00
1.193700e-10,8.173133e+00,7.574403e+00,7.590914e+00
1.193850e-10,8.164878e+00,7.607948e+00,7.590761e+00
1.194000e-10,8.156858e+00,7.640413e+00,7.590885e+00
1.194150e-10,8.149072e+00,7.671779e+00,7.591291e+00
1.194300e-10,8.141516e+00,7.702027e+00,7.591985e+00
1.194450e-10,8.134187e+00,7.731141e+00,7.592972e+00
1.194600e-10,8.127081e+00,7.759105e+00,7.594255e+00
1.194750e-10,8.120192e+00,7.785905e+00,7.595837e+00
1.194900e-10,8.113516e+00,7.811527e+00,7.597719e+00
1.195050e-10,8.107047e+00,7.835960e+00,7.599901e+00
1.195200e-10,8.100781e+00,7.859193e+00,7.602381e+00
1.195350e-10,8.094711e+00,7.881218e+00,7.605158e+00
1.195500e-10,8.088831e+00,7.902027e+00,7.608225e+00
1.195650e-10,8.083137e+00,7.921617e+00,7.611579e+00
1.195800e-10,8.077622e+00,7.939982e+00,7.615211e+00
1.195950e-10,8.072283e+00,7.957122e+00,7.619113e+00
1.196100e-10,8.067112e+00,7.973038e+00,7.623274e+00
1.196250e-10,8.062107e+00,7.987731e+00,7.627684e+00
1.196400e-10,8.057262e+00,8.001205e+00,7.632329e+00
1.196550e-10,8.052574e+00,8.013467e+00,7.637194e+00
1.196700e-10,8.048039e+00,8.024525e+00,7.642264e+00
1.196850e-10,8.043654e+00,8.034388e+00,7.647522e+00
1.197000e-10,8.039418e+00,8.043069e+00,7.652949e+00
1.197150e-10,8.035327e+00,8.050581e+00,7.658526e+00
1.197300e-10,8.031380e+00,8.056939e+00,7.664233e+00
1.197450e-10,8.027577e+00,8.062161e+00,7.670047e+00
1.197600e-10,8.023917e+00,8.066266e+00,7.675948e+00
1.197750e-10,8.020399e+00,8.069274e+00,7.681911e+00
1.197900e-10,8.017025e+00,8.071207e+00,7.687913e+00
1.198050e-10,8.013795e+00,8.072089e+00,7.693931e+00
1.198200e-10,8.010710e+00,8.071944e+00,7.699941e+00
1.198350e-10,8.007771e+00,8.070798e+00,7.705916e+00
1.198500e-10,8.004981e+00,8.068679e+00,7.711834e+00
1.198650e-10,8.002340e+00,8.065616e+00,7.717670e+00
1.198800e-10,7.999851e+00,8.061637e+00,7.723399e+00
1.198950e-10,7.997515e+00,8.056774e+00,7.728999e+00
1.199100e-10,7.995334e+00,8.051056e+00,7.734445e+00
1.199250e-10,7.993310e+00,8.044517e+00,7.739715e+00
1.199400e-10,7.991444e+00,8.037188e+00,7.744789e+00
1.199550e-10,7.989737e+00,8.029102e+00,7.749644e+00
1.199700e-10,7.988189e+00,8.020293e+00,7.754262e+00
1.199850e-10,7.986801e+00,8.010795e+00,7.758624e+00
1.200000e-10,7.985572e+00,8.000640e+00,7.762713e+00
1.200150e-10,7.984501e+00,7.989863e+00,7.766513e+00
1.200300e-10,7.983587e+00,7.978497e+00,7.770010e+00
1.200450e-10,7.982828e+00,7.966577e+00,7.773190e+00
1.200600e-10,7.982220e+00,7.954137e+00,7.776044e+00
1.200750e-10,7.981760e+00,7.941208e+00,7.778562e+00
1.200900e-10,7.981444e+00,7.927825e+00,7.780735e+00
