time,"V(BB1)","V(OUT)","V(CLK)","P(REF)"
2.203000e-10,-5.526682e-05,2.924177e-07,-1.644885e-05,7.326376e+00
2.203250e-10,-5.871828e-05,2.943052e-07,-1.607535e-05,7.326376e+00
2.203500e-10,-6.186030e-05,2.961458e-07,-1.550226e-05,7.326376e+00
2.203750e-10,-6.467567e-05,2.979367e-07,-1.473452e-05,7.326376e+00
2.204000e-10,-6.714940e-05,2.996752e-07,-1.377828e-05,7.326376e+00
2.204250e-10,-6.926881e-05,3.013589e-07,-1.264086e-05,7.326376e+00
2.204500e-10,-7.102359e-05,3.029856e-07,-1.133070e-05,7.326376e+00
2.204750e-10,-7.240590e-05,3.045535e-07,-9.857296e-06,7.326376e+00
2.205000e-10,-7.341033e-05,3.060610e-07,-8.231116e-06,7.326376e+00
2.205250e-10,-7.403395e-05,3.075066e-07,-6.463543e-06,7.326376e+00
2.205500e-10,-7.427627e-05,3.088894e-07,-4.566775e-06,7.326376e+00
2.205750e-10,-7.413914e-05,3.102086e-07,-2.553744e-06,7.326376e+00
2.206000e-10,-7.362676e-05,3.114636e-07,-4.380217e-07,7.326376e+00
2.206250e-10,-7.274551e-05,3.126544e-07,1.766279e-06,7.326376e+00
2.206500e-10,-7.150388e-05,3.137810e-07,4.044600e-06,7.326376e+00
2.206750e-10,-6.991233e-05,3.148439e-07,6.382043e-06,7.326376e+00
2.207000e-10,-6.798318e-05,3.158438e-07,8.763471e-06,7.326376e+00
2.207250e-10,-6.573043e-05,3.167818e-07,1.117361e-05,7.326376e+00
2.207500e-10,-6.316962e-05,3.176590e-07,1.359717e-05,7.326376e+00
2.207750e-10,-6.031768e-05,3.184773e-07,1.601892e-05,7.326376e+00
2.208000e-10,-5.719275e-05,3.192384e-07,1.842380e-05,7.326376e+00
2.208250e-10,-5.381407e-05,3.199446e-07,2.079705e-05,7.326376e+00
2.208500e-10,-5.020174e-05,3.205984e-07,2.312427e-05,7.326376e+00
2.208750e-10,-4.637664e-05,3.212024e-07,2.539152e-05,7.326376e+00
2.209000e-10,-4.236021e-05,3.217597e-07,2.758543e-05,7.326376e+00
2.209250e-10,-3.817435e-05,3.222736e-07,2.969325e-05,7.326376e+00
2.209500e-10,-3.384124e-05,3.227474e-07,3.170298e-05,7.326376e+00
2.209750e-10,-2.938323e-05,3.231851e-07,3.360339e-05,7.326376e+00
2.210000e-10,-2.482266e-05,3.235905e-07,3.538410e-05,7.326376e+00
2.210250e-10,-2.018180e-05,3.239677e-07,3.703568e-05,7.326376e+00
2.210500e-10,-1.548267e-05,3.243212e-07,3.854964e-05,7.326376e+00
2.210750e-10,-1.074696e-05,3.246555e-07,3.991852e-05,7.326376e+00
2.211000e-10,-5.995920e-06,3.249752e-07,4.113592e-05,7.326376e+00
2.211250e-10,-1.250278e-06,3.252852e-07,4.219650e-05,7.326376e+00
2.211500e-10,3.469853e-06,3.255906e-07,4.309606e-05,7.326376e+00
2.211750e-10,8.145039e-06,3.258962e-07,4.383147e-05,7.326376e+00
2.212000e-10,1.275659e-05,3.262075e-07,4.440076e-05,7.326376e+00
2.212250e-10,1.728662e-05,3.265296e-07,4.480308e-05,7.326376e+00
2.212500e-10,2.171806e-05,3.268680e-07,4.503866e-05,7.326376e+00
2.212750e-10,2.603473e-05,3.272279e-07,4.510885e-05,7.326376e+00
2.213000e-10,3.022129e-05,3.276148e-07,4.501607e-05,7.326376e+00
2.213250e-10,3.426335e-05,3.280342e-07,4.476378e-05,7.326376e+00
2.213500e-10,3.814736e-05,3.284915e-07,4.435641e-05,7.326376e+00
2.213750e-10,4.186067e-05,3.289920e-07,4.379939e-05,7.326376e+00
2.214000e-10,4.539152e-05,3.295413e-07,4.309903e-05,7.326376e+00
2.214250e-10,4.872897e-05,3.301445e-07,4.226251e-05,7.326376e+00
2.214500e-10,5.186290e-05,3.308069e-07,4.129779e-05,7.326376e+00
2.214750e-10,5.478399e-05,3.315336e-07,4.021358e-05,7.326376e+00
2.215000e-10,5.748367e-05,3.323298e-07,3.901924e-05,7.326376e+00
2.215250e-10,5.995408e-05,3.332002e-07,3.772474e-05,7.326376e+00
2.215500e-10,6.218808e-05,3.341498e-07,3.634057e-05,7.326376e+00
2.215750e-10,6.417918e-05,3.351830e-07,3.487766e-05,7.326376e+00
2.216000e-10,6.592151e-05,3.363043e-07,3.334731e-05,7.326376e+00
2.216250e-10,6.740986e-05,3.375181e-07,3.176114e-05,7.326376e+00
2.216500e-10,6.863959e-05,3.388283e-07,3.013096e-05,7.326376e+00
2.216750e-10,6.960666e-05,3.402389e-07,2.846874e-05,7.326376e+00
2.217000e-10,7.030765e-05,3.417535e-07,2.678649e-05,7.326376e+00
2.217250e-10,7.073972e-05,3.433755e-07,2.509621e-05,7.326376e+00
2.217500e-10,7.090067e-05,3.451082e-07,2.340982e-05,7.326376e+00
2.217750e-10,7.078893e-05,3.469543e-07,2.173906e-05,7.326376e+00
2.218000e-10,7.040361e-05,3.489168e-07,2.009544e-05,7.326376e+00
2.218250e-10,6.974453e-05,3.509978e-07,1.849015e-05,7.326376e+00
2.218500e-10,6.881226e-05,3.531998e-07,1.693401e-05,7.326376e+00
2.218750e-10,6.760818e-05,3.555245e-07,1.543740e-05,7.326376e+00
2.219000e-10,6.613451e-05,3.579735e-07,1.401021e-05,7.326376e+00
2.219250e-10,6.439436e-05,3.605483e-07,1.266176e-05,7.326376e+00
2.219500e-10,6.239183e-05,3.632500e-07,1.140079e-05,7.326376e+00
2.219750e-10,6.013198e-05,3.660793e-07,1.023536e-05,7.326376e+00
2.220000e-10,5.762096e-05,3.690368e-07,9.172848e-06,7.326376e+00
2.220250e-10,5.486598e-05,3.721228e-07,8.219913e-06,7.326376e+00
2.220500e-10,5.187543e-05,3.753373e-07,7.382444e-06,7.326376e+00
2.220750e-10,4.865884e-05,3.786801e-07,6.665544e-06,7.326376e+00
2.221000e-10,4.522692e-05,3.821506e-07,6.073514e-06,7.326376e+00
2.221250e-10,4.159161e-05,3.857482e-07,5.609835e-06,7.326376e+00
2.221500e-10,3.776603e-05,3.894718e-07,5.277159e-06,7.326376e+00
2.221750e-10,3.376451e-05,3.933203e-07,5.077309e-06,7.326376e+00
2.222000e-10,2.960254e-05,3.972921e-07,5.011279e-06,7.326376e+00
2.222250e-10,2.529673e-05,4.013857e-07,5.079242e-06,7.326376e+00
2.222500e-10,2.086478e-05,4.055992e-07,5.280569e-06,7.326376e+00
2.222750e-10,1.632541e-05,4.099305e-07,5.613839e-06,7.326376e+00
2.223000e-10,1.169825e-05,4.143775e-07,6.076872e-06,7.326376e+00
2.223250e-10,7.003807e-06,4.189378e-07,6.666748e-06,7.326376e+00
2.223500e-10,2.263286e-06,4.236089e-07,7.379849e-06,7.326376e+00
2.223750e-10,-2.501475e-06,4.283880e-07,8.211890e-06,7.326376e+00
2.224000e-10,-7.268157e-06,4.332725e-07,9.157960e-06,7.326376e+00
2.224250e-10,-1.201410e-05,4.382594e-07,1.021257e-05,7.326376e+00
2.224500e-10,-1.671643e-05,4.433458e-07,1.136970e-05,7.326376e+00
2.224750e-10,-2.135225e-05,4.485286e-07,1.262284e-05,7.326376e+00
2.225000e-10,-2.589879e-05,4.538048e-07,1.396506e-05,7.326376e+00
2.225250e-10,-3.033352e-05,4.591711e-07,1.538904e-05,7.326376e+00
2.225500e-10,-3.463439e-05,4.646245e-07,1.688717e-05,7.326376e+00
2.225750e-10,-3.877994e-05,4.701618e-07,1.845156e-05,7.326376e+00
2.226000e-10,-4.274950e-05,4.757798e-07,2.007411e-05,7.326376e+00
2.226250e-10,-4.652328e-05,4.814754e-07,2.174659e-05,7.326376e+00
2.226500e-10,-5.008259e-05,4.872455e-07,2.346068e-05,7.326376e+00
2.226750e-10,-5.340993e-05,4.930872e-07,2.520805e-05,7.326376e+00
2.227000e-10,-5.648913e-05,4.989974e-07,2.698038e-05,7.326376e+00
2.227250e-10,-5.930546e-05,5.049734e-07,2.876945e-05,7.326376e+00
2.227500e-10,-6.184574e-05,5.110124e-07,3.056718e-05,7.326376e+00
2.227750e-10,-6.409841e-05,5.171118e-07,3.236569e-05,7.326376e+00
2.228000e-10,-6.605359e-05,5.232691e-07,3.415734e-05,7.326376e+00
2.228250e-10,-6.770318e-05,5.294821e-07,3.593480e-05,7.326376e+00
2.228500e-10,-6.904082e-05,5.357485e-07,3.769106e-05,7.326376e+00
2.228750e-10,-7.006197e-05,5.420665e-07,3.941952e-05,7.326376e+00
2.229000e-10,-7.076388e-05,5.484342e-07,4.111397e-05,7.326376e+00
2.229250e-10,-7.114560e-05,5.548501e-07,4.276868e-05,7.326376e+00
2.229500e-10,-7.120793e-05,5.613128e-07,4.437839e-05,7.326376e+00
2.229750e-10,-7.095336e-05,5.678212e-07,4.593836e-05,7.326376e+00
2.230000e-10,-7.038608e-05,5.743745e-07,4.744440e-05,7.326376e+00
2.230250e-10,-6.951184e-05,5.809720e-07,4.889286e-05,7.326376e+00
2.230500e-10,-6.833790e-05,5.876133e-07,5.028066e-05,7.326376e+00
2.230750e-10,-6.687297e-05,5.942983e-07,5.160531e-05,7.326376e+00
2.231000e-10,-6.512708e-05,6.010272e-07,5.286490e-05,7.326376e+00
2.231250e-10,-6.311151e-05,6.078003e-07,5.405813e-05,7.326376e+00
2.231500e-10,-6.083864e-05,6.146185e-07,5.518426e-05,7.326376e+00
2.231750e-10,-5.832192e-05,6.214827e-07,5.624316e-05,7.326376e+00
2.232000e-10,-5.557570e-05,6.283942e-07,5.723525e-05,7.326376e+00
2.232250e-10,-5.261513e-05,6.353546e-07,5.816154e-05,7.326376e+00
2.232500e-10,-4.945608e-05,6.423657e-07,5.902356e-05,7.326376e+00
2.232750e-10,-4.611502e-05,6.494298e-07,5.982338e-05,7.326376e+00
2.233000e-10,-4.260891e-05,6.565494e-07,6.056359e-05,7.326376e+00
2.233250e-10,-3.895509e-05,6.637272e-07,6.124723e-05,7.326376e+00
2.233500e-10,-3.517119e-05,6.709663e-07,6.187782e-05,7.326376e+00
2.233750e-10,-3.127507e-05,6.782701e-07,6.245930e-05,7.326376e+00
2.234000e-10,-2.728466e-05,6.856423e-07,6.299599e-05,7.326376e+00
2.234250e-10,-2.321792e-05,6.930870e-07,6.349259e-05,7.326376e+00
2.234500e-10,-1.909276e-05,7.006083e-07,6.395413e-05,7.326376e+00
2.234750e-10,-1.492693e-05,7.082109e-07,6.438593e-05,7.326376e+00
2.235000e-10,-1.073800e-05,7.158997e-07,6.479356e-05,7.326376e+00
2.235250e-10,-6.543232e-06,7.236799e-07,6.518283e-05,7.326376e+00
2.235500e-10,-2.359574e-06,7.315569e-07,6.555973e-05,7.326376e+00
2.235750e-10,1.796426e-06,7.395365e-07,6.593040e-05,7.326376e+00
2.236000e-10,5.908658e-06,7.476247e-07,6.630112e-05,7.326376e+00
2.236250e-10,9.961496e-06,7.558278e-07,6.667822e-05,7.326376e+00
2.236500e-10,1.393984e-05,7.641526e-07,6.706810e-05,7.326376e+00
2.236750e-10,1.782913e-05,7.726058e-07,6.747717e-05,7.326376e+00
2.237000e-10,2.161540e-05,7.811946e-07,6.791184e-05,7.326376e+00
2.237250e-10,2.528530e-05,7.899264e-07,6.837846e-05,7.326376e+00
2.237500e-10,2.882609e-05,7.988090e-07,6.888331e-05,7.326376e+00
2.237750e-10,3.222566e-05,8.078502e-07,6.943258e-05,7.326376e+00
2.238000e-10,3.547256e-05,8.170584e-07,7.003234e-05,7.326376e+00
2.238250e-10,3.855599e-05,8.264419e-07,7.068850e-05,7.326376e+00
2.238500e-10,4.146582e-05,8.360096e-07,7.140683e-05,7.326376e+00
2.238750e-10,4.419258e-05,8.457704e-07,7.219291e-05,7.326376e+00
2.239000e-10,4.672746e-05,8.557336e-07,7.305210e-05,7.326376e+00
2.239250e-10,4.906235e-05,8.659087e-07,7.398960e-05,7.326376e+00
2.239500e-10,5.118977e-05,8.763055e-07,7.501035e-05,7.326376e+00
2.239750e-10,5.310295e-05,8.869340e-07,7.611909e-05,7.326376e+00
2.240000e-10,5.479579e-05,8.978046e-07,7.732032e-05,7.326376e+00
2.240250e-10,5.626287e-05,9.089277e-07,7.861832e-05,7.326376e+00
2.240500e-10,5.749948e-05,9.203143e-07,8.001712e-05,7.326376e+00
2.240750e-10,5.850162e-05,9.319753e-07,8.152055e-05,7.326376e+00
2.241000e-10,5.926599e-05,9.439222e-07,8.313219e-05,7.326376e+00
2.241250e-10,5.979004e-05,9.561667e-07,8.485543e-05,7.326376e+00
2.241500e-10,6.007198e-05,9.687206e-07,8.669345e-05,7.326376e+00
2.241750e-10,6.011079e-05,9.815962e-07,8.864923e-05,7.326376e+00
2.242000e-10,5.990624e-05,9.948060e-07,9.072560e-05,7.326376e+00
2.242250e-10,5.945893e-05,1.008363e-06,9.292520e-05,7.326376e+00
2.242500e-10,5.877029e-05,1.022280e-06,9.525054e-05,7.326376e+00
2.242750e-10,5.784262e-05,1.036571e-06,9.770401e-05,7.326376e+00
2.243000e-10,5.667913e-05,1.051249e-06,1.002879e-04,7.326376e+00
2.243250e-10,5.528391e-05,1.066330e-06,1.030044e-04,7.326376e+00
2.243500e-10,5.366197e-05,1.081826e-06,1.058556e-04,7.326376e+00
2.243750e-10,5.181930e-05,1.097755e-06,1.088436e-04,7.326376e+00
2.244000e-10,4.976279e-05,1.114130e-06,1.119706e-04,7.326376e+00
2.244250e-10,4.750032e-05,1.130968e-06,1.152384e-04,7.326376e+00
2.244500e-10,4.504070e-05,1.148284e-06,1.186493e-04,7.326376e+00
2.244750e-10,4.239370e-05,1.166097e-06,1.222052e-04,7.326376e+00
2.245000e-10,3.957000e-05,1.184423e-06,1.259083e-04,7.326376e+00
2.245250e-10,3.658121e-05,1.203279e-06,1.297608e-04,7.326376e+00
2.245500e-10,3.343978e-05,1.222685e-06,1.337649e-04,7.326376e+00
2.245750e-10,3.015902e-05,1.242658e-06,1.379229e-04,7.326376e+00
2.246000e-10,2.675302e-05,1.263220e-06,1.422371e-04,7.326376e+00
2.246250e-10,2.323659e-05,1.284388e-06,1.467100e-04,7.326376e+00
2.246500e-10,1.962522e-05,1.306185e-06,1.513441e-04,7.326376e+00
2.246750e-10,1.593498e-05,1.328630e-06,1.561419e-04,7.326376e+00
2.247000e-10,1.218245e-05,1.351747e-06,1.611059e-04,7.326376e+00
2.247250e-10,8.384645e-06,1.375558e-06,1.662387e-04,7.326376e+00
2.247500e-10,4.558912e-06,1.400085e-06,1.715429e-04,7.326376e+00
2.247750e-10,7.228267e-07,1.425352e-06,1.770210e-04,7.326376e+00
2.248000e-10,-3.105901e-06,1.451385e-06,1.826752e-04,7.326376e+00
2.248250e-10,-6.909534e-06,1.478208e-06,1.885080e-04,7.326376e+00
2.248500e-10,-1.067042e-05,1.505846e-06,1.945214e-04,7.326376e+00
2.248750e-10,-1.437108e-05,1.534326e-06,2.007171e-04,7.326376e+00
2.249000e-10,-1.799437e-05,1.563675e-06,2.070966e-04,7.326376e+00
2.249250e-10,-2.152352e-05,1.593920e-06,2.136611e-04,7.326376e+00
2.249500e-10,-2.494227e-05,1.625089e-06,2.204112e-04,7.326376e+00
2.249750e-10,-2.823500e-05,1.657211e-06,2.273469e-04,7.326376e+00
2.250000e-10,-3.138679e-05,1.690315e-06,2.344678e-04,7.326376e+00
2.250250e-10,-3.438350e-05,1.724430e-06,2.417724e-04,7.326376e+00
2.250500e-10,-3.721189e-05,1.759585e-06,2.492587e-04,7.326376e+00
2.250750e-10,-3.985970e-05,1.795811e-06,2.569237e-04,7.326376e+00
2.251000e-10,-4.231566e-05,1.833138e-06,2.647632e-04,7.326376e+00
2.251250e-10,-4.456963e-05,1.871596e-06,2.727720e-04,7.326376e+00
2.251500e-10,-4.661258e-05,1.911217e-06,2.809437e-04,7.326376e+00
2.251750e-10,-4.843667e-05,1.952031e-06,2.892702e-04,7.326376e+00
2.252000e-10,-5.003527e-05,1.994069e-06,2.977422e-04,7.326376e+00
2.252250e-10,-5.140299e-05,2.037362e-06,3.063484e-04,7.326376e+00
2.252500e-10,-5.253566e-05,2.081941e-06,3.150758e-04,7.326376e+00
2.252750e-10,-5.343037e-05,2.127838e-06,3.239092e-04,7.326376e+00
2.253000e-10,-5.408545e-05,2.175084e-06,3.328312e-04,7.326376e+00
2.253250e-10,-5.450042e-05,2.223709e-06,3.418220e-04,7.326376e+00
2.253500e-10,-5.467602e-05,2.273744e-06,3.508589e-04,7.326376e+00
2.253750e-10,-5.461414e-05,2.325220e-06,3.599167e-04,7.326376e+00
2.254000e-10,-5.431779e-05,2.378168e-06,3.689668e-04,7.326376e+00
2.254250e-10,-5.379105e-05,2.432616e-06,3.779774e-04,7.326376e+00
2.254500e-10,-5.303903e-05,2.488596e-06,3.869134e-04,7.326376e+00
2.254750e-10,-5.206782e-05,2.546137e-06,3.957361e-04,7.326376e+00
2.255000e-10,-5.088440e-05,2.605266e-06,4.044031e-04,7.326376e+00
2.255250e-10,-4.949662e-05,2.666012e-06,4.128686e-04,7.326376e+00
2.255500e-10,-4.791308e-05,2.728403e-06,4.210830e-04,7.326376e+00
2.255750e-10,-4.614314e-05,2.792464e-06,4.289936e-04,7.326376e+00
2.256000e-10,-4.419679e-05,2.858221e-06,4.365443e-04,7.326376e+00
2.256250e-10,-4.208461e-05,2.925698e-06,4.436763e-04,7.326376e+00
2.256500e-10,-3.981769e-05,2.994918e-06,4.503282e-04,7.326376e+00
2.256750e-10,-3.740759e-05,3.065903e-06,4.564369e-04,7.326376e+00
2.257000e-10,-3.486625e-05,3.138672e-06,4.619379e-04,7.326376e+00
2.257250e-10,-3.220595e-05,3.213245e-06,4.667662e-04,7.326376e+00
2.257500e-10,-2.943920e-05,3.289638e-06,4.708571e-04,7.326376e+00
2.257750e-10,-2.657875e-05,3.367867e-06,4.741471e-04,7.326376e+00
2.258000e-10,-2.363750e-05,3.447944e-06,4.765745e-04,7.326376e+00
2.258250e-10,-2.062841e-05,3.529880e-06,4.780809e-04,7.326376e+00
2.258500e-10,-1.756452e-05,3.613685e-06,4.786120e-04,7.326376e+00
2.258750e-10,-1.445884e-05,3.699366e-06,4.781183e-04,7.326376e+00
2.259000e-10,-1.132434e-05,3.786926e-06,4.765561e-04,7.326376e+00
2.259250e-10,-8.173870e-06,3.876370e-06,4.738889e-04,7.326376e+00
2.259500e-10,-5.020165e-06,3.967695e-06,4.700872e-04,7.326376e+00
2.259750e-10,-1.875764e-06,4.060901e-06,4.651301e-04,7.326376e+00
2.260000e-10,1.247005e-06,4.155982e-06,4.590050e-04,7.326376e+00
2.260250e-10,4.336064e-06,4.252930e-06,4.517085e-04,7.326376e+00
2.260500e-10,7.379619e-06,4.351736e-06,4.432463e-04,7.326376e+00
2.260750e-10,1.036619e-05,4.452387e-06,4.336335e-04,7.326376e+00
2.261000e-10,1.328462e-05,4.554869e-06,4.228940e-04,7.326376e+00
2.261250e-10,1.612415e-05,4.659162e-06,4.110608e-04,7.326376e+00
2.261500e-10,1.887438e-05,4.765248e-06,3.981753e-04,7.326376e+00
2.261750e-10,2.152533e-05,4.873103e-06,3.842869e-04,7.326376e+00
2.262000e-10,2.406747e-05,4.982702e-06,3.694521e-04,7.326376e+00
2.262250e-10,2.649170e-05,5.094017e-06,3.537346e-04,7.326376e+00
2.262500e-10,2.878941e-05,5.207018e-06,3.372036e-04,7.326376e+00
2.262750e-10,3.095248e-05,5.321671e-06,3.199339e-04,7.326376e+00
2.263000e-10,3.297330e-05,5.437941e-06,3.020046e-04,7.326376e+00
2.263250e-10,3.484479e-05,5.555791e-06,2.834989e-04,7.326376e+00
2.263500e-10,3.656041e-05,5.675181e-06,2.645027e-04,7.326376e+00
2.263750e-10,3.811420e-05,5.796067e-06,2.451046e-04,7.326376e+00
2.264000e-10,3.950079e-05,5.918407e-06,2.253948e-04,7.326376e+00
2.264250e-10,4.071539e-05,6.042152e-06,2.054646e-04,7.326376e+00
2.264500e-10,4.175384e-05,6.167256e-06,1.854059e-04,7.326376e+00
2.264750e-10,4.261265e-05,6.293667e-06,1.653107e-04,7.326376e+00
2.265000e-10,4.328894e-05,6.421335e-06,1.452702e-04,7.326376e+00
2.265250e-10,4.378054e-05,6.550204e-06,1.253747e-04,7.326376e+00
2.265500e-10,4.408597e-05,6.680221e-06,1.057130e-04,7.326376e+00
2.265750e-10,4.420445e-05,6.811330e-06,8.637194e-05,7.326376e+00
2.266000e-10,4.413594e-05,6.943473e-06,6.743595e-05,7.326376e+00
2.266250e-10,4.388111e-05,7.076592e-06,4.898655e-05,7.326376e+00
2.266500e-10,4.344142e-05,7.210628e-06,3.110201e-05,7.326376e+00
2.266750e-10,4.281905e-05,7.345523e-06,1.385691e-05,7.326376e+00
2.267000e-10,4.201698e-05,7.481217e-06,-2.678288e-06,7.326376e+00
2.267250e-10,4.103893e-05,7.617649e-06,-1.843757e-05,7.326376e+00
2.267500e-10,3.988940e-05,7.754761e-06,-3.335978e-05,7.326376e+00
2.267750e-10,3.857365e-05,7.892494e-06,-4.738893e-05,7.326376e+00
2.268000e-10,3.709768e-05,8.030788e-06,-6.047448e-05,7.326376e+00
2.268250e-10,3.546825e-05,8.169586e-06,-7.257162e-05,7.326376e+00
2.268500e-10,3.369281e-05,8.308832e-06,-8.364144e-05,7.326376e+00
2.268750e-10,3.177953e-05,8.448470e-06,-9.365109e-05,7.326376e+00
2.269000e-10,2.973722e-05,8.588446e-06,-1.025739e-04,7.326376e+00
2.269250e-10,2.757533e-05,8.728709e-06,-1.103893e-04,7.326376e+00
2.269500e-10,2.530391e-05,8.869209e-06,-1.170828e-04,7.326376e+00
2.269750e-10,2.293352e-05,9.009898e-06,-1.226462e-04,7.326376e+00
2.270000e-10,2.047524e-05,9.150732e-06,-1.270768e-04,7.326376e+00
2.270250e-10,1.794059e-05,9.291669e-06,-1.303778e-04,7.326376e+00
2.270500e-10,1.534144e-05,9.432670e-06,-1.325578e-04,7.326376e+00
2.270750e-10,1.269000e-05,9.573700e-06,-1.336303e-04,7.326376e+00
2.271000e-10,9.998718e-06,9.714729e-06,-1.336137e-04,7.326376e+00
2.271250e-10,7.280234e-06,9.855728e-06,-1.325307e-04,7.326376e+00
2.271500e-10,4.547286e-06,9.996675e-06,-1.304083e-04,7.326376e+00
2.271750e-10,1.812651e-06,1.013755e-05,-1.272769e-04,7.326376e+00
2.272000e-10,-9.109266e-07,1.027835e-05,-1.231703e-04,7.326376e+00
2.272250e-10,-3.610817e-06,1.041905e-05,-1.181254e-04,7.326376e+00
2.272500e-10,-6.274570e-06,1.055965e-05,-1.121816e-04,7.326376e+00
2.272750e-10,-8.889992e-06,1.070017e-05,-1.053807e-04,7.326376e+00
2.273000e-10,-1.144521e-05,1.084060e-05,-9.776671e-05,7.326376e+00
2.273250e-10,-1.392875e-05,1.098097e-05,-8.938532e-05,7.326376e+00
2.273500e-10,-1.632958e-05,1.112129e-05,-8.028395e-05,7.326376e+00
2.273750e-10,-1.863719e-05,1.126159e-05,-7.051145e-05,7.326376e+00
2.274000e-10,-2.084165e-05,1.140191e-05,-6.011794e-05,7.326376e+00
2.274250e-10,-2.293362e-05,1.154229e-05,-4.915472e-05,7.326376e+00
2.274500e-10,-2.490447e-05,1.168279e-05,-3.767414e-05,7.326376e+00
2.274750e-10,-2.674624e-05,1.182345e-05,-2.572949e-05,7.326376e+00
2.275000e-10,-2.845173e-05,1.196436e-05,-1.337491e-05,7.326376e+00
2.275250e-10,-3.001451e-05,1.210557e-05,-6.653251e-07,7.326376e+00
2.275500e-10,-3.142893e-05,1.224717e-05,1.234364e-05,7.326376e+00
2.275750e-10,-3.269016e-05,1.238927e-05,2.559577e-05,7.326376e+00
2.276000e-10,-3.379418e-05,1.253195e-05,3.903432e-05,7.326376e+00
2.276250e-10,-3.473781e-05,1.267532e-05,5.260214e-05,7.326376e+00
2.276500e-10,-3.551868e-05,1.281951e-05,6.624183e-05,7.326376e+00
2.276750e-10,-3.613525e-05,1.296465e-05,7.989581e-05,7.326376e+00
2.277000e-10,-3.658677e-05,1.311086e-05,9.350655e-05,7.326376e+00
2.277250e-10,-3.687329e-05,1.325831e-05,1.070167e-04,7.326376e+00
2.277500e-10,-3.699563e-05,1.340715e-05,1.203694e-04,7.326376e+00
2.277750e-10,-3.695536e-05,1.355756e-05,1.335085e-04,7.326376e+00
2.278000e-10,-3.675476e-05,1.370970e-05,1.463785e-04,7.326376e+00
2.278250e-10,-3.639681e-05,1.386378e-05,1.589253e-04,7.326376e+00
2.278500e-10,-3.588515e-05,1.401999e-05,1.710964e-04,7.326376e+00
2.278750e-10,-3.522402e-05,1.417855e-05,1.828410e-04,7.326376e+00
2.279000e-10,-3.441825e-05,1.433968e-05,1.941102e-04,7.326376e+00
2.279250e-10,-3.347324e-05,1.450363e-05,2.048581e-04,7.326376e+00
2.279500e-10,-3.239485e-05,1.467064e-05,2.150411e-04,7.326376e+00
2.279750e-10,-3.118946e-05,1.484096e-05,2.246189e-04,7.326376e+00
2.280000e-10,-2.986384e-05,1.501488e-05,2.335548e-04,7.326376e+00
2.280250e-10,-2.842515e-05,1.519267e-05,2.418156e-04,7.326376e+00
2.280500e-10,-2.688090e-05,1.537464e-05,2.493722e-04,7.326376e+00
2.280750e-10,-2.523892e-05,1.556109e-05,2.561998e-04,7.326376e+00
2.281000e-10,-2.350730e-05,1.575234e-05,2.622781e-04,7.326376e+00
2.281250e-10,-2.169434e-05,1.594872e-05,2.675910e-04,7.326376e+00
2.281500e-10,-1.980856e-05,1.615059e-05,2.721277e-04,7.326376e+00
2.281750e-10,-1.785864e-05,1.635828e-05,2.758818e-04,7.326376e+00
2.282000e-10,-1.585335e-05,1.657218e-05,2.788518e-04,7.326376e+00
2.282250e-10,-1.380159e-05,1.679265e-05,2.810410e-04,7.326376e+00
2.282500e-10,-1.171228e-05,1.702009e-05,2.824573e-04,7.326376e+00
2.282750e-10,-9.594384e-06,1.725489e-05,2.831132e-04,7.326376e+00
2.283000e-10,-7.456859e-06,1.749746e-05,2.830255e-04,7.326376e+00
2.283250e-10,-5.308622e-06,1.774821e-05,2.822153e-04,7.326376e+00
2.283500e-10,-3.158530e-06,1.800758e-05,2.807074e-04,7.326376e+00
2.283750e-10,-1.015349e-06,1.827598e-05,2.785304e-04,7.326376e+00
2.284000e-10,1.112273e-06,1.855385e-05,2.757159e-04,7.326376e+00
2.284250e-10,3.215829e-06,1.884163e-05,2.722987e-04,7.326376e+00
2.284500e-10,5.286977e-06,1.913977e-05,2.683161e-04,7.326376e+00
2.284750e-10,7.317569e-06,1.944870e-05,2.638076e-04,7.326376e+00
2.285000e-10,9.299669e-06,1.976886e-05,2.588144e-04,7.326376e+00
2.285250e-10,1.122558e-05,2.010070e-05,2.533793e-04,7.326376e+00
2.285500e-10,1.308786e-05,2.044465e-05,2.475463e-04,7.326376e+00
2.285750e-10,1.487934e-05,2.080114e-05,2.413597e-04,7.326376e+00
2.286000e-10,1.659318e-05,2.117058e-05,2.348645e-04,7.326376e+00
2.286250e-10,1.822284e-05,2.155337e-05,2.281055e-04,7.326376e+00
2.286500e-10,1.976213e-05,2.194993e-05,2.211272e-04,7.326376e+00
2.286750e-10,2.120522e-05,2.236061e-05,2.139735e-04,7.326376e+00
2.287000e-10,2.254668e-05,2.278578e-05,2.066873e-04,7.326376e+00
2.287250e-10,2.378147e-05,2.322579e-05,1.993103e-04,7.326376e+00
2.287500e-10,2.490498e-05,2.368093e-05,1.918829e-04,7.326376e+00
2.287750e-10,2.591303e-05,2.415152e-05,1.844438e-04,7.326376e+00
2.288000e-10,2.680193e-05,2.463781e-05,1.770300e-04,7.326376e+00
2.288250e-10,2.756845e-05,2.514006e-05,1.696767e-04,7.326376e+00
2.288500e-10,2.820984e-05,2.565847e-05,1.624171e-04,7.326376e+00
