time,"I(L1)"
1.373550e-10,1.518898e-04
1.373700e-10,1.518791e-04
1.373850e-10,1.518685e-04
1.374000e-10,1.518580e-04
1.374150e-10,1.518476e-04
1.374300e-10,1.518374e-04
1.374450e-10,1.518273e-04
1.374600e-10,1.518173e-04
1.374750e-10,1.518075e-04
1.374900e-10,1.517978e-04
1.375050e-10,1.517883e-04
1.375200e-10,1.517789e-04
1.375350e-10,1.517698e-04
1.375500e-10,1.517608e-04
1.375650e-10,1.517520e-04
1.375800e-10,1.517433e-04
1.375950e-10,1.517349e-04
1.376100e-10,1.517267e-04
1.376250e-10,1.517186e-04
1.376400e-10,1.517108e-04
1.376550e-10,1.517031e-04
1.376700e-10,1.516957e-04
1.376850e-10,1.516885e-04
1.377000e-10,1.516815e-04
1.377150e-10,1.516747e-04
1.377300e-10,1.516682e-04
1.377450e-10,1.516618e-04
1.377600e-10,1.516557e-04
1.377750e-10,1.516497e-04
1.377900e-10,1.516440e-04
1.378050e-10,1.516386e-04
1.378200e-10,1.516333e-04
1.378350e-10,1.516282e-04
1.378500e-10,1.516234e-04
1.378650e-10,1.516188e-04
1.378800e-10,1.516143e-04
1.378950e-10,1.516101e-04
1.379100e-10,1.516061e-04
1.379250e-10,1.516023e-04
1.379400e-10,1.515987e-04
1.379550e-10,1.515952e-04
1.379700e-10,1.515920e-04
1.379850e-10,1.515889e-04
1.380000e-10,1.515860e-04
1.380150e-10,1.515833e-04
1.380300e-10,1.515807e-04
1.380450e-10,1.515783e-04
1.380600e-10,1.515761e-04
1.380750e-10,1.515740e-04
1.380900e-10,1.515720e-04
1.381050e-10,1.515701e-04
1.381200e-10,1.515684e-04
1.381350e-10,1.515668e-04
1.381500e-10,1.515653e-04
1.381650e-10,1.515638e-04
1.381800e-10,1.515625e-04
1.381950e-10,1.515613e-04
1.382100e-10,1.515601e-04
1.382250e-10,1.515590e-04
1.382400e-10,1.515579e-04
1.382550e-10,1.515569e-04
1.382700e-10,1.515559e-04
1.382850e-10,1.515549e-04
1.383000e-10,1.515539e-04
1.383150e-10,1.515530e-04
1.383300e-10,1.515520e-04
1.383450e-10,1.515511e-04
1.383600e-10,1.515501e-04
1.383750e-10,1.515490e-04
1.383900e-10,1.515479e-04
1.384050e-10,1.515468e-04
1.384200e-10,1.515456e-04
1.384350e-10,1.515443e-04
1.384500e-10,1.515430e-04
1.384650e-10,1.515415e-04
1.384800e-10,1.515400e-04
1.384950e-10,1.515384e-04
1.385100e-10,1.515366e-04
1.385250e-10,1.515347e-04
1.385400e-10,1.515327e-04
1.385550e-10,1.515305e-04
1.385700e-10,1.515282e-04
1.385850e-10,1.515257e-04
1.386000e-10,1.515230e-04
1.386150e-10,1.515202e-04
1.386300e-10,1.515172e-04
1.386450e-10,1.515140e-04
1.386600e-10,1.515106e-04
1.386750e-10,1.515071e-04
1.386900e-10,1.515033e-04
1.387050e-10,1.514993e-04
1.387200e-10,1.514951e-04
1.387350e-10,1.514907e-04
1.387500e-10,1.514861e-04
1.387650e-10,1.514812e-04
1.387800e-10,1.514761e-04
1.387950e-10,1.514708e-04
1.388100e-10,1.514652e-04
1.388250e-10,1.514594e-04
1.388400e-10,1.514534e-04
1.388550e-10,1.514471e-04
1.388700e-10,1.514406e-04
1.388850e-10,1.514339e-04
1.389000e-10,1.514269e-04
1.389150e-10,1.514197e-04
1.389300e-10,1.514122e-04
1.389450e-10,1.514045e-04
1.389600e-10,1.513965e-04
1.389750e-10,1.513884e-04
1.389900e-10,1.513800e-04
1.390050e-10,1.513714e-04
1.390200e-10,1.513625e-04
1.390350e-10,1.513534e-04
1.390500e-10,1.513441e-04
1.390650e-10,1.513346e-04
1.390800e-10,1.513249e-04
1.390950e-10,1.513150e-04
1.391100e-10,1.513049e-04
1.391250e-10,1.512946e-04
1.391400e-10,1.512842e-04
1.391550e-10,1.512735e-04
1.391700e-10,1.512627e-04
1.391850e-10,1.512517e-04
1.392000e-10,1.512406e-04
1.392150e-10,1.512293e-04
1.392300e-10,1.512179e-04
1.392450e-10,1.512064e-04
1.392600e-10,1.511947e-04
1.392750e-10,1.511830e-04
1.392900e-10,1.511711e-04
1.393050e-10,1.511591e-04
1.393200e-10,1.511471e-04
1.393350e-10,1.511350e-04
1.393500e-10,1.511228e-04
1.393650e-10,1.511105e-04
1.393800e-10,1.510983e-04
1.393950e-10,1.510860e-04
1.394100e-10,1.510736e-04
1.394250e-10,1.510613e-04
1.394400e-10,1.510489e-04
1.394550e-10,1.510366e-04
1.394700e-10,1.510243e-04
1.394850e-10,1.510120e-04
1.395000e-10,1.509998e-04
1.395150e-10,1.509876e-04
1.395300e-10,1.509755e-04
1.395450e-10,1.509634e-04
1.395600e-10,1.509514e-04
1.395750e-10,1.509395e-04
1.395900e-10,1.509278e-04
1.396050e-10,1.509161e-04
1.396200e-10,1.509045e-04
1.396350e-10,1.508931e-04
1.396500e-10,1.508818e-04
1.396650e-10,1.508707e-04
1.396800e-10,1.508597e-04
1.396950e-10,1.508489e-04
1.397100e-10,1.508383e-04
1.397250e-10,1.508278e-04
1.397400e-10,1.508175e-04
1.397550e-10,1.508075e-04
1.397700e-10,1.507976e-04
1.397850e-10,1.507879e-04
1.398000e-10,1.507785e-04
1.398150e-10,1.507692e-04
1.398300e-10,1.507602e-04
1.398450e-10,1.507515e-04
1.398600e-10,1.507429e-04
1.398750e-10,1.507346e-04
1.398900e-10,1.507266e-04
1.399050e-10,1.507188e-04
1.399200e-10,1.507112e-04
1.399350e-10,1.507039e-04
1.399500e-10,1.506968e-04
1.399650e-10,1.506900e-04
1.399800e-10,1.506835e-04
1.399950e-10,1.506772e-04
1.400100e-10,1.506712e-04
1.400250e-10,1.506654e-04
1.400400e-10,1.506599e-04
1.400550e-10,1.506546e-04
1.400700e-10,1.506496e-04
1.400850e-10,1.506449e-04
1.401000e-10,1.506404e-04
1.401150e-10,1.506361e-04
1.401300e-10,1.506321e-04
1.401450e-10,1.506284e-04
1.401600e-10,1.506248e-04
1.401750e-10,1.506215e-04
1.401900e-10,1.506185e-04
1.402050e-10,1.506156e-04
1.402200e-10,1.506130e-04
1.402350e-10,1.506105e-04
1.402500e-10,1.506083e-04
1.402650e-10,1.506063e-04
1.402800e-10,1.506045e-04
1.402950e-10,1.506028e-04
1.403100e-10,1.506013e-04
1.403250e-10,1.506000e-04
1.403400e-10,1.505989e-04
1.403550e-10,1.505978e-04
1.403700e-10,1.505970e-04
1.403850e-10,1.505962e-04
1.404000e-10,1.505956e-04
1.404150e-10,1.505951e-04
1.404300e-10,1.505947e-04
1.404450e-10,1.505944e-04
1.404600e-10,1.505942e-04
1.404750e-10,1.505940e-04
1.404900e-10,1.505939e-04
1.405050e-10,1.505939e-04
1.405200e-10,1.505939e-04
1.405350e-10,1.505939e-04
1.405500e-10,1.505939e-04
1.405650e-10,1.505940e-04
1.405800e-10,1.505940e-04
1.405950e-10,1.505940e-04
1.406100e-10,1.505940e-04
1.406250e-10,1.505940e-04
1.406400e-10,1.505939e-04
1.406550e-10,1.505938e-04
1.406700e-10,1.505936e-04
1.406850e-10,1.505933e-04
1.407000e-10,1.505929e-04
1.407150e-10,1.505925e-04
1.407300e-10,1.505919e-04
1.407450e-10,1.505912e-04
1.407600e-10,1.505904e-04
1.407750e-10,1.505894e-04
1.407900e-10,1.505883e-04
1.408050e-10,1.505871e-04
1.408200e-10,1.505857e-04
1.408350e-10,1.505841e-04
1.408500e-10,1.505823e-04
1.408650e-10,1.505804e-04
1.408800e-10,1.505782e-04
1.408950e-10,1.505759e-04
1.409100e-10,1.505733e-04
1.409250e-10,1.505706e-04
1.409400e-10,1.505676e-04
1.409550e-10,1.505644e-04
1.409700e-10,1.505609e-04
1.409850e-10,1.505573e-04
1.410000e-10,1.505534e-04
1.410150e-10,1.505492e-04
1.410300e-10,1.505448e-04
1.410450e-10,1.505402e-04
1.410600e-10,1.505353e-04
1.410750e-10,1.505301e-04
1.410900e-10,1.505247e-04
1.411050e-10,1.505191e-04
1.411200e-10,1.505132e-04
1.411350e-10,1.505070e-04
1.411500e-10,1.505006e-04
1.411650e-10,1.504939e-04
1.411800e-10,1.504870e-04
1.411950e-10,1.504798e-04
1.412100e-10,1.504724e-04
1.412250e-10,1.504647e-04
1.412400e-10,1.504567e-04
1.412550e-10,1.504486e-04
1.412700e-10,1.504402e-04
1.412850e-10,1.504315e-04
1.413000e-10,1.504226e-04
1.413150e-10,1.504135e-04
1.413300e-10,1.504042e-04
1.413450e-10,1.503947e-04
1.413600e-10,1.503849e-04
1.413750e-10,1.503750e-04
1.413900e-10,1.503649e-04
1.414050e-10,1.503545e-04
1.414200e-10,1.503440e-04
1.414350e-10,1.503334e-04
1.414500e-10,1.503225e-04
1.414650e-10,1.503115e-04
1.414800e-10,1.503004e-04
1.414950e-10,1.502891e-04
1.415100e-10,1.502777e-04
1.415250e-10,1.502661e-04
1.415400e-10,1.502545e-04
1.415550e-10,1.502427e-04
1.415700e-10,1.502309e-04
1.415850e-10,1.502190e-04
1.416000e-10,1.502070e-04
1.416150e-10,1.501949e-04
1.416300e-10,1.501828e-04
1.416450e-10,1.501707e-04
1.416600e-10,1.501585e-04
1.416750e-10,1.501463e-04
1.416900e-10,1.501341e-04
1.417050e-10,1.501219e-04
1.417200e-10,1.501097e-04
1.417350e-10,1.500976e-04
1.417500e-10,1.500855e-04
1.417650e-10,1.500734e-04
1.417800e-10,1.500613e-04
1.417950e-10,1.500494e-04
1.418100e-10,1.500375e-04
1.418250e-10,1.500257e-04
1.418400e-10,1.500139e-04
1.418550e-10,1.500023e-04
1.418700e-10,1.499908e-04
1.418850e-10,1.499795e-04
1.419000e-10,1.499682e-04
1.419150e-10,1.499571e-04
1.419300e-10,1.499461e-04
1.419450e-10,1.499353e-04
1.419600e-10,1.499247e-04
1.419750e-10,1.499142e-04
1.419900e-10,1.499040e-04
1.420050e-10,1.498939e-04
1.420200e-10,1.498839e-04
1.420350e-10,1.498742e-04
1.420500e-10,1.498647e-04
1.420650e-10,1.498554e-04
1.420800e-10,1.498464e-04
1.420950e-10,1.498375e-04
1.421100e-10,1.498289e-04
1.421250e-10,1.498205e-04
1.421400e-10,1.498123e-04
1.421550e-10,1.498043e-04
1.421700e-10,1.497966e-04
1.421850e-10,1.497892e-04
1.422000e-10,1.497820e-04
1.422150e-10,1.497750e-04
1.422300e-10,1.497683e-04
1.422450e-10,1.497618e-04
1.422600e-10,1.497555e-04
1.422750e-10,1.497495e-04
1.422900e-10,1.497438e-04
1.423050e-10,1.497383e-04
1.423200e-10,1.497330e-04
1.423350e-10,1.497280e-04
1.423500e-10,1.497232e-04
1.423650e-10,1.497187e-04
1.423800e-10,1.497144e-04
1.423950e-10,1.497103e-04
1.424100e-10,1.497064e-04
1.424250e-10,1.497028e-04
1.424400e-10,1.496993e-04
1.424550e-10,1.496961e-04
1.424700e-10,1.496931e-04
1.424850e-10,1.496903e-04
1.425000e-10,1.496877e-04
1.425150e-10,1.496852e-04
1.425300e-10,1.496830e-04
1.425450e-10,1.496809e-04
1.425600e-10,1.496789e-04
1.425750e-10,1.496772e-04
1.425900e-10,1.496756e-04
1.426050e-10,1.496741e-04
1.426200e-10,1.496727e-04
1.426350e-10,1.496715e-04
1.426500e-10,1.496704e-04
1.426650e-10,1.496694e-04
1.426800e-10,1.496685e-04
1.426950e-10,1.496677e-04
1.427100e-10,1.496669e-04
1.427250e-10,1.496663e-04
1.427400e-10,1.496656e-04
1.427550e-10,1.496651e-04
1.427700e-10,1.496645e-04
1.427850e-10,1.496640e-04
1.428000e-10,1.496636e-04
1.428150e-10,1.496631e-04
1.428300e-10,1.496626e-04
1.428450e-10,1.496621e-04
1.428600e-10,1.496616e-04
1.428750e-10,1.496611e-04
1.428900e-10,1.496605e-04
1.429050e-10,1.496599e-04
1.429200e-10,1.496592e-04
1.429350e-10,1.496584e-04
1.429500e-10,1.496576e-04
1.429650e-10,1.496567e-04
1.429800e-10,1.496557e-04
1.429950e-10,1.496545e-04
1.430100e-10,1.496533e-04
1.430250e-10,1.496520e-04
1.430400e-10,1.496505e-04
1.430550e-10,1.496488e-04
1.430700e-10,1.496471e-04
1.430850e-10,1.496451e-04
1.431000e-10,1.496431e-04
1.431150e-10,1.496408e-04
1.431300e-10,1.496384e-04
1.431450e-10,1.496358e-04
1.431600e-10,1.496330e-04
1.431750e-10,1.496300e-04
1.431900e-10,1.496269e-04
1.432050e-10,1.496235e-04
1.432200e-10,1.496200e-04
1.432350e-10,1.496162e-04
1.432500e-10,1.496122e-04
1.432650e-10,1.496080e-04
1.432800e-10,1.496036e-04
1.432950e-10,1.495989e-04
1.433100e-10,1.495941e-04
1.433250e-10,1.495890e-04
1.433400e-10,1.495837e-04
1.433550e-10,1.495782e-04
1.433700e-10,1.495724e-04
1.433850e-10,1.495665e-04
1.434000e-10,1.495603e-04
1.434150e-10,1.495538e-04
1.434300e-10,1.495472e-04
1.434450e-10,1.495403e-04
1.434600e-10,1.495332e-04
1.434750e-10,1.495259e-04
1.434900e-10,1.495184e-04
1.435050e-10,1.495107e-04
1.435200e-10,1.495028e-04
1.435350e-10,1.494947e-04
1.435500e-10,1.494863e-04
1.435650e-10,1.494778e-04
1.435800e-10,1.494691e-04
1.435950e-10,1.494602e-04
1.436100e-10,1.494511e-04
1.436250e-10,1.494419e-04
1.436400e-10,1.494325e-04
1.436550e-10,1.494229e-04
1.436700e-10,1.494132e-04
1.436850e-10,1.494033e-04
1.437000e-10,1.493933e-04
1.437150e-10,1.493832e-04
1.437300e-10,1.493730e-04
1.437450e-10,1.493626e-04
1.437600e-10,1.493521e-04
1.437750e-10,1.493415e-04
1.437900e-10,1.493309e-04
1.438050e-10,1.493201e-04
1.438200e-10,1.493093e-04
1.438350e-10,1.492984e-04
1.438500e-10,1.492875e-04
1.438650e-10,1.492765e-04
1.438800e-10,1.492655e-04
1.438950e-10,1.492544e-04
1.439100e-10,1.492434e-04
1.439250e-10,1.492323e-04
1.439400e-10,1.492212e-04
1.439550e-10,1.492101e-04
1.439700e-10,1.491991e-04
1.439850e-10,1.491881e-04
1.440000e-10,1.491771e-04
1.440150e-10,1.491661e-04
1.440300e-10,1.491552e-04
1.440450e-10,1.491444e-04
1.440600e-10,1.491336e-04
1.440750e-10,1.491229e-04
1.440900e-10,1.491123e-04
1.441050e-10,1.491018e-04
1.441200e-10,1.490914e-04
1.441350e-10,1.490811e-04
1.441500e-10,1.490709e-04
1.441650e-10,1.490609e-04
1.441800e-10,1.490510e-04
1.441950e-10,1.490412e-04
1.442100e-10,1.490315e-04
1.442250e-10,1.490220e-04
1.442400e-10,1.490127e-04
1.442550e-10,1.490035e-04
1.442700e-10,1.489945e-04
1.442850e-10,1.489857e-04
1.443000e-10,1.489770e-04
1.443150e-10,1.489685e-04
1.443300e-10,1.489602e-04
1.443450e-10,1.489521e-04
1.443600e-10,1.489442e-04
1.443750e-10,1.489365e-04
1.443900e-10,1.489289e-04
1.444050e-10,1.489216e-04
1.444200e-10,1.489145e-04
1.444350e-10,1.489076e-04
1.444500e-10,1.489008e-04
1.444650e-10,1.488943e-04
1.444800e-10,1.488880e-04
1.444950e-10,1.488819e-04
1.445100e-10,1.488759e-04
1.445250e-10,1.488702e-04
1.445400e-10,1.488647e-04
1.445550e-10,1.488594e-04
1.445700e-10,1.488543e-04
1.445850e-10,1.488494e-04
1.446000e-10,1.488446e-04
1.446150e-10,1.488401e-04
1.446300e-10,1.488358e-04
1.446450e-10,1.488316e-04
1.446600e-10,1.488276e-04
1.446750e-10,1.488238e-04
1.446900e-10,1.488201e-04
1.447050e-10,1.488167e-04
1.447200e-10,1.488133e-04
1.447350e-10,1.488102e-04
1.447500e-10,1.488072e-04
1.447650e-10,1.488043e-04
1.447800e-10,1.488016e-04
1.447950e-10,1.487990e-04
1.448100e-10,1.487965e-04
1.448250e-10,1.487941e-04
1.448400e-10,1.487919e-04
1.448550e-10,1.487897e-04
1.448700e-10,1.487877e-04
1.448850e-10,1.487857e-04
1.449000e-10,1.487838e-04
1.449150e-10,1.487820e-04
1.449300e-10,1.487802e-04
1.449450e-10,1.487785e-04
1.449600e-10,1.487769e-04
1.449750e-10,1.487753e-04
1.449900e-10,1.487737e-04
1.450050e-10,1.487722e-04
1.450200e-10,1.487706e-04
1.450350e-10,1.487691e-04
1.450500e-10,1.487676e-04
1.450650e-10,1.487660e-04
1.450800e-10,1.487645e-04
1.450950e-10,1.487629e-04
1.451100e-10,1.487613e-04
1.451250e-10,1.487597e-04
1.451400e-10,1.487579e-04
1.451550e-10,1.487562e-04
1.451700e-10,1.487544e-04
1.451850e-10,1.487525e-04
1.452000e-10,1.487505e-04
1.452150e-10,1.487484e-04
1.452300e-10,1.487463e-04
1.452450e-10,1.487440e-04
1.452600e-10,1.487416e-04
1.452750e-10,1.487392e-04
1.452900e-10,1.487366e-04
1.453050e-10,1.487338e-04
1.453200e-10,1.487310e-04
1.453350e-10,1.487280e-04
1.453500e-10,1.487248e-04
1.453650e-10,1.487216e-04
1.453800e-10,1.487181e-04
1.453950e-10,1.487145e-04
1.454100e-10,1.487108e-04
1.454250e-10,1.487069e-04
1.454400e-10,1.487028e-04
1.454550e-10,1.486985e-04
1.454700e-10,1.486941e-04
1.454850e-10,1.486895e-04
1.455000e-10,1.486847e-04
1.455150e-10,1.486798e-04
1.455300e-10,1.486746e-04
1.455450e-10,1.486693e-04
1.455600e-10,1.486638e-04
1.455750e-10,1.486581e-04
1.455900e-10,1.486522e-04
1.456050e-10,1.486462e-04
1.456200e-10,1.486399e-04
1.456350e-10,1.486335e-04
1.456500e-10,1.486269e-04
1.456650e-10,1.486201e-04
1.456800e-10,1.486132e-04
1.456950e-10,1.486060e-04
1.457100e-10,1.485987e-04
1.457250e-10,1.485912e-04
1.457400e-10,1.485836e-04
1.457550e-10,1.485758e-04
1.457700e-10,1.485678e-04
1.457850e-10,1.485597e-04
1.458000e-10,1.485514e-04
1.458150e-10,1.485430e-04
1.458300e-10,1.485344e-04
1.458450e-10,1.485257e-04
1.458600e-10,1.485169e-04
1.458750e-10,1.485079e-04
1.458900e-10,1.484989e-04
1.459050e-10,1.484897e-04
1.459200e-10,1.484804e-04
1.459350e-10,1.484710e-04
1.459500e-10,1.484615e-04
1.459650e-10,1.484519e-04
1.459800e-10,1.484422e-04
1.459950e-10,1.484324e-04
1.460100e-10,1.484226e-04
1.460250e-10,1.484127e-04
1.460400e-10,1.484028e-04
1.460550e-10,1.483928e-04
1.460700e-10,1.483828e-04
1.460850e-10,1.483727e-04
1.461000e-10,1.483627e-04
1.461150e-10,1.483526e-04
1.461300e-10,1.483425e-04
1.461450e-10,1.483324e-04
1.461600e-10,1.483223e-04
1.461750e-10,1.483122e-04
1.461900e-10,1.483021e-04
1.462050e-10,1.482920e-04
1.462200e-10,1.482820e-04
1.462350e-10,1.482721e-04
1.462500e-10,1.482621e-04
1.462650e-10,1.482523e-04
1.462800e-10,1.482425e-04
1.462950e-10,1.482327e-04
1.463100e-10,1.482231e-04
1.463250e-10,1.482135e-04
1.463400e-10,1.482040e-04
1.463550e-10,1.481946e-04
1.463700e-10,1.481854e-04
1.463850e-10,1.481762e-04
1.464000e-10,1.481671e-04
1.464150e-10,1.481581e-04
1.464300e-10,1.481493e-04
1.464450e-10,1.481406e-04
1.464600e-10,1.481320e-04
1.464750e-10,1.481236e-04
1.464900e-10,1.481153e-04
1.465050e-10,1.481071e-04
1.465200e-10,1.480991e-04
1.465350e-10,1.480913e-04
1.465500e-10,1.480836e-04
1.465650e-10,1.480760e-04
1.465800e-10,1.480686e-04
1.465950e-10,1.480614e-04
1.466100e-10,1.480543e-04
1.466250e-10,1.480474e-04
1.466400e-10,1.480407e-04
1.466550e-10,1.480341e-04
1.466700e-10,1.480277e-04
1.466850e-10,1.480215e-04
1.467000e-10,1.480154e-04
1.467150e-10,1.480095e-04
1.467300e-10,1.480038e-04
1.467450e-10,1.479982e-04
1.467600e-10,1.479928e-04
1.467750e-10,1.479875e-04
1.467900e-10,1.479824e-04
1.468050e-10,1.479775e-04
1.468200e-10,1.479727e-04
1.468350e-10,1.479681e-04
1.468500e-10,1.479636e-04
1.468650e-10,1.479593e-04
1.468800e-10,1.479551e-04
1.468950e-10,1.479510e-04
1.469100e-10,1.479471e-04
1.469250e-10,1.479433e-04
1.469400e-10,1.479397e-04
1.469550e-10,1.479361e-04
1.469700e-10,1.479327e-04
1.469850e-10,1.479294e-04
1.470000e-10,1.479262e-04
1.470150e-10,1.479231e-04
1.470300e-10,1.479201e-04
1.470450e-10,1.479172e-04
1.470600e-10,1.479143e-04
1.470750e-10,1.479116e-04
1.470900e-10,1.479089e-04
1.471050e-10,1.479062e-04
1.471200e-10,1.479037e-04
1.471350e-10,1.479012e-04
1.471500e-10,1.478987e-04
1.471650e-10,1.478963e-04
1.471800e-10,1.478939e-04
1.471950e-10,1.478915e-04
1.472100e-10,1.478891e-04
1.472250e-10,1.478868e-04
1.472400e-10,1.478844e-04
1.472550e-10,1.478821e-04
1.472700e-10,1.478797e-04
1.472850e-10,1.478774e-04
1.473000e-10,1.478750e-04
1.473150e-10,1.478725e-04
1.473300e-10,1.478701e-04
1.473450e-10,1.478676e-04
1.473600e-10,1.478650e-04
1.473750e-10,1.478624e-04
1.473900e-10,1.478597e-04
1.474050e-10,1.478570e-04
1.474200e-10,1.478542e-04
1.474350e-10,1.478513e-04
1.474500e-10,1.478483e-04
1.474650e-10,1.478453e-04
1.474800e-10,1.478421e-04
1.474950e-10,1.478388e-04
1.475100e-10,1.478355e-04
1.475250e-10,1.478320e-04
1.475400e-10,1.478284e-04
1.475550e-10,1.478247e-04
1.475700e-10,1.478208e-04
1.475850e-10,1.478169e-04
1.476000e-10,1.478128e-04
1.476150e-10,1.478085e-04
1.476300e-10,1.478042e-04
1.476450e-10,1.477997e-04
1.476600e-10,1.477950e-04
1.476750e-10,1.477902e-04
1.476900e-10,1.477853e-04
1.477050e-10,1.477802e-04
1.477200e-10,1.477749e-04
1.477350e-10,1.477695e-04
1.477500e-10,1.477640e-04
1.477650e-10,1.477583e-04
1.477800e-10,1.477525e-04
1.477950e-10,1.477465e-04
1.478100e-10,1.477403e-04
1.478250e-10,1.477340e-04
1.478400e-10,1.477275e-04
1.478550e-10,1.477209e-04
1.478700e-10,1.477142e-04
1.478850e-10,1.477073e-04
1.479000e-10,1.477002e-04
1.479150e-10,1.476930e-04
1.479300e-10,1.476857e-04
1.479450e-10,1.476782e-04
1.479600e-10,1.476706e-04
1.479750e-10,1.476628e-04
1.479900e-10,1.476550e-04
1.480050e-10,1.476470e-04
1.480200e-10,1.476388e-04
1.480350e-10,1.476306e-04
1.480500e-10,1.476222e-04
1.480650e-10,1.476138e-04
1.480800e-10,1.476052e-04
1.480950e-10,1.475965e-04
1.481100e-10,1.475878e-04
1.481250e-10,1.475789e-04
1.481400e-10,1.475700e-04
1.481550e-10,1.475610e-04
1.481700e-10,1.475519e-04
1.481850e-10,1.475427e-04
1.482000e-10,1.475335e-04
1.482150e-10,1.475242e-04
1.482300e-10,1.475148e-04
1.482450e-10,1.475055e-04
1.482600e-10,1.474960e-04
1.482750e-10,1.474866e-04
1.482900e-10,1.474771e-04
1.483050e-10,1.474676e-04
1.483200e-10,1.474581e-04
1.483350e-10,1.474486e-04
1.483500e-10,1.474390e-04
1.483650e-10,1.474295e-04
1.483800e-10,1.474200e-04
1.483950e-10,1.474105e-04
1.484100e-10,1.474010e-04
1.484250e-10,1.473916e-04
1.484400e-10,1.473822e-04
1.484550e-10,1.473728e-04
1.484700e-10,1.473635e-04
1.484850e-10,1.473542e-04
1.485000e-10,1.473450e-04
1.485150e-10,1.473358e-04
1.485300e-10,1.473267e-04
1.485450e-10,1.473177e-04
1.485600e-10,1.473088e-04
1.485750e-10,1.472999e-04
1.485900e-10,1.472912e-04
1.486050e-10,1.472825e-04
1.486200e-10,1.472739e-04
1.486350e-10,1.472654e-04
1.486500e-10,1.472571e-04
1.486650e-10,1.472488e-04
1.486800e-10,1.472407e-04
1.486950e-10,1.472326e-04
1.487100e-10,1.472247e-04
1.487250e-10,1.472169e-04
1.487400e-10,1.472092e-04
1.487550e-10,1.472017e-04
1.487700e-10,1.471943e-04
1.487850e-10,1.471870e-04
1.488000e-10,1.471799e-04
1.488150e-10,1.471728e-04
1.488300e-10,1.471660e-04
1.488450e-10,1.471592e-04
1.488600e-10,1.471526e-04
1.488750e-10,1.471461e-04
1.488900e-10,1.471398e-04
1.489050e-10,1.471336e-04
1.489200e-10,1.471276e-04
1.489350e-10,1.471216e-04
1.489500e-10,1.471159e-04
1.489650e-10,1.471102e-04
1.489800e-10,1.471047e-04
1.489950e-10,1.470993e-04
1.490100e-10,1.470940e-04
1.490250e-10,1.470889e-04
1.490400e-10,1.470839e-04
1.490550e-10,1.470790e-04
1.490700e-10,1.470743e-04
1.490850e-10,1.470696e-04
1.491000e-10,1.470651e-04
1.491150e-10,1.470607e-04
1.491300e-10,1.470564e-04
1.491450e-10,1.470522e-04
1.491600e-10,1.470481e-04
1.491750e-10,1.470441e-04
1.491900e-10,1.470402e-04
1.492050e-10,1.470364e-04
1.492200e-10,1.470326e-04
1.492350e-10,1.470290e-04
1.492500e-10,1.470254e-04
1.492650e-10,1.470219e-04
1.492800e-10,1.470184e-04
1.492950e-10,1.470150e-04
1.493100e-10,1.470117e-04
1.493250e-10,1.470084e-04
1.493400e-10,1.470052e-04
1.493550e-10,1.470020e-04
1.493700e-10,1.469988e-04
1.493850e-10,1.469956e-04
1.494000e-10,1.469925e-04
1.494150e-10,1.469894e-04
1.494300e-10,1.469863e-04
1.494450e-10,1.469832e-04
1.494600e-10,1.469801e-04
1.494750e-10,1.469770e-04
1.494900e-10,1.469738e-04
1.495050e-10,1.469707e-04
1.495200e-10,1.469675e-04
1.495350e-10,1.469643e-04
1.495500e-10,1.469611e-04
1.495650e-10,1.469578e-04
1.495800e-10,1.469545e-04
1.495950e-10,1.469512e-04
1.496100e-10,1.469477e-04
1.496250e-10,1.469443e-04
1.496400e-10,1.469407e-04
1.496550e-10,1.469371e-04
1.496700e-10,1.469334e-04
1.496850e-10,1.469296e-04
1.497000e-10,1.469258e-04
1.497150e-10,1.469218e-04
1.497300e-10,1.469178e-04
1.497450e-10,1.469137e-04
1.497600e-10,1.469095e-04
1.497750e-10,1.469052e-04
1.497900e-10,1.469007e-04
1.498050e-10,1.468962e-04
1.498200e-10,1.468916e-04
1.498350e-10,1.468868e-04
1.498500e-10,1.468819e-04
1.498650e-10,1.468770e-04
1.498800e-10,1.468718e-04
1.498950e-10,1.468666e-04
1.499100e-10,1.468613e-04
1.499250e-10,1.468558e-04
1.499400e-10,1.468502e-04
1.499550e-10,1.468445e-04
1.499700e-10,1.468386e-04
1.499850e-10,1.468327e-04
1.500000e-10,1.468266e-04
1.500150e-10,1.468203e-04
1.500300e-10,1.468140e-04
1.500450e-10,1.468075e-04
1.500600e-10,1.468009e-04
1.500750e-10,1.467942e-04
1.500900e-10,1.467873e-04
1.501050e-10,1.467803e-04
1.501200e-10,1.467733e-04
1.501350e-10,1.467661e-04
1.501500e-10,1.467587e-04
1.501650e-10,1.467513e-04
1.501800e-10,1.467437e-04
1.501950e-10,1.467361e-04
1.502100e-10,1.467283e-04
1.502250e-10,1.467205e-04
1.502400e-10,1.467125e-04
1.502550e-10,1.467045e-04
1.502700e-10,1.466963e-04
1.502850e-10,1.466881e-04
1.503000e-10,1.466798e-04
1.503150e-10,1.466714e-04
1.503300e-10,1.466629e-04
1.503450e-10,1.466543e-04
1.503600e-10,1.466457e-04
1.503750e-10,1.466370e-04
1.503900e-10,1.466283e-04
1.504050e-10,1.466195e-04
1.504200e-10,1.466107e-04
1.504350e-10,1.466018e-04
1.504500e-10,1.465928e-04
