time,"P(LIN)","P(RL)","P(BD)","P(BH)","P(2)","I(BH)"
2.488000e-11,5.115562e-01,-3.029282e-01,4.993543e-01,1.964261e-01,1.964261e-01,1.951721e-05
2.489000e-11,5.115727e-01,-3.029689e-01,4.993727e-01,1.964038e-01,1.964038e-01,1.951502e-05
2.490000e-11,5.115892e-01,-3.030096e-01,4.993912e-01,1.963816e-01,1.963816e-01,1.951284e-05
2.491000e-11,5.116057e-01,-3.030502e-01,4.994096e-01,1.963593e-01,1.963593e-01,1.951066e-05
2.492000e-11,5.116222e-01,-3.030908e-01,4.994279e-01,1.963371e-01,1.963371e-01,1.950848e-05
2.493000e-11,5.116387e-01,-3.031314e-01,4.994463e-01,1.963149e-01,1.963149e-01,1.950630e-05
2.494000e-11,5.116551e-01,-3.031719e-01,4.994646e-01,1.962927e-01,1.962927e-01,1.950412e-05
2.495000e-11,5.116715e-01,-3.032124e-01,4.994829e-01,1.962706e-01,1.962706e-01,1.950195e-05
2.496000e-11,5.116879e-01,-3.032528e-01,4.995013e-01,1.962485e-01,1.962485e-01,1.949978e-05
2.497000e-11,5.117043e-01,-3.032932e-01,4.995195e-01,1.962263e-01,1.962263e-01,1.949761e-05
2.498000e-11,5.117207e-01,-3.033335e-01,4.995378e-01,1.962043e-01,1.962043e-01,1.949544e-05
2.499000e-11,5.117371e-01,-3.033738e-01,4.995560e-01,1.961822e-01,1.961822e-01,1.949328e-05
2.500000e-11,5.117534e-01,-3.034141e-01,4.995743e-01,1.961602e-01,1.961602e-01,1.949112e-05
2.501000e-11,5.117698e-01,-3.034543e-01,4.995925e-01,1.961381e-01,1.961381e-01,1.948896e-05
2.502000e-11,5.117861e-01,-3.034945e-01,4.996107e-01,1.961162e-01,1.961162e-01,1.948680e-05
2.503000e-11,5.118024e-01,-3.035347e-01,4.996288e-01,1.960942e-01,1.960942e-01,1.948464e-05
2.504000e-11,5.118187e-01,-3.035748e-01,4.996470e-01,1.960722e-01,1.960722e-01,1.948249e-05
2.505000e-11,5.118349e-01,-3.036148e-01,4.996651e-01,1.960503e-01,1.960503e-01,1.948034e-05
2.506000e-11,5.118512e-01,-3.036548e-01,4.996833e-01,1.960284e-01,1.960284e-01,1.947819e-05
2.507000e-11,5.118674e-01,-3.036948e-01,4.997013e-01,1.960065e-01,1.960065e-01,1.947604e-05
2.508000e-11,5.118836e-01,-3.037348e-01,4.997194e-01,1.959847e-01,1.959847e-01,1.947390e-05
2.509000e-11,5.118998e-01,-3.037747e-01,4.997375e-01,1.959628e-01,1.959628e-01,1.947176e-05
2.510000e-11,5.119160e-01,-3.038145e-01,4.997555e-01,1.959410e-01,1.959410e-01,1.946961e-05
2.511000e-11,5.119322e-01,-3.038543e-01,4.997736e-01,1.959192e-01,1.959192e-01,1.946748e-05
2.512000e-11,5.119483e-01,-3.038941e-01,4.997916e-01,1.958975e-01,1.958975e-01,1.946534e-05
2.513000e-11,5.119644e-01,-3.039338e-01,4.998096e-01,1.958757e-01,1.958757e-01,1.946321e-05
2.514000e-11,5.119805e-01,-3.039735e-01,4.998275e-01,1.958540e-01,1.958540e-01,1.946108e-05
2.515000e-11,5.119966e-01,-3.040132e-01,4.998455e-01,1.958323e-01,1.958323e-01,1.945895e-05
2.516000e-11,5.120127e-01,-3.040528e-01,4.998634e-01,1.958106e-01,1.958106e-01,1.945682e-05
2.517000e-11,5.120288e-01,-3.040924e-01,4.998813e-01,1.957889e-01,1.957889e-01,1.945469e-05
2.518000e-11,5.120448e-01,-3.041319e-01,4.998992e-01,1.957673e-01,1.957673e-01,1.945257e-05
2.519000e-11,5.120609e-01,-3.041714e-01,4.999171e-01,1.957457e-01,1.957457e-01,1.945045e-05
2.520000e-11,5.120769e-01,-3.042109e-01,4.999350e-01,1.957241e-01,1.957241e-01,1.944833e-05
2.521000e-11,5.120929e-01,-3.042503e-01,4.999528e-01,1.957025e-01,1.957025e-01,1.944621e-05
2.522000e-11,5.121089e-01,-3.042897e-01,4.999706e-01,1.956810e-01,1.956810e-01,1.944410e-05
2.523000e-11,5.121248e-01,-3.043290e-01,4.999884e-01,1.956595e-01,1.956595e-01,1.944199e-05
2.524000e-11,5.121408e-01,-3.043683e-01,5.000062e-01,1.956380e-01,1.956380e-01,1.943988e-05
2.525000e-11,5.121567e-01,-3.044075e-01,5.000240e-01,1.956165e-01,1.956165e-01,1.943777e-05
2.526000e-11,5.121726e-01,-3.044468e-01,5.000418e-01,1.955950e-01,1.955950e-01,1.943566e-05
2.527000e-11,5.121885e-01,-3.044859e-01,5.000595e-01,1.955736e-01,1.955736e-01,1.943356e-05
2.528000e-11,5.122044e-01,-3.045251e-01,5.000772e-01,1.955522e-01,1.955522e-01,1.943146e-05
2.529000e-11,5.122203e-01,-3.045642e-01,5.000949e-01,1.955308e-01,1.955308e-01,1.942936e-05
2.530000e-11,5.122361e-01,-3.046032e-01,5.001126e-01,1.955094e-01,1.955094e-01,1.942726e-05
2.531000e-11,5.122520e-01,-3.046422e-01,5.001303e-01,1.954880e-01,1.954880e-01,1.942517e-05
2.532000e-11,5.122678e-01,-3.046812e-01,5.001479e-01,1.954667e-01,1.954667e-01,1.942307e-05
2.533000e-11,5.122836e-01,-3.047201e-01,5.001655e-01,1.954454e-01,1.954454e-01,1.942098e-05
2.534000e-11,5.122994e-01,-3.047590e-01,5.001831e-01,1.954241e-01,1.954241e-01,1.941890e-05
2.535000e-11,5.123152e-01,-3.047979e-01,5.002007e-01,1.954029e-01,1.954029e-01,1.941681e-05
2.536000e-11,5.123309e-01,-3.048367e-01,5.002183e-01,1.953816e-01,1.953816e-01,1.941472e-05
2.537000e-11,5.123467e-01,-3.048755e-01,5.002359e-01,1.953604e-01,1.953604e-01,1.941264e-05
2.538000e-11,5.123624e-01,-3.049142e-01,5.002534e-01,1.953392e-01,1.953392e-01,1.941056e-05
2.539000e-11,5.123781e-01,-3.049529e-01,5.002709e-01,1.953180e-01,1.953180e-01,1.940848e-05
2.540000e-11,5.123938e-01,-3.049916e-01,5.002884e-01,1.952969e-01,1.952969e-01,1.940641e-05
2.541000e-11,5.124095e-01,-3.050302e-01,5.003059e-01,1.952757e-01,1.952757e-01,1.940433e-05
2.542000e-11,5.124251e-01,-3.050688e-01,5.003234e-01,1.952546e-01,1.952546e-01,1.940226e-05
2.543000e-11,5.124408e-01,-3.051073e-01,5.003408e-01,1.952335e-01,1.952335e-01,1.940019e-05
2.544000e-11,5.124564e-01,-3.051458e-01,5.003583e-01,1.952125e-01,1.952125e-01,1.939813e-05
2.545000e-11,5.124720e-01,-3.051843e-01,5.003757e-01,1.951914e-01,1.951914e-01,1.939606e-05
2.546000e-11,5.124876e-01,-3.052227e-01,5.003931e-01,1.951704e-01,1.951704e-01,1.939400e-05
2.547000e-11,5.125032e-01,-3.052611e-01,5.004104e-01,1.951494e-01,1.951494e-01,1.939194e-05
2.548000e-11,5.125187e-01,-3.052994e-01,5.004278e-01,1.951284e-01,1.951284e-01,1.938988e-05
2.549000e-11,5.125343e-01,-3.053377e-01,5.004452e-01,1.951074e-01,1.951074e-01,1.938782e-05
2.550000e-11,5.125498e-01,-3.053760e-01,5.004625e-01,1.950865e-01,1.950865e-01,1.938576e-05
2.551000e-11,5.125653e-01,-3.054142e-01,5.004798e-01,1.950656e-01,1.950656e-01,1.938371e-05
2.552000e-11,5.125808e-01,-3.054524e-01,5.004971e-01,1.950447e-01,1.950447e-01,1.938166e-05
2.553000e-11,5.125963e-01,-3.054906e-01,5.005144e-01,1.950238e-01,1.950238e-01,1.937961e-05
2.554000e-11,5.126118e-01,-3.055287e-01,5.005316e-01,1.950029e-01,1.950029e-01,1.937757e-05
2.555000e-11,5.126272e-01,-3.055667e-01,5.005489e-01,1.949821e-01,1.949821e-01,1.937552e-05
2.556000e-11,5.126427e-01,-3.056048e-01,5.005661e-01,1.949613e-01,1.949613e-01,1.937348e-05
2.557000e-11,5.126581e-01,-3.056428e-01,5.005833e-01,1.949405e-01,1.949405e-01,1.937144e-05
2.558000e-11,5.126735e-01,-3.056807e-01,5.006005e-01,1.949197e-01,1.949197e-01,1.936940e-05
2.559000e-11,5.126889e-01,-3.057186e-01,5.006176e-01,1.948990e-01,1.948990e-01,1.936736e-05
2.560000e-11,5.127043e-01,-3.057565e-01,5.006348e-01,1.948783e-01,1.948783e-01,1.936533e-05
2.561000e-11,5.127196e-01,-3.057944e-01,5.006519e-01,1.948576e-01,1.948576e-01,1.936330e-05
2.562000e-11,5.127350e-01,-3.058322e-01,5.006690e-01,1.948369e-01,1.948369e-01,1.936127e-05
2.563000e-11,5.127503e-01,-3.058699e-01,5.006861e-01,1.948162e-01,1.948162e-01,1.935924e-05
2.564000e-11,5.127656e-01,-3.059076e-01,5.007032e-01,1.947956e-01,1.947956e-01,1.935721e-05
2.565000e-11,5.127809e-01,-3.059453e-01,5.007203e-01,1.947750e-01,1.947750e-01,1.935519e-05
2.566000e-11,5.127962e-01,-3.059830e-01,5.007373e-01,1.947544e-01,1.947544e-01,1.935317e-05
2.567000e-11,5.128114e-01,-3.060206e-01,5.007544e-01,1.947338e-01,1.947338e-01,1.935115e-05
2.568000e-11,5.128267e-01,-3.060582e-01,5.007714e-01,1.947132e-01,1.947132e-01,1.934913e-05
2.569000e-11,5.128419e-01,-3.060957e-01,5.007884e-01,1.946927e-01,1.946927e-01,1.934712e-05
2.570000e-11,5.128571e-01,-3.061332e-01,5.008053e-01,1.946722e-01,1.946722e-01,1.934510e-05
2.571000e-11,5.128724e-01,-3.061706e-01,5.008223e-01,1.946517e-01,1.946517e-01,1.934309e-05
2.572000e-11,5.128875e-01,-3.062081e-01,5.008392e-01,1.946312e-01,1.946312e-01,1.934108e-05
2.573000e-11,5.129027e-01,-3.062454e-01,5.008562e-01,1.946107e-01,1.946107e-01,1.933907e-05
2.574000e-11,5.129179e-01,-3.062828e-01,5.008731e-01,1.945903e-01,1.945903e-01,1.933707e-05
2.575000e-11,5.129330e-01,-3.063201e-01,5.008900e-01,1.945699e-01,1.945699e-01,1.933507e-05
2.576000e-11,5.129481e-01,-3.063573e-01,5.009069e-01,1.945495e-01,1.945495e-01,1.933306e-05
2.577000e-11,5.129632e-01,-3.063946e-01,5.009237e-01,1.945291e-01,1.945291e-01,1.933106e-05
2.578000e-11,5.129783e-01,-3.064318e-01,5.009406e-01,1.945088e-01,1.945088e-01,1.932907e-05
2.579000e-11,5.129934e-01,-3.064689e-01,5.009574e-01,1.944885e-01,1.944885e-01,1.932707e-05
2.580000e-11,5.130085e-01,-3.065060e-01,5.009742e-01,1.944682e-01,1.944682e-01,1.932508e-05
2.581000e-11,5.130235e-01,-3.065431e-01,5.009910e-01,1.944479e-01,1.944479e-01,1.932309e-05
2.582000e-11,5.130386e-01,-3.065801e-01,5.010077e-01,1.944276e-01,1.944276e-01,1.932110e-05
2.583000e-11,5.130536e-01,-3.066171e-01,5.010245e-01,1.944074e-01,1.944074e-01,1.931911e-05
2.584000e-11,5.130686e-01,-3.066541e-01,5.010412e-01,1.943871e-01,1.943871e-01,1.931713e-05
2.585000e-11,5.130836e-01,-3.066910e-01,5.010580e-01,1.943669e-01,1.943669e-01,1.931514e-05
2.586000e-11,5.130985e-01,-3.067279e-01,5.010747e-01,1.943467e-01,1.943467e-01,1.931316e-05
2.587000e-11,5.131135e-01,-3.067648e-01,5.010914e-01,1.943266e-01,1.943266e-01,1.931118e-05
2.588000e-11,5.131284e-01,-3.068016e-01,5.011080e-01,1.943064e-01,1.943064e-01,1.930921e-05
2.589000e-11,5.131433e-01,-3.068384e-01,5.011247e-01,1.942863e-01,1.942863e-01,1.930723e-05
2.590000e-11,5.131583e-01,-3.068751e-01,5.011413e-01,1.942662e-01,1.942662e-01,1.930526e-05
2.591000e-11,5.131732e-01,-3.069118e-01,5.011579e-01,1.942461e-01,1.942461e-01,1.930329e-05
2.592000e-11,5.131880e-01,-3.069485e-01,5.011745e-01,1.942261e-01,1.942261e-01,1.930132e-05
2.593000e-11,5.132029e-01,-3.069851e-01,5.011911e-01,1.942060e-01,1.942060e-01,1.929935e-05
2.594000e-11,5.132177e-01,-3.070217e-01,5.012077e-01,1.941860e-01,1.941860e-01,1.929739e-05
2.595000e-11,5.132326e-01,-3.070582e-01,5.012243e-01,1.941660e-01,1.941660e-01,1.929543e-05
2.596000e-11,5.132474e-01,-3.070947e-01,5.012408e-01,1.941460e-01,1.941460e-01,1.929346e-05
2.597000e-11,5.132622e-01,-3.071312e-01,5.012573e-01,1.941261e-01,1.941261e-01,1.929151e-05
2.598000e-11,5.132770e-01,-3.071677e-01,5.012738e-01,1.941061e-01,1.941061e-01,1.928955e-05
2.599000e-11,5.132918e-01,-3.072041e-01,5.012903e-01,1.940862e-01,1.940862e-01,1.928759e-05
2.600000e-11,5.133065e-01,-3.072404e-01,5.013068e-01,1.940663e-01,1.940663e-01,1.928564e-05
2.601000e-11,5.133213e-01,-3.072768e-01,5.013232e-01,1.940465e-01,1.940465e-01,1.928369e-05
2.602000e-11,5.133360e-01,-3.073131e-01,5.013397e-01,1.940266e-01,1.940266e-01,1.928174e-05
2.603000e-11,5.133507e-01,-3.073493e-01,5.013561e-01,1.940068e-01,1.940068e-01,1.927979e-05
2.604000e-11,5.133654e-01,-3.073855e-01,5.013725e-01,1.939870e-01,1.939870e-01,1.927785e-05
2.605000e-11,5.133801e-01,-3.074217e-01,5.013889e-01,1.939672e-01,1.939672e-01,1.927591e-05
2.606000e-11,5.133948e-01,-3.074579e-01,5.014052e-01,1.939474e-01,1.939474e-01,1.927396e-05
2.607000e-11,5.134094e-01,-3.074940e-01,5.014216e-01,1.939276e-01,1.939276e-01,1.927203e-05
2.608000e-11,5.134240e-01,-3.075300e-01,5.014379e-01,1.939079e-01,1.939079e-01,1.927009e-05
2.609000e-11,5.134387e-01,-3.075661e-01,5.014542e-01,1.938882e-01,1.938882e-01,1.926815e-05
2.610000e-11,5.134533e-01,-3.076021e-01,5.014705e-01,1.938685e-01,1.938685e-01,1.926622e-05
2.611000e-11,5.134679e-01,-3.076380e-01,5.014868e-01,1.938488e-01,1.938488e-01,1.926429e-05
2.612000e-11,5.134824e-01,-3.076739e-01,5.015031e-01,1.938292e-01,1.938292e-01,1.926236e-05
2.613000e-11,5.134970e-01,-3.077098e-01,5.015194e-01,1.938095e-01,1.938095e-01,1.926043e-05
2.614000e-11,5.135116e-01,-3.077457e-01,5.015356e-01,1.937899e-01,1.937899e-01,1.925851e-05
2.615000e-11,5.135261e-01,-3.077815e-01,5.015518e-01,1.937703e-01,1.937703e-01,1.925658e-05
2.616000e-11,5.135406e-01,-3.078173e-01,5.015680e-01,1.937507e-01,1.937507e-01,1.925466e-05
2.617000e-11,5.135551e-01,-3.078530e-01,5.015842e-01,1.937312e-01,1.937312e-01,1.925274e-05
2.618000e-11,5.135696e-01,-3.078887e-01,5.016004e-01,1.937117e-01,1.937117e-01,1.925083e-05
2.619000e-11,5.135841e-01,-3.079244e-01,5.016165e-01,1.936921e-01,1.936921e-01,1.924891e-05
2.620000e-11,5.135985e-01,-3.079600e-01,5.016327e-01,1.936727e-01,1.936727e-01,1.924700e-05
2.621000e-11,5.136130e-01,-3.079956e-01,5.016488e-01,1.936532e-01,1.936532e-01,1.924509e-05
2.622000e-11,5.136274e-01,-3.080312e-01,5.016649e-01,1.936337e-01,1.936337e-01,1.924318e-05
2.623000e-11,5.136418e-01,-3.080667e-01,5.016810e-01,1.936143e-01,1.936143e-01,1.924127e-05
2.624000e-11,5.136562e-01,-3.081022e-01,5.016971e-01,1.935949e-01,1.935949e-01,1.923936e-05
2.625000e-11,5.136706e-01,-3.081376e-01,5.017131e-01,1.935755e-01,1.935755e-01,1.923746e-05
2.626000e-11,5.136850e-01,-3.081731e-01,5.017292e-01,1.935561e-01,1.935561e-01,1.923556e-05
2.627000e-11,5.136993e-01,-3.082084e-01,5.017452e-01,1.935368e-01,1.935368e-01,1.923366e-05
2.628000e-11,5.137137e-01,-3.082438e-01,5.017612e-01,1.935174e-01,1.935174e-01,1.923176e-05
2.629000e-11,5.137280e-01,-3.082791e-01,5.017772e-01,1.934981e-01,1.934981e-01,1.922986e-05
2.630000e-11,5.137423e-01,-3.083144e-01,5.017932e-01,1.934788e-01,1.934788e-01,1.922797e-05
2.631000e-11,5.137566e-01,-3.083496e-01,5.018091e-01,1.934595e-01,1.934595e-01,1.922608e-05
2.632000e-11,5.137709e-01,-3.083848e-01,5.018251e-01,1.934403e-01,1.934403e-01,1.922419e-05
2.633000e-11,5.137852e-01,-3.084200e-01,5.018410e-01,1.934210e-01,1.934210e-01,1.922230e-05
2.634000e-11,5.137994e-01,-3.084551e-01,5.018569e-01,1.934018e-01,1.934018e-01,1.922041e-05
2.635000e-11,5.138137e-01,-3.084902e-01,5.018728e-01,1.933826e-01,1.933826e-01,1.921853e-05
2.636000e-11,5.138279e-01,-3.085252e-01,5.018887e-01,1.933634e-01,1.933634e-01,1.921664e-05
2.637000e-11,5.138421e-01,-3.085602e-01,5.019045e-01,1.933443e-01,1.933443e-01,1.921476e-05
2.638000e-11,5.138563e-01,-3.085952e-01,5.019204e-01,1.933251e-01,1.933251e-01,1.921288e-05
2.639000e-11,5.138705e-01,-3.086302e-01,5.019362e-01,1.933060e-01,1.933060e-01,1.921101e-05
2.640000e-11,5.138847e-01,-3.086651e-01,5.019520e-01,1.932869e-01,1.932869e-01,1.920913e-05
2.641000e-11,5.138988e-01,-3.087000e-01,5.019678e-01,1.932679e-01,1.932679e-01,1.920726e-05
2.642000e-11,5.139129e-01,-3.087348e-01,5.019836e-01,1.932488e-01,1.932488e-01,1.920539e-05
2.643000e-11,5.139271e-01,-3.087696e-01,5.019994e-01,1.932298e-01,1.932298e-01,1.920352e-05
2.644000e-11,5.139412e-01,-3.088044e-01,5.020151e-01,1.932107e-01,1.932107e-01,1.920165e-05
2.645000e-11,5.139553e-01,-3.088391e-01,5.020309e-01,1.931917e-01,1.931917e-01,1.919979e-05
2.646000e-11,5.139694e-01,-3.088738e-01,5.020466e-01,1.931727e-01,1.931727e-01,1.919792e-05
2.647000e-11,5.139834e-01,-3.089085e-01,5.020623e-01,1.931538e-01,1.931538e-01,1.919606e-05
2.648000e-11,5.139975e-01,-3.089431e-01,5.020780e-01,1.931348e-01,1.931348e-01,1.919420e-05
2.649000e-11,5.140115e-01,-3.089777e-01,5.020936e-01,1.931159e-01,1.931159e-01,1.919234e-05
2.650000e-11,5.140255e-01,-3.090123e-01,5.021093e-01,1.930970e-01,1.930970e-01,1.919049e-05
2.651000e-11,5.140395e-01,-3.090468e-01,5.021249e-01,1.930781e-01,1.930781e-01,1.918863e-05
2.652000e-11,5.140535e-01,-3.090813e-01,5.021406e-01,1.930593e-01,1.930593e-01,1.918678e-05
2.653000e-11,5.140675e-01,-3.091157e-01,5.021562e-01,1.930404e-01,1.930404e-01,1.918493e-05
2.654000e-11,5.140815e-01,-3.091502e-01,5.021717e-01,1.930216e-01,1.930216e-01,1.918308e-05
2.655000e-11,5.140954e-01,-3.091846e-01,5.021873e-01,1.930028e-01,1.930028e-01,1.918124e-05
2.656000e-11,5.141094e-01,-3.092189e-01,5.022029e-01,1.929840e-01,1.929840e-01,1.917939e-05
2.657000e-11,5.141233e-01,-3.092532e-01,5.022184e-01,1.929652e-01,1.929652e-01,1.917755e-05
2.658000e-11,5.141372e-01,-3.092875e-01,5.022340e-01,1.929465e-01,1.929465e-01,1.917571e-05
2.659000e-11,5.141511e-01,-3.093217e-01,5.022495e-01,1.929277e-01,1.929277e-01,1.917387e-05
2.660000e-11,5.141650e-01,-3.093559e-01,5.022650e-01,1.929090e-01,1.929090e-01,1.917203e-05
2.661000e-11,5.141788e-01,-3.093901e-01,5.022804e-01,1.928903e-01,1.928903e-01,1.917020e-05
2.662000e-11,5.141927e-01,-3.094243e-01,5.022959e-01,1.928716e-01,1.928716e-01,1.916836e-05
2.663000e-11,5.142065e-01,-3.094584e-01,5.023114e-01,1.928530e-01,1.928530e-01,1.916653e-05
2.664000e-11,5.142204e-01,-3.094924e-01,5.023268e-01,1.928344e-01,1.928344e-01,1.916470e-05
2.665000e-11,5.142342e-01,-3.095265e-01,5.023422e-01,1.928157e-01,1.928157e-01,1.916287e-05
2.666000e-11,5.142480e-01,-3.095605e-01,5.023576e-01,1.927971e-01,1.927971e-01,1.916105e-05
2.667000e-11,5.142617e-01,-3.095944e-01,5.023730e-01,1.927786e-01,1.927786e-01,1.915922e-05
2.668000e-11,5.142755e-01,-3.096284e-01,5.023884e-01,1.927600e-01,1.927600e-01,1.915740e-05
2.669000e-11,5.142893e-01,-3.096623e-01,5.024037e-01,1.927415e-01,1.927415e-01,1.915558e-05
2.670000e-11,5.143030e-01,-3.096961e-01,5.024191e-01,1.927229e-01,1.927229e-01,1.915376e-05
2.671000e-11,5.143167e-01,-3.097300e-01,5.024344e-01,1.927044e-01,1.927044e-01,1.915195e-05
2.672000e-11,5.143304e-01,-3.097638e-01,5.024497e-01,1.926859e-01,1.926859e-01,1.915013e-05
2.673000e-11,5.143441e-01,-3.097975e-01,5.024650e-01,1.926675e-01,1.926675e-01,1.914832e-05
2.674000e-11,5.143578e-01,-3.098312e-01,5.024803e-01,1.926490e-01,1.926490e-01,1.914651e-05
2.675000e-11,5.143715e-01,-3.098649e-01,5.024955e-01,1.926306e-01,1.926306e-01,1.914470e-05
2.676000e-11,5.143851e-01,-3.098986e-01,5.025108e-01,1.926122e-01,1.926122e-01,1.914289e-05
2.677000e-11,5.143988e-01,-3.099322e-01,5.025260e-01,1.925938e-01,1.925938e-01,1.914109e-05
2.678000e-11,5.144124e-01,-3.099658e-01,5.025412e-01,1.925754e-01,1.925754e-01,1.913928e-05
2.679000e-11,5.144260e-01,-3.099993e-01,5.025564e-01,1.925571e-01,1.925571e-01,1.913748e-05
2.680000e-11,5.144396e-01,-3.100329e-01,5.025716e-01,1.925387e-01,1.925387e-01,1.913568e-05
2.681000e-11,5.144532e-01,-3.100664e-01,5.025868e-01,1.925204e-01,1.925204e-01,1.913388e-05
2.682000e-11,5.144668e-01,-3.100998e-01,5.026019e-01,1.925021e-01,1.925021e-01,1.913208e-05
2.683000e-11,5.144803e-01,-3.101332e-01,5.026171e-01,1.924839e-01,1.924839e-01,1.913029e-05
2.684000e-11,5.144939e-01,-3.101666e-01,5.026322e-01,1.924656e-01,1.924656e-01,1.912850e-05
2.685000e-11,5.145074e-01,-3.102000e-01,5.026473e-01,1.924474e-01,1.924474e-01,1.912671e-05
2.686000e-11,5.145209e-01,-3.102333e-01,5.026624e-01,1.924291e-01,1.924291e-01,1.912492e-05
2.687000e-11,5.145344e-01,-3.102666e-01,5.026775e-01,1.924109e-01,1.924109e-01,1.912313e-05
2.688000e-11,5.145479e-01,-3.102998e-01,5.026925e-01,1.923927e-01,1.923927e-01,1.912134e-05
2.689000e-11,5.145614e-01,-3.103330e-01,5.027076e-01,1.923746e-01,1.923746e-01,1.911956e-05
2.690000e-11,5.145749e-01,-3.103662e-01,5.027226e-01,1.923564e-01,1.923564e-01,1.911778e-05
2.691000e-11,5.145883e-01,-3.103993e-01,5.027376e-01,1.923383e-01,1.923383e-01,1.911600e-05
2.692000e-11,5.146017e-01,-3.104324e-01,5.027526e-01,1.923202e-01,1.923202e-01,1.911422e-05
2.693000e-11,5.146152e-01,-3.104655e-01,5.027676e-01,1.923021e-01,1.923021e-01,1.911244e-05
2.694000e-11,5.146286e-01,-3.104986e-01,5.027826e-01,1.922840e-01,1.922840e-01,1.911067e-05
2.695000e-11,5.146420e-01,-3.105316e-01,5.027976e-01,1.922660e-01,1.922660e-01,1.910890e-05
2.696000e-11,5.146553e-01,-3.105646e-01,5.028125e-01,1.922479e-01,1.922479e-01,1.910713e-05
2.697000e-11,5.146687e-01,-3.105975e-01,5.028274e-01,1.922299e-01,1.922299e-01,1.910536e-05
2.698000e-11,5.146821e-01,-3.106304e-01,5.028423e-01,1.922119e-01,1.922119e-01,1.910359e-05
2.699000e-11,5.146954e-01,-3.106633e-01,5.028572e-01,1.921939e-01,1.921939e-01,1.910182e-05
2.700000e-11,5.147087e-01,-3.106961e-01,5.028721e-01,1.921760e-01,1.921760e-01,1.910006e-05
2.701000e-11,5.147220e-01,-3.107289e-01,5.028870e-01,1.921580e-01,1.921580e-01,1.909830e-05
2.702000e-11,5.147353e-01,-3.107617e-01,5.029018e-01,1.921401e-01,1.921401e-01,1.909654e-05
2.703000e-11,5.147486e-01,-3.107945e-01,5.029167e-01,1.921222e-01,1.921222e-01,1.909478e-05
2.704000e-11,5.147619e-01,-3.108272e-01,5.029315e-01,1.921043e-01,1.921043e-01,1.909302e-05
2.705000e-11,5.147751e-01,-3.108599e-01,5.029463e-01,1.920864e-01,1.920864e-01,1.909127e-05
2.706000e-11,5.147884e-01,-3.108925e-01,5.029611e-01,1.920686e-01,1.920686e-01,1.908951e-05
2.707000e-11,5.148016e-01,-3.109251e-01,5.029758e-01,1.920507e-01,1.920507e-01,1.908776e-05
2.708000e-11,5.148148e-01,-3.109577e-01,5.029906e-01,1.920329e-01,1.920329e-01,1.908601e-05
2.709000e-11,5.148280e-01,-3.109902e-01,5.030053e-01,1.920151e-01,1.920151e-01,1.908427e-05
2.710000e-11,5.148412e-01,-3.110227e-01,5.030201e-01,1.919973e-01,1.919973e-01,1.908252e-05
2.711000e-11,5.148544e-01,-3.110552e-01,5.030348e-01,1.919796e-01,1.919796e-01,1.908078e-05
2.712000e-11,5.148676e-01,-3.110877e-01,5.030495e-01,1.919618e-01,1.919618e-01,1.907903e-05
2.713000e-11,5.148807e-01,-3.111201e-01,5.030642e-01,1.919441e-01,1.919441e-01,1.907729e-05
2.714000e-11,5.148938e-01,-3.111524e-01,5.030788e-01,1.919264e-01,1.919264e-01,1.907555e-05
2.715000e-11,5.149070e-01,-3.111848e-01,5.030935e-01,1.919087e-01,1.919087e-01,1.907382e-05
2.716000e-11,5.149201e-01,-3.112171e-01,5.031081e-01,1.918910e-01,1.918910e-01,1.907208e-05
2.717000e-11,5.149332e-01,-3.112494e-01,5.031228e-01,1.918734e-01,1.918734e-01,1.907035e-05
2.718000e-11,5.149463e-01,-3.112816e-01,5.031374e-01,1.918557e-01,1.918557e-01,1.906862e-05
2.719000e-11,5.149593e-01,-3.113138e-01,5.031520e-01,1.918381e-01,1.918381e-01,1.906689e-05
2.720000e-11,5.149724e-01,-3.113460e-01,5.031666e-01,1.918205e-01,1.918205e-01,1.906516e-05
2.721000e-11,5.149854e-01,-3.113782e-01,5.031811e-01,1.918029e-01,1.918029e-01,1.906343e-05
2.722000e-11,5.149984e-01,-3.114103e-01,5.031957e-01,1.917854e-01,1.917854e-01,1.906171e-05
2.723000e-11,5.150115e-01,-3.114424e-01,5.032102e-01,1.917678e-01,1.917678e-01,1.905998e-05
2.724000e-11,5.150245e-01,-3.114744e-01,5.032247e-01,1.917503e-01,1.917503e-01,1.905826e-05
2.725000e-11,5.150375e-01,-3.115064e-01,5.032392e-01,1.917328e-01,1.917328e-01,1.905654e-05
2.726000e-11,5.150504e-01,-3.115384e-01,5.032537e-01,1.917153e-01,1.917153e-01,1.905483e-05
2.727000e-11,5.150634e-01,-3.115704e-01,5.032682e-01,1.916978e-01,1.916978e-01,1.905311e-05
2.728000e-11,5.150763e-01,-3.116023e-01,5.032827e-01,1.916804e-01,1.916804e-01,1.905140e-05
2.729000e-11,5.150893e-01,-3.116342e-01,5.032971e-01,1.916629e-01,1.916629e-01,1.904968e-05
2.730000e-11,5.151022e-01,-3.116660e-01,5.033116e-01,1.916455e-01,1.916455e-01,1.904797e-05
2.731000e-11,5.151151e-01,-3.116979e-01,5.033260e-01,1.916281e-01,1.916281e-01,1.904626e-05
