time,"V(A)","I(ROUT)","P(A)","P(OUT)"
2.352600e-10,1.762817e-13,6.302860e-08,7.167482e+00,8.824217e-01
2.352700e-10,-7.828654e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.352800e-10,-1.959904e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.352900e-10,3.919808e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.353000e-10,-6.850894e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.353100e-10,-9.777596e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.353200e-10,3.922000e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.353300e-10,1.955519e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.353400e-10,-9.755674e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.353500e-10,-2.931087e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.353600e-10,-1.966481e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.353700e-10,6.877202e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.353800e-10,-1.372152e-13,6.302860e-08,7.167482e+00,8.824217e-01
2.353900e-10,1.273061e-13,6.302860e-08,7.167482e+00,8.824217e-01
2.354000e-10,2.192286e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.354100e-10,1.955519e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.354200e-10,-6.853087e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.354300e-10,7.835231e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.354400e-10,-7.830846e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.354500e-10,4.899760e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.354600e-10,-6.857471e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.354700e-10,7.837423e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.354800e-10,-7.833039e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.354900e-10,1.955519e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.355000e-10,0.000000e+00,6.302860e-08,7.167482e+00,8.824217e-01
2.355100e-10,2.931087e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.355200e-10,-3.915423e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.355300e-10,9.667982e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.355400e-10,-2.942048e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.355500e-10,6.844317e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.355600e-10,-7.835231e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.355700e-10,1.076632e-13,6.302860e-08,7.167482e+00,8.824217e-01
2.355800e-10,-1.175065e-13,6.302860e-08,7.167482e+00,8.824217e-01
2.355900e-10,1.175065e-13,6.302860e-08,7.167482e+00,8.824217e-01
2.356000e-10,-8.819567e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.356100e-10,7.835231e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.356200e-10,-4.912913e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.356300e-10,9.777596e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.356400e-10,2.937663e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.356500e-10,-3.924192e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.356600e-10,9.689905e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.356700e-10,-2.942048e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.356800e-10,6.839933e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.356900e-10,-1.955519e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.357000e-10,-1.315372e-16,6.302860e-08,7.167482e+00,8.824217e-01
2.357100e-10,2.944240e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.357200e-10,-9.795135e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.357300e-10,5.875327e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.357400e-10,4.890990e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.357500e-10,-4.899760e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.357600e-10,-1.962096e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.357700e-10,3.913231e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.357800e-10,-9.755674e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.357900e-10,-2.955202e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.358000e-10,3.919808e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.358100e-10,-3.928577e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.358200e-10,3.915423e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.358300e-10,-3.917615e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.358400e-10,9.777596e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.358500e-10,-1.315372e-16,6.302860e-08,7.167482e+00,8.824217e-01
2.358600e-10,6.576859e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.358700e-10,-1.315372e-16,6.302860e-08,7.167482e+00,8.824217e-01
2.358800e-10,-4.384572e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.358900e-10,-4.384572e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.359000e-10,-2.942048e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.359100e-10,9.799519e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.359200e-10,-2.946433e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.359300e-10,-8.817375e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.359400e-10,-1.315372e-16,6.302860e-08,7.167482e+00,8.824217e-01
2.359500e-10,3.928577e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.359600e-10,-9.909134e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.359700e-10,2.944240e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.359800e-10,-9.974902e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.359900e-10,-2.937663e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.360000e-10,9.667982e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.360100e-10,2.192286e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.360200e-10,2.933279e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.360300e-10,1.940173e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.360400e-10,-3.915423e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.360500e-10,9.667982e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.360600e-10,2.939856e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.360700e-10,1.946750e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.360800e-10,-9.777596e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.360900e-10,-8.817375e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.361000e-10,8.797644e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.361100e-10,-4.884414e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.361200e-10,3.902269e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.361300e-10,-9.777596e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.361400e-10,-5.888481e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.361500e-10,1.957712e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.361600e-10,2.931087e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.361700e-10,-3.915423e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.361800e-10,9.784173e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.361900e-10,0.000000e+00,6.302860e-08,7.167482e+00,8.824217e-01
2.362000e-10,-3.928577e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.362100e-10,-4.888798e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.362200e-10,1.962096e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.362300e-10,8.804221e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.362400e-10,-8.808606e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.362500e-10,1.964288e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.362600e-10,2.946433e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.362700e-10,-3.919808e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.362800e-10,-1.951135e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.362900e-10,-1.970865e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.363000e-10,3.930769e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.363100e-10,4.901952e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.363200e-10,-4.897567e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.363300e-10,3.919808e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.363400e-10,-9.797327e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.363500e-10,1.175942e-13,6.302860e-08,7.167482e+00,8.824217e-01
2.363600e-10,-1.175285e-13,6.302860e-08,7.167482e+00,8.824217e-01
2.363700e-10,8.812990e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.363800e-10,3.928577e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.363900e-10,-1.077070e-13,6.302860e-08,7.167482e+00,8.824217e-01
2.364000e-10,1.469709e-13,6.302860e-08,7.167482e+00,8.824217e-01
2.364100e-10,-9.781981e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.364200e-10,1.973058e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.364300e-10,-5.866558e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.364400e-10,4.901952e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.364500e-10,-3.911039e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.364600e-10,9.952979e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.364700e-10,1.315372e-16,6.302860e-08,7.167482e+00,8.824217e-01
2.364800e-10,8.769145e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.364900e-10,5.884096e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.365000e-10,-1.959904e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.365100e-10,-8.802029e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.365200e-10,1.177477e-13,6.302860e-08,7.167482e+00,8.824217e-01
2.365300e-10,-5.875327e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.365400e-10,9.865288e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.365500e-10,-5.870942e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.365600e-10,4.926067e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.365700e-10,4.888798e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.365800e-10,-4.877837e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.365900e-10,6.866240e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.366000e-10,-1.946750e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.366100e-10,-5.862173e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.366200e-10,1.973058e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.366300e-10,2.944240e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.366400e-10,-3.893500e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.366500e-10,9.952979e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.366600e-10,1.534600e-16,6.302860e-08,7.167482e+00,8.824217e-01
2.366700e-10,1.315372e-16,6.302860e-08,7.167482e+00,8.824217e-01
2.366800e-10,-2.931087e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.366900e-10,1.004067e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.367000e-10,2.953009e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.367100e-10,-9.667982e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.367200e-10,1.534600e-16,6.302860e-08,7.167482e+00,8.824217e-01
2.367300e-10,-2.920125e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.367400e-10,6.868433e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.367500e-10,-4.880029e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.367600e-10,-1.937981e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.367700e-10,3.932961e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.367800e-10,1.970865e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.367900e-10,-6.837741e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.368000e-10,7.852769e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.368100e-10,9.865288e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.368200e-10,-3.904462e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.368300e-10,-4.884414e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.368400e-10,-3.902269e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.368500e-10,7.854961e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.368600e-10,9.996825e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.368700e-10,-9.755674e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.368800e-10,-2.915741e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.368900e-10,9.777596e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.369000e-10,2.957394e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.369100e-10,-6.857471e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.369200e-10,1.079043e-13,6.302860e-08,7.167482e+00,8.824217e-01
2.369300e-10,-8.806414e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.369400e-10,1.977442e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.369500e-10,5.875327e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.369600e-10,-7.824269e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.369700e-10,7.854961e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.369800e-10,-4.890990e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.369900e-10,3.937346e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.370000e-10,-6.842125e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.370100e-10,1.966481e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.370200e-10,8.769145e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.370300e-10,4.384572e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.370400e-10,5.888481e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.370500e-10,-1.953327e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.370600e-10,-2.924510e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.370700e-10,9.974902e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.370800e-10,4.384572e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.370900e-10,2.961779e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.371000e-10,-3.906654e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.371100e-10,3.924192e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.371200e-10,-9.777596e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.371300e-10,-2.924510e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.371400e-10,6.870625e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.371500e-10,-7.819885e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.371600e-10,4.912913e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.371700e-10,-9.777596e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.371800e-10,3.069201e-16,6.302860e-08,7.167482e+00,8.824217e-01
2.371900e-10,5.881904e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.372000e-10,-7.817693e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.372100e-10,-9.689905e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.372200e-10,9.996825e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.372300e-10,-2.933279e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.372400e-10,9.952979e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.372500e-10,2.192286e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.372600e-10,8.769145e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.372700e-10,2.948625e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.372800e-10,-6.844317e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.372900e-10,4.915106e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.373000e-10,-9.821442e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.373100e-10,2.192286e-16,6.302860e-08,7.167482e+00,8.824217e-01
2.373200e-10,2.937663e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.373300e-10,1.970865e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.373400e-10,-3.906654e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.373500e-10,-4.888798e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.373600e-10,1.966481e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.373700e-10,5.873135e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.373800e-10,-4.880029e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.373900e-10,3.913231e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.374000e-10,-9.733751e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.374100e-10,1.315372e-16,6.302860e-08,7.167482e+00,8.824217e-01
2.374200e-10,-5.884096e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.374300e-10,4.897567e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.374400e-10,1.078166e-13,6.302860e-08,7.167482e+00,8.824217e-01
2.374500e-10,-1.566608e-13,6.302860e-08,7.167482e+00,8.824217e-01
2.374600e-10,1.272841e-13,6.302860e-08,7.167482e+00,8.824217e-01
2.374700e-10,-2.933279e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.374800e-10,-5.870942e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.374900e-10,1.951135e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.375000e-10,2.944240e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.375100e-10,-3.911039e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.375200e-10,-4.899760e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.375300e-10,4.904144e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.375400e-10,1.957712e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.375500e-10,1.964288e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.375600e-10,-3.911039e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.375700e-10,3.917615e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.375800e-10,1.962096e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.375900e-10,-3.915423e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.376000e-10,9.843365e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.376100e-10,5.879712e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.376200e-10,-1.077289e-13,6.302860e-08,7.167482e+00,8.824217e-01
2.376300e-10,2.937663e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.376400e-10,5.875327e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.376500e-10,-7.830846e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.376600e-10,1.962096e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.376700e-10,4.384572e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.376800e-10,2.946433e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.376900e-10,-3.919808e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.377000e-10,9.821442e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.377100e-10,2.192286e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.377200e-10,-2.935471e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.377300e-10,9.792942e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.377400e-10,-2.937663e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.377500e-10,0.000000e+00,6.302860e-08,7.167482e+00,8.824217e-01
2.377600e-10,-5.870942e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.377700e-10,-9.777596e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.377800e-10,6.864048e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.377900e-10,9.821442e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.378000e-10,-6.848702e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.378100e-10,4.904144e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.378200e-10,1.955519e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.378300e-10,-6.835548e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.378400e-10,1.964288e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.378500e-10,5.895058e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.378600e-10,-4.893183e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.378700e-10,9.996825e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.378800e-10,-2.942048e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.378900e-10,-1.944558e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.379000e-10,3.924192e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.379100e-10,4.899760e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.379200e-10,-1.944558e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.379300e-10,-5.877519e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.379400e-10,1.966481e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.379500e-10,2.950817e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.379600e-10,-3.913231e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.379700e-10,-1.937981e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.379800e-10,9.777596e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.379900e-10,8.769145e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.380000e-10,5.879712e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.380100e-10,-1.962096e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.380200e-10,-2.931087e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.380300e-10,9.821442e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.380400e-10,-2.937663e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.380500e-10,9.821442e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.380600e-10,5.881904e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.380700e-10,-1.957712e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.380800e-10,-5.877519e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.380900e-10,4.904144e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.381000e-10,1.962096e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.381100e-10,-3.915423e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.381200e-10,9.799519e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.381300e-10,-2.937663e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.381400e-10,6.861856e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.381500e-10,-7.837423e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.381600e-10,-9.843365e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.381700e-10,6.864048e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.381800e-10,-4.886606e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.381900e-10,3.904462e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.382000e-10,-3.924192e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.382100e-10,-1.957712e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.382200e-10,3.911039e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.382300e-10,1.951135e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.382400e-10,-9.799519e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.382500e-10,-2.955202e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.382600e-10,3.913231e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.382700e-10,1.957712e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.382800e-10,-6.866240e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.382900e-10,4.897567e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.383000e-10,-3.919808e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.383100e-10,3.911039e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.383200e-10,-9.909134e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.383300e-10,6.576859e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.383400e-10,2.928894e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.383500e-10,-9.799519e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.383600e-10,5.868750e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.383700e-10,-9.887211e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.383800e-10,2.937663e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.383900e-10,1.946750e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.384000e-10,-9.777596e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.384100e-10,-5.875327e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.384200e-10,7.824269e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.384300e-10,-1.962096e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.384400e-10,-2.937663e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.384500e-10,9.777596e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.384600e-10,5.870942e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.384700e-10,-4.904144e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.384800e-10,-7.833039e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.384900e-10,8.799837e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.385000e-10,-1.962096e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.385100e-10,2.942048e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.385200e-10,-6.861856e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.385300e-10,1.955519e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.385400e-10,2.931087e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.385500e-10,-9.777596e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.385600e-10,-6.576859e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.385700e-10,-4.384572e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.385800e-10,-4.384572e-17,6.302860e-08,7.167482e+00,8.824217e-01
2.385900e-10,2.946433e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.386000e-10,-6.870625e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.386100e-10,-9.799519e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.386200e-10,3.908846e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.386300e-10,-9.887211e-15,6.302860e-08,7.167482e+00,8.824217e-01
2.386400e-10,2.937663e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.386500e-10,1.955519e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.386600e-10,-9.799519e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.386700e-10,8.808606e-14,6.302860e-08,7.167482e+00,8.824217e-01
2.386800e-10,-1.968673e-14,6.302860e-08,7.167482e+00,8.824217e-01
