time,"I(LD)","I(RD)","I(BS)","I(RS)","P(VLEAK)","P(OUT)","V(OUT)","I(RCON)"
3.590000e-11,5.888778e-08,-1.141075e-08,7.114834e-08,-5.293987e-10,8.830885e-01,8.823770e-01,5.376005e-10,5.888778e-08
3.591000e-11,5.888928e-08,-1.140337e-08,7.114191e-08,-5.290561e-10,8.830885e-01,8.823770e-01,5.372492e-10,5.888928e-08
3.592000e-11,5.889078e-08,-1.139600e-08,7.113549e-08,-5.287136e-10,8.830884e-01,8.823770e-01,5.368982e-10,5.889078e-08
3.593000e-11,5.889227e-08,-1.138863e-08,7.112907e-08,-5.283714e-10,8.830884e-01,8.823770e-01,5.365474e-10,5.889227e-08
3.594000e-11,5.889377e-08,-1.138126e-08,7.112265e-08,-5.280294e-10,8.830883e-01,8.823771e-01,5.361967e-10,5.889377e-08
3.595000e-11,5.889527e-08,-1.137390e-08,7.111624e-08,-5.276877e-10,8.830883e-01,8.823771e-01,5.358465e-10,5.889527e-08
3.596000e-11,5.889676e-08,-1.136654e-08,7.110983e-08,-5.273461e-10,8.830882e-01,8.823771e-01,5.354964e-10,5.889676e-08
3.597000e-11,5.889826e-08,-1.135919e-08,7.110342e-08,-5.270048e-10,8.830882e-01,8.823771e-01,5.351466e-10,5.889826e-08
3.598000e-11,5.889975e-08,-1.135185e-08,7.109702e-08,-5.266637e-10,8.830881e-01,8.823771e-01,5.347970e-10,5.889975e-08
3.599000e-11,5.890124e-08,-1.134450e-08,7.109062e-08,-5.263228e-10,8.830881e-01,8.823771e-01,5.344477e-10,5.890124e-08
3.600000e-11,5.890274e-08,-1.133717e-08,7.108423e-08,-5.259822e-10,8.830880e-01,8.823772e-01,5.340985e-10,5.890274e-08
3.601000e-11,5.890423e-08,-1.132983e-08,7.107784e-08,-5.256417e-10,8.830880e-01,8.823772e-01,5.337497e-10,5.890423e-08
3.602000e-11,5.890572e-08,-1.132251e-08,7.107146e-08,-5.253015e-10,8.830879e-01,8.823772e-01,5.334011e-10,5.890572e-08
3.603000e-11,5.890720e-08,-1.131518e-08,7.106508e-08,-5.249615e-10,8.830879e-01,8.823772e-01,5.330527e-10,5.890720e-08
3.604000e-11,5.890869e-08,-1.130786e-08,7.105870e-08,-5.246217e-10,8.830879e-01,8.823772e-01,5.327046e-10,5.890869e-08
3.605000e-11,5.891018e-08,-1.130055e-08,7.105233e-08,-5.242822e-10,8.830878e-01,8.823772e-01,5.323567e-10,5.891018e-08
3.606000e-11,5.891167e-08,-1.129324e-08,7.104596e-08,-5.239429e-10,8.830878e-01,8.823773e-01,5.320091e-10,5.891167e-08
3.607000e-11,5.891315e-08,-1.128594e-08,7.103960e-08,-5.236037e-10,8.830877e-01,8.823773e-01,5.316617e-10,5.891315e-08
3.608000e-11,5.891463e-08,-1.127864e-08,7.103324e-08,-5.232648e-10,8.830877e-01,8.823773e-01,5.313145e-10,5.891463e-08
3.609000e-11,5.891612e-08,-1.127134e-08,7.102688e-08,-5.229262e-10,8.830876e-01,8.823773e-01,5.309676e-10,5.891612e-08
3.610000e-11,5.891760e-08,-1.126405e-08,7.102053e-08,-5.225877e-10,8.830876e-01,8.823773e-01,5.306208e-10,5.891760e-08
3.611000e-11,5.891908e-08,-1.125677e-08,7.101419e-08,-5.222495e-10,8.830875e-01,8.823773e-01,5.302745e-10,5.891908e-08
3.612000e-11,5.892056e-08,-1.124949e-08,7.100784e-08,-5.219115e-10,8.830875e-01,8.823774e-01,5.299283e-10,5.892056e-08
3.613000e-11,5.892204e-08,-1.124221e-08,7.100150e-08,-5.215737e-10,8.830874e-01,8.823774e-01,5.295823e-10,5.892204e-08
3.614000e-11,5.892352e-08,-1.123494e-08,7.099517e-08,-5.212361e-10,8.830874e-01,8.823774e-01,5.292366e-10,5.892352e-08
3.615000e-11,5.892500e-08,-1.122767e-08,7.098884e-08,-5.208987e-10,8.830873e-01,8.823774e-01,5.288911e-10,5.892500e-08
3.616000e-11,5.892647e-08,-1.122041e-08,7.098251e-08,-5.205616e-10,8.830873e-01,8.823774e-01,5.285459e-10,5.892647e-08
3.617000e-11,5.892795e-08,-1.121315e-08,7.097619e-08,-5.202247e-10,8.830872e-01,8.823774e-01,5.282008e-10,5.892795e-08
3.618000e-11,5.892942e-08,-1.120590e-08,7.096987e-08,-5.198880e-10,8.830872e-01,8.823775e-01,5.278561e-10,5.892942e-08
3.619000e-11,5.893090e-08,-1.119865e-08,7.096356e-08,-5.195515e-10,8.830871e-01,8.823775e-01,5.275115e-10,5.893090e-08
3.620000e-11,5.893237e-08,-1.119141e-08,7.095724e-08,-5.192153e-10,8.830871e-01,8.823775e-01,5.271673e-10,5.893237e-08
3.621000e-11,5.893384e-08,-1.118417e-08,7.095094e-08,-5.188792e-10,8.830870e-01,8.823775e-01,5.268231e-10,5.893384e-08
3.622000e-11,5.893531e-08,-1.117694e-08,7.094464e-08,-5.185434e-10,8.830870e-01,8.823775e-01,5.264794e-10,5.893531e-08
3.623000e-11,5.893678e-08,-1.116971e-08,7.093834e-08,-5.182078e-10,8.830870e-01,8.823775e-01,5.261358e-10,5.893678e-08
3.624000e-11,5.893825e-08,-1.116249e-08,7.093204e-08,-5.178724e-10,8.830869e-01,8.823775e-01,5.257924e-10,5.893825e-08
3.625000e-11,5.893972e-08,-1.115527e-08,7.092575e-08,-5.175372e-10,8.830869e-01,8.823776e-01,5.254494e-10,5.893972e-08
3.626000e-11,5.894118e-08,-1.114805e-08,7.091947e-08,-5.172023e-10,8.830868e-01,8.823776e-01,5.251065e-10,5.894118e-08
3.627000e-11,5.894265e-08,-1.114084e-08,7.091319e-08,-5.168675e-10,8.830868e-01,8.823776e-01,5.247638e-10,5.894265e-08
3.628000e-11,5.894411e-08,-1.113363e-08,7.090691e-08,-5.165330e-10,8.830867e-01,8.823776e-01,5.244215e-10,5.894411e-08
3.629000e-11,5.894558e-08,-1.112643e-08,7.090064e-08,-5.161987e-10,8.830867e-01,8.823776e-01,5.240793e-10,5.894558e-08
3.630000e-11,5.894704e-08,-1.111924e-08,7.089437e-08,-5.158646e-10,8.830866e-01,8.823776e-01,5.237374e-10,5.894704e-08
3.631000e-11,5.894850e-08,-1.111205e-08,7.088810e-08,-5.155308e-10,8.830866e-01,8.823777e-01,5.233957e-10,5.894850e-08
3.632000e-11,5.894996e-08,-1.110486e-08,7.088184e-08,-5.151971e-10,8.830865e-01,8.823777e-01,5.230542e-10,5.894996e-08
3.633000e-11,5.895142e-08,-1.109768e-08,7.087558e-08,-5.148637e-10,8.830865e-01,8.823777e-01,5.227131e-10,5.895142e-08
3.634000e-11,5.895288e-08,-1.109050e-08,7.086933e-08,-5.145305e-10,8.830864e-01,8.823777e-01,5.223720e-10,5.895288e-08
3.635000e-11,5.895434e-08,-1.108332e-08,7.086308e-08,-5.141974e-10,8.830864e-01,8.823777e-01,5.220313e-10,5.895434e-08
3.636000e-11,5.895580e-08,-1.107616e-08,7.085683e-08,-5.138647e-10,8.830863e-01,8.823777e-01,5.216907e-10,5.895580e-08
3.637000e-11,5.895726e-08,-1.106899e-08,7.085059e-08,-5.135321e-10,8.830863e-01,8.823778e-01,5.213505e-10,5.895726e-08
3.638000e-11,5.895871e-08,-1.106183e-08,7.084435e-08,-5.131997e-10,8.830863e-01,8.823778e-01,5.210104e-10,5.895871e-08
3.639000e-11,5.896017e-08,-1.105468e-08,7.083812e-08,-5.128676e-10,8.830862e-01,8.823778e-01,5.206706e-10,5.896017e-08
3.640000e-11,5.896162e-08,-1.104753e-08,7.083189e-08,-5.125357e-10,8.830862e-01,8.823778e-01,5.203310e-10,5.896162e-08
3.641000e-11,5.896307e-08,-1.104038e-08,7.082567e-08,-5.122040e-10,8.830861e-01,8.823778e-01,5.199918e-10,5.896307e-08
3.642000e-11,5.896452e-08,-1.103324e-08,7.081945e-08,-5.118725e-10,8.830861e-01,8.823778e-01,5.196526e-10,5.896452e-08
3.643000e-11,5.896597e-08,-1.102611e-08,7.081323e-08,-5.115412e-10,8.830860e-01,8.823779e-01,5.193137e-10,5.896598e-08
3.644000e-11,5.896742e-08,-1.101897e-08,7.080702e-08,-5.112102e-10,8.830860e-01,8.823779e-01,5.189751e-10,5.896742e-08
3.645000e-11,5.896887e-08,-1.101185e-08,7.080081e-08,-5.108793e-10,8.830859e-01,8.823779e-01,5.186366e-10,5.896887e-08
3.646000e-11,5.897032e-08,-1.100473e-08,7.079460e-08,-5.105487e-10,8.830859e-01,8.823779e-01,5.182985e-10,5.897032e-08
3.647000e-11,5.897177e-08,-1.099761e-08,7.078840e-08,-5.102183e-10,8.830858e-01,8.823779e-01,5.179605e-10,5.897177e-08
3.648000e-11,5.897322e-08,-1.099049e-08,7.078220e-08,-5.098881e-10,8.830858e-01,8.823779e-01,5.176228e-10,5.897322e-08
3.649000e-11,5.897466e-08,-1.098339e-08,7.077601e-08,-5.095581e-10,8.830857e-01,8.823779e-01,5.172854e-10,5.897466e-08
3.650000e-11,5.897610e-08,-1.097628e-08,7.076982e-08,-5.092283e-10,8.830857e-01,8.823780e-01,5.169481e-10,5.897610e-08
3.651000e-11,5.897755e-08,-1.096918e-08,7.076364e-08,-5.088987e-10,8.830856e-01,8.823780e-01,5.166110e-10,5.897755e-08
3.652000e-11,5.897899e-08,-1.096209e-08,7.075746e-08,-5.085694e-10,8.830856e-01,8.823780e-01,5.162743e-10,5.897899e-08
3.653000e-11,5.898043e-08,-1.095500e-08,7.075128e-08,-5.082403e-10,8.830856e-01,8.823780e-01,5.159377e-10,5.898043e-08
3.654000e-11,5.898187e-08,-1.094791e-08,7.074511e-08,-5.079114e-10,8.830855e-01,8.823780e-01,5.156014e-10,5.898187e-08
3.655000e-11,5.898331e-08,-1.094083e-08,7.073894e-08,-5.075827e-10,8.830855e-01,8.823780e-01,5.152653e-10,5.898331e-08
3.656000e-11,5.898475e-08,-1.093376e-08,7.073277e-08,-5.072542e-10,8.830854e-01,8.823781e-01,5.149295e-10,5.898475e-08
3.657000e-11,5.898619e-08,-1.092668e-08,7.072661e-08,-5.069259e-10,8.830854e-01,8.823781e-01,5.145938e-10,5.898619e-08
3.658000e-11,5.898763e-08,-1.091962e-08,7.072045e-08,-5.065978e-10,8.830853e-01,8.823781e-01,5.142584e-10,5.898763e-08
3.659000e-11,5.898906e-08,-1.091255e-08,7.071430e-08,-5.062700e-10,8.830853e-01,8.823781e-01,5.139232e-10,5.898906e-08
3.660000e-11,5.899050e-08,-1.090550e-08,7.070815e-08,-5.059424e-10,8.830852e-01,8.823781e-01,5.135883e-10,5.899050e-08
3.661000e-11,5.899193e-08,-1.089844e-08,7.070201e-08,-5.056149e-10,8.830852e-01,8.823781e-01,5.132536e-10,5.899193e-08
3.662000e-11,5.899336e-08,-1.089139e-08,7.069586e-08,-5.052877e-10,8.830851e-01,8.823781e-01,5.129191e-10,5.899336e-08
3.663000e-11,5.899480e-08,-1.088435e-08,7.068973e-08,-5.049607e-10,8.830851e-01,8.823782e-01,5.125848e-10,5.899480e-08
3.664000e-11,5.899623e-08,-1.087731e-08,7.068359e-08,-5.046339e-10,8.830851e-01,8.823782e-01,5.122508e-10,5.899623e-08
3.665000e-11,5.899766e-08,-1.087027e-08,7.067747e-08,-5.043074e-10,8.830850e-01,8.823782e-01,5.119170e-10,5.899766e-08
3.666000e-11,5.899909e-08,-1.086324e-08,7.067134e-08,-5.039810e-10,8.830850e-01,8.823782e-01,5.115835e-10,5.899909e-08
3.667000e-11,5.900052e-08,-1.085622e-08,7.066522e-08,-5.036549e-10,8.830849e-01,8.823782e-01,5.112501e-10,5.900052e-08
3.668000e-11,5.900194e-08,-1.084920e-08,7.065910e-08,-5.033289e-10,8.830849e-01,8.823782e-01,5.109170e-10,5.900194e-08
3.669000e-11,5.900337e-08,-1.084218e-08,7.065299e-08,-5.030032e-10,8.830848e-01,8.823783e-01,5.105841e-10,5.900337e-08
3.670000e-11,5.900480e-08,-1.083517e-08,7.064688e-08,-5.026777e-10,8.830848e-01,8.823783e-01,5.102515e-10,5.900480e-08
3.671000e-11,5.900622e-08,-1.082816e-08,7.064077e-08,-5.023524e-10,8.830847e-01,8.823783e-01,5.099190e-10,5.900622e-08
3.672000e-11,5.900764e-08,-1.082115e-08,7.063467e-08,-5.020273e-10,8.830847e-01,8.823783e-01,5.095868e-10,5.900764e-08
3.673000e-11,5.900907e-08,-1.081416e-08,7.062857e-08,-5.017024e-10,8.830846e-01,8.823783e-01,5.092548e-10,5.900907e-08
3.674000e-11,5.901049e-08,-1.080716e-08,7.062248e-08,-5.013777e-10,8.830846e-01,8.823783e-01,5.089231e-10,5.901049e-08
3.675000e-11,5.901191e-08,-1.080017e-08,7.061639e-08,-5.010533e-10,8.830845e-01,8.823784e-01,5.085916e-10,5.901191e-08
3.676000e-11,5.901333e-08,-1.079319e-08,7.061031e-08,-5.007290e-10,8.830845e-01,8.823784e-01,5.082602e-10,5.901333e-08
3.677000e-11,5.901475e-08,-1.078620e-08,7.060422e-08,-5.004050e-10,8.830845e-01,8.823784e-01,5.079293e-10,5.901475e-08
3.678000e-11,5.901617e-08,-1.077923e-08,7.059815e-08,-5.000812e-10,8.830844e-01,8.823784e-01,5.075983e-10,5.901617e-08
3.679000e-11,5.901759e-08,-1.077226e-08,7.059207e-08,-4.997576e-10,8.830844e-01,8.823784e-01,5.072678e-10,5.901759e-08
3.680000e-11,5.901900e-08,-1.076529e-08,7.058600e-08,-4.994342e-10,8.830843e-01,8.823784e-01,5.069373e-10,5.901900e-08
3.681000e-11,5.902042e-08,-1.075833e-08,7.057994e-08,-4.991110e-10,8.830843e-01,8.823784e-01,5.066072e-10,5.902042e-08
3.682000e-11,5.902183e-08,-1.075137e-08,7.057387e-08,-4.987880e-10,8.830842e-01,8.823785e-01,5.062773e-10,5.902183e-08
3.683000e-11,5.902325e-08,-1.074441e-08,7.056782e-08,-4.984652e-10,8.830842e-01,8.823785e-01,5.059476e-10,5.902325e-08
3.684000e-11,5.902466e-08,-1.073746e-08,7.056176e-08,-4.981427e-10,8.830841e-01,8.823785e-01,5.056181e-10,5.902466e-08
3.685000e-11,5.902607e-08,-1.073052e-08,7.055571e-08,-4.978203e-10,8.830841e-01,8.823785e-01,5.052888e-10,5.902607e-08
3.686000e-11,5.902748e-08,-1.072358e-08,7.054966e-08,-4.974982e-10,8.830841e-01,8.823785e-01,5.049598e-10,5.902748e-08
3.687000e-11,5.902889e-08,-1.071664e-08,7.054362e-08,-4.971762e-10,8.830840e-01,8.823785e-01,5.046310e-10,5.902889e-08
3.688000e-11,5.903030e-08,-1.070971e-08,7.053758e-08,-4.968545e-10,8.830840e-01,8.823786e-01,5.043024e-10,5.903030e-08
3.689000e-11,5.903171e-08,-1.070279e-08,7.053155e-08,-4.965330e-10,8.830839e-01,8.823786e-01,5.039740e-10,5.903171e-08
3.690000e-11,5.903312e-08,-1.069586e-08,7.052552e-08,-4.962117e-10,8.830839e-01,8.823786e-01,5.036458e-10,5.903312e-08
3.691000e-11,5.903452e-08,-1.068894e-08,7.051949e-08,-4.958906e-10,8.830838e-01,8.823786e-01,5.033180e-10,5.903452e-08
3.692000e-11,5.903593e-08,-1.068203e-08,7.051347e-08,-4.955697e-10,8.830838e-01,8.823786e-01,5.029903e-10,5.903593e-08
3.693000e-11,5.903733e-08,-1.067512e-08,7.050745e-08,-4.952490e-10,8.830837e-01,8.823786e-01,5.026629e-10,5.903733e-08
3.694000e-11,5.903874e-08,-1.066822e-08,7.050143e-08,-4.949285e-10,8.830837e-01,8.823786e-01,5.023355e-10,5.903874e-08
3.695000e-11,5.904014e-08,-1.066132e-08,7.049542e-08,-4.946083e-10,8.830836e-01,8.823787e-01,5.020086e-10,5.904014e-08
3.696000e-11,5.904154e-08,-1.065442e-08,7.048942e-08,-4.942882e-10,8.830836e-01,8.823787e-01,5.016818e-10,5.904154e-08
3.697000e-11,5.904294e-08,-1.064753e-08,7.048341e-08,-4.939684e-10,8.830836e-01,8.823787e-01,5.013553e-10,5.904294e-08
3.698000e-11,5.904434e-08,-1.064064e-08,7.047741e-08,-4.936487e-10,8.830835e-01,8.823787e-01,5.010288e-10,5.904434e-08
3.699000e-11,5.904574e-08,-1.063376e-08,7.047142e-08,-4.933293e-10,8.830835e-01,8.823787e-01,5.007027e-10,5.904574e-08
3.700000e-11,5.904714e-08,-1.062688e-08,7.046542e-08,-4.930101e-10,8.830834e-01,8.823787e-01,5.003768e-10,5.904714e-08
3.701000e-11,5.904854e-08,-1.062001e-08,7.045944e-08,-4.926910e-10,8.830834e-01,8.823787e-01,5.000511e-10,5.904854e-08
3.702000e-11,5.904994e-08,-1.061314e-08,7.045345e-08,-4.923722e-10,8.830833e-01,8.823788e-01,4.997257e-10,5.904994e-08
3.703000e-11,5.905133e-08,-1.060628e-08,7.044747e-08,-4.920536e-10,8.830833e-01,8.823788e-01,4.994005e-10,5.905133e-08
3.704000e-11,5.905273e-08,-1.059942e-08,7.044150e-08,-4.917352e-10,8.830832e-01,8.823788e-01,4.990754e-10,5.905273e-08
3.705000e-11,5.905412e-08,-1.059256e-08,7.043552e-08,-4.914170e-10,8.830832e-01,8.823788e-01,4.987506e-10,5.905412e-08
3.706000e-11,5.905551e-08,-1.058571e-08,7.042955e-08,-4.910990e-10,8.830832e-01,8.823788e-01,4.984261e-10,5.905551e-08
3.707000e-11,5.905691e-08,-1.057886e-08,7.042359e-08,-4.907813e-10,8.830831e-01,8.823788e-01,4.981017e-10,5.905691e-08
3.708000e-11,5.905830e-08,-1.057202e-08,7.041763e-08,-4.904637e-10,8.830831e-01,8.823789e-01,4.977776e-10,5.905830e-08
3.709000e-11,5.905969e-08,-1.056518e-08,7.041167e-08,-4.901463e-10,8.830830e-01,8.823789e-01,4.974536e-10,5.905969e-08
3.710000e-11,5.906108e-08,-1.055835e-08,7.040572e-08,-4.898292e-10,8.830830e-01,8.823789e-01,4.971300e-10,5.906108e-08
3.711000e-11,5.906247e-08,-1.055152e-08,7.039977e-08,-4.895122e-10,8.830829e-01,8.823789e-01,4.968065e-10,5.906247e-08
3.712000e-11,5.906385e-08,-1.054470e-08,7.039382e-08,-4.891955e-10,8.830829e-01,8.823789e-01,4.964832e-10,5.906385e-08
3.713000e-11,5.906524e-08,-1.053788e-08,7.038788e-08,-4.888789e-10,8.830828e-01,8.823789e-01,4.961603e-10,5.906524e-08
3.714000e-11,5.906663e-08,-1.053106e-08,7.038194e-08,-4.885626e-10,8.830828e-01,8.823789e-01,4.958374e-10,5.906663e-08
3.715000e-11,5.906801e-08,-1.052425e-08,7.037601e-08,-4.882465e-10,8.830828e-01,8.823790e-01,4.955148e-10,5.906801e-08
3.716000e-11,5.906939e-08,-1.051744e-08,7.037008e-08,-4.879305e-10,8.830827e-01,8.823790e-01,4.951924e-10,5.906939e-08
3.717000e-11,5.907078e-08,-1.051064e-08,7.036415e-08,-4.876148e-10,8.830827e-01,8.823790e-01,4.948703e-10,5.907078e-08
3.718000e-11,5.907216e-08,-1.050384e-08,7.035823e-08,-4.872993e-10,8.830826e-01,8.823790e-01,4.945483e-10,5.907216e-08
3.719000e-11,5.907354e-08,-1.049705e-08,7.035231e-08,-4.869840e-10,8.830826e-01,8.823790e-01,4.942266e-10,5.907354e-08
3.720000e-11,5.907492e-08,-1.049026e-08,7.034640e-08,-4.866689e-10,8.830825e-01,8.823790e-01,4.939052e-10,5.907492e-08
3.721000e-11,5.907630e-08,-1.048347e-08,7.034049e-08,-4.863540e-10,8.830825e-01,8.823791e-01,4.935838e-10,5.907630e-08
3.722000e-11,5.907768e-08,-1.047669e-08,7.033458e-08,-4.860393e-10,8.830824e-01,8.823791e-01,4.932628e-10,5.907768e-08
3.723000e-11,5.907906e-08,-1.046992e-08,7.032868e-08,-4.857248e-10,8.830824e-01,8.823791e-01,4.929419e-10,5.907906e-08
3.724000e-11,5.908043e-08,-1.046314e-08,7.032278e-08,-4.854105e-10,8.830824e-01,8.823791e-01,4.926213e-10,5.908043e-08
3.725000e-11,5.908181e-08,-1.045638e-08,7.031688e-08,-4.850964e-10,8.830823e-01,8.823791e-01,4.923009e-10,5.908181e-08
3.726000e-11,5.908318e-08,-1.044961e-08,7.031099e-08,-4.847825e-10,8.830823e-01,8.823791e-01,4.919807e-10,5.908319e-08
3.727000e-11,5.908456e-08,-1.044286e-08,7.030510e-08,-4.844689e-10,8.830822e-01,8.823791e-01,4.916607e-10,5.908456e-08
3.728000e-11,5.908593e-08,-1.043610e-08,7.029922e-08,-4.841554e-10,8.830822e-01,8.823792e-01,4.913410e-10,5.908593e-08
3.729000e-11,5.908730e-08,-1.042935e-08,7.029334e-08,-4.838421e-10,8.830821e-01,8.823792e-01,4.910214e-10,5.908730e-08
3.730000e-11,5.908868e-08,-1.042261e-08,7.028746e-08,-4.835291e-10,8.830821e-01,8.823792e-01,4.907021e-10,5.908868e-08
3.731000e-11,5.909005e-08,-1.041586e-08,7.028159e-08,-4.832162e-10,8.830820e-01,8.823792e-01,4.903830e-10,5.909005e-08
3.732000e-11,5.909142e-08,-1.040913e-08,7.027572e-08,-4.829035e-10,8.830820e-01,8.823792e-01,4.900641e-10,5.909142e-08
3.733000e-11,5.909279e-08,-1.040239e-08,7.026985e-08,-4.825911e-10,8.830820e-01,8.823792e-01,4.897454e-10,5.909279e-08
3.734000e-11,5.909415e-08,-1.039567e-08,7.026399e-08,-4.822788e-10,8.830819e-01,8.823792e-01,4.894270e-10,5.909415e-08
3.735000e-11,5.909552e-08,-1.038894e-08,7.025813e-08,-4.819668e-10,8.830819e-01,8.823793e-01,4.891087e-10,5.909552e-08
3.736000e-11,5.909689e-08,-1.038222e-08,7.025228e-08,-4.816549e-10,8.830818e-01,8.823793e-01,4.887907e-10,5.909689e-08
3.737000e-11,5.909825e-08,-1.037551e-08,7.024643e-08,-4.813433e-10,8.830818e-01,8.823793e-01,4.884728e-10,5.909825e-08
3.738000e-11,5.909962e-08,-1.036880e-08,7.024058e-08,-4.810318e-10,8.830817e-01,8.823793e-01,4.881553e-10,5.909962e-08
3.739000e-11,5.910098e-08,-1.036209e-08,7.023474e-08,-4.807206e-10,8.830817e-01,8.823793e-01,4.878379e-10,5.910098e-08
3.740000e-11,5.910234e-08,-1.035539e-08,7.022890e-08,-4.804096e-10,8.830817e-01,8.823793e-01,4.875207e-10,5.910234e-08
3.741000e-11,5.910370e-08,-1.034869e-08,7.022307e-08,-4.800987e-10,8.830816e-01,8.823793e-01,4.872038e-10,5.910371e-08
3.742000e-11,5.910507e-08,-1.034200e-08,7.021724e-08,-4.797881e-10,8.830816e-01,8.823794e-01,4.868870e-10,5.910507e-08
3.743000e-11,5.910643e-08,-1.033531e-08,7.021141e-08,-4.794776e-10,8.830815e-01,8.823794e-01,4.865705e-10,5.910643e-08
3.744000e-11,5.910779e-08,-1.032862e-08,7.020558e-08,-4.791674e-10,8.830815e-01,8.823794e-01,4.862542e-10,5.910779e-08
3.745000e-11,5.910914e-08,-1.032194e-08,7.019977e-08,-4.788574e-10,8.830814e-01,8.823794e-01,4.859380e-10,5.910914e-08
3.746000e-11,5.911050e-08,-1.031527e-08,7.019395e-08,-4.785476e-10,8.830814e-01,8.823794e-01,4.856222e-10,5.911050e-08
3.747000e-11,5.911186e-08,-1.030860e-08,7.018814e-08,-4.782379e-10,8.830814e-01,8.823794e-01,4.853065e-10,5.911186e-08
3.748000e-11,5.911321e-08,-1.030193e-08,7.018233e-08,-4.779285e-10,8.830813e-01,8.823795e-01,4.849910e-10,5.911321e-08
3.749000e-11,5.911457e-08,-1.029526e-08,7.017652e-08,-4.776193e-10,8.830813e-01,8.823795e-01,4.846758e-10,5.911457e-08
3.750000e-11,5.911592e-08,-1.028861e-08,7.017072e-08,-4.773102e-10,8.830812e-01,8.823795e-01,4.843607e-10,5.911592e-08
3.751000e-11,5.911727e-08,-1.028195e-08,7.016492e-08,-4.770014e-10,8.830812e-01,8.823795e-01,4.840459e-10,5.911727e-08
3.752000e-11,5.911863e-08,-1.027530e-08,7.015913e-08,-4.766928e-10,8.830811e-01,8.823795e-01,4.837313e-10,5.911863e-08
3.753000e-11,5.911998e-08,-1.026865e-08,7.015334e-08,-4.763843e-10,8.830811e-01,8.823795e-01,4.834169e-10,5.911998e-08
3.754000e-11,5.912133e-08,-1.026201e-08,7.014756e-08,-4.760761e-10,8.830810e-01,8.823795e-01,4.831027e-10,5.912133e-08
3.755000e-11,5.912268e-08,-1.025538e-08,7.014177e-08,-4.757681e-10,8.830810e-01,8.823796e-01,4.827887e-10,5.912268e-08
3.756000e-11,5.912403e-08,-1.024874e-08,7.013599e-08,-4.754603e-10,8.830810e-01,8.823796e-01,4.824749e-10,5.912403e-08
3.757000e-11,5.912537e-08,-1.024211e-08,7.013022e-08,-4.751526e-10,8.830809e-01,8.823796e-01,4.821614e-10,5.912537e-08
3.758000e-11,5.912672e-08,-1.023549e-08,7.012445e-08,-4.748452e-10,8.830809e-01,8.823796e-01,4.818480e-10,5.912672e-08
3.759000e-11,5.912807e-08,-1.022887e-08,7.011868e-08,-4.745380e-10,8.830808e-01,8.823796e-01,4.815349e-10,5.912807e-08
3.760000e-11,5.912941e-08,-1.022225e-08,7.011292e-08,-4.742310e-10,8.830808e-01,8.823796e-01,4.812220e-10,5.912941e-08
3.761000e-11,5.913076e-08,-1.021564e-08,7.010716e-08,-4.739241e-10,8.830807e-01,8.823796e-01,4.809093e-10,5.913076e-08
3.762000e-11,5.913210e-08,-1.020903e-08,7.010140e-08,-4.736175e-10,8.830807e-01,8.823797e-01,4.805967e-10,5.913210e-08
3.763000e-11,5.913344e-08,-1.020243e-08,7.009565e-08,-4.733111e-10,8.830807e-01,8.823797e-01,4.802844e-10,5.913344e-08
3.764000e-11,5.913479e-08,-1.019583e-08,7.008990e-08,-4.730048e-10,8.830806e-01,8.823797e-01,4.799724e-10,5.913479e-08
3.765000e-11,5.913613e-08,-1.018924e-08,7.008416e-08,-4.726988e-10,8.830806e-01,8.823797e-01,4.796604e-10,5.913613e-08
3.766000e-11,5.913747e-08,-1.018265e-08,7.007841e-08,-4.723930e-10,8.830805e-01,8.823797e-01,4.793488e-10,5.913747e-08
3.767000e-11,5.913881e-08,-1.017606e-08,7.007268e-08,-4.720873e-10,8.830805e-01,8.823797e-01,4.790373e-10,5.913881e-08
3.768000e-11,5.914014e-08,-1.016948e-08,7.006694e-08,-4.717819e-10,8.830804e-01,8.823797e-01,4.787261e-10,5.914014e-08
3.769000e-11,5.914148e-08,-1.016290e-08,7.006121e-08,-4.714766e-10,8.830804e-01,8.823798e-01,4.784150e-10,5.914148e-08
3.770000e-11,5.914282e-08,-1.015633e-08,7.005549e-08,-4.711716e-10,8.830804e-01,8.823798e-01,4.781042e-10,5.914282e-08
3.771000e-11,5.914415e-08,-1.014976e-08,7.004976e-08,-4.708667e-10,8.830803e-01,8.823798e-01,4.777936e-10,5.914415e-08
3.772000e-11,5.914549e-08,-1.014319e-08,7.004404e-08,-4.705621e-10,8.830803e-01,8.823798e-01,4.774832e-10,5.914549e-08
3.773000e-11,5.914682e-08,-1.013663e-08,7.003833e-08,-4.702576e-10,8.830802e-01,8.823798e-01,4.771730e-10,5.914682e-08
3.774000e-11,5.914815e-08,-1.013008e-08,7.003262e-08,-4.699534e-10,8.830802e-01,8.823798e-01,4.768630e-10,5.914815e-08
3.775000e-11,5.914949e-08,-1.012353e-08,7.002691e-08,-4.696493e-10,8.830801e-01,8.823798e-01,4.765532e-10,5.914949e-08
3.776000e-11,5.915082e-08,-1.011698e-08,7.002120e-08,-4.693455e-10,8.830801e-01,8.823799e-01,4.762435e-10,5.915082e-08
3.777000e-11,5.915215e-08,-1.011043e-08,7.001550e-08,-4.690418e-10,8.830801e-01,8.823799e-01,4.759342e-10,5.915215e-08
