time,"V(A)","I(L4|XLOADINA)","I(RL|XSTORAGE)","V(Q)"
1.698000e-10,8.001005e-11,1.430498e-04,6.485659e-10,3.242829e-10
1.698100e-10,7.985793e-11,1.430498e-04,6.473331e-10,3.236666e-10
1.698200e-10,7.970615e-11,1.430498e-04,6.461028e-10,3.230514e-10
1.698300e-10,7.955460e-11,1.430498e-04,6.448747e-10,3.224374e-10
1.698400e-10,7.940351e-11,1.430498e-04,6.436491e-10,3.218245e-10
1.698500e-10,7.925247e-11,1.430498e-04,6.424257e-10,3.212128e-10
1.698600e-10,7.910195e-11,1.430498e-04,6.412046e-10,3.206023e-10
1.698700e-10,7.895142e-11,1.430498e-04,6.399859e-10,3.199930e-10
1.698800e-10,7.880160e-11,1.430498e-04,6.387695e-10,3.193848e-10
1.698900e-10,7.865158e-11,1.430498e-04,6.375555e-10,3.187777e-10
1.699000e-10,7.850237e-11,1.430498e-04,6.363437e-10,3.181718e-10
1.699100e-10,7.835290e-11,1.430498e-04,6.351342e-10,3.175671e-10
1.699200e-10,7.820407e-11,1.430498e-04,6.339270e-10,3.169635e-10
1.699300e-10,7.805552e-11,1.430498e-04,6.327222e-10,3.163611e-10
1.699400e-10,7.790711e-11,1.430498e-04,6.315195e-10,3.157598e-10
1.699500e-10,7.775901e-11,1.430498e-04,6.303192e-10,3.151596e-10
1.699600e-10,7.761128e-11,1.430498e-04,6.291212e-10,3.145606e-10
1.699700e-10,7.746371e-11,1.430498e-04,6.279254e-10,3.139627e-10
1.699800e-10,7.731638e-11,1.430498e-04,6.267319e-10,3.133660e-10
1.699900e-10,7.716957e-11,1.430498e-04,6.255407e-10,3.127703e-10
1.700000e-10,7.702283e-11,1.430498e-04,6.243517e-10,3.121759e-10
1.700100e-10,7.687646e-11,1.430498e-04,6.231650e-10,3.115825e-10
1.700200e-10,7.673038e-11,1.430498e-04,6.219806e-10,3.109903e-10
1.700300e-10,7.658443e-11,1.430498e-04,6.207984e-10,3.103992e-10
1.700400e-10,7.643907e-11,1.430498e-04,6.196185e-10,3.098092e-10
1.700500e-10,7.629355e-11,1.430498e-04,6.184408e-10,3.092204e-10
1.700600e-10,7.614878e-11,1.430498e-04,6.172653e-10,3.086327e-10
1.700700e-10,7.600376e-11,1.430498e-04,6.160921e-10,3.080460e-10
1.700800e-10,7.585944e-11,1.430498e-04,6.149211e-10,3.074605e-10
1.700900e-10,7.571526e-11,1.430498e-04,6.137523e-10,3.068762e-10
1.701000e-10,7.557137e-11,1.430498e-04,6.125858e-10,3.062929e-10
1.701100e-10,7.542781e-11,1.430498e-04,6.114214e-10,3.057107e-10
1.701200e-10,7.528423e-11,1.430498e-04,6.102593e-10,3.051297e-10
1.701300e-10,7.514131e-11,1.430498e-04,6.090994e-10,3.045497e-10
1.701400e-10,7.499848e-11,1.430498e-04,6.079417e-10,3.039709e-10
1.701500e-10,7.485585e-11,1.430498e-04,6.067862e-10,3.033931e-10
1.701600e-10,7.471362e-11,1.430498e-04,6.056329e-10,3.028165e-10
1.701700e-10,7.457162e-11,1.430498e-04,6.044818e-10,3.022409e-10
1.701800e-10,7.442989e-11,1.430498e-04,6.033329e-10,3.016664e-10
1.701900e-10,7.428839e-11,1.430498e-04,6.021861e-10,3.010931e-10
1.702000e-10,7.414721e-11,1.430498e-04,6.010416e-10,3.005208e-10
1.702100e-10,7.400629e-11,1.430498e-04,5.998992e-10,2.999496e-10
1.702200e-10,7.386560e-11,1.430498e-04,5.987590e-10,2.993795e-10
1.702300e-10,7.372528e-11,1.430498e-04,5.976209e-10,2.988105e-10
1.702400e-10,7.358506e-11,1.430498e-04,5.964851e-10,2.982425e-10
1.702500e-10,7.344524e-11,1.430498e-04,5.953513e-10,2.976757e-10
1.702600e-10,7.330559e-11,1.430498e-04,5.942197e-10,2.971099e-10
1.702700e-10,7.316619e-11,1.430498e-04,5.930903e-10,2.965452e-10
1.702800e-10,7.302725e-11,1.430498e-04,5.919630e-10,2.959815e-10
1.702900e-10,7.288843e-11,1.430498e-04,5.908379e-10,2.954190e-10
1.703000e-10,7.274993e-11,1.430498e-04,5.897149e-10,2.948575e-10
1.703100e-10,7.261147e-11,1.430498e-04,5.885941e-10,2.942970e-10
1.703200e-10,7.247375e-11,1.430498e-04,5.874754e-10,2.937377e-10
1.703300e-10,7.233582e-11,1.430498e-04,5.863588e-10,2.931794e-10
1.703400e-10,7.219831e-11,1.430498e-04,5.852443e-10,2.926221e-10
1.703500e-10,7.206115e-11,1.430498e-04,5.841319e-10,2.920659e-10
1.703600e-10,7.192413e-11,1.430498e-04,5.830216e-10,2.915108e-10
1.703700e-10,7.178751e-11,1.430498e-04,5.819135e-10,2.909567e-10
1.703800e-10,7.165107e-11,1.430498e-04,5.808075e-10,2.904037e-10
1.703900e-10,7.151477e-11,1.430498e-04,5.797035e-10,2.898518e-10
1.704000e-10,7.137902e-11,1.430498e-04,5.786017e-10,2.893009e-10
1.704100e-10,7.124317e-11,1.430498e-04,5.775020e-10,2.887510e-10
1.704200e-10,7.110783e-11,1.430498e-04,5.764043e-10,2.882021e-10
1.704300e-10,7.097269e-11,1.430498e-04,5.753087e-10,2.876543e-10
1.704400e-10,7.083779e-11,1.430498e-04,5.742152e-10,2.871076e-10
1.704500e-10,7.070313e-11,1.430498e-04,5.731238e-10,2.865619e-10
1.704600e-10,7.056878e-11,1.430498e-04,5.720345e-10,2.860173e-10
1.704700e-10,7.043457e-11,1.430498e-04,5.709473e-10,2.854736e-10
1.704800e-10,7.030076e-11,1.430498e-04,5.698621e-10,2.849311e-10
1.704900e-10,7.016716e-11,1.430498e-04,5.687790e-10,2.843895e-10
1.705000e-10,7.003373e-11,1.430498e-04,5.676979e-10,2.838490e-10
1.705100e-10,6.990075e-11,1.430498e-04,5.666189e-10,2.833095e-10
1.705200e-10,6.976782e-11,1.430498e-04,5.655420e-10,2.827710e-10
1.705300e-10,6.963522e-11,1.430498e-04,5.644670e-10,2.822335e-10
1.705400e-10,6.950276e-11,1.430498e-04,5.633942e-10,2.816971e-10
1.705500e-10,6.937075e-11,1.430498e-04,5.623233e-10,2.811617e-10
1.705600e-10,6.923885e-11,1.430498e-04,5.612545e-10,2.806273e-10
1.705700e-10,6.910742e-11,1.430498e-04,5.601878e-10,2.800939e-10
1.705800e-10,6.897597e-11,1.430498e-04,5.591231e-10,2.795615e-10
1.705900e-10,6.884478e-11,1.430498e-04,5.580603e-10,2.790302e-10
1.706000e-10,6.871392e-11,1.430498e-04,5.569996e-10,2.784998e-10
1.706100e-10,6.858345e-11,1.430498e-04,5.559410e-10,2.779705e-10
1.706200e-10,6.845297e-11,1.430498e-04,5.548843e-10,2.774422e-10
1.706300e-10,6.832304e-11,1.430498e-04,5.538297e-10,2.769148e-10
1.706400e-10,6.819299e-11,1.430498e-04,5.527770e-10,2.763885e-10
1.706500e-10,6.806351e-11,1.430498e-04,5.517264e-10,2.758632e-10
1.706600e-10,6.793402e-11,1.430498e-04,5.506777e-10,2.753389e-10
1.706700e-10,6.780501e-11,1.430498e-04,5.496311e-10,2.748155e-10
1.706800e-10,6.767598e-11,1.430498e-04,5.485864e-10,2.742932e-10
1.706900e-10,6.754752e-11,1.430498e-04,5.475437e-10,2.737718e-10
1.707000e-10,6.741909e-11,1.430498e-04,5.465030e-10,2.732515e-10
1.707100e-10,6.729096e-11,1.430498e-04,5.454643e-10,2.727321e-10
1.707200e-10,6.716303e-11,1.430498e-04,5.444275e-10,2.722138e-10
1.707300e-10,6.703543e-11,1.430498e-04,5.433927e-10,2.716964e-10
1.707400e-10,6.690787e-11,1.430498e-04,5.423599e-10,2.711800e-10
1.707500e-10,6.678081e-11,1.430498e-04,5.413291e-10,2.706646e-10
1.707600e-10,6.665394e-11,1.430498e-04,5.403002e-10,2.701501e-10
1.707700e-10,6.652716e-11,1.430498e-04,5.392733e-10,2.696366e-10
1.707800e-10,6.640076e-11,1.430498e-04,5.382483e-10,2.691241e-10
1.707900e-10,6.627452e-11,1.430498e-04,5.372252e-10,2.686126e-10
1.708000e-10,6.614849e-11,1.430498e-04,5.362042e-10,2.681021e-10
1.708100e-10,6.602295e-11,1.430498e-04,5.351850e-10,2.675925e-10
1.708200e-10,6.589721e-11,1.430498e-04,5.341678e-10,2.670839e-10
1.708300e-10,6.577218e-11,1.430498e-04,5.331525e-10,2.665763e-10
1.708400e-10,6.564698e-11,1.430498e-04,5.321392e-10,2.660696e-10
1.708500e-10,6.552237e-11,1.430498e-04,5.311278e-10,2.655639e-10
1.708600e-10,6.539772e-11,1.430498e-04,5.301183e-10,2.650591e-10
1.708700e-10,6.527353e-11,1.430498e-04,5.291107e-10,2.645553e-10
1.708800e-10,6.514940e-11,1.430498e-04,5.281050e-10,2.640525e-10
1.708900e-10,6.502555e-11,1.430498e-04,5.271012e-10,2.635506e-10
1.709000e-10,6.490195e-11,1.430498e-04,5.260994e-10,2.630497e-10
1.709100e-10,6.477864e-11,1.430498e-04,5.250994e-10,2.625497e-10
1.709200e-10,6.465558e-11,1.430498e-04,5.241014e-10,2.620507e-10
1.709300e-10,6.453263e-11,1.430498e-04,5.231052e-10,2.615526e-10
1.709400e-10,6.440995e-11,1.430498e-04,5.221110e-10,2.610555e-10
1.709500e-10,6.428753e-11,1.430498e-04,5.211186e-10,2.605593e-10
1.709600e-10,6.416545e-11,1.430498e-04,5.201281e-10,2.600641e-10
1.709700e-10,6.404331e-11,1.430498e-04,5.191395e-10,2.595698e-10
1.709800e-10,6.392174e-11,1.430498e-04,5.181528e-10,2.590764e-10
1.709900e-10,6.380011e-11,1.430498e-04,5.171679e-10,2.585840e-10
1.710000e-10,6.367894e-11,1.430498e-04,5.161850e-10,2.580925e-10
1.710100e-10,6.355784e-11,1.430498e-04,5.152039e-10,2.576019e-10
1.710200e-10,6.343710e-11,1.430498e-04,5.142247e-10,2.571123e-10
1.710300e-10,6.331649e-11,1.430498e-04,5.132473e-10,2.566237e-10
1.710400e-10,6.319612e-11,1.430498e-04,5.122718e-10,2.561359e-10
1.710500e-10,6.307613e-11,1.430498e-04,5.112981e-10,2.556491e-10
1.710600e-10,6.295610e-11,1.430498e-04,5.103263e-10,2.551632e-10
1.710700e-10,6.283655e-11,1.430498e-04,5.093563e-10,2.546782e-10
1.710800e-10,6.271698e-11,1.430498e-04,5.083882e-10,2.541941e-10
1.710900e-10,6.259797e-11,1.430498e-04,5.074220e-10,2.537110e-10
1.711000e-10,6.247886e-11,1.430498e-04,5.064575e-10,2.532288e-10
1.711100e-10,6.236013e-11,1.430498e-04,5.054949e-10,2.527475e-10
1.711200e-10,6.224155e-11,1.430498e-04,5.045341e-10,2.522671e-10
1.711300e-10,6.212338e-11,1.430498e-04,5.035752e-10,2.517876e-10
1.711400e-10,6.200524e-11,1.430498e-04,5.026180e-10,2.513090e-10
1.711500e-10,6.188734e-11,1.430498e-04,5.016627e-10,2.508314e-10
1.711600e-10,6.176970e-11,1.430498e-04,5.007092e-10,2.503546e-10
1.711700e-10,6.165235e-11,1.430498e-04,4.997575e-10,2.498788e-10
1.711800e-10,6.153513e-11,1.430498e-04,4.988076e-10,2.494038e-10
1.711900e-10,6.141814e-11,1.430498e-04,4.978596e-10,2.489298e-10
1.712000e-10,6.130146e-11,1.430498e-04,4.969133e-10,2.484566e-10
1.712100e-10,6.118500e-11,1.430498e-04,4.959688e-10,2.479844e-10
1.712200e-10,6.106870e-11,1.430498e-04,4.950262e-10,2.475131e-10
1.712300e-10,6.095259e-11,1.430498e-04,4.940853e-10,2.470426e-10
1.712400e-10,6.083670e-11,1.430498e-04,4.931462e-10,2.465731e-10
1.712500e-10,6.072107e-11,1.430498e-04,4.922089e-10,2.461044e-10
1.712600e-10,6.060575e-11,1.430498e-04,4.912733e-10,2.456367e-10
1.712700e-10,6.049048e-11,1.430498e-04,4.903396e-10,2.451698e-10
1.712800e-10,6.037553e-11,1.430498e-04,4.894076e-10,2.447038e-10
1.712900e-10,6.026070e-11,1.430498e-04,4.884774e-10,2.442387e-10
1.713000e-10,6.014629e-11,1.430498e-04,4.875489e-10,2.437745e-10
1.713100e-10,6.003191e-11,1.430498e-04,4.866222e-10,2.433111e-10
1.713200e-10,5.991781e-11,1.430498e-04,4.856973e-10,2.428487e-10
1.713300e-10,5.980401e-11,1.430498e-04,4.847742e-10,2.423871e-10
1.713400e-10,5.969023e-11,1.430498e-04,4.838528e-10,2.419264e-10
1.713500e-10,5.957684e-11,1.430498e-04,4.829332e-10,2.414666e-10
1.713600e-10,5.946348e-11,1.430498e-04,4.820153e-10,2.410076e-10
1.713700e-10,5.935067e-11,1.430498e-04,4.810991e-10,2.405496e-10
1.713800e-10,5.923770e-11,1.430498e-04,4.801847e-10,2.400924e-10
1.713900e-10,5.912518e-11,1.430498e-04,4.792720e-10,2.396360e-10
1.714000e-10,5.901277e-11,1.430498e-04,4.783611e-10,2.391805e-10
1.714100e-10,5.890059e-11,1.430497e-04,4.774518e-10,2.387259e-10
1.714200e-10,5.878868e-11,1.430497e-04,4.765444e-10,2.382722e-10
1.714300e-10,5.867691e-11,1.430497e-04,4.756386e-10,2.378193e-10
1.714400e-10,5.856539e-11,1.430497e-04,4.747346e-10,2.373673e-10
1.714500e-10,5.845407e-11,1.430497e-04,4.738323e-10,2.369161e-10
1.714600e-10,5.834301e-11,1.430497e-04,4.729316e-10,2.364658e-10
1.714700e-10,5.823209e-11,1.430497e-04,4.720328e-10,2.360164e-10
1.714800e-10,5.812147e-11,1.430497e-04,4.711356e-10,2.355678e-10
1.714900e-10,5.801096e-11,1.430497e-04,4.702401e-10,2.351200e-10
1.715000e-10,5.790062e-11,1.430497e-04,4.693463e-10,2.346732e-10
1.715100e-10,5.779068e-11,1.430497e-04,4.684542e-10,2.342271e-10
1.715200e-10,5.768073e-11,1.430497e-04,4.675638e-10,2.337819e-10
1.715300e-10,5.757119e-11,1.430497e-04,4.666752e-10,2.333376e-10
1.715400e-10,5.746172e-11,1.430497e-04,4.657882e-10,2.328941e-10
1.715500e-10,5.735255e-11,1.430497e-04,4.649029e-10,2.324514e-10
1.715600e-10,5.724346e-11,1.430497e-04,4.640193e-10,2.320096e-10
1.715700e-10,5.713480e-11,1.430497e-04,4.631373e-10,2.315687e-10
1.715800e-10,5.702611e-11,1.430497e-04,4.622570e-10,2.311285e-10
1.715900e-10,5.691768e-11,1.430497e-04,4.613784e-10,2.306892e-10
1.716000e-10,5.680964e-11,1.430497e-04,4.605015e-10,2.302507e-10
1.716100e-10,5.670153e-11,1.430497e-04,4.596262e-10,2.298131e-10
1.716200e-10,5.659382e-11,1.430497e-04,4.587526e-10,2.293763e-10
1.716300e-10,5.648624e-11,1.430497e-04,4.578807e-10,2.289403e-10
1.716400e-10,5.637883e-11,1.430497e-04,4.570104e-10,2.285052e-10
1.716500e-10,5.627182e-11,1.430497e-04,4.561418e-10,2.280709e-10
1.716600e-10,5.616473e-11,1.430497e-04,4.552748e-10,2.276374e-10
1.716700e-10,5.605799e-11,1.430497e-04,4.544095e-10,2.272047e-10
1.716800e-10,5.595140e-11,1.430497e-04,4.535458e-10,2.267729e-10
1.716900e-10,5.584517e-11,1.430497e-04,4.526838e-10,2.263419e-10
1.717000e-10,5.573892e-11,1.430497e-04,4.518234e-10,2.259117e-10
1.717100e-10,5.563297e-11,1.430497e-04,4.509646e-10,2.254823e-10
1.717200e-10,5.552741e-11,1.430497e-04,4.501074e-10,2.250537e-10
1.717300e-10,5.542165e-11,1.430497e-04,4.492519e-10,2.246260e-10
1.717400e-10,5.531643e-11,1.430497e-04,4.483980e-10,2.241990e-10
1.717500e-10,5.521135e-11,1.430497e-04,4.475458e-10,2.237729e-10
1.717600e-10,5.510627e-11,1.430497e-04,4.466951e-10,2.233476e-10
1.717700e-10,5.500161e-11,1.430497e-04,4.458461e-10,2.229231e-10
1.717800e-10,5.489705e-11,1.430497e-04,4.449988e-10,2.224994e-10
1.717900e-10,5.479261e-11,1.430497e-04,4.441530e-10,2.220765e-10
1.718000e-10,5.468860e-11,1.430497e-04,4.433088e-10,2.216544e-10
1.718100e-10,5.458464e-11,1.430497e-04,4.424662e-10,2.212331e-10
1.718200e-10,5.448085e-11,1.430497e-04,4.416252e-10,2.208126e-10
1.718300e-10,5.437740e-11,1.430497e-04,4.407858e-10,2.203929e-10
1.718400e-10,5.427392e-11,1.430497e-04,4.399480e-10,2.199740e-10
1.718500e-10,5.417083e-11,1.430497e-04,4.391118e-10,2.195559e-10
1.718600e-10,5.406794e-11,1.430497e-04,4.382772e-10,2.191386e-10
1.718700e-10,5.396508e-11,1.430497e-04,4.374442e-10,2.187221e-10
1.718800e-10,5.386245e-11,1.430497e-04,4.366127e-10,2.183064e-10
1.718900e-10,5.376012e-11,1.430497e-04,4.357829e-10,2.178914e-10
1.719000e-10,5.365807e-11,1.430497e-04,4.349546e-10,2.174773e-10
1.719100e-10,5.355591e-11,1.430497e-04,4.341279e-10,2.170639e-10
1.719200e-10,5.345417e-11,1.430497e-04,4.333028e-10,2.166514e-10
1.719300e-10,5.335253e-11,1.430497e-04,4.324792e-10,2.162396e-10
1.719400e-10,5.325116e-11,1.430497e-04,4.316571e-10,2.158286e-10
1.719500e-10,5.315005e-11,1.430497e-04,4.308367e-10,2.154184e-10
1.719600e-10,5.304892e-11,1.430497e-04,4.300178e-10,2.150089e-10
1.719700e-10,5.294812e-11,1.430497e-04,4.292005e-10,2.146002e-10
1.719800e-10,5.284756e-11,1.430497e-04,4.283847e-10,2.141924e-10
1.719900e-10,5.274695e-11,1.430497e-04,4.275705e-10,2.137852e-10
1.720000e-10,5.264683e-11,1.430497e-04,4.267578e-10,2.133789e-10
1.720100e-10,5.254669e-11,1.430497e-04,4.259467e-10,2.129733e-10
1.720200e-10,5.244678e-11,1.430497e-04,4.251371e-10,2.125685e-10
1.720300e-10,5.234715e-11,1.430497e-04,4.243290e-10,2.121645e-10
1.720400e-10,5.224767e-11,1.430497e-04,4.235225e-10,2.117613e-10
1.720500e-10,5.214839e-11,1.430497e-04,4.227175e-10,2.113588e-10
1.720600e-10,5.204923e-11,1.430497e-04,4.219141e-10,2.109570e-10
1.720700e-10,5.195031e-11,1.430497e-04,4.211122e-10,2.105561e-10
1.720800e-10,5.185167e-11,1.430497e-04,4.203118e-10,2.101559e-10
1.720900e-10,5.175297e-11,1.430497e-04,4.195129e-10,2.097565e-10
1.721000e-10,5.165466e-11,1.430497e-04,4.187156e-10,2.093578e-10
1.721100e-10,5.155649e-11,1.430497e-04,4.179197e-10,2.089599e-10
1.721200e-10,5.145846e-11,1.430497e-04,4.171254e-10,2.085627e-10
1.721300e-10,5.136067e-11,1.430497e-04,4.163326e-10,2.081663e-10
1.721400e-10,5.126307e-11,1.430497e-04,4.155413e-10,2.077706e-10
1.721500e-10,5.116564e-11,1.430497e-04,4.147515e-10,2.073757e-10
1.721600e-10,5.106836e-11,1.430497e-04,4.139632e-10,2.069816e-10
1.721700e-10,5.097127e-11,1.430497e-04,4.131764e-10,2.065882e-10
1.721800e-10,5.087447e-11,1.430497e-04,4.123911e-10,2.061955e-10
1.721900e-10,5.077774e-11,1.430497e-04,4.116072e-10,2.058036e-10
1.722000e-10,5.068114e-11,1.430497e-04,4.108249e-10,2.054124e-10
1.722100e-10,5.058490e-11,1.430497e-04,4.100440e-10,2.050220e-10
1.722200e-10,5.048868e-11,1.430497e-04,4.092647e-10,2.046323e-10
1.722300e-10,5.039290e-11,1.430497e-04,4.084868e-10,2.042434e-10
1.722400e-10,5.029694e-11,1.430497e-04,4.077104e-10,2.038552e-10
1.722500e-10,5.020134e-11,1.430497e-04,4.069355e-10,2.034677e-10
1.722600e-10,5.010603e-11,1.430497e-04,4.061620e-10,2.030810e-10
1.722700e-10,5.001070e-11,1.430497e-04,4.053900e-10,2.026950e-10
1.722800e-10,4.991565e-11,1.430497e-04,4.046195e-10,2.023098e-10
1.722900e-10,4.982089e-11,1.430497e-04,4.038505e-10,2.019252e-10
1.723000e-10,4.972603e-11,1.430497e-04,4.030829e-10,2.015415e-10
1.723100e-10,4.963165e-11,1.430497e-04,4.023168e-10,2.011584e-10
1.723200e-10,4.953727e-11,1.430497e-04,4.015521e-10,2.007761e-10
1.723300e-10,4.944311e-11,1.430497e-04,4.007889e-10,2.003945e-10
1.723400e-10,4.934917e-11,1.430497e-04,4.000271e-10,2.000136e-10
1.723500e-10,4.925546e-11,1.430497e-04,3.992668e-10,1.996334e-10
1.723600e-10,4.916160e-11,1.430497e-04,3.985080e-10,1.992540e-10
1.723700e-10,4.906845e-11,1.430497e-04,3.977505e-10,1.988753e-10
1.723800e-10,4.897507e-11,1.430497e-04,3.969945e-10,1.984973e-10
1.723900e-10,4.888182e-11,1.430497e-04,3.962400e-10,1.981200e-10
1.724000e-10,4.878920e-11,1.430497e-04,3.954869e-10,1.977434e-10
1.724100e-10,4.869622e-11,1.430497e-04,3.947351e-10,1.973676e-10
1.724200e-10,4.860383e-11,1.430497e-04,3.939849e-10,1.969924e-10
1.724300e-10,4.851136e-11,1.430497e-04,3.932360e-10,1.966180e-10
1.724400e-10,4.841912e-11,1.430497e-04,3.924886e-10,1.962443e-10
1.724500e-10,4.832715e-11,1.430497e-04,3.917426e-10,1.958713e-10
1.724600e-10,4.823518e-11,1.430497e-04,3.909980e-10,1.954990e-10
1.724700e-10,4.814370e-11,1.430497e-04,3.902549e-10,1.951274e-10
1.724800e-10,4.805207e-11,1.430497e-04,3.895131e-10,1.947566e-10
1.724900e-10,4.796070e-11,1.430497e-04,3.887728e-10,1.943864e-10
1.725000e-10,4.786959e-11,1.430497e-04,3.880339e-10,1.940170e-10
1.725100e-10,4.777861e-11,1.430497e-04,3.872964e-10,1.936482e-10
1.725200e-10,4.768788e-11,1.430497e-04,3.865602e-10,1.932801e-10
1.725300e-10,4.759722e-11,1.430497e-04,3.858255e-10,1.929128e-10
1.725400e-10,4.750660e-11,1.430497e-04,3.850921e-10,1.925461e-10
1.725500e-10,4.741644e-11,1.430497e-04,3.843602e-10,1.921801e-10
1.725600e-10,4.732625e-11,1.430497e-04,3.836297e-10,1.918148e-10
1.725700e-10,4.723637e-11,1.430497e-04,3.829005e-10,1.914502e-10
1.725800e-10,4.714648e-11,1.430497e-04,3.821727e-10,1.910864e-10
1.725900e-10,4.705694e-11,1.430497e-04,3.814464e-10,1.907232e-10
1.726000e-10,4.696746e-11,1.430497e-04,3.807214e-10,1.903607e-10
1.726100e-10,4.687827e-11,1.430497e-04,3.799977e-10,1.899989e-10
1.726200e-10,4.678911e-11,1.430497e-04,3.792755e-10,1.896377e-10
1.726300e-10,4.670023e-11,1.430497e-04,3.785546e-10,1.892773e-10
1.726400e-10,4.661139e-11,1.430497e-04,3.778352e-10,1.889176e-10
1.726500e-10,4.652291e-11,1.430497e-04,3.771170e-10,1.885585e-10
1.726600e-10,4.643435e-11,1.430497e-04,3.764002e-10,1.882001e-10
1.726700e-10,4.634626e-11,1.430497e-04,3.756848e-10,1.878424e-10
1.726800e-10,4.625812e-11,1.430497e-04,3.749707e-10,1.874854e-10
1.726900e-10,4.617000e-11,1.430497e-04,3.742580e-10,1.871290e-10
1.727000e-10,4.608251e-11,1.430497e-04,3.735467e-10,1.867734e-10
1.727100e-10,4.599476e-11,1.430497e-04,3.728367e-10,1.864183e-10
1.727200e-10,4.590735e-11,1.430497e-04,3.721280e-10,1.860640e-10
1.727300e-10,4.582014e-11,1.430497e-04,3.714207e-10,1.857104e-10
1.727400e-10,4.573306e-11,1.430497e-04,3.707148e-10,1.853574e-10
1.727500e-10,4.564613e-11,1.430497e-04,3.700101e-10,1.850051e-10
1.727600e-10,4.555932e-11,1.430497e-04,3.693069e-10,1.846534e-10
1.727700e-10,4.547273e-11,1.430497e-04,3.686049e-10,1.843025e-10
1.727800e-10,4.538633e-11,1.430497e-04,3.679044e-10,1.839522e-10
1.727900e-10,4.530004e-11,1.430497e-04,3.672051e-10,1.836026e-10
1.728000e-10,4.521404e-11,1.430497e-04,3.665072e-10,1.832536e-10
1.728100e-10,4.512796e-11,1.430497e-04,3.658106e-10,1.829053e-10
1.728200e-10,4.504223e-11,1.430497e-04,3.651153e-10,1.825576e-10
1.728300e-10,4.495673e-11,1.430497e-04,3.644213e-10,1.822106e-10
1.728400e-10,4.487114e-11,1.430497e-04,3.637286e-10,1.818643e-10
1.728500e-10,4.478593e-11,1.430497e-04,3.630373e-10,1.815186e-10
1.728600e-10,4.470080e-11,1.430497e-04,3.623473e-10,1.811736e-10
1.728700e-10,4.461580e-11,1.430497e-04,3.616586e-10,1.808293e-10
1.728800e-10,4.453099e-11,1.430497e-04,3.609712e-10,1.804856e-10
1.728900e-10,4.444634e-11,1.430497e-04,3.602851e-10,1.801426e-10
1.729000e-10,4.436196e-11,1.430497e-04,3.596003e-10,1.798002e-10
1.729100e-10,4.427766e-11,1.430497e-04,3.589169e-10,1.794584e-10
1.729200e-10,4.419346e-11,1.430497e-04,3.582347e-10,1.791174e-10
1.729300e-10,4.410939e-11,1.430497e-04,3.575538e-10,1.787769e-10
1.729400e-10,4.402563e-11,1.430497e-04,3.568742e-10,1.784371e-10
1.729500e-10,4.394203e-11,1.430497e-04,3.561959e-10,1.780979e-10
1.729600e-10,4.385836e-11,1.430497e-04,3.555189e-10,1.777594e-10
1.729700e-10,4.377511e-11,1.430497e-04,3.548432e-10,1.774216e-10
1.729800e-10,4.369180e-11,1.430497e-04,3.541687e-10,1.770844e-10
1.729900e-10,4.360880e-11,1.430497e-04,3.534956e-10,1.767478e-10
1.730000e-10,4.352592e-11,1.430497e-04,3.528237e-10,1.764118e-10
1.730100e-10,4.344319e-11,1.430497e-04,3.521531e-10,1.760765e-10
1.730200e-10,4.336058e-11,1.430497e-04,3.514837e-10,1.757419e-10
1.730300e-10,4.327823e-11,1.430497e-04,3.508157e-10,1.754078e-10
1.730400e-10,4.319593e-11,1.430497e-04,3.501489e-10,1.750744e-10
1.730500e-10,4.311383e-11,1.430497e-04,3.494834e-10,1.747417e-10
1.730600e-10,4.303190e-11,1.430497e-04,3.488191e-10,1.744096e-10
1.730700e-10,4.295014e-11,1.430497e-04,3.481561e-10,1.740781e-10
1.730800e-10,4.286841e-11,1.430497e-04,3.474944e-10,1.737472e-10
1.730900e-10,4.278702e-11,1.430497e-04,3.468340e-10,1.734170e-10
1.731000e-10,4.270566e-11,1.430497e-04,3.461747e-10,1.730874e-10
1.731100e-10,4.262445e-11,1.430497e-04,3.455168e-10,1.727584e-10
1.731200e-10,4.254356e-11,1.430497e-04,3.448600e-10,1.724300e-10
1.731300e-10,4.246263e-11,1.430497e-04,3.442045e-10,1.721023e-10
1.731400e-10,4.238189e-11,1.430497e-04,3.435503e-10,1.717752e-10
1.731500e-10,4.230136e-11,1.430497e-04,3.428973e-10,1.714487e-10
1.731600e-10,4.222093e-11,1.430497e-04,3.422456e-10,1.711228e-10
1.731700e-10,4.214079e-11,1.430497e-04,3.415951e-10,1.707976e-10
1.731800e-10,4.206065e-11,1.430497e-04,3.409458e-10,1.704729e-10
1.731900e-10,4.198064e-11,1.430497e-04,3.402978e-10,1.701489e-10
1.732000e-10,4.190096e-11,1.430497e-04,3.396510e-10,1.698255e-10
1.732100e-10,4.182119e-11,1.430497e-04,3.390054e-10,1.695027e-10
1.732200e-10,4.174185e-11,1.430497e-04,3.383611e-10,1.691805e-10
1.732300e-10,4.166239e-11,1.430497e-04,3.377180e-10,1.688590e-10
1.732400e-10,4.158322e-11,1.430497e-04,3.370761e-10,1.685380e-10
