time,"P(A)","I(L1)","I(BS)","P(Q)"
5.235000e-12,8.969207e-01,9.006965e-07,4.702423e-07,8.720034e-01
5.250000e-12,8.990983e-01,9.017598e-07,4.713135e-07,8.741243e-01
5.265000e-12,9.012592e-01,9.027054e-07,4.723875e-07,8.762311e-01
5.280000e-12,9.034026e-01,9.035339e-07,4.734633e-07,8.783232e-01
5.295000e-12,9.055277e-01,9.042459e-07,4.745398e-07,8.803998e-01
5.310000e-12,9.076337e-01,9.048423e-07,4.756159e-07,8.824600e-01
5.325000e-12,9.097200e-01,9.053240e-07,4.766905e-07,8.845031e-01
5.340000e-12,9.117856e-01,9.056920e-07,4.777626e-07,8.865284e-01
5.355000e-12,9.138300e-01,9.059474e-07,4.788313e-07,8.885352e-01
5.370000e-12,9.158523e-01,9.060916e-07,4.798957e-07,8.905226e-01
5.385000e-12,9.178519e-01,9.061259e-07,4.809550e-07,8.924901e-01
5.400000e-12,9.198282e-01,9.060517e-07,4.820087e-07,8.944369e-01
5.415000e-12,9.217804e-01,9.058706e-07,4.830564e-07,8.963623e-01
5.430000e-12,9.237079e-01,9.055844e-07,4.840976e-07,8.982657e-01
5.445000e-12,9.256101e-01,9.051946e-07,4.851323e-07,9.001465e-01
5.460000e-12,9.274864e-01,9.047032e-07,4.861604e-07,9.020040e-01
5.475000e-12,9.293363e-01,9.041121e-07,4.871821e-07,9.038376e-01
5.490000e-12,9.311591e-01,9.034232e-07,4.881975e-07,9.056468e-01
5.505000e-12,9.329544e-01,9.026387e-07,4.892072e-07,9.074310e-01
5.520000e-12,9.347217e-01,9.017607e-07,4.902116e-07,9.091897e-01
5.535000e-12,9.364604e-01,9.007913e-07,4.912114e-07,9.109223e-01
5.550000e-12,9.381702e-01,8.997329e-07,4.922071e-07,9.126284e-01
5.565000e-12,9.398506e-01,8.985877e-07,4.931997e-07,9.143075e-01
5.580000e-12,9.415012e-01,8.973581e-07,4.941897e-07,9.159592e-01
5.595000e-12,9.431216e-01,8.960465e-07,4.951781e-07,9.175831e-01
5.610000e-12,9.447115e-01,8.946554e-07,4.961656e-07,9.191788e-01
5.625000e-12,9.462705e-01,8.931872e-07,4.971530e-07,9.207458e-01
5.640000e-12,9.477985e-01,8.916445e-07,4.981409e-07,9.222840e-01
5.655000e-12,9.492950e-01,8.900297e-07,4.991302e-07,9.237929e-01
5.670000e-12,9.507600e-01,8.883454e-07,5.001212e-07,9.252723e-01
5.685000e-12,9.521930e-01,8.865943e-07,5.011144e-07,9.267220e-01
5.700000e-12,9.535941e-01,8.847788e-07,5.021103e-07,9.281417e-01
5.715000e-12,9.549630e-01,8.829016e-07,5.031091e-07,9.295312e-01
5.730000e-12,9.562996e-01,8.809652e-07,5.041107e-07,9.308903e-01
5.745000e-12,9.576039e-01,8.789722e-07,5.051152e-07,9.322189e-01
5.760000e-12,9.588756e-01,8.769252e-07,5.061225e-07,9.335169e-01
5.775000e-12,9.601149e-01,8.748268e-07,5.071320e-07,9.347842e-01
5.790000e-12,9.613217e-01,8.726795e-07,5.081435e-07,9.360207e-01
5.805000e-12,9.624960e-01,8.704859e-07,5.091562e-07,9.372264e-01
5.820000e-12,9.636378e-01,8.682483e-07,5.101694e-07,9.384013e-01
5.835000e-12,9.647473e-01,8.659694e-07,5.111823e-07,9.395454e-01
5.850000e-12,9.658245e-01,8.636515e-07,5.121939e-07,9.406588e-01
5.865000e-12,9.668695e-01,8.612971e-07,5.132031e-07,9.417415e-01
5.880000e-12,9.678826e-01,8.589086e-07,5.142089e-07,9.427936e-01
5.895000e-12,9.688639e-01,8.564882e-07,5.152099e-07,9.438153e-01
5.910000e-12,9.698135e-01,8.540383e-07,5.162049e-07,9.448067e-01
5.925000e-12,9.707318e-01,8.515611e-07,5.171926e-07,9.457680e-01
5.940000e-12,9.716189e-01,8.490589e-07,5.181717e-07,9.466994e-01
5.955000e-12,9.724752e-01,8.465336e-07,5.191410e-07,9.476011e-01
5.970000e-12,9.733010e-01,8.439875e-07,5.200990e-07,9.484735e-01
5.985000e-12,9.740966e-01,8.414226e-07,5.210445e-07,9.493167e-01
6.000000e-12,9.748623e-01,8.388408e-07,5.219762e-07,9.501311e-01
6.015000e-12,9.755986e-01,8.362441e-07,5.228929e-07,9.509170e-01
6.030000e-12,9.763058e-01,8.336343e-07,5.237936e-07,9.516748e-01
6.045000e-12,9.769843e-01,8.310132e-07,5.246771e-07,9.524048e-01
6.060000e-12,9.776346e-01,8.283825e-07,5.255424e-07,9.531074e-01
6.075000e-12,9.782572e-01,8.257438e-07,5.263886e-07,9.537831e-01
6.090000e-12,9.788524e-01,8.230988e-07,5.272148e-07,9.544323e-01
6.105000e-12,9.794209e-01,8.204489e-07,5.280203e-07,9.550554e-01
6.120000e-12,9.799632e-01,8.177956e-07,5.288044e-07,9.556530e-01
6.135000e-12,9.804797e-01,8.151403e-07,5.295665e-07,9.562255e-01
6.150000e-12,9.809710e-01,8.124842e-07,5.303060e-07,9.567734e-01
6.165000e-12,9.814378e-01,8.098285e-07,5.310224e-07,9.572973e-01
6.180000e-12,9.818805e-01,8.071745e-07,5.317153e-07,9.577978e-01
6.195000e-12,9.822998e-01,8.045231e-07,5.323844e-07,9.582753e-01
6.210000e-12,9.826964e-01,8.018753e-07,5.330293e-07,9.587306e-01
6.225000e-12,9.830707e-01,7.992320e-07,5.336498e-07,9.591641e-01
6.240000e-12,9.834235e-01,7.965941e-07,5.342455e-07,9.595765e-01
6.255000e-12,9.837554e-01,7.939624e-07,5.348162e-07,9.599683e-01
6.270000e-12,9.840671e-01,7.913374e-07,5.353616e-07,9.603404e-01
6.285000e-12,9.843593e-01,7.887198e-07,5.358816e-07,9.606932e-01
6.300000e-12,9.846325e-01,7.861101e-07,5.363758e-07,9.610275e-01
6.315000e-12,9.848876e-01,7.835087e-07,5.368440e-07,9.613439e-01
6.330000e-12,9.851252e-01,7.809160e-07,5.372858e-07,9.616431e-01
6.345000e-12,9.853460e-01,7.783324e-07,5.377009e-07,9.619258e-01
6.360000e-12,9.855507e-01,7.757579e-07,5.380890e-07,9.621926e-01
6.375000e-12,9.857401e-01,7.731928e-07,5.384496e-07,9.624443e-01
6.390000e-12,9.859148e-01,7.706371e-07,5.387823e-07,9.626816e-01
6.405000e-12,9.860757e-01,7.680908e-07,5.390866e-07,9.629052e-01
6.420000e-12,9.862233e-01,7.655538e-07,5.393620e-07,9.631158e-01
6.435000e-12,9.863584e-01,7.630261e-07,5.396079e-07,9.633141e-01
6.450000e-12,9.864818e-01,7.605074e-07,5.398238e-07,9.635008e-01
6.465000e-12,9.865942e-01,7.579974e-07,5.400089e-07,9.636767e-01
6.480000e-12,9.866963e-01,7.554958e-07,5.401628e-07,9.638425e-01
6.495000e-12,9.867889e-01,7.530023e-07,5.402846e-07,9.639989e-01
6.510000e-12,9.868726e-01,7.505163e-07,5.403737e-07,9.641466e-01
6.525000e-12,9.869482e-01,7.480374e-07,5.404296e-07,9.642863e-01
6.540000e-12,9.870164e-01,7.455650e-07,5.404514e-07,9.644188e-01
6.555000e-12,9.870779e-01,7.430985e-07,5.404385e-07,9.645448e-01
6.570000e-12,9.871334e-01,7.406374e-07,5.403903e-07,9.646649e-01
6.585000e-12,9.871837e-01,7.381808e-07,5.403062e-07,9.647800e-01
6.600000e-12,9.872294e-01,7.357281e-07,5.401856e-07,9.648905e-01
6.615000e-12,9.872711e-01,7.332784e-07,5.400280e-07,9.649974e-01
6.630000e-12,9.873096e-01,7.308310e-07,5.398329e-07,9.651012e-01
6.645000e-12,9.873456e-01,7.283851e-07,5.395998e-07,9.652027e-01
6.660000e-12,9.873797e-01,7.259397e-07,5.393285e-07,9.653024e-01
6.675000e-12,9.874125e-01,7.234940e-07,5.390186e-07,9.654011e-01
6.690000e-12,9.874448e-01,7.210471e-07,5.386699e-07,9.654994e-01
6.705000e-12,9.874770e-01,7.185980e-07,5.382822e-07,9.655979e-01
6.720000e-12,9.875099e-01,7.161458e-07,5.378555e-07,9.656973e-01
6.735000e-12,9.875440e-01,7.136894e-07,5.373897e-07,9.657982e-01
6.750000e-12,9.875799e-01,7.112280e-07,5.368850e-07,9.659011e-01
6.765000e-12,9.876182e-01,7.087605e-07,5.363413e-07,9.660067e-01
6.780000e-12,9.876595e-01,7.062860e-07,5.357591e-07,9.661156e-01
6.795000e-12,9.877043e-01,7.038035e-07,5.351384e-07,9.662282e-01
6.810000e-12,9.877531e-01,7.013119e-07,5.344798e-07,9.663452e-01
6.825000e-12,9.878065e-01,6.988104e-07,5.337834e-07,9.664670e-01
6.840000e-12,9.878649e-01,6.962978e-07,5.330499e-07,9.665942e-01
6.855000e-12,9.879289e-01,6.937733e-07,5.322798e-07,9.667273e-01
6.870000e-12,9.879988e-01,6.912360e-07,5.314735e-07,9.668668e-01
6.885000e-12,9.880752e-01,6.886848e-07,5.306316e-07,9.670130e-01
6.900000e-12,9.881584e-01,6.861190e-07,5.297549e-07,9.671665e-01
6.915000e-12,9.882489e-01,6.835375e-07,5.288438e-07,9.673277e-01
6.930000e-12,9.883471e-01,6.809396e-07,5.278992e-07,9.674970e-01
6.945000e-12,9.884533e-01,6.783244e-07,5.269216e-07,9.676747e-01
6.960000e-12,9.885680e-01,6.756911e-07,5.259119e-07,9.678613e-01
6.975000e-12,9.886913e-01,6.730390e-07,5.248707e-07,9.680571e-01
6.990000e-12,9.888238e-01,6.703674e-07,5.237987e-07,9.682623e-01
7.005000e-12,9.889656e-01,6.676754e-07,5.226967e-07,9.684775e-01
7.020000e-12,9.891170e-01,6.649626e-07,5.215654e-07,9.687027e-01
7.035000e-12,9.892783e-01,6.622283e-07,5.204055e-07,9.689383e-01
7.050000e-12,9.894497e-01,6.594720e-07,5.192178e-07,9.691846e-01
7.065000e-12,9.896315e-01,6.566931e-07,5.180029e-07,9.694417e-01
7.080000e-12,9.898238e-01,6.538912e-07,5.167616e-07,9.697099e-01
7.095000e-12,9.900269e-01,6.510659e-07,5.154946e-07,9.699894e-01
7.110000e-12,9.902408e-01,6.482169e-07,5.142026e-07,9.702802e-01
7.125000e-12,9.904658e-01,6.453438e-07,5.128863e-07,9.705827e-01
7.140000e-12,9.907019e-01,6.424465e-07,5.115464e-07,9.708968e-01
7.155000e-12,9.909493e-01,6.395247e-07,5.101837e-07,9.712227e-01
7.170000e-12,9.912080e-01,6.365785e-07,5.087988e-07,9.715605e-01
7.185000e-12,9.914780e-01,6.336076e-07,5.073925e-07,9.719102e-01
7.200000e-12,9.917595e-01,6.306121e-07,5.059655e-07,9.722719e-01
7.215000e-12,9.920525e-01,6.275922e-07,5.045186e-07,9.726456e-01
7.230000e-12,9.923569e-01,6.245479e-07,5.030524e-07,9.730313e-01
7.245000e-12,9.926727e-01,6.214794e-07,5.015679e-07,9.734289e-01
7.260000e-12,9.929999e-01,6.183871e-07,5.000658e-07,9.738385e-01
7.275000e-12,9.933385e-01,6.152713e-07,4.985469e-07,9.742600e-01
7.290000e-12,9.936883e-01,6.121325e-07,4.970121e-07,9.746933e-01
7.305000e-12,9.940494e-01,6.089710e-07,4.954621e-07,9.751383e-01
7.320000e-12,9.944215e-01,6.057874e-07,4.938980e-07,9.755949e-01
7.335000e-12,9.948046e-01,6.025824e-07,4.923205e-07,9.760629e-01
7.350000e-12,9.951985e-01,5.993566e-07,4.907308e-07,9.765422e-01
7.365000e-12,9.956030e-01,5.961109e-07,4.891296e-07,9.770327e-01
7.380000e-12,9.960181e-01,5.928459e-07,4.875180e-07,9.775341e-01
7.395000e-12,9.964434e-01,5.895626e-07,4.858970e-07,9.780462e-01
7.410000e-12,9.968789e-01,5.862620e-07,4.842676e-07,9.785689e-01
7.425000e-12,9.973242e-01,5.829451e-07,4.826308e-07,9.791018e-01
7.440000e-12,9.977792e-01,5.796128e-07,4.809877e-07,9.796448e-01
7.455000e-12,9.982435e-01,5.762665e-07,4.793393e-07,9.801975e-01
7.470000e-12,9.987171e-01,5.729072e-07,4.776867e-07,9.807597e-01
7.485000e-12,9.991995e-01,5.695362e-07,4.760310e-07,9.813310e-01
7.500000e-12,9.996904e-01,5.661549e-07,4.743732e-07,9.819113e-01
7.515000e-12,1.000190e+00,5.627645e-07,4.727145e-07,9.825001e-01
7.530000e-12,1.000697e+00,5.593666e-07,4.710558e-07,9.830971e-01
7.545000e-12,1.001212e+00,5.559626e-07,4.693981e-07,9.837019e-01
7.560000e-12,1.001734e+00,5.525540e-07,4.677427e-07,9.843143e-01
7.575000e-12,1.002263e+00,5.491424e-07,4.660903e-07,9.849337e-01
7.590000e-12,1.002799e+00,5.457293e-07,4.644421e-07,9.855600e-01
7.605000e-12,1.003341e+00,5.423165e-07,4.627990e-07,9.861926e-01
7.620000e-12,1.003889e+00,5.389056e-07,4.611620e-07,9.868311e-01
7.635000e-12,1.004443e+00,5.354983e-07,4.595319e-07,9.874752e-01
7.650000e-12,1.005002e+00,5.320965e-07,4.579096e-07,9.881245e-01
7.665000e-12,1.005566e+00,5.287018e-07,4.562960e-07,9.887784e-01
7.680000e-12,1.006133e+00,5.253162e-07,4.546919e-07,9.894367e-01
7.695000e-12,1.006705e+00,5.219414e-07,4.530980e-07,9.900987e-01
7.710000e-12,1.007281e+00,5.185793e-07,4.515152e-07,9.907642e-01
7.725000e-12,1.007860e+00,5.152318e-07,4.499440e-07,9.914327e-01
7.740000e-12,1.008441e+00,5.119008e-07,4.483851e-07,9.921037e-01
7.755000e-12,1.009025e+00,5.085882e-07,4.468393e-07,9.927767e-01
7.770000e-12,1.009611e+00,5.052959e-07,4.453069e-07,9.934513e-01
7.785000e-12,1.010199e+00,5.020257e-07,4.437887e-07,9.941271e-01
7.800000e-12,1.010787e+00,4.987798e-07,4.422851e-07,9.948036e-01
7.815000e-12,1.011376e+00,4.955599e-07,4.407966e-07,9.954802e-01
7.830000e-12,1.011966e+00,4.923679e-07,4.393235e-07,9.961567e-01
7.845000e-12,1.012555e+00,4.892058e-07,4.378665e-07,9.968324e-01
7.860000e-12,1.013144e+00,4.860755e-07,4.364257e-07,9.975070e-01
7.875000e-12,1.013732e+00,4.829788e-07,4.350016e-07,9.981800e-01
7.890000e-12,1.014318e+00,4.799176e-07,4.335945e-07,9.988509e-01
7.905000e-12,1.014903e+00,4.768937e-07,4.322046e-07,9.995192e-01
7.920000e-12,1.015485e+00,4.739090e-07,4.308323e-07,1.000185e+00
7.935000e-12,1.016065e+00,4.709652e-07,4.294777e-07,1.000847e+00
7.950000e-12,1.016642e+00,4.680640e-07,4.281411e-07,1.001505e+00
7.965000e-12,1.017215e+00,4.652071e-07,4.268227e-07,1.002159e+00
7.980000e-12,1.017785e+00,4.623963e-07,4.255226e-07,1.002808e+00
7.995000e-12,1.018350e+00,4.596332e-07,4.242409e-07,1.003451e+00
8.010000e-12,1.018911e+00,4.569193e-07,4.229779e-07,1.004090e+00
8.025000e-12,1.019467e+00,4.542561e-07,4.217335e-07,1.004722e+00
8.040000e-12,1.020017e+00,4.516451e-07,4.205079e-07,1.005348e+00
8.055000e-12,1.020562e+00,4.490879e-07,4.193010e-07,1.005967e+00
8.070000e-12,1.021101e+00,4.465856e-07,4.181130e-07,1.006579e+00
8.085000e-12,1.021633e+00,4.441396e-07,4.169438e-07,1.007184e+00
8.100000e-12,1.022159e+00,4.417512e-07,4.157934e-07,1.007780e+00
8.115000e-12,1.022678e+00,4.394215e-07,4.146618e-07,1.008368e+00
8.130000e-12,1.023189e+00,4.371516e-07,4.135488e-07,1.008948e+00
8.145000e-12,1.023693e+00,4.349426e-07,4.124543e-07,1.009519e+00
8.160000e-12,1.024188e+00,4.327954e-07,4.113783e-07,1.010080e+00
8.175000e-12,1.024676e+00,4.307108e-07,4.103206e-07,1.010632e+00
8.190000e-12,1.025155e+00,4.286897e-07,4.092809e-07,1.011174e+00
8.205000e-12,1.025625e+00,4.267327e-07,4.082591e-07,1.011705e+00
8.220000e-12,1.026086e+00,4.248406e-07,4.072548e-07,1.012226e+00
8.235000e-12,1.026538e+00,4.230137e-07,4.062679e-07,1.012737e+00
8.250000e-12,1.026980e+00,4.212527e-07,4.052980e-07,1.013236e+00
8.265000e-12,1.027412e+00,4.195578e-07,4.043447e-07,1.013724e+00
8.280000e-12,1.027835e+00,4.179294e-07,4.034078e-07,1.014201e+00
8.295000e-12,1.028247e+00,4.163676e-07,4.024867e-07,1.014666e+00
8.310000e-12,1.028649e+00,4.148725e-07,4.015810e-07,1.015119e+00
8.325000e-12,1.029041e+00,4.134440e-07,4.006903e-07,1.015560e+00
8.340000e-12,1.029421e+00,4.120822e-07,3.998141e-07,1.015989e+00
8.355000e-12,1.029791e+00,4.107868e-07,3.989518e-07,1.016406e+00
8.370000e-12,1.030150e+00,4.095575e-07,3.981030e-07,1.016809e+00
8.385000e-12,1.030498e+00,4.083939e-07,3.972669e-07,1.017201e+00
8.400000e-12,1.030834e+00,4.072956e-07,3.964431e-07,1.017579e+00
8.415000e-12,1.031159e+00,4.062619e-07,3.956310e-07,1.017945e+00
8.430000e-12,1.031473e+00,4.052922e-07,3.948297e-07,1.018297e+00
8.445000e-12,1.031775e+00,4.043856e-07,3.940388e-07,1.018637e+00
8.460000e-12,1.032065e+00,4.035414e-07,3.932576e-07,1.018964e+00
8.475000e-12,1.032344e+00,4.027586e-07,3.924852e-07,1.019277e+00
8.490000e-12,1.032612e+00,4.020360e-07,3.917212e-07,1.019577e+00
8.505000e-12,1.032867e+00,4.013726e-07,3.909646e-07,1.019865e+00
8.520000e-12,1.033111e+00,4.007670e-07,3.902148e-07,1.020139e+00
8.535000e-12,1.033343e+00,4.002179e-07,3.894711e-07,1.020400e+00
8.550000e-12,1.033564e+00,3.997239e-07,3.887328e-07,1.020648e+00
8.565000e-12,1.033773e+00,3.992835e-07,3.879990e-07,1.020882e+00
8.580000e-12,1.033970e+00,3.988950e-07,3.872691e-07,1.021104e+00
8.595000e-12,1.034156e+00,3.985567e-07,3.865423e-07,1.021313e+00
8.610000e-12,1.034330e+00,3.982669e-07,3.858179e-07,1.021509e+00
8.625000e-12,1.034493e+00,3.980236e-07,3.850952e-07,1.021693e+00
8.640000e-12,1.034644e+00,3.978250e-07,3.843733e-07,1.021864e+00
8.655000e-12,1.034784e+00,3.976689e-07,3.836517e-07,1.022022e+00
8.670000e-12,1.034913e+00,3.975534e-07,3.829296e-07,1.022168e+00
8.685000e-12,1.035031e+00,3.974761e-07,3.822062e-07,1.022302e+00
8.700000e-12,1.035138e+00,3.974349e-07,3.814809e-07,1.022424e+00
8.715000e-12,1.035234e+00,3.974274e-07,3.807530e-07,1.022535e+00
8.730000e-12,1.035320e+00,3.974514e-07,3.800219e-07,1.022633e+00
8.745000e-12,1.035395e+00,3.975042e-07,3.792868e-07,1.022721e+00
8.760000e-12,1.035460e+00,3.975835e-07,3.785471e-07,1.022797e+00
8.775000e-12,1.035514e+00,3.976866e-07,3.778022e-07,1.022862e+00
8.790000e-12,1.035559e+00,3.978111e-07,3.770514e-07,1.022917e+00
8.805000e-12,1.035594e+00,3.979541e-07,3.762942e-07,1.022961e+00
8.820000e-12,1.035620e+00,3.981131e-07,3.755300e-07,1.022994e+00
8.835000e-12,1.035636e+00,3.982853e-07,3.747581e-07,1.023018e+00
8.850000e-12,1.035643e+00,3.984679e-07,3.739781e-07,1.023033e+00
8.865000e-12,1.035641e+00,3.986582e-07,3.731893e-07,1.023038e+00
8.880000e-12,1.035631e+00,3.988532e-07,3.723913e-07,1.023034e+00
8.895000e-12,1.035612e+00,3.990502e-07,3.715834e-07,1.023021e+00
8.910000e-12,1.035585e+00,3.992463e-07,3.707653e-07,1.023000e+00
8.925000e-12,1.035550e+00,3.994385e-07,3.699365e-07,1.022970e+00
8.940000e-12,1.035508e+00,3.996240e-07,3.690965e-07,1.022933e+00
8.955000e-12,1.035458e+00,3.998000e-07,3.682448e-07,1.022888e+00
8.970000e-12,1.035402e+00,3.999633e-07,3.673810e-07,1.022837e+00
8.985000e-12,1.035338e+00,4.001113e-07,3.665048e-07,1.022778e+00
9.000000e-12,1.035268e+00,4.002409e-07,3.656157e-07,1.022713e+00
9.015000e-12,1.035192e+00,4.003493e-07,3.647135e-07,1.022642e+00
9.030000e-12,1.035109e+00,4.004336e-07,3.637977e-07,1.022565e+00
9.045000e-12,1.035021e+00,4.004910e-07,3.628681e-07,1.022483e+00
9.060000e-12,1.034928e+00,4.005186e-07,3.619244e-07,1.022396e+00
9.075000e-12,1.034830e+00,4.005136e-07,3.609662e-07,1.022304e+00
9.090000e-12,1.034727e+00,4.004732e-07,3.599935e-07,1.022208e+00
9.105000e-12,1.034619e+00,4.003948e-07,3.590060e-07,1.022108e+00
9.120000e-12,1.034508e+00,4.002757e-07,3.580034e-07,1.022004e+00
9.135000e-12,1.034393e+00,4.001132e-07,3.569858e-07,1.021898e+00
9.150000e-12,1.034274e+00,3.999046e-07,3.559528e-07,1.021788e+00
9.165000e-12,1.034152e+00,3.996476e-07,3.549045e-07,1.021676e+00
9.180000e-12,1.034027e+00,3.993396e-07,3.538408e-07,1.021562e+00
9.195000e-12,1.033899e+00,3.989782e-07,3.527617e-07,1.021447e+00
9.210000e-12,1.033769e+00,3.985611e-07,3.516671e-07,1.021330e+00
9.225000e-12,1.033637e+00,3.980860e-07,3.505570e-07,1.021212e+00
9.240000e-12,1.033504e+00,3.975507e-07,3.494317e-07,1.021093e+00
9.255000e-12,1.033369e+00,3.969531e-07,3.482911e-07,1.020974e+00
9.270000e-12,1.033233e+00,3.962912e-07,3.471353e-07,1.020856e+00
9.285000e-12,1.033097e+00,3.955630e-07,3.459646e-07,1.020738e+00
9.300000e-12,1.032960e+00,3.947667e-07,3.447791e-07,1.020620e+00
9.315000e-12,1.032822e+00,3.939005e-07,3.435791e-07,1.020504e+00
9.330000e-12,1.032685e+00,3.929628e-07,3.423648e-07,1.020389e+00
9.345000e-12,1.032548e+00,3.919520e-07,3.411364e-07,1.020276e+00
9.360000e-12,1.032412e+00,3.908667e-07,3.398944e-07,1.020166e+00
9.375000e-12,1.032277e+00,3.897054e-07,3.386389e-07,1.020057e+00
9.390000e-12,1.032144e+00,3.884671e-07,3.373705e-07,1.019952e+00
9.405000e-12,1.032011e+00,3.871505e-07,3.360895e-07,1.019849e+00
9.420000e-12,1.031881e+00,3.857546e-07,3.347962e-07,1.019750e+00
9.435000e-12,1.031752e+00,3.842785e-07,3.334913e-07,1.019655e+00
9.450000e-12,1.031626e+00,3.827215e-07,3.321751e-07,1.019564e+00
9.465000e-12,1.031502e+00,3.810829e-07,3.308481e-07,1.019476e+00
9.480000e-12,1.031381e+00,3.793621e-07,3.295109e-07,1.019394e+00
9.495000e-12,1.031264e+00,3.775588e-07,3.281640e-07,1.019316e+00
9.510000e-12,1.031149e+00,3.756727e-07,3.268079e-07,1.019243e+00
9.525000e-12,1.031038e+00,3.737035e-07,3.254433e-07,1.019175e+00
9.540000e-12,1.030930e+00,3.716513e-07,3.240708e-07,1.019113e+00
9.555000e-12,1.030826e+00,3.695162e-07,3.226908e-07,1.019057e+00
9.570000e-12,1.030727e+00,3.672983e-07,3.213042e-07,1.019006e+00
9.585000e-12,1.030631e+00,3.649981e-07,3.199115e-07,1.018961e+00
9.600000e-12,1.030540e+00,3.626159e-07,3.185133e-07,1.018923e+00
9.615000e-12,1.030454e+00,3.601525e-07,3.171105e-07,1.018891e+00
9.630000e-12,1.030373e+00,3.576085e-07,3.157035e-07,1.018866e+00
9.645000e-12,1.030296e+00,3.549848e-07,3.142932e-07,1.018848e+00
9.660000e-12,1.030225e+00,3.522824e-07,3.128803e-07,1.018836e+00
9.675000e-12,1.030158e+00,3.495023e-07,3.114654e-07,1.018832e+00
9.690000e-12,1.030097e+00,3.466460e-07,3.100492e-07,1.018835e+00
9.705000e-12,1.030042e+00,3.437147e-07,3.086326e-07,1.018845e+00
9.720000e-12,1.029992e+00,3.407098e-07,3.072161e-07,1.018862e+00
9.735000e-12,1.029948e+00,3.376331e-07,3.058006e-07,1.018887e+00
9.750000e-12,1.029910e+00,3.344862e-07,3.043868e-07,1.018919e+00
9.765000e-12,1.029877e+00,3.312711e-07,3.029754e-07,1.018959e+00
9.780000e-12,1.029851e+00,3.279896e-07,3.015672e-07,1.019007e+00
9.795000e-12,1.029831e+00,3.246438e-07,3.001629e-07,1.019062e+00
9.810000e-12,1.029816e+00,3.212359e-07,2.987632e-07,1.019125e+00
9.825000e-12,1.029808e+00,3.177683e-07,2.973688e-07,1.019196e+00
9.840000e-12,1.029807e+00,3.142433e-07,2.959805e-07,1.019274e+00
9.855000e-12,1.029811e+00,3.106633e-07,2.945991e-07,1.019360e+00
9.870000e-12,1.029822e+00,3.070311e-07,2.932252e-07,1.019454e+00
9.885000e-12,1.029839e+00,3.033493e-07,2.918595e-07,1.019556e+00
9.900000e-12,1.029862e+00,2.996207e-07,2.905028e-07,1.019665e+00
9.915000e-12,1.029891e+00,2.958481e-07,2.891557e-07,1.019782e+00
9.930000e-12,1.029927e+00,2.920345e-07,2.878189e-07,1.019906e+00
9.945000e-12,1.029969e+00,2.881830e-07,2.864931e-07,1.020038e+00
9.960000e-12,1.030018e+00,2.842966e-07,2.851790e-07,1.020177e+00
9.975000e-12,1.030073e+00,2.803785e-07,2.838772e-07,1.020323e+00
9.990000e-12,1.030133e+00,2.764321e-07,2.825883e-07,1.020477e+00
1.000500e-11,1.030200e+00,2.724605e-07,2.813130e-07,1.020638e+00
1.002000e-11,1.030273e+00,2.684671e-07,2.800518e-07,1.020805e+00
1.003500e-11,1.030352e+00,2.644554e-07,2.788054e-07,1.020980e+00
1.005000e-11,1.030437e+00,2.604288e-07,2.775742e-07,1.021161e+00
1.006500e-11,1.030528e+00,2.563908e-07,2.763589e-07,1.021348e+00
1.008000e-11,1.030625e+00,2.523451e-07,2.751599e-07,1.021542e+00
1.009500e-11,1.030727e+00,2.482950e-07,2.739777e-07,1.021742e+00
1.011000e-11,1.030835e+00,2.442444e-07,2.728128e-07,1.021948e+00
1.012500e-11,1.030948e+00,2.401967e-07,2.716657e-07,1.022160e+00
1.014000e-11,1.031067e+00,2.361556e-07,2.705368e-07,1.022378e+00
1.015500e-11,1.031191e+00,2.321248e-07,2.694265e-07,1.022601e+00
1.017000e-11,1.031320e+00,2.281079e-07,2.683350e-07,1.022829e+00
1.018500e-11,1.031454e+00,2.241087e-07,2.672629e-07,1.023062e+00
1.020000e-11,1.031593e+00,2.201306e-07,2.662104e-07,1.023300e+00
1.021500e-11,1.031736e+00,2.161775e-07,2.651777e-07,1.023543e+00
1.023000e-11,1.031885e+00,2.122529e-07,2.641652e-07,1.023790e+00
1.024500e-11,1.032037e+00,2.083604e-07,2.631730e-07,1.024041e+00
1.026000e-11,1.032194e+00,2.045037e-07,2.622014e-07,1.024296e+00
1.027500e-11,1.032355e+00,2.006862e-07,2.612505e-07,1.024554e+00
1.029000e-11,1.032519e+00,1.969115e-07,2.603204e-07,1.024816e+00
1.030500e-11,1.032688e+00,1.931830e-07,2.594112e-07,1.025081e+00
1.032000e-11,1.032860e+00,1.895042e-07,2.585231e-07,1.025349e+00
1.033500e-11,1.033035e+00,1.858785e-07,2.576560e-07,1.025620e+00
1.035000e-11,1.033214e+00,1.823091e-07,2.568100e-07,1.025893e+00
1.036500e-11,1.033395e+00,1.787994e-07,2.559851e-07,1.026168e+00
