time,"V(L4|XLOADINA)","V(L4|XLOADINB)","I(R1|XSINKOUTQ)","P(4|XDUT)"
4.275800e-10,-1.320130e-05,-2.050489e-05,3.050098e-04,1.805575e+01
4.275900e-10,-1.454994e-05,-2.185733e-05,3.061785e-04,1.805835e+01
4.276000e-10,-1.588338e-05,-2.319687e-05,3.072980e-04,1.806105e+01
4.276100e-10,-1.720001e-05,-2.452186e-05,3.083670e-04,1.806385e+01
4.276200e-10,-1.849823e-05,-2.583070e-05,3.093841e-04,1.806676e+01
4.276300e-10,-1.977650e-05,-2.712178e-05,3.103481e-04,1.806978e+01
4.276400e-10,-2.103328e-05,-2.839355e-05,3.112577e-04,1.807289e+01
4.276500e-10,-2.226707e-05,-2.964447e-05,3.121119e-04,1.807611e+01
4.276600e-10,-2.347639e-05,-3.087302e-05,3.129094e-04,1.807942e+01
4.276700e-10,-2.465982e-05,-3.207773e-05,3.136491e-04,1.808284e+01
4.276800e-10,-2.581594e-05,-3.325714e-05,3.143301e-04,1.808636e+01
4.276900e-10,-2.694339e-05,-3.440986e-05,3.149513e-04,1.808997e+01
4.277000e-10,-2.804085e-05,-3.553450e-05,3.155119e-04,1.809368e+01
4.277100e-10,-2.910702e-05,-3.662972e-05,3.160110e-04,1.809748e+01
4.277200e-10,-3.014066e-05,-3.769422e-05,3.164477e-04,1.810137e+01
4.277300e-10,-3.114057e-05,-3.872675e-05,3.168214e-04,1.810536e+01
4.277400e-10,-3.210558e-05,-3.972609e-05,3.171313e-04,1.810943e+01
4.277500e-10,-3.303458e-05,-4.069106e-05,3.173768e-04,1.811359e+01
4.277600e-10,-3.392651e-05,-4.162053e-05,3.175574e-04,1.811783e+01
4.277700e-10,-3.478033e-05,-4.251343e-05,3.176726e-04,1.812216e+01
4.277800e-10,-3.559509e-05,-4.336871e-05,3.177221e-04,1.812656e+01
4.277900e-10,-3.636986e-05,-4.418539e-05,3.177053e-04,1.813104e+01
4.278000e-10,-3.710376e-05,-4.496253e-05,3.176222e-04,1.813560e+01
4.278100e-10,-3.779599e-05,-4.569924e-05,3.174723e-04,1.814023e+01
4.278200e-10,-3.844577e-05,-4.639469e-05,3.172558e-04,1.814493e+01
4.278300e-10,-3.905240e-05,-4.704810e-05,3.169724e-04,1.814970e+01
4.278400e-10,-3.961523e-05,-4.765873e-05,3.166221e-04,1.815453e+01
4.278500e-10,-4.013364e-05,-4.822592e-05,3.162051e-04,1.815942e+01
4.278600e-10,-4.060710e-05,-4.874903e-05,3.157214e-04,1.816437e+01
4.278700e-10,-4.103512e-05,-4.922752e-05,3.151714e-04,1.816937e+01
4.278800e-10,-4.141726e-05,-4.966086e-05,3.145552e-04,1.817443e+01
4.278900e-10,-4.175317e-05,-5.004862e-05,3.138733e-04,1.817953e+01
4.279000e-10,-4.204251e-05,-5.039040e-05,3.131259e-04,1.818469e+01
4.279100e-10,-4.228505e-05,-5.068585e-05,3.123137e-04,1.818988e+01
4.279200e-10,-4.248057e-05,-5.093472e-05,3.114372e-04,1.819511e+01
4.279300e-10,-4.262895e-05,-5.113677e-05,3.104970e-04,1.820038e+01
4.279400e-10,-4.273010e-05,-5.129185e-05,3.094937e-04,1.820568e+01
4.279500e-10,-4.278401e-05,-5.139986e-05,3.084281e-04,1.821101e+01
4.279600e-10,-4.279070e-05,-5.146075e-05,3.073010e-04,1.821636e+01
4.279700e-10,-4.275028e-05,-5.147454e-05,3.061133e-04,1.822174e+01
4.279800e-10,-4.266291e-05,-5.144130e-05,3.048659e-04,1.822714e+01
4.279900e-10,-4.252879e-05,-5.136117e-05,3.035596e-04,1.823255e+01
4.280000e-10,-4.234820e-05,-5.123434e-05,3.021957e-04,1.823797e+01
4.280100e-10,-4.212147e-05,-5.106106e-05,3.007751e-04,1.824340e+01
4.280200e-10,-4.184898e-05,-5.084163e-05,2.992989e-04,1.824883e+01
4.280300e-10,-4.153117e-05,-5.057641e-05,2.977684e-04,1.825427e+01
4.280400e-10,-4.116853e-05,-5.026582e-05,2.961847e-04,1.825970e+01
4.280500e-10,-4.076163e-05,-4.991033e-05,2.945492e-04,1.826513e+01
4.280600e-10,-4.031105e-05,-4.951048e-05,2.928632e-04,1.827055e+01
4.280700e-10,-3.981746e-05,-4.906683e-05,2.911279e-04,1.827595e+01
4.280800e-10,-3.928157e-05,-4.858003e-05,2.893448e-04,1.828134e+01
4.280900e-10,-3.870413e-05,-4.805076e-05,2.875153e-04,1.828671e+01
4.281000e-10,-3.808595e-05,-4.747975e-05,2.856409e-04,1.829206e+01
4.281100e-10,-3.742788e-05,-4.686779e-05,2.837230e-04,1.829738e+01
4.281200e-10,-3.673083e-05,-4.621571e-05,2.817632e-04,1.830267e+01
4.281300e-10,-3.599575e-05,-4.552439e-05,2.797631e-04,1.830793e+01
4.281400e-10,-3.522362e-05,-4.479476e-05,2.777242e-04,1.831315e+01
4.281500e-10,-3.441548e-05,-4.402777e-05,2.756480e-04,1.831834e+01
4.281600e-10,-3.357241e-05,-4.322446e-05,2.735364e-04,1.832348e+01
4.281700e-10,-3.269551e-05,-4.238585e-05,2.713908e-04,1.832858e+01
4.281800e-10,-3.178594e-05,-4.151306e-05,2.692129e-04,1.833363e+01
4.281900e-10,-3.084488e-05,-4.060720e-05,2.670045e-04,1.833863e+01
4.282000e-10,-2.987356e-05,-3.966945e-05,2.647672e-04,1.834357e+01
4.282100e-10,-2.887322e-05,-3.870099e-05,2.625027e-04,1.834846e+01
4.282200e-10,-2.784515e-05,-3.770306e-05,2.602127e-04,1.835330e+01
4.282300e-10,-2.679066e-05,-3.667693e-05,2.578989e-04,1.835807e+01
4.282400e-10,-2.571108e-05,-3.562389e-05,2.555631e-04,1.836277e+01
4.282500e-10,-2.460778e-05,-3.454524e-05,2.532070e-04,1.836742e+01
4.282600e-10,-2.348215e-05,-3.344234e-05,2.508323e-04,1.837199e+01
4.282700e-10,-2.233558e-05,-3.231654e-05,2.484408e-04,1.837649e+01
4.282800e-10,-2.116950e-05,-3.116924e-05,2.460341e-04,1.838092e+01
4.282900e-10,-1.998534e-05,-3.000183e-05,2.436140e-04,1.838528e+01
4.283000e-10,-1.878457e-05,-2.881575e-05,2.411821e-04,1.838956e+01
4.283100e-10,-1.756864e-05,-2.761241e-05,2.387403e-04,1.839376e+01
4.283200e-10,-1.633902e-05,-2.639328e-05,2.362902e-04,1.839788e+01
4.283300e-10,-1.509721e-05,-2.515980e-05,2.338335e-04,1.840192e+01
4.283400e-10,-1.384469e-05,-2.391345e-05,2.313718e-04,1.840588e+01
4.283500e-10,-1.258295e-05,-2.265570e-05,2.289068e-04,1.840975e+01
4.283600e-10,-1.131348e-05,-2.138802e-05,2.264402e-04,1.841353e+01
4.283700e-10,-1.003777e-05,-2.011189e-05,2.239735e-04,1.841723e+01
4.283800e-10,-8.757320e-06,-1.882880e-05,2.215084e-04,1.842085e+01
4.283900e-10,-7.473607e-06,-1.754021e-05,2.190464e-04,1.842437e+01
4.284000e-10,-6.188111e-06,-1.624760e-05,2.165892e-04,1.842780e+01
4.284100e-10,-4.902299e-06,-1.495244e-05,2.141381e-04,1.843115e+01
4.284200e-10,-3.617629e-06,-1.365618e-05,2.116948e-04,1.843440e+01
4.284300e-10,-2.335546e-06,-1.236027e-05,2.092607e-04,1.843756e+01
4.284400e-10,-1.057480e-06,-1.106614e-05,2.068373e-04,1.844063e+01
4.284500e-10,2.151568e-07,-9.775229e-06,2.044259e-04,1.844360e+01
4.284600e-10,1.480969e-06,-8.488924e-06,2.020281e-04,1.844648e+01
4.284700e-10,2.738583e-06,-7.208620e-06,1.996451e-04,1.844927e+01
4.284800e-10,3.986646e-06,-5.935684e-06,1.972782e-04,1.845197e+01
4.284900e-10,5.223832e-06,-4.671461e-06,1.949288e-04,1.845458e+01
4.285000e-10,6.448836e-06,-3.417277e-06,1.925981e-04,1.845709e+01
4.285100e-10,7.660385e-06,-2.174428e-06,1.902873e-04,1.845951e+01
4.285200e-10,8.857231e-06,-9.441890e-07,1.879977e-04,1.846184e+01
4.285300e-10,1.003816e-05,2.721971e-07,1.857303e-04,1.846407e+01
4.285400e-10,1.120198e-05,1.473515e-06,1.834863e-04,1.846622e+01
4.285500e-10,1.234755e-05,2.658579e-06,1.812667e-04,1.846828e+01
4.285600e-10,1.347375e-05,3.826239e-06,1.790726e-04,1.847024e+01
4.285700e-10,1.457950e-05,4.975375e-06,1.769050e-04,1.847212e+01
4.285800e-10,1.566375e-05,6.104903e-06,1.747648e-04,1.847391e+01
4.285900e-10,1.672550e-05,7.213776e-06,1.726530e-04,1.847561e+01
4.286000e-10,1.776378e-05,8.300982e-06,1.705703e-04,1.847723e+01
4.286100e-10,1.877766e-05,9.365550e-06,1.685176e-04,1.847877e+01
4.286200e-10,1.976625e-05,1.040654e-05,1.664958e-04,1.848022e+01
4.286300e-10,2.072872e-05,1.142307e-05,1.645055e-04,1.848159e+01
4.286400e-10,2.166425e-05,1.241428e-05,1.625474e-04,1.848287e+01
4.286500e-10,2.257210e-05,1.337936e-05,1.606222e-04,1.848408e+01
4.286600e-10,2.345155e-05,1.431753e-05,1.587306e-04,1.848522e+01
4.286700e-10,2.430191e-05,1.522808e-05,1.568730e-04,1.848627e+01
4.286800e-10,2.512258e-05,1.611033e-05,1.550500e-04,1.848726e+01
4.286900e-10,2.591297e-05,1.696362e-05,1.532621e-04,1.848817e+01
4.287000e-10,2.667255e-05,1.778738e-05,1.515097e-04,1.848901e+01
4.287100e-10,2.740082e-05,1.858104e-05,1.497933e-04,1.848978e+01
4.287200e-10,2.809734e-05,1.934411e-05,1.481131e-04,1.849049e+01
4.287300e-10,2.876172e-05,2.007613e-05,1.464695e-04,1.849113e+01
4.287400e-10,2.939361e-05,2.077667e-05,1.448628e-04,1.849170e+01
4.287500e-10,2.999270e-05,2.144538e-05,1.432931e-04,1.849222e+01
4.287600e-10,3.055873e-05,2.208193e-05,1.417607e-04,1.849268e+01
4.287700e-10,3.109150e-05,2.268604e-05,1.402658e-04,1.849308e+01
4.287800e-10,3.159082e-05,2.325748e-05,1.388083e-04,1.849342e+01
4.287900e-10,3.205659e-05,2.379605e-05,1.373884e-04,1.849372e+01
4.288000e-10,3.248872e-05,2.430162e-05,1.360062e-04,1.849396e+01
4.288100e-10,3.288719e-05,2.477408e-05,1.346615e-04,1.849415e+01
4.288200e-10,3.325199e-05,2.521338e-05,1.333544e-04,1.849430e+01
4.288300e-10,3.358320e-05,2.561951e-05,1.320847e-04,1.849441e+01
4.288400e-10,3.388090e-05,2.599249e-05,1.308524e-04,1.849447e+01
4.288500e-10,3.414523e-05,2.633240e-05,1.296572e-04,1.849449e+01
4.288600e-10,3.437638e-05,2.663935e-05,1.284989e-04,1.849448e+01
4.288700e-10,3.457456e-05,2.691349e-05,1.273774e-04,1.849443e+01
4.288800e-10,3.474003e-05,2.715502e-05,1.262924e-04,1.849435e+01
4.288900e-10,3.487310e-05,2.736416e-05,1.252435e-04,1.849424e+01
4.289000e-10,3.497409e-05,2.754119e-05,1.242304e-04,1.849410e+01
4.289100e-10,3.504339e-05,2.768643e-05,1.232528e-04,1.849393e+01
4.289200e-10,3.508139e-05,2.780020e-05,1.223102e-04,1.849374e+01
4.289300e-10,3.508855e-05,2.788289e-05,1.214023e-04,1.849353e+01
4.289400e-10,3.506534e-05,2.793492e-05,1.205285e-04,1.849329e+01
4.289500e-10,3.501227e-05,2.795672e-05,1.196885e-04,1.849304e+01
4.289600e-10,3.492987e-05,2.794879e-05,1.188816e-04,1.849278e+01
4.289700e-10,3.481873e-05,2.791162e-05,1.181074e-04,1.849250e+01
4.289800e-10,3.467942e-05,2.784576e-05,1.173653e-04,1.849221e+01
4.289900e-10,3.451258e-05,2.775177e-05,1.166546e-04,1.849191e+01
4.290000e-10,3.431887e-05,2.763026e-05,1.159749e-04,1.849160e+01
4.290100e-10,3.409894e-05,2.748183e-05,1.153254e-04,1.849129e+01
4.290200e-10,3.385352e-05,2.730713e-05,1.147056e-04,1.849097e+01
4.290300e-10,3.358330e-05,2.710684e-05,1.141147e-04,1.849065e+01
4.290400e-10,3.328904e-05,2.688163e-05,1.135521e-04,1.849033e+01
4.290500e-10,3.297150e-05,2.663223e-05,1.130170e-04,1.849002e+01
4.290600e-10,3.263144e-05,2.635936e-05,1.125088e-04,1.848971e+01
4.290700e-10,3.226968e-05,2.606377e-05,1.120266e-04,1.848940e+01
4.290800e-10,3.188700e-05,2.574623e-05,1.115699e-04,1.848910e+01
4.290900e-10,3.148425e-05,2.540750e-05,1.111377e-04,1.848881e+01
4.291000e-10,3.106224e-05,2.504839e-05,1.107293e-04,1.848853e+01
4.291100e-10,3.062183e-05,2.466970e-05,1.103439e-04,1.848826e+01
4.291200e-10,3.016387e-05,2.427225e-05,1.099807e-04,1.848800e+01
4.291300e-10,2.968922e-05,2.385686e-05,1.096390e-04,1.848776e+01
4.291400e-10,2.919875e-05,2.342437e-05,1.093179e-04,1.848753e+01
4.291500e-10,2.869333e-05,2.297561e-05,1.090165e-04,1.848732e+01
4.291600e-10,2.817383e-05,2.251144e-05,1.087342e-04,1.848713e+01
4.291700e-10,2.764115e-05,2.203270e-05,1.084699e-04,1.848696e+01
4.291800e-10,2.709616e-05,2.154025e-05,1.082229e-04,1.848681e+01
4.291900e-10,2.653973e-05,2.103495e-05,1.079924e-04,1.848668e+01
4.292000e-10,2.597275e-05,2.051764e-05,1.077776e-04,1.848657e+01
4.292100e-10,2.539609e-05,1.998920e-05,1.075775e-04,1.848649e+01
4.292200e-10,2.481063e-05,1.945046e-05,1.073913e-04,1.848644e+01
4.292300e-10,2.421723e-05,1.890227e-05,1.072183e-04,1.848640e+01
4.292400e-10,2.361675e-05,1.834550e-05,1.070575e-04,1.848640e+01
4.292500e-10,2.301004e-05,1.778096e-05,1.069082e-04,1.848642e+01
4.292600e-10,2.239795e-05,1.720950e-05,1.067695e-04,1.848647e+01
4.292700e-10,2.178131e-05,1.663194e-05,1.066407e-04,1.848655e+01
4.292800e-10,2.116094e-05,1.604910e-05,1.065208e-04,1.848665e+01
4.292900e-10,2.053767e-05,1.546178e-05,1.064091e-04,1.848679e+01
4.293000e-10,1.991227e-05,1.487078e-05,1.063047e-04,1.848696e+01
4.293100e-10,1.928555e-05,1.427689e-05,1.062070e-04,1.848715e+01
4.293200e-10,1.865828e-05,1.368087e-05,1.061151e-04,1.848738e+01
4.293300e-10,1.803120e-05,1.308348e-05,1.060282e-04,1.848764e+01
4.293400e-10,1.740505e-05,1.248547e-05,1.059457e-04,1.848793e+01
4.293500e-10,1.678057e-05,1.188756e-05,1.058666e-04,1.848825e+01
4.293600e-10,1.615845e-05,1.129047e-05,1.057904e-04,1.848860e+01
4.293700e-10,1.553939e-05,1.069489e-05,1.057163e-04,1.848899e+01
4.293800e-10,1.492404e-05,1.010150e-05,1.056435e-04,1.848941e+01
4.293900e-10,1.431306e-05,9.510958e-06,1.055714e-04,1.848986e+01
4.294000e-10,1.370708e-05,8.923911e-06,1.054994e-04,1.849034e+01
4.294100e-10,1.310670e-05,8.340978e-06,1.054266e-04,1.849085e+01
4.294200e-10,1.251250e-05,7.762764e-06,1.053526e-04,1.849140e+01
4.294300e-10,1.192506e-05,7.189851e-06,1.052767e-04,1.849197e+01
4.294400e-10,1.134492e-05,6.622802e-06,1.051982e-04,1.849258e+01
4.294500e-10,1.077260e-05,6.062159e-06,1.051167e-04,1.849322e+01
4.294600e-10,1.020859e-05,5.508442e-06,1.050314e-04,1.849389e+01
4.294700e-10,9.653368e-06,4.962152e-06,1.049418e-04,1.849459e+01
4.294800e-10,9.107394e-06,4.423765e-06,1.048474e-04,1.849532e+01
4.294900e-10,8.571094e-06,3.893737e-06,1.047478e-04,1.849609e+01
4.295000e-10,8.044874e-06,3.372503e-06,1.046423e-04,1.849688e+01
4.295100e-10,7.529118e-06,2.860472e-06,1.045305e-04,1.849770e+01
4.295200e-10,7.024184e-06,2.358036e-06,1.044119e-04,1.849855e+01
4.295300e-10,6.530411e-06,1.865560e-06,1.042862e-04,1.849943e+01
4.295400e-10,6.048110e-06,1.383389e-06,1.041529e-04,1.850034e+01
4.295500e-10,5.577573e-06,9.118448e-07,1.040115e-04,1.850127e+01
4.295600e-10,5.119066e-06,4.512282e-07,1.038618e-04,1.850223e+01
4.295700e-10,4.672833e-06,1.816896e-09,1.037033e-04,1.850322e+01
4.295800e-10,4.239097e-06,-4.361334e-07,1.035357e-04,1.850424e+01
4.295900e-10,3.818056e-06,-8.623885e-07,1.033587e-04,1.850528e+01
4.296000e-10,3.409887e-06,-1.276736e-06,1.031721e-04,1.850634e+01
4.296100e-10,3.014745e-06,-1.678984e-06,1.029755e-04,1.850743e+01
4.296200e-10,2.632763e-06,-2.068964e-06,1.027687e-04,1.850854e+01
4.296300e-10,2.264054e-06,-2.446526e-06,1.025514e-04,1.850968e+01
4.296400e-10,1.908709e-06,-2.811540e-06,1.023235e-04,1.851084e+01
4.296500e-10,1.566799e-06,-3.163899e-06,1.020847e-04,1.851202e+01
4.296600e-10,1.238375e-06,-3.503514e-06,1.018349e-04,1.851322e+01
4.296700e-10,9.234682e-07,-3.830313e-06,1.015740e-04,1.851444e+01
4.296800e-10,6.220908e-07,-4.144248e-06,1.013018e-04,1.851568e+01
4.296900e-10,3.342368e-07,-4.445285e-06,1.010181e-04,1.851694e+01
4.297000e-10,5.988207e-08,-4.733409e-06,1.007230e-04,1.851822e+01
4.297100e-10,-2.010150e-07,-5.008624e-06,1.004164e-04,1.851951e+01
4.297200e-10,-4.485128e-07,-5.270949e-06,1.000981e-04,1.852083e+01
4.297300e-10,-6.826862e-07,-5.520421e-06,9.976817e-05,1.852216e+01
4.297400e-10,-9.036256e-07,-5.757091e-06,9.942661e-05,1.852350e+01
4.297500e-10,-1.111436e-06,-5.981026e-06,9.907340e-05,1.852486e+01
4.297600e-10,-1.306239e-06,-6.192308e-06,9.870858e-05,1.852624e+01
4.297700e-10,-1.488167e-06,-6.391033e-06,9.833217e-05,1.852763e+01
4.297800e-10,-1.657366e-06,-6.577310e-06,9.794425e-05,1.852903e+01
4.297900e-10,-1.813998e-06,-6.751262e-06,9.754489e-05,1.853044e+01
4.298000e-10,-1.958233e-06,-6.913022e-06,9.713417e-05,1.853187e+01
4.298100e-10,-2.090253e-06,-7.062737e-06,9.671221e-05,1.853331e+01
4.298200e-10,-2.210252e-06,-7.200563e-06,9.627913e-05,1.853476e+01
4.298300e-10,-2.318432e-06,-7.326668e-06,9.583507e-05,1.853621e+01
4.298400e-10,-2.415005e-06,-7.441228e-06,9.538018e-05,1.853768e+01
4.298500e-10,-2.500192e-06,-7.544430e-06,9.491464e-05,1.853916e+01
4.298600e-10,-2.574222e-06,-7.636466e-06,9.443861e-05,1.854065e+01
4.298700e-10,-2.637330e-06,-7.717541e-06,9.395231e-05,1.854214e+01
4.298800e-10,-2.689757e-06,-7.787862e-06,9.345593e-05,1.854364e+01
4.298900e-10,-2.731752e-06,-7.847646e-06,9.294970e-05,1.854515e+01
4.299000e-10,-2.763567e-06,-7.897113e-06,9.243385e-05,1.854666e+01
4.299100e-10,-2.785461e-06,-7.936491e-06,9.190862e-05,1.854818e+01
4.299200e-10,-2.797695e-06,-7.966012e-06,9.137428e-05,1.854970e+01
4.299300e-10,-2.800533e-06,-7.985909e-06,9.083107e-05,1.855123e+01
4.299400e-10,-2.794243e-06,-7.996423e-06,9.027928e-05,1.855277e+01
4.299500e-10,-2.779095e-06,-7.997796e-06,8.971920e-05,1.855431e+01
4.299600e-10,-2.755359e-06,-7.990270e-06,8.915111e-05,1.855585e+01
4.299700e-10,-2.723308e-06,-7.974093e-06,8.857532e-05,1.855739e+01
4.299800e-10,-2.683213e-06,-7.949510e-06,8.799213e-05,1.855894e+01
4.299900e-10,-2.635348e-06,-7.916770e-06,8.740187e-05,1.856048e+01
4.300000e-10,-2.579984e-06,-7.876121e-06,8.680485e-05,1.856203e+01
4.300100e-10,-2.517390e-06,-7.827810e-06,8.620140e-05,1.856359e+01
4.300200e-10,-2.447835e-06,-7.772083e-06,8.559187e-05,1.856514e+01
4.300300e-10,-2.371587e-06,-7.709186e-06,8.497658e-05,1.856669e+01
4.300400e-10,-2.288908e-06,-7.639363e-06,8.435589e-05,1.856824e+01
4.300500e-10,-2.200060e-06,-7.562855e-06,8.373014e-05,1.856980e+01
4.300600e-10,-2.105299e-06,-7.479902e-06,8.309968e-05,1.857135e+01
4.300700e-10,-2.004880e-06,-7.390739e-06,8.246488e-05,1.857290e+01
4.300800e-10,-1.899052e-06,-7.295599e-06,8.182609e-05,1.857445e+01
4.300900e-10,-1.788060e-06,-7.194711e-06,8.118366e-05,1.857600e+01
4.301000e-10,-1.672144e-06,-7.088301e-06,8.053797e-05,1.857755e+01
4.301100e-10,-1.551538e-06,-6.976589e-06,7.988937e-05,1.857910e+01
4.301200e-10,-1.426472e-06,-6.859791e-06,7.923823e-05,1.858064e+01
4.301300e-10,-1.297171e-06,-6.738120e-06,7.858490e-05,1.858218e+01
4.301400e-10,-1.163851e-06,-6.611782e-06,7.792977e-05,1.858372e+01
4.301500e-10,-1.026726e-06,-6.480978e-06,7.727318e-05,1.858526e+01
4.301600e-10,-8.859992e-07,-6.345904e-06,7.661550e-05,1.858679e+01
4.301700e-10,-7.418713e-07,-6.206751e-06,7.595709e-05,1.858833e+01
4.301800e-10,-5.945345e-07,-6.063702e-06,7.529831e-05,1.858985e+01
4.301900e-10,-4.441745e-07,-5.916937e-06,7.463951e-05,1.859138e+01
4.302000e-10,-2.909706e-07,-5.766629e-06,7.398104e-05,1.859290e+01
4.302100e-10,-1.350949e-07,-5.612943e-06,7.332326e-05,1.859441e+01
4.302200e-10,2.328716e-08,-5.456040e-06,7.266651e-05,1.859593e+01
4.302300e-10,1.840172e-07,-5.296075e-06,7.201113e-05,1.859743e+01
4.302400e-10,3.469438e-07,-5.133196e-06,7.135746e-05,1.859894e+01
4.302500e-10,5.119224e-07,-4.967545e-06,7.070583e-05,1.860043e+01
4.302600e-10,6.788151e-07,-4.799257e-06,7.005657e-05,1.860193e+01
4.302700e-10,8.474912e-07,-4.628462e-06,6.941000e-05,1.860342e+01
4.302800e-10,1.017827e-06,-4.455285e-06,6.876643e-05,1.860490e+01
4.302900e-10,1.189704e-06,-4.279841e-06,6.812618e-05,1.860638e+01
4.303000e-10,1.363012e-06,-4.102243e-06,6.748955e-05,1.860785e+01
4.303100e-10,1.537646e-06,-3.922598e-06,6.685683e-05,1.860932e+01
4.303200e-10,1.713509e-06,-3.741004e-06,6.622832e-05,1.861078e+01
4.303300e-10,1.890507e-06,-3.557557e-06,6.560429e-05,1.861223e+01
4.303400e-10,2.068555e-06,-3.372346e-06,6.498503e-05,1.861368e+01
4.303500e-10,2.247573e-06,-3.185454e-06,6.437080e-05,1.861513e+01
4.303600e-10,2.427486e-06,-2.996962e-06,6.376185e-05,1.861656e+01
4.303700e-10,2.608224e-06,-2.806943e-06,6.315845e-05,1.861799e+01
4.303800e-10,2.789722e-06,-2.615467e-06,6.256083e-05,1.861941e+01
4.303900e-10,2.971922e-06,-2.422598e-06,6.196922e-05,1.862083e+01
