time,"V(L1|XLOADINA)","V(L1|XLOADINB)","V(ROUT)","P(B5|XDUT)"
5.863400e-10,-1.248651e-08,-3.152179e-08,-3.444888e-10,2.549804e+01
5.863500e-10,-1.254125e-08,-3.177621e-08,-3.442691e-10,2.549803e+01
5.863600e-10,-1.259688e-08,-3.200636e-08,-3.440421e-10,2.549803e+01
5.863700e-10,-1.265333e-08,-3.221211e-08,-3.438096e-10,2.549802e+01
5.863800e-10,-1.271057e-08,-3.239339e-08,-3.435704e-10,2.549802e+01
5.863900e-10,-1.276852e-08,-3.255012e-08,-3.433253e-10,2.549802e+01
5.864000e-10,-1.282713e-08,-3.268226e-08,-3.430737e-10,2.549801e+01
5.864100e-10,-1.288635e-08,-3.278978e-08,-3.428157e-10,2.549801e+01
5.864200e-10,-1.294611e-08,-3.287267e-08,-3.425521e-10,2.549800e+01
5.864300e-10,-1.300637e-08,-3.293094e-08,-3.422821e-10,2.549800e+01
5.864400e-10,-1.306706e-08,-3.296461e-08,-3.420052e-10,2.549799e+01
5.864500e-10,-1.312813e-08,-3.297374e-08,-3.417233e-10,2.549799e+01
5.864600e-10,-1.318952e-08,-3.295838e-08,-3.414351e-10,2.549798e+01
5.864700e-10,-1.325117e-08,-3.291864e-08,-3.411410e-10,2.549798e+01
5.864800e-10,-1.331302e-08,-3.285460e-08,-3.408403e-10,2.549797e+01
5.864900e-10,-1.337502e-08,-3.276640e-08,-3.405341e-10,2.549797e+01
5.865000e-10,-1.343710e-08,-3.265418e-08,-3.402223e-10,2.549796e+01
5.865100e-10,-1.349922e-08,-3.251810e-08,-3.399050e-10,2.549796e+01
5.865200e-10,-1.356131e-08,-3.235833e-08,-3.395820e-10,2.549795e+01
5.865300e-10,-1.362332e-08,-3.217508e-08,-3.392529e-10,2.549795e+01
5.865400e-10,-1.368519e-08,-3.196856e-08,-3.389183e-10,2.549794e+01
5.865500e-10,-1.374685e-08,-3.173899e-08,-3.385790e-10,2.549794e+01
5.865600e-10,-1.380827e-08,-3.148664e-08,-3.382336e-10,2.549793e+01
5.865700e-10,-1.386938e-08,-3.121176e-08,-3.378834e-10,2.549793e+01
5.865800e-10,-1.393012e-08,-3.091465e-08,-3.375278e-10,2.549792e+01
5.865900e-10,-1.399045e-08,-3.059559e-08,-3.371678e-10,2.549792e+01
5.866000e-10,-1.405030e-08,-3.025491e-08,-3.368025e-10,2.549791e+01
5.866100e-10,-1.410962e-08,-2.989295e-08,-3.364320e-10,2.549791e+01
5.866200e-10,-1.416836e-08,-2.951004e-08,-3.360573e-10,2.549790e+01
5.866300e-10,-1.422647e-08,-2.910655e-08,-3.356775e-10,2.549790e+01
5.866400e-10,-1.428389e-08,-2.868286e-08,-3.352942e-10,2.549789e+01
5.866500e-10,-1.434058e-08,-2.823937e-08,-3.349061e-10,2.549789e+01
5.866600e-10,-1.439648e-08,-2.777647e-08,-3.345136e-10,2.549788e+01
5.866700e-10,-1.445154e-08,-2.729460e-08,-3.341172e-10,2.549788e+01
5.866800e-10,-1.450572e-08,-2.679419e-08,-3.337168e-10,2.549787e+01
5.866900e-10,-1.455896e-08,-2.627569e-08,-3.333129e-10,2.549787e+01
5.867000e-10,-1.461122e-08,-2.573955e-08,-3.329051e-10,2.549786e+01
5.867100e-10,-1.466245e-08,-2.518625e-08,-3.324935e-10,2.549786e+01
5.867200e-10,-1.471262e-08,-2.461628e-08,-3.320789e-10,2.549785e+01
5.867300e-10,-1.476166e-08,-2.403014e-08,-3.316605e-10,2.549785e+01
5.867400e-10,-1.480954e-08,-2.342832e-08,-3.312393e-10,2.549785e+01
5.867500e-10,-1.485622e-08,-2.281136e-08,-3.308156e-10,2.549784e+01
5.867600e-10,-1.490166e-08,-2.217978e-08,-3.303888e-10,2.549784e+01
5.867700e-10,-1.494581e-08,-2.153412e-08,-3.299594e-10,2.549783e+01
5.867800e-10,-1.498865e-08,-2.087493e-08,-3.295272e-10,2.549783e+01
5.867900e-10,-1.503012e-08,-2.020277e-08,-3.290936e-10,2.549782e+01
5.868000e-10,-1.507019e-08,-1.951820e-08,-3.286570e-10,2.549782e+01
5.868100e-10,-1.510883e-08,-1.882180e-08,-3.282181e-10,2.549781e+01
5.868200e-10,-1.514601e-08,-1.811414e-08,-3.277787e-10,2.549781e+01
5.868300e-10,-1.518169e-08,-1.739583e-08,-3.273366e-10,2.549780e+01
5.868400e-10,-1.521583e-08,-1.666744e-08,-3.268932e-10,2.549780e+01
5.868500e-10,-1.524842e-08,-1.592960e-08,-3.264485e-10,2.549779e+01
5.868600e-10,-1.527942e-08,-1.518289e-08,-3.260021e-10,2.549779e+01
5.868700e-10,-1.530880e-08,-1.442793e-08,-3.255550e-10,2.549778e+01
5.868800e-10,-1.533654e-08,-1.366535e-08,-3.251075e-10,2.549778e+01
5.868900e-10,-1.536260e-08,-1.289575e-08,-3.246588e-10,2.549777e+01
5.869000e-10,-1.538698e-08,-1.211977e-08,-3.242099e-10,2.549777e+01
5.869100e-10,-1.540965e-08,-1.133804e-08,-3.237607e-10,2.549776e+01
5.869200e-10,-1.543058e-08,-1.055117e-08,-3.233106e-10,2.549776e+01
5.869300e-10,-1.544976e-08,-9.759812e-09,-3.228611e-10,2.549776e+01
5.869400e-10,-1.546716e-08,-8.964589e-09,-3.224120e-10,2.549775e+01
5.869500e-10,-1.548278e-08,-8.166140e-09,-3.219622e-10,2.549775e+01
5.869600e-10,-1.549660e-08,-7.365099e-09,-3.215137e-10,2.549774e+01
5.869700e-10,-1.550861e-08,-6.562101e-09,-3.210656e-10,2.549774e+01
5.869800e-10,-1.551879e-08,-5.757783e-09,-3.206182e-10,2.549773e+01
5.869900e-10,-1.552713e-08,-4.952777e-09,-3.201722e-10,2.549773e+01
5.870000e-10,-1.553362e-08,-4.147717e-09,-3.197268e-10,2.549772e+01
5.870100e-10,-1.553826e-08,-3.343233e-09,-3.192833e-10,2.549772e+01
5.870200e-10,-1.554105e-08,-2.539954e-09,-3.188404e-10,2.549771e+01
5.870300e-10,-1.554196e-08,-1.738507e-09,-3.183995e-10,2.549771e+01
5.870400e-10,-1.554102e-08,-9.395106e-10,-3.179603e-10,2.549770e+01
5.870500e-10,-1.553820e-08,-1.435867e-10,-3.175227e-10,2.549770e+01
5.870600e-10,-1.553352e-08,6.486526e-10,-3.170877e-10,2.549769e+01
5.870700e-10,-1.552697e-08,1.436596e-09,-3.166545e-10,2.549769e+01
5.870800e-10,-1.551856e-08,2.219643e-09,-3.162243e-10,2.549769e+01
5.870900e-10,-1.550828e-08,2.997190e-09,-3.157958e-10,2.549768e+01
5.871000e-10,-1.549616e-08,3.768650e-09,-3.153698e-10,2.549768e+01
5.871100e-10,-1.548219e-08,4.533434e-09,-3.149473e-10,2.549767e+01
5.871200e-10,-1.546638e-08,5.290965e-09,-3.145275e-10,2.549767e+01
5.871300e-10,-1.544875e-08,6.040671e-09,-3.141103e-10,2.549766e+01
5.871400e-10,-1.542930e-08,6.781988e-09,-3.136969e-10,2.549766e+01
5.871500e-10,-1.540805e-08,7.514363e-09,-3.132864e-10,2.549765e+01
5.871600e-10,-1.538502e-08,8.237249e-09,-3.128795e-10,2.549765e+01
5.871700e-10,-1.536021e-08,8.950107e-09,-3.124764e-10,2.549764e+01
5.871800e-10,-1.533364e-08,9.652413e-09,-3.120766e-10,2.549764e+01
5.871900e-10,-1.530534e-08,1.034365e-08,-3.116806e-10,2.549763e+01
5.872000e-10,-1.527532e-08,1.102330e-08,-3.112887e-10,2.549763e+01
5.872100e-10,-1.524361e-08,1.169088e-08,-3.109006e-10,2.549763e+01
5.872200e-10,-1.521023e-08,1.234590e-08,-3.105172e-10,2.549762e+01
5.872300e-10,-1.517519e-08,1.298788e-08,-3.101376e-10,2.549762e+01
5.872400e-10,-1.513853e-08,1.361636e-08,-3.097621e-10,2.549761e+01
5.872500e-10,-1.510027e-08,1.423089e-08,-3.093912e-10,2.549761e+01
5.872600e-10,-1.506044e-08,1.483103e-08,-3.090255e-10,2.549760e+01
5.872700e-10,-1.501907e-08,1.541636e-08,-3.086637e-10,2.549760e+01
5.872800e-10,-1.497618e-08,1.598647e-08,-3.083069e-10,2.549759e+01
5.872900e-10,-1.493181e-08,1.654094e-08,-3.079547e-10,2.549759e+01
5.873000e-10,-1.488599e-08,1.707940e-08,-3.076078e-10,2.549758e+01
5.873100e-10,-1.483875e-08,1.760148e-08,-3.072661e-10,2.549758e+01
5.873200e-10,-1.479013e-08,1.810682e-08,-3.069285e-10,2.549758e+01
5.873300e-10,-1.474015e-08,1.859507e-08,-3.065966e-10,2.549757e+01
5.873400e-10,-1.468886e-08,1.906590e-08,-3.062697e-10,2.549757e+01
5.873500e-10,-1.463629e-08,1.951900e-08,-3.059483e-10,2.549756e+01
5.873600e-10,-1.458248e-08,1.995406e-08,-3.056315e-10,2.549756e+01
5.873700e-10,-1.452747e-08,2.037081e-08,-3.053211e-10,2.549755e+01
5.873800e-10,-1.447130e-08,2.076897e-08,-3.050152e-10,2.549755e+01
5.873900e-10,-1.441400e-08,2.114829e-08,-3.047144e-10,2.549754e+01
5.874000e-10,-1.435563e-08,2.150853e-08,-3.044200e-10,2.549754e+01
5.874100e-10,-1.429621e-08,2.184946e-08,-3.041307e-10,2.549753e+01
5.874200e-10,-1.423579e-08,2.217089e-08,-3.038467e-10,2.549753e+01
5.874300e-10,-1.417441e-08,2.247261e-08,-3.035685e-10,2.549753e+01
5.874400e-10,-1.411213e-08,2.275445e-08,-3.032961e-10,2.549752e+01
5.874500e-10,-1.404897e-08,2.301625e-08,-3.030288e-10,2.549752e+01
5.874600e-10,-1.398500e-08,2.325788e-08,-3.027677e-10,2.549751e+01
5.874700e-10,-1.392024e-08,2.347920e-08,-3.025116e-10,2.549751e+01
5.874800e-10,-1.385475e-08,2.368010e-08,-3.022612e-10,2.549750e+01
5.874900e-10,-1.378858e-08,2.386049e-08,-3.020165e-10,2.549750e+01
5.875000e-10,-1.372176e-08,2.402030e-08,-3.017778e-10,2.549749e+01
5.875100e-10,-1.365435e-08,2.415945e-08,-3.015445e-10,2.549749e+01
5.875200e-10,-1.358639e-08,2.427791e-08,-3.013169e-10,2.549749e+01
5.875300e-10,-1.351794e-08,2.437564e-08,-3.010945e-10,2.549748e+01
5.875400e-10,-1.344903e-08,2.445264e-08,-3.008778e-10,2.549748e+01
5.875500e-10,-1.337972e-08,2.450891e-08,-3.006668e-10,2.549747e+01
5.875600e-10,-1.331006e-08,2.454447e-08,-3.004614e-10,2.549747e+01
5.875700e-10,-1.324009e-08,2.455935e-08,-3.002610e-10,2.549746e+01
5.875800e-10,-1.316986e-08,2.455361e-08,-3.000660e-10,2.549746e+01
5.875900e-10,-1.309941e-08,2.452732e-08,-2.998772e-10,2.549746e+01
5.876000e-10,-1.302881e-08,2.448056e-08,-2.996931e-10,2.549745e+01
5.876100e-10,-1.295809e-08,2.441344e-08,-2.995143e-10,2.549745e+01
5.876200e-10,-1.288731e-08,2.432606e-08,-2.993412e-10,2.549744e+01
5.876300e-10,-1.281651e-08,2.421857e-08,-2.991732e-10,2.549744e+01
5.876400e-10,-1.274574e-08,2.409110e-08,-2.990095e-10,2.549743e+01
5.876500e-10,-1.267505e-08,2.394382e-08,-2.988520e-10,2.549743e+01
5.876600e-10,-1.260448e-08,2.377691e-08,-2.986988e-10,2.549742e+01
5.876700e-10,-1.253409e-08,2.359056e-08,-2.985507e-10,2.549742e+01
5.876800e-10,-1.246392e-08,2.338498e-08,-2.984076e-10,2.549742e+01
5.876900e-10,-1.239402e-08,2.316038e-08,-2.982695e-10,2.549741e+01
5.877000e-10,-1.232443e-08,2.291701e-08,-2.981358e-10,2.549741e+01
5.877100e-10,-1.225521e-08,2.265511e-08,-2.980068e-10,2.549740e+01
5.877200e-10,-1.218639e-08,2.237495e-08,-2.978817e-10,2.549740e+01
5.877300e-10,-1.211802e-08,2.207680e-08,-2.977618e-10,2.549739e+01
5.877400e-10,-1.205014e-08,2.176096e-08,-2.976461e-10,2.549739e+01
5.877500e-10,-1.198281e-08,2.142772e-08,-2.975348e-10,2.549739e+01
5.877600e-10,-1.191606e-08,2.107740e-08,-2.974273e-10,2.549738e+01
5.877700e-10,-1.184994e-08,2.071034e-08,-2.973237e-10,2.549738e+01
5.877800e-10,-1.178449e-08,2.032687e-08,-2.972244e-10,2.549737e+01
5.877900e-10,-1.171975e-08,1.992734e-08,-2.971284e-10,2.549737e+01
5.878000e-10,-1.165576e-08,1.951213e-08,-2.970364e-10,2.549736e+01
5.878100e-10,-1.159257e-08,1.908159e-08,-2.969488e-10,2.549736e+01
5.878200e-10,-1.153021e-08,1.863612e-08,-2.968640e-10,2.549736e+01
5.878300e-10,-1.146872e-08,1.817612e-08,-2.967824e-10,2.549735e+01
5.878400e-10,-1.140814e-08,1.770199e-08,-2.967039e-10,2.549735e+01
5.878500e-10,-1.134851e-08,1.721415e-08,-2.966291e-10,2.549734e+01
5.878600e-10,-1.128986e-08,1.671303e-08,-2.965570e-10,2.549734e+01
5.878700e-10,-1.123223e-08,1.619905e-08,-2.964874e-10,2.549733e+01
5.878800e-10,-1.117566e-08,1.567267e-08,-2.964216e-10,2.549733e+01
5.878900e-10,-1.112017e-08,1.513433e-08,-2.963576e-10,2.549733e+01
5.879000e-10,-1.106580e-08,1.458450e-08,-2.962963e-10,2.549732e+01
5.879100e-10,-1.101258e-08,1.402365e-08,-2.962378e-10,2.549732e+01
5.879200e-10,-1.096055e-08,1.345224e-08,-2.961810e-10,2.549731e+01
5.879300e-10,-1.090973e-08,1.287076e-08,-2.961259e-10,2.549731e+01
5.879400e-10,-1.086015e-08,1.227971e-08,-2.960733e-10,2.549730e+01
5.879500e-10,-1.081184e-08,1.167956e-08,-2.960227e-10,2.549730e+01
5.879600e-10,-1.076482e-08,1.107083e-08,-2.959739e-10,2.549730e+01
5.879700e-10,-1.071912e-08,1.045402e-08,-2.959259e-10,2.549729e+01
5.879800e-10,-1.067477e-08,9.829643e-09,-2.958801e-10,2.549729e+01
5.879900e-10,-1.063179e-08,9.198204e-09,-2.958352e-10,2.549728e+01
5.880000e-10,-1.059020e-08,8.560226e-09,-2.957915e-10,2.549728e+01
5.880100e-10,-1.055002e-08,7.916233e-09,-2.957485e-10,2.549727e+01
5.880200e-10,-1.051127e-08,7.266747e-09,-2.957066e-10,2.549727e+01
5.880300e-10,-1.047397e-08,6.612297e-09,-2.956654e-10,2.549727e+01
5.880400e-10,-1.043814e-08,5.953413e-09,-2.956247e-10,2.549726e+01
5.880500e-10,-1.040379e-08,5.290627e-09,-2.955843e-10,2.549726e+01
5.880600e-10,-1.037094e-08,4.624473e-09,-2.955444e-10,2.549725e+01
5.880700e-10,-1.033961e-08,3.955482e-09,-2.955046e-10,2.549725e+01
5.880800e-10,-1.030979e-08,3.284193e-09,-2.954647e-10,2.549725e+01
5.880900e-10,-1.028152e-08,2.611138e-09,-2.954255e-10,2.549724e+01
5.881000e-10,-1.025479e-08,1.936853e-09,-2.953850e-10,2.549724e+01
5.881100e-10,-1.022961e-08,1.261874e-09,-2.953440e-10,2.549723e+01
5.881200e-10,-1.020600e-08,5.867292e-10,-2.953033e-10,2.549723e+01
5.881300e-10,-1.018395e-08,-8.804514e-11,-2.952616e-10,2.549722e+01
5.881400e-10,-1.016348e-08,-7.619222e-10,-2.952184e-10,2.549722e+01
5.881500e-10,-1.014459e-08,-1.434373e-09,-2.951753e-10,2.549722e+01
5.881600e-10,-1.012727e-08,-2.104875e-09,-2.951301e-10,2.549721e+01
5.881700e-10,-1.011154e-08,-2.772905e-09,-2.950849e-10,2.549721e+01
5.881800e-10,-1.009739e-08,-3.437946e-09,-2.950367e-10,2.549720e+01
5.881900e-10,-1.008482e-08,-4.099484e-09,-2.949889e-10,2.549720e+01
5.882000e-10,-1.007383e-08,-4.757009e-09,-2.949383e-10,2.549719e+01
5.882100e-10,-1.006441e-08,-5.410016e-09,-2.948859e-10,2.549719e+01
5.882200e-10,-1.005656e-08,-6.058006e-09,-2.948319e-10,2.549719e+01
5.882300e-10,-1.005028e-08,-6.700484e-09,-2.947767e-10,2.549718e+01
5.882400e-10,-1.004555e-08,-7.336963e-09,-2.947185e-10,2.549718e+01
5.882500e-10,-1.004237e-08,-7.966958e-09,-2.946586e-10,2.549717e+01
5.882600e-10,-1.004073e-08,-8.589996e-09,-2.945955e-10,2.549717e+01
5.882700e-10,-1.004061e-08,-9.205606e-09,-2.945306e-10,2.549717e+01
5.882800e-10,-1.004201e-08,-9.813328e-09,-2.944636e-10,2.549716e+01
5.882900e-10,-1.004491e-08,-1.041271e-08,-2.943934e-10,2.549716e+01
5.883000e-10,-1.004930e-08,-1.100330e-08,-2.943205e-10,2.549715e+01
5.883100e-10,-1.005517e-08,-1.158466e-08,-2.942447e-10,2.549715e+01
5.883200e-10,-1.006249e-08,-1.215637e-08,-2.941661e-10,2.549714e+01
5.883300e-10,-1.007124e-08,-1.271801e-08,-2.940844e-10,2.549714e+01
5.883400e-10,-1.008142e-08,-1.326915e-08,-2.939992e-10,2.549714e+01
5.883500e-10,-1.009300e-08,-1.380941e-08,-2.939110e-10,2.549713e+01
5.883600e-10,-1.010596e-08,-1.433839e-08,-2.938200e-10,2.549713e+01
5.883700e-10,-1.012027e-08,-1.485571e-08,-2.937250e-10,2.549712e+01
5.883800e-10,-1.013592e-08,-1.536099e-08,-2.936262e-10,2.549712e+01
5.883900e-10,-1.015288e-08,-1.585388e-08,-2.935247e-10,2.549712e+01
5.884000e-10,-1.017113e-08,-1.633403e-08,-2.934193e-10,2.549711e+01
5.884100e-10,-1.019064e-08,-1.680109e-08,-2.933098e-10,2.549711e+01
5.884200e-10,-1.021138e-08,-1.725474e-08,-2.931966e-10,2.549710e+01
5.884300e-10,-1.023333e-08,-1.769467e-08,-2.930795e-10,2.549710e+01
5.884400e-10,-1.025645e-08,-1.812056e-08,-2.929589e-10,2.549710e+01
5.884500e-10,-1.028073e-08,-1.853214e-08,-2.928340e-10,2.549709e+01
5.884600e-10,-1.030613e-08,-1.892910e-08,-2.927045e-10,2.549709e+01
5.884700e-10,-1.033261e-08,-1.931120e-08,-2.925718e-10,2.549708e+01
5.884800e-10,-1.036015e-08,-1.967817e-08,-2.924344e-10,2.549708e+01
5.884900e-10,-1.038872e-08,-2.002977e-08,-2.922926e-10,2.549707e+01
5.885000e-10,-1.041828e-08,-2.036577e-08,-2.921474e-10,2.549707e+01
5.885100e-10,-1.044880e-08,-2.068595e-08,-2.919980e-10,2.549707e+01
5.885200e-10,-1.048024e-08,-2.099012e-08,-2.918435e-10,2.549706e+01
5.885300e-10,-1.051257e-08,-2.127807e-08,-2.916840e-10,2.549706e+01
5.885400e-10,-1.054576e-08,-2.154963e-08,-2.915218e-10,2.549705e+01
5.885500e-10,-1.057976e-08,-2.180464e-08,-2.913540e-10,2.549705e+01
5.885600e-10,-1.061455e-08,-2.204295e-08,-2.911825e-10,2.549705e+01
5.885700e-10,-1.065008e-08,-2.226441e-08,-2.910065e-10,2.549704e+01
5.885800e-10,-1.068632e-08,-2.246891e-08,-2.908251e-10,2.549704e+01
5.885900e-10,-1.072323e-08,-2.265634e-08,-2.906402e-10,2.549703e+01
5.886000e-10,-1.076076e-08,-2.282660e-08,-2.904508e-10,2.549703e+01
5.886100e-10,-1.079889e-08,-2.297961e-08,-2.902566e-10,2.549702e+01
5.886200e-10,-1.083758e-08,-2.311530e-08,-2.900575e-10,2.549702e+01
5.886300e-10,-1.087677e-08,-2.323361e-08,-2.898544e-10,2.549702e+01
5.886400e-10,-1.091645e-08,-2.333451e-08,-2.896473e-10,2.549701e+01
5.886500e-10,-1.095655e-08,-2.341797e-08,-2.894351e-10,2.549701e+01
5.886600e-10,-1.099705e-08,-2.348397e-08,-2.892189e-10,2.549700e+01
5.886700e-10,-1.103791e-08,-2.353252e-08,-2.889979e-10,2.549700e+01
5.886800e-10,-1.107908e-08,-2.356363e-08,-2.887725e-10,2.549700e+01
5.886900e-10,-1.112052e-08,-2.357733e-08,-2.885427e-10,2.549699e+01
5.887000e-10,-1.116219e-08,-2.357365e-08,-2.883090e-10,2.549699e+01
5.887100e-10,-1.120406e-08,-2.355266e-08,-2.880705e-10,2.549698e+01
5.887200e-10,-1.124607e-08,-2.351443e-08,-2.878281e-10,2.549698e+01
5.887300e-10,-1.128820e-08,-2.345903e-08,-2.875813e-10,2.549698e+01
5.887400e-10,-1.133040e-08,-2.338656e-08,-2.873304e-10,2.549697e+01
5.887500e-10,-1.137262e-08,-2.329712e-08,-2.870751e-10,2.549697e+01
5.887600e-10,-1.141484e-08,-2.319085e-08,-2.868159e-10,2.549696e+01
5.887700e-10,-1.145700e-08,-2.306787e-08,-2.865530e-10,2.549696e+01
5.887800e-10,-1.149907e-08,-2.292833e-08,-2.862850e-10,2.549696e+01
5.887900e-10,-1.154101e-08,-2.277238e-08,-2.860135e-10,2.549695e+01
5.888000e-10,-1.158278e-08,-2.260021e-08,-2.857386e-10,2.549695e+01
5.888100e-10,-1.162434e-08,-2.241200e-08,-2.854594e-10,2.549694e+01
5.888200e-10,-1.166564e-08,-2.220793e-08,-2.851770e-10,2.549694e+01
5.888300e-10,-1.170666e-08,-2.198822e-08,-2.848906e-10,2.549694e+01
5.888400e-10,-1.174735e-08,-2.175309e-08,-2.846007e-10,2.549693e+01
5.888500e-10,-1.178768e-08,-2.150277e-08,-2.843071e-10,2.549693e+01
5.888600e-10,-1.182760e-08,-2.123749e-08,-2.840101e-10,2.549692e+01
5.888700e-10,-1.186708e-08,-2.095752e-08,-2.837099e-10,2.549692e+01
5.888800e-10,-1.190609e-08,-2.066312e-08,-2.834063e-10,2.549691e+01
5.888900e-10,-1.194458e-08,-2.035456e-08,-2.830990e-10,2.549691e+01
5.889000e-10,-1.198252e-08,-2.003213e-08,-2.827891e-10,2.549691e+01
5.889100e-10,-1.201988e-08,-1.969611e-08,-2.824759e-10,2.549690e+01
5.889200e-10,-1.205662e-08,-1.934682e-08,-2.821597e-10,2.549690e+01
5.889300e-10,-1.209271e-08,-1.898457e-08,-2.818413e-10,2.549689e+01
5.889400e-10,-1.212810e-08,-1.860968e-08,-2.815199e-10,2.549689e+01
5.889500e-10,-1.216278e-08,-1.822249e-08,-2.811956e-10,2.549689e+01
5.889600e-10,-1.219671e-08,-1.782333e-08,-2.808692e-10,2.549688e+01
5.889700e-10,-1.222986e-08,-1.741255e-08,-2.805399e-10,2.549688e+01
5.889800e-10,-1.226219e-08,-1.699051e-08,-2.802080e-10,2.549687e+01
5.889900e-10,-1.229367e-08,-1.655758e-08,-2.798742e-10,2.549687e+01
5.890000e-10,-1.232429e-08,-1.611413e-08,-2.795385e-10,2.549687e+01
5.890100e-10,-1.235400e-08,-1.566053e-08,-2.792006e-10,2.549686e+01
5.890200e-10,-1.238279e-08,-1.519718e-08,-2.788609e-10,2.549686e+01
5.890300e-10,-1.241061e-08,-1.472446e-08,-2.785187e-10,2.549685e+01
5.890400e-10,-1.243746e-08,-1.424278e-08,-2.781759e-10,2.549685e+01
5.890500e-10,-1.246330e-08,-1.375253e-08,-2.778309e-10,2.549685e+01
5.890600e-10,-1.248811e-08,-1.325414e-08,-2.774849e-10,2.549684e+01
5.890700e-10,-1.251187e-08,-1.274801e-08,-2.771372e-10,2.549684e+01
5.890800e-10,-1.253454e-08,-1.223456e-08,-2.767878e-10,2.549683e+01
5.890900e-10,-1.255612e-08,-1.171423e-08,-2.764378e-10,2.549683e+01
5.891000e-10,-1.257658e-08,-1.118743e-08,-2.760869e-10,2.549683e+01
5.891100e-10,-1.259591e-08,-1.065460e-08,-2.757351e-10,2.549682e+01
5.891200e-10,-1.261407e-08,-1.011618e-08,-2.753822e-10,2.549682e+01
5.891300e-10,-1.263106e-08,-9.572604e-09,-2.750286e-10,2.549682e+01
5.891400e-10,-1.264686e-08,-9.024313e-09,-2.746749e-10,2.549681e+01
5.891500e-10,-1.266146e-08,-8.471753e-09,-2.743209e-10,2.549681e+01
5.891600e-10,-1.267483e-08,-7.915369e-09,-2.739663e-10,2.549680e+01
5.891700e-10,-1.268696e-08,-7.355609e-09,-2.736120e-10,2.549680e+01
5.891800e-10,-1.269785e-08,-6.792921e-09,-2.732565e-10,2.549680e+01
5.891900e-10,-1.270747e-08,-6.227756e-09,-2.729024e-10,2.549679e+01
5.892000e-10,-1.271583e-08,-5.660565e-09,-2.725480e-10,2.549679e+01
5.892100e-10,-1.272291e-08,-5.091795e-09,-2.721938e-10,2.549678e+01
5.892200e-10,-1.272870e-08,-4.521901e-09,-2.718402e-10,2.549678e+01
5.892300e-10,-1.273319e-08,-3.951328e-09,-2.714867e-10,2.549678e+01
5.892400e-10,-1.273638e-08,-3.380530e-09,-2.711341e-10,2.549677e+01
5.892500e-10,-1.273826e-08,-2.809952e-09,-2.707824e-10,2.549677e+01
5.892600e-10,-1.273883e-08,-2.240041e-09,-2.704315e-10,2.549676e+01
5.892700e-10,-1.273808e-08,-1.671241e-09,-2.700823e-10,2.549676e+01
5.892800e-10,-1.273602e-08,-1.103996e-09,-2.697332e-10,2.549676e+01
5.892900e-10,-1.273264e-08,-5.387429e-10,-2.693863e-10,2.549675e+01
5.893000e-10,-1.272794e-08,2.407960e-11,-2.690394e-10,2.549675e+01
5.893100e-10,-1.272192e-08,5.840384e-10,-2.686950e-10,2.549674e+01
5.893200e-10,-1.271458e-08,1.140703e-09,-2.683521e-10,2.549674e+01
5.893300e-10,-1.270594e-08,1.693649e-09,-2.680106e-10,2.549674e+01
5.893400e-10,-1.269598e-08,2.242453e-09,-2.676708e-10,2.549673e+01
5.893500e-10,-1.268472e-08,2.786699e-09,-2.673332e-10,2.549673e+01
5.893600e-10,-1.267216e-08,3.325973e-09,-2.669978e-10,2.549673e+01
5.893700e-10,-1.265831e-08,3.859870e-09,-2.666640e-10,2.549672e+01
5.893800e-10,-1.264318e-08,4.387985e-09,-2.663324e-10,2.549672e+01
5.893900e-10,-1.262677e-08,4.909925e-09,-2.660029e-10,2.549671e+01
5.894000e-10,-1.260911e-08,5.425298e-09,-2.656761e-10,2.549671e+01
5.894100e-10,-1.259018e-08,5.933722e-09,-2.653518e-10,2.549671e+01
5.894200e-10,-1.257002e-08,6.434818e-09,-2.650300e-10,2.549670e+01
5.894300e-10,-1.254863e-08,6.928218e-09,-2.647103e-10,2.549670e+01
5.894400e-10,-1.252603e-08,7.413558e-09,-2.643939e-10,2.549669e+01
5.894500e-10,-1.250223e-08,7.890482e-09,-2.640803e-10,2.549669e+01
5.894600e-10,-1.247724e-08,8.358644e-09,-2.637694e-10,2.549669e+01
5.894700e-10,-1.245109e-08,8.817702e-09,-2.634619e-10,2.549668e+01
5.894800e-10,-1.242379e-08,9.267326e-09,-2.631569e-10,2.549668e+01
5.894900e-10,-1.239536e-08,9.707192e-09,-2.628556e-10,2.549668e+01
5.895000e-10,-1.236582e-08,1.013699e-08,-2.625572e-10,2.549667e+01
5.895100e-10,-1.233518e-08,1.055640e-08,-2.622623e-10,2.549667e+01
5.895200e-10,-1.230348e-08,1.096514e-08,-2.619700e-10,2.549666e+01
5.895300e-10,-1.227072e-08,1.136292e-08,-2.616821e-10,2.549666e+01
5.895400e-10,-1.223694e-08,1.174946e-08,-2.613973e-10,2.549666e+01
5.895500e-10,-1.220215e-08,1.212448e-08,-2.611157e-10,2.549665e+01
5.895600e-10,-1.216639e-08,1.248775e-08,-2.608378e-10,2.549665e+01
5.895700e-10,-1.212966e-08,1.283899e-08,-2.605635e-10,2.549664e+01
5.895800e-10,-1.209201e-08,1.317799e-08,-2.602931e-10,2.549664e+01
5.895900e-10,-1.205346e-08,1.350450e-08,-2.600265e-10,2.549664e+01
5.896000e-10,-1.201402e-08,1.381832e-08,-2.597629e-10,2.549663e+01
