time,"V(L4|XLOADINA)","V(L4|XLOADINB)","V(8000)"
4.310000e-12,6.938100e-06,6.666077e-06,4.813372e-05
4.320000e-12,6.925840e-06,6.650771e-06,4.817127e-05
4.330000e-12,6.914580e-06,6.636434e-06,4.820877e-05
4.340000e-12,6.904336e-06,6.623082e-06,4.824623e-05
4.350000e-12,6.895120e-06,6.610730e-06,4.828364e-05
4.360000e-12,6.886942e-06,6.599391e-06,4.832101e-05
4.370000e-12,6.879812e-06,6.589075e-06,4.835834e-05
4.380000e-12,6.873735e-06,6.579790e-06,4.839563e-05
4.390000e-12,6.868716e-06,6.571543e-06,4.843288e-05
4.400000e-12,6.864757e-06,6.564338e-06,4.847010e-05
4.410000e-12,6.861858e-06,6.558176e-06,4.850728e-05
4.420000e-12,6.860017e-06,6.553059e-06,4.854442e-05
4.430000e-12,6.859230e-06,6.548984e-06,4.858154e-05
4.440000e-12,6.859491e-06,6.545947e-06,4.861862e-05
4.450000e-12,6.860792e-06,6.543943e-06,4.865568e-05
4.460000e-12,6.863124e-06,6.542963e-06,4.869270e-05
4.470000e-12,6.866474e-06,6.542998e-06,4.872970e-05
4.480000e-12,6.870829e-06,6.544036e-06,4.876667e-05
4.490000e-12,6.876173e-06,6.546063e-06,4.880361e-05
4.500000e-12,6.882489e-06,6.549065e-06,4.884053e-05
4.510000e-12,6.889758e-06,6.553024e-06,4.887742e-05
4.520000e-12,6.897960e-06,6.557922e-06,4.891429e-05
4.530000e-12,6.907071e-06,6.563738e-06,4.895113e-05
4.540000e-12,6.917068e-06,6.570450e-06,4.898795e-05
4.550000e-12,6.927927e-06,6.578035e-06,4.902475e-05
4.560000e-12,6.939619e-06,6.586468e-06,4.906153e-05
4.570000e-12,6.952117e-06,6.595722e-06,4.909828e-05
4.580000e-12,6.965391e-06,6.605769e-06,4.913501e-05
4.590000e-12,6.979410e-06,6.616581e-06,4.917172e-05
4.600000e-12,6.994143e-06,6.628127e-06,4.920841e-05
4.610000e-12,7.009557e-06,6.640375e-06,4.924508e-05
4.620000e-12,7.025617e-06,6.653294e-06,4.928173e-05
4.630000e-12,7.042289e-06,6.666849e-06,4.931836e-05
4.640000e-12,7.059537e-06,6.681007e-06,4.935497e-05
4.650000e-12,7.077324e-06,6.695731e-06,4.939156e-05
4.660000e-12,7.095612e-06,6.710987e-06,4.942813e-05
4.670000e-12,7.114365e-06,6.726736e-06,4.946468e-05
4.680000e-12,7.133542e-06,6.742942e-06,4.950122e-05
4.690000e-12,7.153106e-06,6.759566e-06,4.953773e-05
4.700000e-12,7.173016e-06,6.776571e-06,4.957423e-05
4.710000e-12,7.193234e-06,6.793917e-06,4.961071e-05
4.720000e-12,7.213719e-06,6.811566e-06,4.964717e-05
4.730000e-12,7.234431e-06,6.829478e-06,4.968361e-05
4.740000e-12,7.255330e-06,6.847613e-06,4.972004e-05
4.750000e-12,7.276375e-06,6.865933e-06,4.975645e-05
4.760000e-12,7.297528e-06,6.884397e-06,4.979284e-05
4.770000e-12,7.318747e-06,6.902966e-06,4.982921e-05
4.780000e-12,7.339993e-06,6.921601e-06,4.986557e-05
4.790000e-12,7.361227e-06,6.940263e-06,4.990191e-05
4.800000e-12,7.382410e-06,6.958913e-06,4.993824e-05
4.810000e-12,7.403504e-06,6.977513e-06,4.997455e-05
4.820000e-12,7.424470e-06,6.996025e-06,5.001084e-05
4.830000e-12,7.445272e-06,7.014412e-06,5.004712e-05
4.840000e-12,7.465872e-06,7.032638e-06,5.008339e-05
4.850000e-12,7.486235e-06,7.050665e-06,5.011964e-05
4.860000e-12,7.506326e-06,7.068460e-06,5.015587e-05
4.870000e-12,7.526111e-06,7.085987e-06,5.019210e-05
4.880000e-12,7.545557e-06,7.103214e-06,5.022831e-05
4.890000e-12,7.564631e-06,7.120107e-06,5.026450e-05
4.900000e-12,7.583302e-06,7.136635e-06,5.030069e-05
4.910000e-12,7.601540e-06,7.152768e-06,5.033686e-05
4.920000e-12,7.619317e-06,7.168476e-06,5.037302e-05
4.930000e-12,7.636605e-06,7.183730e-06,5.040917e-05
4.940000e-12,7.653378e-06,7.198504e-06,5.044532e-05
4.950000e-12,7.669610e-06,7.212772e-06,5.048145e-05
4.960000e-12,7.685278e-06,7.226510e-06,5.051757e-05
4.970000e-12,7.700359e-06,7.239693e-06,5.055369e-05
4.980000e-12,7.714834e-06,7.252301e-06,5.058979e-05
4.990000e-12,7.728681e-06,7.264313e-06,5.062589e-05
5.000000e-12,7.741885e-06,7.275710e-06,5.066199e-05
5.010000e-12,4.334392e-06,3.867064e-06,5.063465e-05
5.020000e-12,5.456793e-06,4.988699e-06,5.060762e-05
5.030000e-12,5.441929e-06,4.973110e-06,5.058080e-05
5.040000e-12,5.422811e-06,4.953084e-06,5.055405e-05
5.050000e-12,5.399204e-06,4.928287e-06,5.052720e-05
5.060000e-12,5.370922e-06,4.898507e-06,5.050010e-05
5.070000e-12,5.337814e-06,4.863604e-06,5.047259e-05
5.080000e-12,5.299755e-06,4.823476e-06,5.044452e-05
5.090000e-12,5.256645e-06,4.778047e-06,5.041573e-05
5.100000e-12,5.208404e-06,4.727262e-06,5.038607e-05
5.110000e-12,5.154971e-06,4.671083e-06,5.035539e-05
5.120000e-12,5.096305e-06,4.609487e-06,5.032354e-05
5.130000e-12,5.032383e-06,4.542469e-06,5.029040e-05
5.140000e-12,4.963202e-06,4.470039e-06,5.025581e-05
5.150000e-12,4.888773e-06,4.392222e-06,5.021964e-05
5.160000e-12,4.809124e-06,4.309058e-06,5.018177e-05
5.170000e-12,4.724301e-06,4.220602e-06,5.014206e-05
5.180000e-12,4.634361e-06,4.126920e-06,5.010039e-05
5.190000e-12,4.539378e-06,4.028094e-06,5.005664e-05
5.200000e-12,4.439438e-06,3.924215e-06,5.001070e-05
5.210000e-12,4.334641e-06,3.815389e-06,4.996245e-05
5.220000e-12,4.225098e-06,3.701730e-06,4.991178e-05
5.230000e-12,4.110933e-06,3.583366e-06,4.985860e-05
5.240000e-12,3.992280e-06,3.460432e-06,4.980279e-05
5.250000e-12,3.869282e-06,3.333074e-06,4.974427e-05
5.260000e-12,3.742095e-06,3.201449e-06,4.968294e-05
5.270000e-12,3.610880e-06,3.065717e-06,4.961872e-05
5.280000e-12,3.475809e-06,2.926052e-06,4.955152e-05
5.290000e-12,3.337062e-06,2.782631e-06,4.948126e-05
5.300000e-12,3.194824e-06,2.635639e-06,4.940788e-05
5.310000e-12,3.049288e-06,2.485269e-06,4.933129e-05
5.320000e-12,2.900654e-06,2.331718e-06,4.925144e-05
5.330000e-12,2.749126e-06,2.175188e-06,4.916826e-05
5.340000e-12,2.594912e-06,2.015887e-06,4.908170e-05
5.350000e-12,2.438228e-06,1.854027e-06,4.899170e-05
5.360000e-12,2.279289e-06,1.689822e-06,4.889821e-05
5.370000e-12,2.118318e-06,1.523491e-06,4.880120e-05
5.380000e-12,1.955537e-06,1.355255e-06,4.870062e-05
5.390000e-12,1.791171e-06,1.185338e-06,4.859643e-05
5.400000e-12,1.625448e-06,1.013965e-06,4.848861e-05
5.410000e-12,1.458597e-06,8.413620e-07,4.837713e-05
5.420000e-12,1.290847e-06,6.677564e-07,4.826196e-05
5.430000e-12,1.122426e-06,4.933757e-07,4.814310e-05
5.440000e-12,9.535640e-07,3.184473e-07,4.802051e-05
5.450000e-12,7.844889e-07,1.431981e-07,4.789420e-05
5.460000e-12,6.154278e-07,-3.214624e-08,4.776415e-05
5.470000e-12,4.466061e-07,-2.073612e-07,4.763036e-05
5.480000e-12,2.782471e-07,-3.822243e-07,4.749285e-05
5.490000e-12,1.105715e-07,-5.565152e-07,4.735160e-05
5.500000e-12,-5.620275e-08,-7.300162e-07,4.720663e-05
5.510000e-12,-2.218610e-07,-9.025128e-07,4.705796e-05
5.520000e-12,-3.861924e-07,-1.073794e-06,4.690559e-05
5.530000e-12,-5.489901e-07,-1.243651e-06,4.674956e-05
5.540000e-12,-7.100514e-07,-1.411882e-06,4.658988e-05
5.550000e-12,-8.691788e-07,-1.578288e-06,4.642658e-05
5.560000e-12,-1.026179e-06,-1.742674e-06,4.625969e-05
5.570000e-12,-1.180866e-06,-1.904851e-06,4.608924e-05
5.580000e-12,-1.333057e-06,-2.064635e-06,4.591528e-05
5.590000e-12,-1.482576e-06,-2.221850e-06,4.573784e-05
5.600000e-12,-1.629255e-06,-2.376321e-06,4.555697e-05
5.610000e-12,-1.772929e-06,-2.527884e-06,4.537271e-05
5.620000e-12,-1.913443e-06,-2.676379e-06,4.518511e-05
5.630000e-12,-2.050648e-06,-2.821652e-06,4.499422e-05
5.640000e-12,-2.184400e-06,-2.963559e-06,4.480010e-05
5.650000e-12,-2.314565e-06,-3.101959e-06,4.460280e-05
5.660000e-12,-2.441015e-06,-3.236721e-06,4.440239e-05
5.670000e-12,-2.563630e-06,-3.367722e-06,4.419892e-05
5.680000e-12,-2.682299e-06,-3.494843e-06,4.399246e-05
5.690000e-12,-2.796917e-06,-3.617975e-06,4.378308e-05
5.700000e-12,-2.907387e-06,-3.737018e-06,4.357085e-05
5.710000e-12,-3.013622e-06,-3.851877e-06,4.335583e-05
5.720000e-12,-3.115542e-06,-3.962468e-06,4.313810e-05
5.730000e-12,-3.213074e-06,-4.068713e-06,4.291774e-05
5.740000e-12,-3.306155e-06,-4.170541e-06,4.269481e-05
5.750000e-12,-3.394731e-06,-4.267893e-06,4.246940e-05
5.760000e-12,-3.478754e-06,-4.360716e-06,4.224159e-05
5.770000e-12,-3.558186e-06,-4.448963e-06,4.201145e-05
5.780000e-12,-3.632995e-06,-4.532599e-06,4.177908e-05
5.790000e-12,-3.703161e-06,-4.611595e-06,4.154455e-05
5.800000e-12,-3.768670e-06,-4.685930e-06,4.130795e-05
5.810000e-12,-3.829515e-06,-4.755593e-06,4.106936e-05
5.820000e-12,-3.885700e-06,-4.820579e-06,4.082887e-05
5.830000e-12,-3.937233e-06,-4.880891e-06,4.058657e-05
5.840000e-12,-3.984135e-06,-4.936541e-06,4.034255e-05
5.850000e-12,-4.026430e-06,-4.987548e-06,4.009689e-05
5.860000e-12,-4.064152e-06,-5.033940e-06,3.984969e-05
5.870000e-12,-4.097342e-06,-5.075749e-06,3.960103e-05
5.880000e-12,-4.126049e-06,-5.113019e-06,3.935101e-05
5.890000e-12,-4.150328e-06,-5.145797e-06,3.909972e-05
5.900000e-12,-4.170241e-06,-5.174140e-06,3.884724e-05
5.910000e-12,-4.185858e-06,-5.198110e-06,3.859368e-05
5.920000e-12,-4.197255e-06,-5.217776e-06,3.833911e-05
5.930000e-12,-4.204514e-06,-5.233216e-06,3.808364e-05
5.940000e-12,-4.207723e-06,-5.244510e-06,3.782735e-05
5.950000e-12,-4.206976e-06,-5.251746e-06,3.757034e-05
5.960000e-12,-4.202373e-06,-5.255020e-06,3.731269e-05
5.970000e-12,-4.194020e-06,-5.254429e-06,3.705450e-05
5.980000e-12,-4.182028e-06,-5.250080e-06,3.679585e-05
5.990000e-12,-4.166511e-06,-5.242082e-06,3.653684e-05
6.000000e-12,-4.147589e-06,-5.230549e-06,3.627755e-05
6.010000e-12,-4.125389e-06,-5.215601e-06,3.601808e-05
6.020000e-12,-4.100036e-06,-5.197363e-06,3.575851e-05
6.030000e-12,-4.071665e-06,-5.175960e-06,3.549892e-05
6.040000e-12,-4.040412e-06,-5.151525e-06,3.523941e-05
6.050000e-12,-4.006414e-06,-5.124193e-06,3.498006e-05
6.060000e-12,-3.969815e-06,-5.094101e-06,3.472095e-05
6.070000e-12,-3.930758e-06,-5.061390e-06,3.446216e-05
6.080000e-12,-3.889392e-06,-5.026204e-06,3.420379e-05
6.090000e-12,-3.845865e-06,-4.988689e-06,3.394590e-05
6.100000e-12,-3.800328e-06,-4.948991e-06,3.368858e-05
6.110000e-12,-3.752933e-06,-4.907262e-06,3.343191e-05
6.120000e-12,-3.703833e-06,-4.863650e-06,3.317597e-05
6.130000e-12,-3.653183e-06,-4.818309e-06,3.292082e-05
6.140000e-12,-3.601138e-06,-4.771391e-06,3.266655e-05
6.150000e-12,-3.547852e-06,-4.723049e-06,3.241323e-05
6.160000e-12,-3.493481e-06,-4.673436e-06,3.216092e-05
6.170000e-12,-3.438178e-06,-4.622706e-06,3.190971e-05
6.180000e-12,-3.382098e-06,-4.571012e-06,3.165965e-05
6.190000e-12,-3.325393e-06,-4.518505e-06,3.141082e-05
6.200000e-12,-3.268216e-06,-4.465338e-06,3.116328e-05
6.210000e-12,-3.210717e-06,-4.411660e-06,3.091709e-05
6.220000e-12,-3.153043e-06,-4.357620e-06,3.067232e-05
6.230000e-12,-3.095342e-06,-4.303365e-06,3.042902e-05
6.240000e-12,-3.037758e-06,-4.249039e-06,3.018725e-05
6.250000e-12,-2.980431e-06,-4.194786e-06,2.994707e-05
6.260000e-12,-2.923501e-06,-4.140744e-06,2.970854e-05
6.270000e-12,-2.867104e-06,-4.087052e-06,2.947171e-05
6.280000e-12,-2.811372e-06,-4.033843e-06,2.923662e-05
6.290000e-12,-2.756434e-06,-3.981248e-06,2.900334e-05
6.300000e-12,-2.702415e-06,-3.929396e-06,2.877189e-05
6.310000e-12,-2.649437e-06,-3.878409e-06,2.854234e-05
6.320000e-12,-2.597617e-06,-3.828408e-06,2.831472e-05
6.330000e-12,-2.547068e-06,-3.779508e-06,2.808908e-05
6.340000e-12,-2.497898e-06,-3.731822e-06,2.786546e-05
6.350000e-12,-2.450211e-06,-3.685456e-06,2.764388e-05
6.360000e-12,-2.404106e-06,-3.640513e-06,2.742440e-05
6.370000e-12,-2.359678e-06,-3.597092e-06,2.720704e-05
6.380000e-12,-2.317016e-06,-3.555284e-06,2.699184e-05
6.390000e-12,-2.276202e-06,-3.515179e-06,2.677882e-05
6.400000e-12,-2.237317e-06,-3.476858e-06,2.656802e-05
6.410000e-12,-2.200432e-06,-3.440400e-06,2.635945e-05
6.420000e-12,-2.165616e-06,-3.405876e-06,2.615315e-05
6.430000e-12,-2.132931e-06,-3.373354e-06,2.594914e-05
6.440000e-12,-2.102432e-06,-3.342894e-06,2.574744e-05
6.450000e-12,-2.074171e-06,-3.314553e-06,2.554807e-05
6.460000e-12,-2.048192e-06,-3.288380e-06,2.535103e-05
6.470000e-12,-2.024534e-06,-3.264420e-06,2.515636e-05
6.480000e-12,-2.003231e-06,-3.242711e-06,2.496406e-05
6.490000e-12,-1.984310e-06,-3.223286e-06,2.477415e-05
6.500000e-12,-1.967792e-06,-3.206172e-06,2.458663e-05
6.510000e-12,-1.953693e-06,-3.191390e-06,2.440151e-05
6.520000e-12,-1.942023e-06,-3.178956e-06,2.421880e-05
6.530000e-12,-1.932786e-06,-3.168880e-06,2.403850e-05
6.540000e-12,-1.925981e-06,-3.161165e-06,2.386062e-05
6.550000e-12,-1.921599e-06,-3.155810e-06,2.368516e-05
6.560000e-12,-1.919629e-06,-3.152807e-06,2.351211e-05
6.570000e-12,-1.920051e-06,-3.152145e-06,2.334148e-05
6.580000e-12,-1.922842e-06,-3.153804e-06,2.317326e-05
6.590000e-12,-1.927972e-06,-3.157761e-06,2.300745e-05
6.600000e-12,-1.935407e-06,-3.163987e-06,2.284403e-05
6.610000e-12,-1.945107e-06,-3.172448e-06,2.268301e-05
6.620000e-12,-1.957026e-06,-3.183104e-06,2.252437e-05
6.630000e-12,-1.971117e-06,-3.195912e-06,2.236810e-05
6.640000e-12,-1.987322e-06,-3.210822e-06,2.221418e-05
6.650000e-12,-2.005585e-06,-3.227781e-06,2.206262e-05
6.660000e-12,-2.025841e-06,-3.246730e-06,2.191338e-05
6.670000e-12,-2.048023e-06,-3.267607e-06,2.176645e-05
6.680000e-12,-2.072058e-06,-3.290344e-06,2.162182e-05
6.690000e-12,-2.097870e-06,-3.314871e-06,2.147947e-05
6.700000e-12,-2.125381e-06,-3.341113e-06,2.133938e-05
6.710000e-12,-2.154506e-06,-3.368992e-06,2.120152e-05
6.720000e-12,-2.185159e-06,-3.398424e-06,2.106587e-05
6.730000e-12,-2.217250e-06,-3.429325e-06,2.093242e-05
6.740000e-12,-2.250687e-06,-3.461607e-06,2.080113e-05
6.750000e-12,-2.285373e-06,-3.495177e-06,2.067198e-05
6.760000e-12,-2.321211e-06,-3.529941e-06,2.054495e-05
6.770000e-12,-2.358101e-06,-3.565803e-06,2.042000e-05
6.780000e-12,-2.395939e-06,-3.602664e-06,2.029711e-05
6.790000e-12,-2.434621e-06,-3.640422e-06,2.017626e-05
6.800000e-12,-2.474041e-06,-3.678975e-06,2.005740e-05
6.810000e-12,-2.514092e-06,-3.718218e-06,1.994052e-05
6.820000e-12,-2.554664e-06,-3.758044e-06,1.982558e-05
6.830000e-12,-2.595648e-06,-3.798347e-06,1.971255e-05
6.840000e-12,-2.636933e-06,-3.839019e-06,1.960139e-05
6.850000e-12,-2.678408e-06,-3.879950e-06,1.949208e-05
6.860000e-12,-2.719962e-06,-3.921031e-06,1.938457e-05
6.870000e-12,-2.761484e-06,-3.962152e-06,1.927885e-05
6.880000e-12,-2.802861e-06,-4.003204e-06,1.917486e-05
6.890000e-12,-2.843983e-06,-4.044077e-06,1.907259e-05
6.900000e-12,-2.884739e-06,-4.084661e-06,1.897198e-05
6.910000e-12,-2.925021e-06,-4.124849e-06,1.887301e-05
6.920000e-12,-2.964719e-06,-4.164531e-06,1.877565e-05
6.930000e-12,-3.003726e-06,-4.203601e-06,1.867985e-05
6.940000e-12,-3.041936e-06,-4.241954e-06,1.858557e-05
6.950000e-12,-3.079245e-06,-4.279486e-06,1.849279e-05
6.960000e-12,-3.115552e-06,-4.316094e-06,1.840147e-05
6.970000e-12,-3.150754e-06,-4.351677e-06,1.831157e-05
6.980000e-12,-3.184756e-06,-4.386137e-06,1.822304e-05
6.990000e-12,-3.217460e-06,-4.419378e-06,1.813587e-05
7.000000e-12,-3.248775e-06,-4.451305e-06,1.805000e-05
7.010000e-12,-3.278609e-06,-4.481828e-06,1.796540e-05
7.020000e-12,-3.306877e-06,-4.510857e-06,1.788204e-05
7.030000e-12,-3.333493e-06,-4.538308e-06,1.779988e-05
7.040000e-12,-3.358376e-06,-4.564097e-06,1.771888e-05
7.050000e-12,-3.381451e-06,-4.588145e-06,1.763900e-05
7.060000e-12,-3.402641e-06,-4.610376e-06,1.756021e-05
7.070000e-12,-3.421879e-06,-4.630719e-06,1.748248e-05
7.080000e-12,-3.439096e-06,-4.649104e-06,1.740576e-05
7.090000e-12,-3.454232e-06,-4.665466e-06,1.733002e-05
7.100000e-12,-3.467226e-06,-4.679745e-06,1.725523e-05
7.110000e-12,-3.478027e-06,-4.691882e-06,1.718135e-05
7.120000e-12,-3.486582e-06,-4.701826e-06,1.710834e-05
7.130000e-12,-3.492847e-06,-4.709528e-06,1.703618e-05
7.140000e-12,-3.496780e-06,-4.714942e-06,1.696482e-05
7.150000e-12,-3.498345e-06,-4.718029e-06,1.689424e-05
7.160000e-12,-3.497508e-06,-4.718753e-06,1.682440e-05
7.170000e-12,-3.494244e-06,-4.717083e-06,1.675527e-05
7.180000e-12,-3.488527e-06,-4.712991e-06,1.668681e-05
7.190000e-12,-3.480340e-06,-4.706456e-06,1.661900e-05
7.200000e-12,-3.469668e-06,-4.697460e-06,1.655180e-05
7.210000e-12,-3.456504e-06,-4.685990e-06,1.648518e-05
7.220000e-12,-3.440840e-06,-4.672036e-06,1.641912e-05
7.230000e-12,-3.422679e-06,-4.655596e-06,1.635357e-05
7.240000e-12,-3.402025e-06,-4.636670e-06,1.628852e-05
7.250000e-12,-3.378886e-06,-4.615263e-06,1.622394e-05
7.260000e-12,-3.353276e-06,-4.591385e-06,1.615979e-05
7.270000e-12,-3.325215e-06,-4.565050e-06,1.609605e-05
7.280000e-12,-3.294725e-06,-4.536278e-06,1.603270e-05
7.290000e-12,-3.261833e-06,-4.505090e-06,1.596970e-05
7.300000e-12,-3.226571e-06,-4.471516e-06,1.590704e-05
7.310000e-12,-3.188975e-06,-4.435586e-06,1.584468e-05
7.320000e-12,-3.149085e-06,-4.397338e-06,1.578261e-05
7.330000e-12,-3.106946e-06,-4.356810e-06,1.572079e-05
7.340000e-12,-3.062605e-06,-4.314049e-06,1.565922e-05
7.350000e-12,-3.016115e-06,-4.269101e-06,1.559785e-05
7.360000e-12,-2.967533e-06,-4.222020e-06,1.553669e-05
7.370000e-12,-2.916917e-06,-4.172861e-06,1.547569e-05
7.380000e-12,-2.864331e-06,-4.121684e-06,1.541485e-05
7.390000e-12,-2.809843e-06,-4.068552e-06,1.535414e-05
7.400000e-12,-2.753521e-06,-4.013531e-06,1.529355e-05
7.410000e-12,-2.695440e-06,-3.956692e-06,1.523306e-05
7.420000e-12,-2.635676e-06,-3.898107e-06,1.517265e-05
7.430000e-12,-2.574307e-06,-3.837853e-06,1.511230e-05
7.440000e-12,-2.511416e-06,-3.776007e-06,1.505200e-05
7.450000e-12,-2.447088e-06,-3.712652e-06,1.499174e-05
7.460000e-12,-2.381408e-06,-3.647872e-06,1.493149e-05
7.470000e-12,-2.314467e-06,-3.581752e-06,1.487125e-05
7.480000e-12,-2.246355e-06,-3.514382e-06,1.481100e-05
7.490000e-12,-2.177165e-06,-3.445852e-06,1.475074e-05
7.500000e-12,-2.106992e-06,-3.376254e-06,1.469044e-05
7.510000e-12,-2.035933e-06,-3.305682e-06,1.463010e-05
7.520000e-12,-1.964086e-06,-3.234233e-06,1.456971e-05
7.530000e-12,-1.891548e-06,-3.162002e-06,1.450925e-05
7.540000e-12,-1.818420e-06,-3.089089e-06,1.444873e-05
7.550000e-12,-1.744802e-06,-3.015592e-06,1.438813e-05
7.560000e-12,-1.670797e-06,-2.941610e-06,1.432744e-05
7.570000e-12,-1.596505e-06,-2.867246e-06,1.426666e-05
7.580000e-12,-1.522028e-06,-2.792599e-06,1.420578e-05
7.590000e-12,-1.447469e-06,-2.717770e-06,1.414480e-05
7.600000e-12,-1.372930e-06,-2.642861e-06,1.408370e-05
7.610000e-12,-1.298512e-06,-2.567974e-06,1.402249e-05
7.620000e-12,-1.224316e-06,-2.493208e-06,1.396116e-05
7.630000e-12,-1.150443e-06,-2.418664e-06,1.389971e-05
7.640000e-12,-1.076994e-06,-2.344442e-06,1.383813e-05
7.650000e-12,-1.004066e-06,-2.270640e-06,1.377643e-05
7.660000e-12,-9.317566e-07,-2.197357e-06,1.371460e-05
7.670000e-12,-8.601632e-07,-2.124690e-06,1.365264e-05
7.680000e-12,-7.893800e-07,-2.052733e-06,1.359055e-05
7.690000e-12,-7.195002e-07,-1.981581e-06,1.352833e-05
7.700000e-12,-6.506150e-07,-1.911326e-06,1.346597e-05
7.710000e-12,-5.828139e-07,-1.842058e-06,1.340349e-05
7.720000e-12,-5.161839e-07,-1.773866e-06,1.334088e-05
7.730000e-12,-4.508102e-07,-1.706836e-06,1.327814e-05
7.740000e-12,-3.867753e-07,-1.641052e-06,1.321528e-05
7.750000e-12,-3.241592e-07,-1.576597e-06,1.315230e-05
7.760000e-12,-2.630392e-07,-1.513549e-06,1.308920e-05
7.770000e-12,-2.034901e-07,-1.451986e-06,1.302598e-05
7.780000e-12,-1.455834e-07,-1.391980e-06,1.296265e-05
7.790000e-12,-8.938781e-08,-1.333603e-06,1.289921e-05
7.800000e-12,-3.496898e-08,-1.276924e-06,1.283567e-05
7.810000e-12,1.761079e-08,-1.222006e-06,1.277203e-05
7.820000e-12,6.829246e-08,-1.168912e-06,1.270830e-05
7.830000e-12,1.170204e-07,-1.117700e-06,1.264448e-05
7.840000e-12,1.637423e-07,-1.068425e-06,1.258057e-05
7.850000e-12,2.084098e-07,-1.021139e-06,1.251659e-05
7.860000e-12,2.509776e-07,-9.758901e-07,1.245254e-05
7.870000e-12,2.914046e-07,-9.327228e-07,1.238843e-05
7.880000e-12,3.296531e-07,-8.916779e-07,1.232426e-05
7.890000e-12,3.656891e-07,-8.527928e-07,1.226004e-05
7.900000e-12,3.994828e-07,-8.161009e-07,1.219577e-05
7.910000e-12,4.310079e-07,-7.816320e-07,1.213147e-05
7.920000e-12,4.602420e-07,-7.494121e-07,1.206714e-05
7.930000e-12,4.871667e-07,-7.194632e-07,1.200279e-05
7.940000e-12,5.117674e-07,-6.918036e-07,1.193843e-05
7.950000e-12,5.340335e-07,-6.664478e-07,1.187406e-05
7.960000e-12,5.539581e-07,-6.434063e-07,1.180969e-05
7.970000e-12,5.715383e-07,-6.226859e-07,1.174533e-05
7.980000e-12,5.867751e-07,-6.042895e-07,1.168100e-05
7.990000e-12,5.996733e-07,-5.882162e-07,1.161669e-05
8.000000e-12,6.102413e-07,-5.744611e-07,1.155241e-05
8.010000e-12,6.184916e-07,-5.630160e-07,1.148818e-05
8.020000e-12,6.244402e-07,-5.538686e-07,1.142400e-05
8.030000e-12,6.281068e-07,-5.470030e-07,1.135989e-05
8.040000e-12,6.295147e-07,-5.423997e-07,1.129584e-05
8.050000e-12,6.286908e-07,-5.400358e-07,1.123187e-05
8.060000e-12,6.256655e-07,-5.398845e-07,1.116798e-05
8.070000e-12,6.204724e-07,-5.419160e-07,1.110419e-05
8.080000e-12,6.131487e-07,-5.460968e-07,1.104051e-05
8.090000e-12,6.037345e-07,-5.523904e-07,1.097693e-05
8.100000e-12,5.922734e-07,-5.607569e-07,1.091348e-05
8.110000e-12,5.788118e-07,-5.711534e-07,1.085015e-05
8.120000e-12,5.633990e-07,-5.835339e-07,1.078696e-05
8.130000e-12,5.460874e-07,-5.978497e-07,1.072392e-05
8.140000e-12,5.269319e-07,-6.140489e-07,1.066102e-05
8.150000e-12,5.059900e-07,-6.320774e-07,1.059829e-05
8.160000e-12,4.833218e-07,-6.518782e-07,1.053573e-05
8.170000e-12,4.589897e-07,-6.733920e-07,1.047334e-05
8.180000e-12,4.330583e-07,-6.965570e-07,1.041113e-05
8.190000e-12,4.055944e-07,-7.213094e-07,1.034912e-05
8.200000e-12,3.766668e-07,-7.475831e-07,1.028731e-05
8.210000e-12,3.463459e-07,-7.753102e-07,1.022570e-05
8.220000e-12,3.147041e-07,-8.044210e-07,1.016431e-05
8.230000e-12,2.818153e-07,-8.348439e-07,1.010313e-05
8.240000e-12,2.477546e-07,-8.665060e-07,1.004219e-05
8.250000e-12,2.125986e-07,-8.993329e-07,9.981475e-06
8.260000e-12,1.764249e-07,-9.332490e-07,9.921003e-06
8.270000e-12,1.393123e-07,-9.681775e-07,9.860777e-06
8.280000e-12,1.013402e-07,-1.004041e-06,9.800805e-06
8.290000e-12,6.258887e-08,-1.040760e-06,9.741091e-06
8.300000e-12,2.313897e-08,-1.078255e-06,9.681642e-06
8.310000e-12,-1.692833e-08,-1.116448e-06,9.622464e-06
8.320000e-12,-5.753163e-08,-1.155258e-06,9.563562e-06
8.330000e-12,-9.858943e-08,-1.194604e-06,9.504940e-06
8.340000e-12,-1.400203e-07,-1.234406e-06,9.446605e-06
8.350000e-12,-1.817429e-07,-1.274582e-06,9.388562e-06
8.360000e-12,-2.236763e-07,-1.315054e-06,9.330814e-06
8.370000e-12,-2.657401e-07,-1.355741e-06,9.273366e-06
8.380000e-12,-3.078542e-07,-1.396563e-06,9.216223e-06
8.390000e-12,-3.499398e-07,-1.437442e-06,9.159389e-06
8.400000e-12,-3.919183e-07,-1.478298e-06,9.102868e-06
8.410000e-12,-4.337127e-07,-1.519056e-06,9.046663e-06
8.420000e-12,-4.752468e-07,-1.559638e-06,8.990778e-06
8.430000e-12,-5.164459e-07,-1.599969e-06,8.935217e-06
8.440000e-12,-5.572363e-07,-1.639976e-06,8.879981e-06
8.450000e-12,-5.975464e-07,-1.679586e-06,8.825076e-06
8.460000e-12,-6.373056e-07,-1.718727e-06,8.770502e-06
8.470000e-12,-6.764456e-07,-1.757331e-06,8.716263e-06
8.480000e-12,-7.148996e-07,-1.795329e-06,8.662361e-06
8.490000e-12,-7.526028e-07,-1.832656e-06,8.608798e-06
