time,"I(L1|XDUT)","V(10|XDUT)","I(R1|XDUT)","P(B1|XDUT)","P(B3|XDUT)","I(LMEASURE|XDUT)","I(LMEASURE2|XDUT)","P(QQ)","P(L1|XDUT)"
1.353000e-10,2.496231e-06,2.420516e-04,1.784740e-05,4.175476e+00,1.677249e+00,2.496231e-06,1.057596e-04,1.180017e+00,5.309420e-02
1.353250e-10,1.908711e-06,2.422075e-04,1.763273e-05,4.180865e+00,1.679622e+00,1.908711e-06,1.038709e-04,1.180586e+00,4.059780e-02
1.353500e-10,1.323254e-06,2.422190e-04,1.741091e-05,4.186189e+00,1.681932e+00,1.323254e-06,1.019992e-04,1.181153e+00,2.814526e-02
1.353750e-10,7.402305e-07,2.420959e-04,1.718223e-05,4.191444e+00,1.684177e+00,7.402305e-07,1.001494e-04,1.181718e+00,1.574451e-02
1.354000e-10,1.599806e-07,2.418485e-04,1.694698e-05,4.196629e+00,1.686355e+00,1.599806e-07,9.832608e-05,1.182282e+00,3.402746e-03
1.354250e-10,-4.171936e-07,2.414877e-04,1.670543e-05,4.201741e+00,1.688464e+00,-4.171936e-07,9.653351e-05,1.182847e+00,-8.873601e-03
1.354500e-10,-9.910259e-07,2.410245e-04,1.645787e-05,4.206779e+00,1.690502e+00,-9.910259e-07,9.477584e-05,1.183413e+00,-2.107887e-02
1.354750e-10,-1.561288e-06,2.404703e-04,1.620455e-05,4.211741e+00,1.692466e+00,-1.561288e-06,9.305689e-05,1.183981e+00,-3.320820e-02
1.355000e-10,-2.127789e-06,2.398371e-04,1.594574e-05,4.216625e+00,1.694356e+00,-2.127789e-06,9.138023e-05,1.184552e+00,-4.525753e-02
1.355250e-10,-2.690378e-06,2.391367e-04,1.568171e-05,4.221429e+00,1.696169e+00,-2.690378e-06,8.974909e-05,1.185127e+00,-5.722365e-02
1.355500e-10,-3.248942e-06,2.383813e-04,1.541269e-05,4.226153e+00,1.697904e+00,-3.248942e-06,8.816642e-05,1.185707e+00,-6.910416e-02
1.355750e-10,-3.803407e-06,2.375831e-04,1.513893e-05,4.230794e+00,1.699559e+00,-3.803407e-06,8.663482e-05,1.186292e+00,-8.089750e-02
1.356000e-10,-4.353740e-06,2.367545e-04,1.486063e-05,4.235352e+00,1.701133e+00,-4.353740e-06,8.515659e-05,1.186885e+00,-9.260293e-02
1.356250e-10,-4.899944e-06,2.359079e-04,1.457801e-05,4.239824e+00,1.702624e+00,-4.899944e-06,8.373364e-05,1.187485e+00,-1.042206e-01
1.356500e-10,-5.442064e-06,2.350554e-04,1.429127e-05,4.244209e+00,1.704031e+00,-5.442064e-06,8.236757e-05,1.188093e+00,-1.157513e-01
1.356750e-10,-5.980181e-06,2.342095e-04,1.400057e-05,4.248507e+00,1.705352e+00,-5.980181e-06,8.105960e-05,1.188711e+00,-1.271969e-01
1.357000e-10,-6.514414e-06,2.333821e-04,1.370608e-05,4.252717e+00,1.706587e+00,-6.514414e-06,7.981063e-05,1.189339e+00,-1.385599e-01
1.357250e-10,-7.044919e-06,2.325851e-04,1.340793e-05,4.256836e+00,1.707734e+00,-7.044919e-06,7.862118e-05,1.189978e+00,-1.498436e-01
1.357500e-10,-7.571886e-06,2.318301e-04,1.310625e-05,4.260864e+00,1.708791e+00,-7.571886e-06,7.749141e-05,1.190630e+00,-1.610521e-01
1.357750e-10,-8.095544e-06,2.311285e-04,1.280115e-05,4.264799e+00,1.709759e+00,-8.095544e-06,7.642117e-05,1.191294e+00,-1.721901e-01
1.358000e-10,-8.616149e-06,2.304914e-04,1.249270e-05,4.268642e+00,1.710635e+00,-8.616149e-06,7.540992e-05,1.191971e+00,-1.832633e-01
1.358250e-10,-9.133995e-06,2.299292e-04,1.218096e-05,4.272390e+00,1.711418e+00,-9.133995e-06,7.445682e-05,1.192663e+00,-1.942777e-01
1.358500e-10,-9.649401e-06,2.294521e-04,1.186597e-05,4.276043e+00,1.712109e+00,-9.649401e-06,7.356069e-05,1.193371e+00,-2.052403e-01
1.358750e-10,-1.016272e-05,2.290700e-04,1.154776e-05,4.279600e+00,1.712704e+00,-1.016272e-05,7.272002e-05,1.194094e+00,-2.161584e-01
1.359000e-10,-1.067432e-05,2.287918e-04,1.122632e-05,4.283060e+00,1.713204e+00,-1.067432e-05,7.193301e-05,1.194834e+00,-2.270401e-01
1.359250e-10,-1.118462e-05,2.286261e-04,1.090161e-05,4.286422e+00,1.713608e+00,-1.118462e-05,7.119757e-05,1.195591e+00,-2.378939e-01
1.359500e-10,-1.169402e-05,2.285811e-04,1.057360e-05,4.289684e+00,1.713914e+00,-1.169402e-05,7.051130e-05,1.196366e+00,-2.487289e-01
1.359750e-10,-1.220299e-05,2.286639e-04,1.024222e-05,4.292846e+00,1.714121e+00,-1.220299e-05,6.987157e-05,1.197159e+00,-2.595544e-01
1.360000e-10,-1.271197e-05,2.288813e-04,9.907373e-06,4.295907e+00,1.714229e+00,-1.271197e-05,6.927549e-05,1.197972e+00,-2.703804e-01
1.360250e-10,-1.322146e-05,2.292391e-04,9.568947e-06,4.298866e+00,1.714236e+00,-1.322146e-05,6.871992e-05,1.198805e+00,-2.812170e-01
1.360500e-10,-1.373193e-05,2.297427e-04,9.226811e-06,4.301721e+00,1.714141e+00,-1.373193e-05,6.820155e-05,1.199657e+00,-2.920747e-01
1.360750e-10,-1.424390e-05,2.303963e-04,8.880810e-06,4.304472e+00,1.713943e+00,-1.424390e-05,6.771683e-05,1.200531e+00,-3.029642e-01
1.361000e-10,-1.475788e-05,2.312035e-04,8.530773e-06,4.307117e+00,1.713641e+00,-1.475788e-05,6.726207e-05,1.201425e+00,-3.138964e-01
1.361250e-10,-1.527439e-05,2.321673e-04,8.176508e-06,4.309655e+00,1.713233e+00,-1.527439e-05,6.683343e-05,1.202341e+00,-3.248823e-01
1.361500e-10,-1.579394e-05,2.332894e-04,7.817805e-06,4.312085e+00,1.712719e+00,-1.579394e-05,6.642694e-05,1.203279e+00,-3.359330e-01
1.361750e-10,-1.631706e-05,2.345711e-04,7.454437e-06,4.314404e+00,1.712096e+00,-1.631706e-05,6.603851e-05,1.204239e+00,-3.470596e-01
1.362000e-10,-1.684426e-05,2.360123e-04,7.086162e-06,4.316613e+00,1.711364e+00,-1.684426e-05,6.566398e-05,1.205222e+00,-3.582731e-01
1.362250e-10,-1.737606e-05,2.376125e-04,6.712722e-06,4.318709e+00,1.710521e+00,-1.737606e-05,6.529914e-05,1.206228e+00,-3.695844e-01
1.362500e-10,-1.791297e-05,2.393698e-04,6.333845e-06,4.320691e+00,1.709566e+00,-1.791297e-05,6.493975e-05,1.207256e+00,-3.810043e-01
1.362750e-10,-1.845548e-05,2.412818e-04,5.949247e-06,4.322557e+00,1.708496e+00,-1.845548e-05,6.458153e-05,1.208308e+00,-3.925434e-01
1.363000e-10,-1.900407e-05,2.433448e-04,5.558635e-06,4.324305e+00,1.707310e+00,-1.900407e-05,6.422025e-05,1.209383e+00,-4.042117e-01
1.363250e-10,-1.955921e-05,2.455544e-04,5.161702e-06,4.325933e+00,1.706006e+00,-1.955921e-05,6.385169e-05,1.210482e+00,-4.160194e-01
1.363500e-10,-2.012134e-05,2.479049e-04,4.758137e-06,4.327439e+00,1.704583e+00,-2.012134e-05,6.347171e-05,1.211605e+00,-4.279757e-01
1.363750e-10,-2.069088e-05,2.503900e-04,4.347622e-06,4.328822e+00,1.703038e+00,-2.069088e-05,6.307624e-05,1.212751e+00,-4.400897e-01
1.364000e-10,-2.126824e-05,2.530022e-04,3.929831e-06,4.330079e+00,1.701369e+00,-2.126824e-05,6.266132e-05,1.213921e+00,-4.523700e-01
1.364250e-10,-2.185378e-05,2.557329e-04,3.504439e-06,4.331208e+00,1.699575e+00,-2.185378e-05,6.222313e-05,1.215114e+00,-4.648243e-01
1.364500e-10,-2.244784e-05,2.585726e-04,3.071117e-06,4.332207e+00,1.697652e+00,-2.244784e-05,6.175796e-05,1.216331e+00,-4.774598e-01
1.364750e-10,-2.305073e-05,2.615109e-04,2.629538e-06,4.333072e+00,1.695598e+00,-2.305073e-05,6.126229e-05,1.217572e+00,-4.902831e-01
1.365000e-10,-2.366272e-05,2.645363e-04,2.179377e-06,4.333802e+00,1.693411e+00,-2.366272e-05,6.073279e-05,1.218836e+00,-5.032999e-01
1.365250e-10,-2.428403e-05,2.676361e-04,1.720313e-06,4.334394e+00,1.691089e+00,-2.428403e-05,6.016630e-05,1.220124e+00,-5.165152e-01
1.365500e-10,-2.491486e-05,2.707968e-04,1.252032e-06,4.334845e+00,1.688629e+00,-2.491486e-05,5.955991e-05,1.221435e+00,-5.299328e-01
1.365750e-10,-2.555535e-05,2.740040e-04,7.742285e-07,4.335152e+00,1.686027e+00,-2.555535e-05,5.891090e-05,1.222769e+00,-5.435558e-01
1.366000e-10,-2.620560e-05,2.772418e-04,2.866075e-07,4.335312e+00,1.683281e+00,-2.620560e-05,5.821683e-05,1.224126e+00,-5.573864e-01
1.366250e-10,-2.686565e-05,2.804939e-04,-2.111138e-07,4.335323e+00,1.680388e+00,-2.686565e-05,5.747549e-05,1.225505e+00,-5.714255e-01
1.366500e-10,-2.753550e-05,2.837426e-04,-7.192033e-07,4.335181e+00,1.677346e+00,-2.753550e-05,5.668493e-05,1.226907e+00,-5.856730e-01
1.366750e-10,-2.821508e-05,2.869693e-04,-1.237912e-06,4.334883e+00,1.674150e+00,-2.821508e-05,5.584350e-05,1.228331e+00,-6.001275e-01
1.367000e-10,-2.890428e-05,2.901546e-04,-1.767471e-06,4.334425e+00,1.670798e+00,-2.890428e-05,5.494981e-05,1.229777e+00,-6.147867e-01
1.367250e-10,-2.960292e-05,2.932780e-04,-2.308092e-06,4.333805e+00,1.667287e+00,-2.960292e-05,5.400277e-05,1.231245e+00,-6.296466e-01
1.367500e-10,-3.031077e-05,2.963181e-04,-2.859961e-06,4.333019e+00,1.663613e+00,-3.031077e-05,5.300157e-05,1.232734e+00,-6.447022e-01
1.367750e-10,-3.102751e-05,2.992528e-04,-3.423241e-06,4.332064e+00,1.659773e+00,-3.102751e-05,5.194572e-05,1.234244e+00,-6.599472e-01
1.368000e-10,-3.175278e-05,3.020590e-04,-3.998064e-06,4.330936e+00,1.655763e+00,-3.175278e-05,5.083503e-05,1.235775e+00,-6.753735e-01
1.368250e-10,-3.248615e-05,3.047128e-04,-4.584534e-06,4.329631e+00,1.651579e+00,-3.248615e-05,4.966961e-05,1.237327e+00,-6.909720e-01
1.368500e-10,-3.322710e-05,3.071898e-04,-5.182724e-06,4.328146e+00,1.647220e+00,-3.322710e-05,4.844987e-05,1.238898e+00,-7.067319e-01
1.368750e-10,-3.397507e-05,3.094649e-04,-5.792669e-06,4.326478e+00,1.642680e+00,-3.397507e-05,4.717655e-05,1.240490e+00,-7.226410e-01
1.369000e-10,-3.472940e-05,3.115122e-04,-6.414371e-06,4.324622e+00,1.637957e+00,-3.472940e-05,4.585069e-05,1.242102e+00,-7.386854e-01
1.369250e-10,-3.548937e-05,3.133056e-04,-7.047793e-06,4.322576e+00,1.633046e+00,-3.548937e-05,4.447363e-05,1.243732e+00,-7.548498e-01
1.369500e-10,-3.625419e-05,3.148185e-04,-7.692856e-06,4.320336e+00,1.627945e+00,-3.625419e-05,4.304704e-05,1.245382e+00,-7.711174e-01
1.369750e-10,-3.702300e-05,3.160242e-04,-8.349440e-06,4.317897e+00,1.622649e+00,-3.702300e-05,4.157286e-05,1.247051e+00,-7.874697e-01
1.370000e-10,-3.779485e-05,3.168959e-04,-9.017382e-06,4.315258e+00,1.617156e+00,-3.779485e-05,4.005335e-05,1.248738e+00,-8.038868e-01
1.370250e-10,-3.856873e-05,3.174065e-04,-9.696471e-06,4.312414e+00,1.611462e+00,-3.856873e-05,3.849106e-05,1.250444e+00,-8.203469e-01
1.370500e-10,-3.934355e-05,3.175295e-04,-1.038645e-05,4.309362e+00,1.605563e+00,-3.934355e-05,3.688881e-05,1.252168e+00,-8.368272e-01
1.370750e-10,-4.011815e-05,3.172386e-04,-1.108702e-05,4.306099e+00,1.599457e+00,-4.011815e-05,3.524971e-05,1.253909e+00,-8.533029e-01
1.371000e-10,-4.089132e-05,3.165080e-04,-1.179781e-05,4.302621e+00,1.593140e+00,-4.089132e-05,3.357714e-05,1.255668e+00,-8.697480e-01
1.371250e-10,-4.166176e-05,3.153128e-04,-1.251843e-05,4.298926e+00,1.586609e+00,-4.166176e-05,3.187474e-05,1.257445e+00,-8.861350e-01
1.371500e-10,-4.242811e-05,3.136290e-04,-1.324841e-05,4.295011e+00,1.579861e+00,-4.242811e-05,3.014636e-05,1.259239e+00,-9.024350e-01
1.371750e-10,-4.318896e-05,3.114338e-04,-1.398725e-05,4.290872e+00,1.572894e+00,-4.318896e-05,2.839613e-05,1.261050e+00,-9.186181e-01
1.372000e-10,-4.394283e-05,3.087058e-04,-1.473438e-05,4.286508e+00,1.565704e+00,-4.394283e-05,2.662836e-05,1.262878e+00,-9.346528e-01
1.372250e-10,-4.468820e-05,3.054253e-04,-1.548918e-05,4.281916e+00,1.558290e+00,-4.468820e-05,2.484757e-05,1.264723e+00,-9.505067e-01
1.372500e-10,-4.542351e-05,3.015745e-04,-1.625099e-05,4.277093e+00,1.550648e+00,-4.542351e-05,2.305845e-05,1.266584e+00,-9.661464e-01
1.372750e-10,-4.614714e-05,2.971378e-04,-1.701909e-05,4.272038e+00,1.542778e+00,-4.614714e-05,2.126586e-05,1.268463e+00,-9.815378e-01
1.373000e-10,-4.685744e-05,2.921018e-04,-1.779269e-05,4.266749e+00,1.534676e+00,-4.685744e-05,1.947479e-05,1.270358e+00,-9.966459e-01
1.373250e-10,-4.755276e-05,2.864560e-04,-1.857099e-05,4.261224e+00,1.526342e+00,-4.755276e-05,1.769035e-05,1.272270e+00,-1.011435e+00
1.373500e-10,-4.823140e-05,2.801926e-04,-1.935311e-05,4.255462e+00,1.517774e+00,-4.823140e-05,1.591773e-05,1.274199e+00,-1.025870e+00
1.373750e-10,-4.889167e-05,2.733069e-04,-2.013813e-05,4.249462e+00,1.508972e+00,-4.889167e-05,1.416221e-05,1.276145e+00,-1.039913e+00
1.374000e-10,-4.953186e-05,2.657975e-04,-2.092508e-05,4.243223e+00,1.499933e+00,-4.953186e-05,1.242906e-05,1.278107e+00,-1.053530e+00
1.374250e-10,-5.015029e-05,2.576666e-04,-2.171296e-05,4.236745e+00,1.490659e+00,-5.015029e-05,1.072360e-05,1.280087e+00,-1.066684e+00
1.374500e-10,-5.074528e-05,2.489196e-04,-2.250074e-05,4.230028e+00,1.481148e+00,-5.074528e-05,9.051102e-06,1.282084e+00,-1.079339e+00
1.374750e-10,-5.131519e-05,2.395662e-04,-2.328731e-05,4.223071e+00,1.471401e+00,-5.131519e-05,7.416811e-06,1.284098e+00,-1.091461e+00
1.375000e-10,-5.185843e-05,2.296195e-04,-2.407159e-05,4.215876e+00,1.461418e+00,-5.185843e-05,5.825875e-06,1.286130e+00,-1.103015e+00
1.375250e-10,-5.237342e-05,2.190968e-04,-2.485242e-05,4.208444e+00,1.451200e+00,-5.237342e-05,4.283333e-06,1.288180e+00,-1.113969e+00
1.375500e-10,-5.285869e-05,2.080192e-04,-2.562864e-05,4.200774e+00,1.440749e+00,-5.285869e-05,2.794084e-06,1.290248e+00,-1.124291e+00
1.375750e-10,-5.331280e-05,1.964119e-04,-2.639908e-05,4.192870e+00,1.430066e+00,-5.331280e-05,1.362852e-06,1.292334e+00,-1.133950e+00
1.376000e-10,-5.373442e-05,1.843039e-04,-2.716253e-05,4.184733e+00,1.419152e+00,-5.373442e-05,-5.840771e-09,1.294439e+00,-1.142917e+00
1.376250e-10,-5.412230e-05,1.717280e-04,-2.791779e-05,4.176366e+00,1.408011e+00,-5.412230e-05,-1.307705e-06,1.296563e+00,-1.151167e+00
1.376500e-10,-5.447528e-05,1.587207e-04,-2.866367e-05,4.167770e+00,1.396645e+00,-5.447528e-05,-2.538712e-06,1.298706e+00,-1.158675e+00
1.376750e-10,-5.479234e-05,1.453222e-04,-2.939895e-05,4.158950e+00,1.385056e+00,-5.479234e-05,-3.695121e-06,1.300869e+00,-1.165419e+00
1.377000e-10,-5.507257e-05,1.315759e-04,-3.012245e-05,4.149908e+00,1.373250e+00,-5.507257e-05,-4.773504e-06,1.303052e+00,-1.171379e+00
1.377250e-10,-5.531517e-05,1.175282e-04,-3.083300e-05,4.140648e+00,1.361228e+00,-5.531517e-05,-5.770772e-06,1.305257e+00,-1.176539e+00
1.377500e-10,-5.551950e-05,1.032286e-04,-3.152943e-05,4.131174e+00,1.348997e+00,-5.551950e-05,-6.684194e-06,1.307482e+00,-1.180886e+00
1.377750e-10,-5.568506e-05,8.872898e-05,-3.221064e-05,4.121492e+00,1.336559e+00,-5.568506e-05,-7.511419e-06,1.309729e+00,-1.184407e+00
1.378000e-10,-5.581149e-05,7.408337e-05,-3.287552e-05,4.111605e+00,1.323921e+00,-5.581149e-05,-8.250491e-06,1.311998e+00,-1.187096e+00
1.378250e-10,-5.589861e-05,5.934775e-05,-3.352303e-05,4.101518e+00,1.311087e+00,-5.589861e-05,-8.899866e-06,1.314290e+00,-1.188949e+00
1.378500e-10,-5.594636e-05,4.457951e-05,-3.415217e-05,4.091238e+00,1.298064e+00,-5.594636e-05,-9.458423e-06,1.316606e+00,-1.189965e+00
1.378750e-10,-5.595488e-05,2.983715e-05,-3.476199e-05,4.080769e+00,1.284857e+00,-5.595488e-05,-9.925474e-06,1.318945e+00,-1.190146e+00
1.379000e-10,-5.592445e-05,1.517982e-05,-3.535161e-05,4.070119e+00,1.271472e+00,-5.592445e-05,-1.030077e-05,1.321309e+00,-1.189499e+00
1.379250e-10,-5.585554e-05,6.669406e-07,-3.592020e-05,4.059292e+00,1.257916e+00,-5.585554e-05,-1.058450e-05,1.323699e+00,-1.188033e+00
1.379500e-10,-5.574874e-05,-1.364221e-05,-3.646702e-05,4.048296e+00,1.244197e+00,-5.574874e-05,-1.077730e-05,1.326114e+00,-1.185762e+00
1.379750e-10,-5.560486e-05,-2.768894e-05,-3.699138e-05,4.037138e+00,1.230320e+00,-5.560486e-05,-1.088026e-05,1.328556e+00,-1.182701e+00
1.380000e-10,-5.542482e-05,-4.141550e-05,-3.749270e-05,4.025823e+00,1.216295e+00,-5.542482e-05,-1.089487e-05,1.331025e+00,-1.178872e+00
1.380250e-10,-5.520973e-05,-5.476555e-05,-3.797044e-05,4.014360e+00,1.202127e+00,-5.520973e-05,-1.082308e-05,1.333523e+00,-1.174297e+00
1.380500e-10,-5.496084e-05,-6.768447e-05,-3.842420e-05,4.002756e+00,1.187825e+00,-5.496084e-05,-1.066724e-05,1.336049e+00,-1.169003e+00
1.380750e-10,-5.467954e-05,-8.011979e-05,-3.885363e-05,3.991017e+00,1.173397e+00,-5.467954e-05,-1.043011e-05,1.338604e+00,-1.163020e+00
1.381000e-10,-5.436737e-05,-9.202148e-05,-3.925849e-05,3.979151e+00,1.158850e+00,-5.436737e-05,-1.011482e-05,1.341190e+00,-1.156380e+00
1.381250e-10,-5.402599e-05,-1.033423e-04,-3.963863e-05,3.967167e+00,1.144193e+00,-5.402599e-05,-9.724895e-06,1.343807e+00,-1.149119e+00
1.381500e-10,-5.365719e-05,-1.140382e-04,-3.999401e-05,3.955070e+00,1.129435e+00,-5.365719e-05,-9.264180e-06,1.346456e+00,-1.141275e+00
1.381750e-10,-5.326287e-05,-1.240682e-04,-4.032467e-05,3.942870e+00,1.114582e+00,-5.326287e-05,-8.736854e-06,1.349138e+00,-1.132888e+00
1.382000e-10,-5.284504e-05,-1.333952e-04,-4.063076e-05,3.930572e+00,1.099644e+00,-5.284504e-05,-8.147396e-06,1.351853e+00,-1.124000e+00
1.382250e-10,-5.240578e-05,-1.419859e-04,-4.091252e-05,3.918185e+00,1.084629e+00,-5.240578e-05,-7.500553e-06,1.354603e+00,-1.114658e+00
1.382500e-10,-5.194729e-05,-1.498106e-04,-4.117030e-05,3.905717e+00,1.069544e+00,-5.194729e-05,-6.801319e-06,1.357387e+00,-1.104905e+00
1.382750e-10,-5.147179e-05,-1.568440e-04,-4.140453e-05,3.893173e+00,1.054398e+00,-5.147179e-05,-6.054902e-06,1.360208e+00,-1.094792e+00
1.383000e-10,-5.098161e-05,-1.630650e-04,-4.161575e-05,3.880562e+00,1.039199e+00,-5.098161e-05,-5.266699e-06,1.363066e+00,-1.084366e+00
1.383250e-10,-5.047908e-05,-1.684567e-04,-4.180459e-05,3.867890e+00,1.023954e+00,-5.047908e-05,-4.442259e-06,1.365961e+00,-1.073677e+00
1.383500e-10,-4.996659e-05,-1.730065e-04,-4.197175e-05,3.855164e+00,1.008671e+00,-4.996659e-05,-3.587256e-06,1.368896e+00,-1.062777e+00
1.383750e-10,-4.944654e-05,-1.767061e-04,-4.211803e-05,3.842390e+00,9.933575e-01,-4.944654e-05,-2.707458e-06,1.371870e+00,-1.051715e+00
1.384000e-10,-4.892135e-05,-1.795514e-04,-4.224433e-05,3.829574e+00,9.780206e-01,-4.892135e-05,-1.808693e-06,1.374884e+00,-1.040545e+00
1.384250e-10,-4.839343e-05,-1.815428e-04,-4.235160e-05,3.816723e+00,9.626670e-01,-4.839343e-05,-8.968206e-07,1.377940e+00,-1.029316e+00
1.384500e-10,-4.786516e-05,-1.826847e-04,-4.244087e-05,3.803843e+00,9.473033e-01,-4.786516e-05,2.229965e-08,1.381039e+00,-1.018080e+00
1.384750e-10,-4.733891e-05,-1.829854e-04,-4.251325e-05,3.790937e+00,9.319358e-01,-4.733891e-05,9.428391e-07,1.384181e+00,-1.006887e+00
1.385000e-10,-4.681702e-05,-1.824574e-04,-4.256991e-05,3.778012e+00,9.165705e-01,-4.681702e-05,1.859029e-06,1.387367e+00,-9.957860e-01
1.385250e-10,-4.630175e-05,-1.811167e-04,-4.261207e-05,3.765072e+00,9.012128e-01,-4.630175e-05,2.765188e-06,1.390599e+00,-9.848264e-01
1.385500e-10,-4.579533e-05,-1.789832e-04,-4.264100e-05,3.752121e+00,8.858680e-01,-4.579533e-05,3.655751e-06,1.393877e+00,-9.740550e-01
1.385750e-10,-4.529990e-05,-1.760801e-04,-4.265802e-05,3.739162e+00,8.705409e-01,-4.529990e-05,4.525295e-06,1.397203e+00,-9.635174e-01
1.386000e-10,-4.481754e-05,-1.724337e-04,-4.266450e-05,3.726200e+00,8.552359e-01,-4.481754e-05,5.368565e-06,1.400577e+00,-9.532577e-01
1.386250e-10,-4.435023e-05,-1.680735e-04,-4.266183e-05,3.713238e+00,8.399569e-01,-4.435023e-05,6.180495e-06,1.404001e+00,-9.433180e-01
1.386500e-10,-4.389985e-05,-1.630318e-04,-4.265142e-05,3.700277e+00,8.247075e-01,-4.389985e-05,6.956231e-06,1.407475e+00,-9.337385e-01
1.386750e-10,-4.346817e-05,-1.573436e-04,-4.263473e-05,3.687320e+00,8.094908e-01,-4.346817e-05,7.691154e-06,1.411002e+00,-9.245570e-01
1.387000e-10,-4.305688e-05,-1.510461e-04,-4.261319e-05,3.674369e+00,7.943094e-01,-4.305688e-05,8.380897e-06,1.414581e+00,-9.158089e-01
1.387250e-10,-4.266753e-05,-1.441789e-04,-4.258827e-05,3.661425e+00,7.791655e-01,-4.266753e-05,9.021362e-06,1.418215e+00,-9.075275e-01
1.387500e-10,-4.230154e-05,-1.367832e-04,-4.256143e-05,3.648489e+00,7.640609e-01,-4.230154e-05,9.608734e-06,1.421904e+00,-8.997430e-01
1.387750e-10,-4.196022e-05,-1.289023e-04,-4.253413e-05,3.635561e+00,7.489968e-01,-4.196022e-05,1.013950e-05,1.425650e+00,-8.924832e-01
1.388000e-10,-4.164474e-05,-1.205808e-04,-4.250779e-05,3.622641e+00,7.339742e-01,-4.164474e-05,1.061046e-05,1.429454e+00,-8.857730e-01
1.388250e-10,-4.135613e-05,-1.118646e-04,-4.248386e-05,3.609728e+00,7.189933e-01,-4.135613e-05,1.101873e-05,1.433318e+00,-8.796344e-01
1.388500e-10,-4.109529e-05,-1.028006e-04,-4.246371e-05,3.596822e+00,7.040541e-01,-4.109529e-05,1.136176e-05,1.437242e+00,-8.740863e-01
1.388750e-10,-4.086297e-05,-9.343684e-05,-4.244872e-05,3.583921e+00,6.891560e-01,-4.086297e-05,1.163733e-05,1.441229e+00,-8.691449e-01
1.389000e-10,-4.065978e-05,-8.382162e-05,-4.244021e-05,3.571024e+00,6.742983e-01,-4.065978e-05,1.184359e-05,1.445279e+00,-8.648232e-01
1.389250e-10,-4.048620e-05,-7.400387e-05,-4.243947e-05,3.558128e+00,6.594794e-01,-4.048620e-05,1.197900e-05,1.449395e+00,-8.611311e-01
1.389500e-10,-4.034253e-05,-6.403271e-05,-4.244774e-05,3.545230e+00,6.446977e-01,-4.034253e-05,1.204241e-05,1.453578e+00,-8.580753e-01
1.389750e-10,-4.022896e-05,-5.395727e-05,-4.246620e-05,3.532329e+00,6.299511e-01,-4.022896e-05,1.203298e-05,1.457829e+00,-8.556598e-01
1.390000e-10,-4.014553e-05,-4.382653e-05,-4.249597e-05,3.519420e+00,6.152368e-01,-4.014553e-05,1.195025e-05,1.462151e+00,-8.538851e-01
1.390250e-10,-4.009211e-05,-3.368906e-05,-4.253814e-05,3.506500e+00,6.005522e-01,-4.009211e-05,1.179410e-05,1.466545e+00,-8.527490e-01
1.390500e-10,-4.006847e-05,-2.359288e-05,-4.259369e-05,3.493566e+00,5.858940e-01,-4.006847e-05,1.156475e-05,1.471014e+00,-8.522462e-01
1.390750e-10,-4.007421e-05,-1.358523e-05,-4.266355e-05,3.480612e+00,5.712587e-01,-4.007421e-05,1.126276e-05,1.475559e+00,-8.523683e-01
1.391000e-10,-4.010882e-05,-3.712428e-06,-4.274858e-05,3.467634e+00,5.566423e-01,-4.010882e-05,1.088903e-05,1.480181e+00,-8.531043e-01
1.391250e-10,-4.017162e-05,5.980398e-06,-4.284955e-05,3.454628e+00,5.420409e-01,-4.017162e-05,1.044477e-05,1.484885e+00,-8.544401e-01
1.391500e-10,-4.026185e-05,1.544943e-05,-4.296718e-05,3.441589e+00,5.274501e-01,-4.026185e-05,9.931531e-06,1.489671e+00,-8.563592e-01
1.391750e-10,-4.037859e-05,2.465238e-05,-4.310207e-05,3.428512e+00,5.128653e-01,-4.037859e-05,9.351142e-06,1.494542e+00,-8.588423e-01
1.392000e-10,-4.052082e-05,3.354867e-05,-4.325476e-05,3.415390e+00,4.982816e-01,-4.052082e-05,8.705738e-06,1.499501e+00,-8.618676e-01
1.392250e-10,-4.068741e-05,4.209961e-05,-4.342569e-05,3.402220e+00,4.836943e-01,-4.068741e-05,7.997731e-06,1.504549e+00,-8.654109e-01
1.392500e-10,-4.087712e-05,5.026857e-05,-4.361524e-05,3.388995e+00,4.690981e-01,-4.087712e-05,7.229800e-06,1.509691e+00,-8.694458e-01
1.392750e-10,-4.108860e-05,5.802115e-05,-4.382366e-05,3.375709e+00,4.544879e-01,-4.108860e-05,6.404869e-06,1.514928e+00,-8.739440e-01
1.393000e-10,-4.132042e-05,6.532538e-05,-4.405116e-05,3.362357e+00,4.398583e-01,-4.132042e-05,5.526098e-06,1.520263e+00,-8.788748e-01
1.393250e-10,-4.157108e-05,7.215181e-05,-4.429782e-05,3.348933e+00,4.252039e-01,-4.157108e-05,4.596861e-06,1.525700e+00,-8.842062e-01
1.393500e-10,-4.183897e-05,7.847372e-05,-4.456365e-05,3.335431e+00,4.105194e-01,-4.183897e-05,3.620725e-06,1.531242e+00,-8.899043e-01
1.393750e-10,-4.212245e-05,8.426719e-05,-4.484859e-05,3.321846e+00,3.957993e-01,-4.212245e-05,2.601435e-06,1.536892e+00,-8.959338e-01
1.394000e-10,-4.241980e-05,8.951128e-05,-4.515246e-05,3.308171e+00,3.810382e-01,-4.241980e-05,1.542891e-06,1.542653e+00,-9.022582e-01
