time,"I(L6|XSOURCEA)","I(L6|XSOURCEB)","I(RSINK)","P(B3|XDUT)","P(B1|XLOADCIRCUIT)"
0.000000e+00,-1.977038e-07,-1.977038e-07,1.541027e-11,2.320390e-01,7.383783e-02
2.500000e-13,-1.956892e-07,-1.956892e-07,9.920029e-07,2.335007e-01,7.703698e-02
5.000000e-13,-1.856023e-07,-1.856023e-07,2.585259e-06,2.383941e-01,8.677728e-02
7.500000e-13,-1.610971e-07,-1.610971e-07,4.855266e-06,2.485368e-01,1.047877e-01
1.000000e-12,-1.160351e-07,-1.160351e-07,7.595773e-06,2.646954e-01,1.305205e-01
1.250000e-12,-4.702135e-08,-4.702135e-08,1.042409e-05,2.860600e-01,1.615665e-01
1.500000e-12,4.494753e-08,4.494753e-08,1.294685e-05,3.103427e-01,1.946641e-01
1.750000e-12,1.545938e-07,1.545938e-07,1.490356e-05,3.345505e-01,2.268019e-01
2.000000e-12,2.741999e-07,2.741999e-07,1.623506e-05,3.560915e-01,2.560339e-01
2.250000e-12,3.963253e-07,3.963253e-07,1.706576e-05,3.737104e-01,2.818212e-01
2.500000e-12,5.161645e-07,5.161645e-07,1.762367e-05,3.878417e-01,3.049105e-01
2.750000e-12,6.325428e-07,6.325428e-07,1.814085e-05,4.002637e-01,3.268801e-01
3.000000e-12,7.472504e-07,7.472504e-07,1.877478e-05,4.132647e-01,3.495408e-01
3.250000e-12,8.632323e-07,8.632323e-07,1.957453e-05,4.287256e-01,3.743725e-01
3.500000e-12,9.826577e-07,9.826577e-07,2.049370e-05,4.475032e-01,4.021395e-01
3.750000e-12,1.105862e-06,1.105862e-06,2.143405e-05,4.693081e-01,4.327630e-01
4.000000e-12,1.231617e-06,1.231617e-06,2.229656e-05,4.930270e-01,4.654565e-01
4.250000e-12,1.358472e-06,1.358472e-06,2.301933e-05,5.172701e-01,4.990548e-01
4.500000e-12,1.486368e-06,1.486368e-06,2.359209e-05,5.408889e-01,5.324206e-01
4.750000e-12,1.617646e-06,1.617646e-06,2.404830e-05,5.632887e-01,5.647950e-01
5.000000e-12,1.756925e-06,1.756925e-06,2.444396e-05,5.844858e-01,5.959896e-01
5.250000e-12,1.907890e-06,1.907890e-06,2.384252e-05,6.035056e-01,6.231784e-01
5.500000e-12,2.067176e-06,2.067176e-06,2.264441e-05,6.189055e-01,6.435019e-01
5.750000e-12,2.225591e-06,2.225591e-06,2.074211e-05,6.291755e-01,6.555850e-01
6.000000e-12,2.367540e-06,2.367540e-06,1.828686e-05,6.334745e-01,6.600290e-01
6.250000e-12,2.475337e-06,2.475337e-06,1.561564e-05,6.322605e-01,6.590210e-01
6.500000e-12,2.535317e-06,2.535317e-06,1.311243e-05,6.274507e-01,6.554937e-01
6.750000e-12,2.543317e-06,2.543317e-06,1.107330e-05,6.219125e-01,6.522378e-01
7.000000e-12,2.507103e-06,2.507103e-06,9.624916e-06,6.184689e-01,6.512433e-01
7.250000e-12,2.444532e-06,2.444532e-06,8.715393e-06,6.188854e-01,6.533866e-01
7.500000e-12,2.378056e-06,2.378056e-06,8.166672e-06,6.233116e-01,6.584494e-01
7.750000e-12,2.327730e-06,2.327730e-06,7.757954e-06,6.304042e-01,6.653816e-01
8.000000e-12,2.305426e-06,2.305426e-06,7.305120e-06,6.380114e-01,6.727029e-01
8.250000e-12,2.312274e-06,2.312274e-06,6.710097e-06,6.440635e-01,6.789383e-01
8.500000e-12,2.339938e-06,2.339938e-06,5.970249e-06,6.472800e-01,6.830027e-01
8.750000e-12,2.374848e-06,2.374848e-06,5.153902e-06,6.474567e-01,6.844532e-01
9.000000e-12,2.403545e-06,2.403545e-06,4.358298e-06,6.453144e-01,6.835593e-01
9.250000e-12,2.417144e-06,2.417144e-06,3.668485e-06,6.420697e-01,6.811720e-01
9.500000e-12,2.413473e-06,2.413473e-06,3.130895e-06,6.389562e-01,6.784347e-01
9.750000e-12,2.396507e-06,2.396507e-06,2.746896e-06,6.368727e-01,6.764240e-01
1.000000e-11,2.373735e-06,2.373735e-06,2.483274e-06,6.362362e-01,6.758388e-01
1.025000e-11,2.352787e-06,2.352787e-06,2.291471e-06,6.370087e-01,6.768346e-01
1.050000e-11,2.338730e-06,2.338730e-06,2.126462e-06,6.388258e-01,6.790480e-01
1.075000e-11,2.332904e-06,2.332904e-06,1.958824e-06,6.411501e-01,6.817831e-01
1.100000e-11,2.333463e-06,2.333463e-06,1.777822e-06,6.434138e-01,6.842794e-01
1.125000e-11,2.337013e-06,2.337013e-06,1.587243e-06,6.451351e-01,6.859602e-01
1.150000e-11,2.340471e-06,2.340471e-06,1.397850e-06,6.460095e-01,6.865813e-01
1.175000e-11,2.342297e-06,2.342297e-06,1.220374e-06,6.459642e-01,6.862485e-01
1.200000e-11,2.342705e-06,2.342705e-06,1.061483e-06,6.451615e-01,6.853203e-01
1.225000e-11,2.342964e-06,2.342964e-06,9.231448e-07,6.439394e-01,6.842500e-01
1.250000e-11,2.344280e-06,2.344280e-06,8.042684e-07,6.427024e-01,6.834294e-01
1.275000e-11,2.346882e-06,2.346882e-06,7.029057e-07,6.417962e-01,6.830847e-01
1.300000e-11,2.349742e-06,2.349742e-06,6.176274e-07,6.414095e-01,6.832455e-01
1.325000e-11,2.351039e-06,2.351039e-06,5.475898e-07,6.415406e-01,6.837802e-01
1.350000e-11,2.349089e-06,2.349089e-06,4.916696e-07,6.420320e-01,6.844727e-01
1.375000e-11,2.343281e-06,2.343281e-06,4.475118e-07,6.426552e-01,6.851064e-01
1.400000e-11,2.334564e-06,2.334564e-06,4.112531e-07,6.432038e-01,6.855302e-01
1.425000e-11,2.325254e-06,2.325254e-06,3.782082e-07,6.435577e-01,6.856901e-01
1.450000e-11,2.318227e-06,2.318227e-06,3.442320e-07,6.437001e-01,6.856250e-01
1.475000e-11,2.315833e-06,2.315833e-06,3.071004e-07,6.436901e-01,6.854349e-01
1.500000e-11,2.318974e-06,2.318974e-06,2.672319e-07,6.436131e-01,6.852366e-01
1.525000e-11,2.326710e-06,2.326710e-06,2.273848e-07,6.435353e-01,6.851222e-01
1.550000e-11,2.336547e-06,2.336547e-06,1.914357e-07,6.434808e-01,6.851324e-01
1.575000e-11,2.345290e-06,2.345290e-06,1.627464e-07,6.434341e-01,6.852518e-01
1.600000e-11,2.350132e-06,2.350132e-06,1.427916e-07,6.433620e-01,6.854230e-01
1.625000e-11,2.349581e-06,2.349581e-06,1.305880e-07,6.432380e-01,6.855735e-01
1.650000e-11,2.343904e-06,2.343904e-06,1.231157e-07,6.430596e-01,6.856450e-01
1.675000e-11,2.334948e-06,2.334948e-06,1.165170e-07,6.428508e-01,6.856128e-01
1.700000e-11,2.325452e-06,2.325452e-06,1.075574e-07,6.426533e-01,6.854925e-01
1.725000e-11,2.318117e-06,2.318117e-06,9.476677e-08,6.425116e-01,6.853308e-01
1.750000e-11,2.314762e-06,2.314762e-06,7.883774e-08,6.424585e-01,6.851864e-01
1.775000e-11,2.315840e-06,2.315840e-06,6.217731e-08,6.425058e-01,6.851090e-01
1.800000e-11,2.320445e-06,2.320445e-06,4.783966e-08,6.426415e-01,6.851233e-01
1.825000e-11,2.326746e-06,2.326746e-06,3.828654e-08,6.428334e-01,6.852234e-01
1.850000e-11,2.332660e-06,2.332660e-06,3.445285e-08,6.430364e-01,6.853771e-01
1.875000e-11,2.336521e-06,2.336521e-06,3.544191e-08,6.432026e-01,6.855391e-01
1.900000e-11,2.337517e-06,2.337517e-06,3.891364e-08,6.432918e-01,6.856652e-01
1.925000e-11,2.335801e-06,2.335801e-06,4.196842e-08,6.432800e-01,6.857254e-01
1.950000e-11,2.332282e-06,2.332282e-06,4.216634e-08,6.431655e-01,6.857095e-01
1.975000e-11,2.328210e-06,2.328210e-06,3.830721e-08,6.429685e-01,6.856275e-01
2.000000e-11,2.324738e-06,2.324738e-06,3.071979e-08,6.427268e-01,6.855040e-01
2.025000e-11,2.322587e-06,2.322587e-06,2.100886e-08,6.424864e-01,6.853698e-01
2.050000e-11,2.321924e-06,2.321924e-06,1.140451e-08,6.422910e-01,6.852538e-01
2.075000e-11,2.322436e-06,2.322436e-06,3.978875e-09,6.421721e-01,6.851766e-01
2.100000e-11,2.323548e-06,2.323548e-06,8.503630e-12,6.421434e-01,6.851479e-01
2.125000e-11,2.324674e-06,2.324674e-06,-3.256704e-10,6.421992e-01,6.851661e-01
2.150000e-11,2.325418e-06,2.325418e-06,2.150533e-09,6.423178e-01,6.852205e-01
2.175000e-11,2.325657e-06,2.325657e-06,5.995577e-09,6.424674e-01,6.852953e-01
2.200000e-11,2.325504e-06,2.325504e-06,9.671216e-09,6.426133e-01,6.853729e-01
2.225000e-11,2.325198e-06,2.325198e-06,1.200123e-08,6.427246e-01,6.854379e-01
2.250000e-11,2.324966e-06,2.324966e-06,1.243406e-08,6.427793e-01,6.854788e-01
2.275000e-11,2.324921e-06,2.324921e-06,1.106307e-08,6.427668e-01,6.854897e-01
2.300000e-11,2.325026e-06,2.325026e-06,8.447483e-09,6.426891e-01,6.854705e-01
2.325000e-11,2.325129e-06,2.325129e-06,5.334639e-09,6.425596e-01,6.854256e-01
2.350000e-11,2.325047e-06,2.325047e-06,2.396459e-09,6.423999e-01,6.853633e-01
2.375000e-11,2.324644e-06,2.324644e-06,6.309215e-11,6.422363e-01,6.852940e-01
2.400000e-11,2.323899e-06,2.323899e-06,-1.515733e-09,6.420948e-01,6.852283e-01
2.425000e-11,2.322914e-06,2.322914e-06,-2.403661e-09,6.419964e-01,6.851757e-01
2.450000e-11,2.321884e-06,2.321884e-06,-2.760218e-09,6.419532e-01,6.851432e-01
2.475000e-11,2.321032e-06,2.321032e-06,-2.733654e-09,6.419671e-01,6.851343e-01
2.500000e-11,2.320539e-06,2.320539e-06,-2.406097e-09,6.420290e-01,6.851483e-01
2.525000e-11,2.320492e-06,2.320492e-06,-1.801482e-09,6.421214e-01,6.851808e-01
2.550000e-11,2.320861e-06,2.320861e-06,-9.370604e-10,6.422221e-01,6.852243e-01
2.575000e-11,2.321517e-06,2.321517e-06,1.172410e-10,6.423083e-01,6.852693e-01
2.600000e-11,2.322268e-06,2.322268e-06,1.206362e-09,6.423613e-01,6.853063e-01
2.625000e-11,2.322911e-06,2.322911e-06,2.103643e-09,6.423695e-01,6.853274e-01
2.650000e-11,2.323282e-06,2.323282e-06,2.567448e-09,6.423301e-01,6.853280e-01
2.675000e-11,2.323285e-06,2.323285e-06,2.418964e-09,6.422496e-01,6.853073e-01
2.700000e-11,2.322912e-06,2.322912e-06,1.610515e-09,6.421415e-01,6.852689e-01
2.725000e-11,2.322230e-06,2.322230e-06,2.574399e-10,6.420238e-01,6.852192e-01
2.750000e-11,2.321361e-06,2.321361e-06,-1.379626e-09,6.419157e-01,6.851669e-01
2.775000e-11,2.320455e-06,2.320455e-06,-2.957512e-09,6.418334e-01,6.851208e-01
2.800000e-11,2.319661e-06,2.319661e-06,-4.138617e-09,6.417880e-01,6.850881e-01
2.825000e-11,2.319096e-06,2.319096e-06,-4.677303e-09,6.417830e-01,6.850733e-01
2.850000e-11,2.318829e-06,2.318829e-06,-4.479504e-09,6.418144e-01,6.850772e-01
2.875000e-11,2.318870e-06,2.318870e-06,-3.620230e-09,6.418717e-01,6.850971e-01
2.900000e-11,2.319174e-06,2.319174e-06,-2.317171e-09,6.419402e-01,6.851274e-01
2.925000e-11,2.319648e-06,2.319648e-06,-8.710755e-10,6.420039e-01,6.851609e-01
2.950000e-11,2.320170e-06,2.320170e-06,4.085557e-10,6.420486e-01,6.851900e-01
2.975000e-11,2.320617e-06,2.320617e-06,1.272370e-09,6.420642e-01,6.852086e-01
3.000000e-11,2.320882e-06,2.320882e-06,1.578791e-09,6.420467e-01,6.852126e-01
3.025000e-11,2.320899e-06,2.320899e-06,1.312231e-09,6.419985e-01,6.852011e-01
3.050000e-11,2.320654e-06,2.320654e-06,5.721851e-10,6.419275e-01,6.851762e-01
3.075000e-11,2.320184e-06,2.320184e-06,-4.597888e-10,6.418455e-01,6.851421e-01
3.100000e-11,2.319571e-06,2.319571e-06,-1.564645e-09,6.417658e-01,6.851049e-01
3.125000e-11,2.318918e-06,2.318918e-06,-2.531127e-09,6.417005e-01,6.850707e-01
3.150000e-11,2.318335e-06,2.318335e-06,-3.193096e-09,6.416588e-01,6.850447e-01
3.175000e-11,2.317909e-06,2.317909e-06,-3.453710e-09,6.416446e-01,6.850306e-01
3.200000e-11,2.317692e-06,2.317692e-06,-3.294689e-09,6.416571e-01,6.850293e-01
3.225000e-11,2.317692e-06,2.317692e-06,-2.771695e-09,6.416903e-01,6.850396e-01
3.250000e-11,2.317876e-06,2.317876e-06,-1.998548e-09,6.417350e-01,6.850581e-01
3.275000e-11,2.318177e-06,2.318177e-06,-1.123944e-09,6.417801e-01,6.850801e-01
3.300000e-11,2.318514e-06,2.318514e-06,-3.046250e-10,6.418153e-01,6.851007e-01
3.325000e-11,2.318804e-06,2.318804e-06,3.210227e-10,6.418327e-01,6.851153e-01
3.350000e-11,2.318980e-06,2.318980e-06,6.551947e-10,6.418278e-01,6.851210e-01
3.375000e-11,2.319004e-06,2.319004e-06,6.555259e-10,6.418008e-01,6.851163e-01
3.400000e-11,2.318864e-06,2.318864e-06,3.403153e-10,6.417558e-01,6.851020e-01
3.425000e-11,2.318582e-06,2.318582e-06,-2.167275e-10,6.417002e-01,6.850805e-01
3.450000e-11,2.318203e-06,2.318203e-06,-9.013371e-10,6.416429e-01,6.850553e-01
3.475000e-11,2.317784e-06,2.317784e-06,-1.580521e-09,6.415926e-01,6.850305e-01
3.500000e-11,2.317387e-06,2.317387e-06,-2.127362e-09,6.415564e-01,6.850101e-01
3.525000e-11,2.317068e-06,2.317068e-06,-2.444134e-09,6.415387e-01,6.849968e-01
3.550000e-11,2.316863e-06,2.316863e-06,-2.479390e-09,6.415399e-01,6.849921e-01
3.575000e-11,2.316790e-06,2.316790e-06,-2.235846e-09,6.415572e-01,6.849957e-01
3.600000e-11,2.316842e-06,2.316842e-06,-1.767798e-09,6.415851e-01,6.850060e-01
3.625000e-11,2.316991e-06,2.316991e-06,-1.168874e-09,6.416162e-01,6.850202e-01
3.650000e-11,2.317193e-06,2.317193e-06,-5.528440e-10,6.416431e-01,6.850349e-01
3.675000e-11,2.317396e-06,2.317396e-06,-3.145693e-11,6.416595e-01,6.850467e-01
3.700000e-11,2.317551e-06,2.317551e-06,3.063299e-10,6.416614e-01,6.850531e-01
3.725000e-11,2.317619e-06,2.317619e-06,4.098404e-10,6.416476e-01,6.850525e-01
3.750000e-11,2.317577e-06,2.317577e-06,2.742331e-10,6.416200e-01,6.850449e-01
3.775000e-11,2.317426e-06,2.317426e-06,-6.087732e-11,6.415828e-01,6.850314e-01
3.800000e-11,2.317186e-06,2.317186e-06,-5.209889e-10,6.415421e-01,6.850142e-01
3.825000e-11,2.316894e-06,2.316894e-06,-1.012246e-09,6.415040e-01,6.849962e-01
3.850000e-11,2.316593e-06,2.316593e-06,-1.439738e-09,6.414741e-01,6.849802e-01
3.875000e-11,2.316330e-06,2.316330e-06,-1.725052e-09,6.414563e-01,6.849686e-01
3.900000e-11,2.316140e-06,2.316140e-06,-1.819892e-09,6.414517e-01,6.849628e-01
3.925000e-11,2.316045e-06,2.316045e-06,-1.713481e-09,6.414595e-01,6.849630e-01
3.950000e-11,2.316046e-06,2.316046e-06,-1.432702e-09,6.414762e-01,6.849686e-01
3.975000e-11,2.316129e-06,2.316129e-06,-1.035312e-09,6.414971e-01,6.849776e-01
4.000000e-11,2.316262e-06,2.316262e-06,-5.978095e-10,6.415169e-01,6.849879e-01
4.025000e-11,2.316410e-06,2.316410e-06,-2.004244e-10,6.415308e-01,6.849969e-01
4.050000e-11,2.316533e-06,2.316533e-06,8.786341e-11,6.415355e-01,6.850027e-01
4.075000e-11,2.316600e-06,2.316600e-06,2.215281e-10,6.415293e-01,6.850039e-01
4.100000e-11,2.316592e-06,2.316592e-06,1.857887e-10,6.415127e-01,6.850000e-01
4.125000e-11,2.316505e-06,2.316505e-06,-2.135316e-12,6.414884e-01,6.849917e-01
4.150000e-11,2.316350e-06,2.316350e-06,-2.977605e-10,6.414599e-01,6.849802e-01
4.175000e-11,2.316150e-06,2.316150e-06,-6.389069e-10,6.414319e-01,6.849675e-01
4.200000e-11,2.315936e-06,2.315936e-06,-9.580882e-10,6.414083e-01,6.849555e-01
4.225000e-11,2.315738e-06,2.315738e-06,-1.195280e-09,6.413922e-01,6.849461e-01
4.250000e-11,2.315585e-06,2.315585e-06,-1.308668e-09,6.413853e-01,6.849404e-01
4.275000e-11,2.315492e-06,2.315492e-06,-1.281478e-09,6.413873e-01,6.849390e-01
4.300000e-11,2.315467e-06,2.315467e-06,-1.123808e-09,6.413966e-01,6.849414e-01
4.325000e-11,2.315502e-06,2.315502e-06,-8.693884e-10,6.414100e-01,6.849468e-01
4.350000e-11,2.315580e-06,2.315580e-06,-5.681277e-10,6.414240e-01,6.849536e-01
4.375000e-11,2.315677e-06,2.315677e-06,-2.760588e-10,6.414350e-01,6.849602e-01
4.400000e-11,2.315766e-06,2.315766e-06,-4.467958e-11,6.414403e-01,6.849650e-01
4.425000e-11,2.315825e-06,2.315825e-06,8.830644e-11,6.414383e-01,6.849668e-01
4.450000e-11,2.315836e-06,2.315836e-06,1.052190e-10,6.414289e-01,6.849653e-01
4.475000e-11,2.315792e-06,2.315792e-06,1.061529e-11,6.414134e-01,6.849604e-01
4.500000e-11,2.315698e-06,2.315698e-06,-1.707002e-10,6.413940e-01,6.849530e-01
4.525000e-11,2.315566e-06,2.315566e-06,-3.992793e-10,6.413737e-01,6.849442e-01
4.550000e-11,2.315416e-06,2.315416e-06,-6.290283e-10,6.413556e-01,6.849354e-01
4.575000e-11,2.315269e-06,2.315269e-06,-8.160090e-10,6.413420e-01,6.849280e-01
4.600000e-11,2.315146e-06,2.315146e-06,-9.263926e-10,6.413345e-01,6.849229e-01
4.625000e-11,2.315063e-06,2.315063e-06,-9.421542e-10,6.413334e-01,6.849207e-01
4.650000e-11,2.315025e-06,2.315025e-06,-8.635847e-10,6.413379e-01,6.849213e-01
4.675000e-11,2.315032e-06,2.315032e-06,-7.083201e-10,6.413461e-01,6.849243e-01
4.700000e-11,2.315075e-06,2.315075e-06,-5.072404e-10,6.413556e-01,6.849287e-01
4.725000e-11,2.315137e-06,2.315137e-06,-2.981431e-10,6.413639e-01,6.849333e-01
4.750000e-11,2.315200e-06,2.315200e-06,-1.184590e-10,6.413689e-01,6.849370e-01
4.775000e-11,2.315248e-06,2.315248e-06,1.609231e-12,6.413691e-01,6.849390e-01
4.800000e-11,2.315265e-06,2.315265e-06,4.428594e-11,6.413641e-01,6.849387e-01
4.825000e-11,2.315246e-06,2.315246e-06,6.885123e-12,6.413544e-01,6.849360e-01
4.850000e-11,2.315191e-06,2.315191e-06,-9.843173e-11,6.413414e-01,6.849313e-01
4.875000e-11,2.315105e-06,2.315105e-06,-2.476189e-10,6.413271e-01,6.849254e-01
4.900000e-11,2.315001e-06,2.315001e-06,-4.097552e-10,6.413135e-01,6.849191e-01
4.925000e-11,2.314894e-06,2.314894e-06,-5.530769e-10,6.413025e-01,6.849134e-01
4.950000e-11,2.314799e-06,2.314799e-06,-6.508731e-10,6.412954e-01,6.849091e-01
4.975000e-11,2.314728e-06,2.314728e-06,-6.861624e-10,6.412928e-01,6.849067e-01
5.000000e-11,2.314688e-06,2.314688e-06,-6.543466e-10,6.412943e-01,6.849063e-01
5.025000e-11,2.314681e-06,2.314681e-06,-5.634488e-10,6.412990e-01,6.849078e-01
5.050000e-11,2.314700e-06,2.314700e-06,-4.320112e-10,6.413052e-01,6.849105e-01
5.075000e-11,2.314737e-06,2.314737e-06,-2.851544e-10,6.413112e-01,6.849136e-01
5.100000e-11,2.314780e-06,2.314780e-06,-1.496175e-10,6.413154e-01,6.849164e-01
5.125000e-11,2.314816e-06,2.314816e-06,-4.874539e-11,6.413166e-01,6.849182e-01
5.150000e-11,2.314835e-06,2.314835e-06,1.648487e-12,6.413142e-01,6.849185e-01
5.175000e-11,2.314829e-06,2.314829e-06,-4.176136e-12,6.413083e-01,6.849171e-01
5.200000e-11,2.314798e-06,2.314798e-06,-6.133000e-11,6.412998e-01,6.849142e-01
5.225000e-11,2.314743e-06,2.314743e-06,-1.557260e-10,6.412898e-01,6.849103e-01
5.250000e-11,2.314673e-06,2.314673e-06,-2.671352e-10,6.412798e-01,6.849058e-01
5.275000e-11,2.314597e-06,2.314597e-06,-3.732221e-10,6.412712e-01,6.849016e-01
5.300000e-11,2.314525e-06,2.314525e-06,-4.537652e-10,6.412650e-01,6.848981e-01
5.325000e-11,2.314467e-06,2.314467e-06,-4.942775e-10,6.412619e-01,6.848959e-01
5.350000e-11,2.314430e-06,2.314430e-06,-4.883877e-10,6.412618e-01,6.848951e-01
5.375000e-11,2.314415e-06,2.314415e-06,-4.386082e-10,6.412641e-01,6.848956e-01
5.400000e-11,2.314420e-06,2.314420e-06,-3.554272e-10,6.412680e-01,6.848971e-01
5.425000e-11,2.314441e-06,2.314441e-06,-2.549787e-10,6.412721e-01,6.848991e-01
5.450000e-11,2.314469e-06,2.314469e-06,-1.557881e-10,6.412754e-01,6.849012e-01
5.475000e-11,2.314495e-06,2.314495e-06,-7.524102e-11,6.412769e-01,6.849026e-01
5.500000e-11,2.314511e-06,2.314511e-06,-2.643816e-11,6.412760e-01,6.849032e-01
5.525000e-11,2.314513e-06,2.314513e-06,-1.599590e-11,6.412726e-01,6.849026e-01
5.550000e-11,2.314496e-06,2.314496e-06,-4.315091e-11,6.412671e-01,6.849009e-01
5.575000e-11,2.314462e-06,2.314462e-06,-1.002681e-10,6.412603e-01,6.848983e-01
5.600000e-11,2.314415e-06,2.314415e-06,-1.745887e-10,6.412531e-01,6.848952e-01
5.625000e-11,2.314361e-06,2.314361e-06,-2.508348e-10,6.412465e-01,6.848921e-01
5.650000e-11,2.314308e-06,2.314308e-06,-3.141482e-10,6.412413e-01,6.848894e-01
5.675000e-11,2.314263e-06,2.314263e-06,-3.528056e-10,6.412382e-01,6.848875e-01
5.700000e-11,2.314230e-06,2.314230e-06,-3.602221e-10,6.412373e-01,6.848865e-01
5.725000e-11,2.314213e-06,2.314213e-06,-3.359077e-10,6.412382e-01,6.848864e-01
5.750000e-11,2.314210e-06,2.314210e-06,-2.852543e-10,6.412404e-01,6.848872e-01
5.775000e-11,2.314220e-06,2.314220e-06,-2.182501e-10,6.412432e-01,6.848885e-01
5.800000e-11,2.314237e-06,2.314237e-06,-1.474105e-10,6.412456e-01,6.848899e-01
5.825000e-11,2.314255e-06,2.314255e-06,-8.534729e-11,6.412470e-01,6.848910e-01
5.850000e-11,2.314269e-06,2.314269e-06,-4.244000e-11,6.412469e-01,6.848916e-01
5.875000e-11,2.314273e-06,2.314273e-06,-2.503500e-11,6.412450e-01,6.848914e-01
5.900000e-11,2.314264e-06,2.314264e-06,-3.447667e-11,6.412416e-01,6.848905e-01
5.925000e-11,2.314244e-06,2.314244e-06,-6.710834e-11,6.412370e-01,6.848888e-01
5.950000e-11,2.314213e-06,2.314213e-06,-1.151945e-10,6.412318e-01,6.848867e-01
5.975000e-11,2.314176e-06,2.314176e-06,-1.685483e-10,6.412269e-01,6.848845e-01
6.000000e-11,2.314137e-06,2.314137e-06,-2.165300e-10,6.412228e-01,6.848825e-01
6.025000e-11,2.314103e-06,2.314103e-06,-2.500294e-10,6.412200e-01,6.848809e-01
6.050000e-11,2.314075e-06,2.314075e-06,-2.630675e-10,6.412187e-01,6.848799e-01
6.075000e-11,2.314058e-06,2.314058e-06,-2.537421e-10,6.412188e-01,6.848796e-01
6.100000e-11,2.314052e-06,2.314052e-06,-2.243750e-10,6.412199e-01,6.848799e-01
6.125000e-11,2.314055e-06,2.314055e-06,-1.808745e-10,6.412217e-01,6.848806e-01
6.150000e-11,2.314065e-06,2.314065e-06,-1.314676e-10,6.412234e-01,6.848816e-01
6.175000e-11,2.314077e-06,2.314077e-06,-8.506955e-11,6.412246e-01,6.848824e-01
6.200000e-11,2.314087e-06,2.314087e-06,-4.960673e-11,6.412248e-01,6.848829e-01
6.225000e-11,2.314091e-06,2.314091e-06,-3.060572e-11,6.412238e-01,6.848830e-01
6.250000e-11,2.314088e-06,2.314088e-06,-3.029435e-11,6.412217e-01,6.848825e-01
6.275000e-11,2.314076e-06,2.314076e-06,-4.735530e-11,6.412187e-01,6.848815e-01
6.300000e-11,2.314056e-06,2.314056e-06,-7.734505e-11,6.412151e-01,6.848801e-01
6.325000e-11,2.314031e-06,2.314031e-06,-1.136678e-10,6.412115e-01,6.848785e-01
6.350000e-11,2.314003e-06,2.314003e-06,-1.488975e-10,6.412083e-01,6.848770e-01
6.375000e-11,2.313977e-06,2.313977e-06,-1.761870e-10,6.412059e-01,6.848757e-01
6.400000e-11,2.313955e-06,2.313955e-06,-1.905003e-10,6.412045e-01,6.848748e-01
6.425000e-11,2.313940e-06,2.313940e-06,-1.894503e-10,6.412042e-01,6.848744e-01
6.450000e-11,2.313932e-06,2.313932e-06,-1.736062e-10,6.412047e-01,6.848744e-01
6.475000e-11,2.313931e-06,2.313931e-06,-1.462416e-10,6.412057e-01,6.848748e-01
6.500000e-11,2.313936e-06,2.313936e-06,-1.125966e-10,6.412069e-01,6.848754e-01
6.525000e-11,2.313943e-06,2.313943e-06,-7.881477e-11,6.412078e-01,6.848760e-01
6.550000e-11,2.313950e-06,2.313950e-06,-5.076581e-11,6.412081e-01,6.848764e-01
6.575000e-11,2.313954e-06,2.313954e-06,-3.297824e-11,6.412077e-01,6.848766e-01
6.600000e-11,2.313953e-06,2.313953e-06,-2.787162e-11,6.412064e-01,6.848763e-01
6.625000e-11,2.313947e-06,2.313947e-06,-3.541570e-11,6.412044e-01,6.848757e-01
6.650000e-11,2.313934e-06,2.313934e-06,-5.325781e-11,6.412020e-01,6.848748e-01
6.675000e-11,2.313917e-06,2.313917e-06,-7.727170e-11,6.411994e-01,6.848737e-01
6.700000e-11,2.313898e-06,2.313898e-06,-1.024058e-10,6.411969e-01,6.848726e-01
6.725000e-11,2.313878e-06,2.313878e-06,-1.236597e-10,6.411950e-01,6.848716e-01
6.750000e-11,2.313861e-06,2.313861e-06,-1.370026e-10,6.411937e-01,6.848709e-01
6.775000e-11,2.313848e-06,2.313848e-06,-1.400675e-10,6.411931e-01,6.848704e-01
6.800000e-11,2.313841e-06,2.313841e-06,-1.325041e-10,6.411932e-01,6.848703e-01
6.825000e-11,2.313838e-06,2.313838e-06,-1.159432e-10,6.411937e-01,6.848705e-01
6.850000e-11,2.313839e-06,2.313839e-06,-9.359734e-11,6.411945e-01,6.848708e-01
6.875000e-11,2.313844e-06,2.313844e-06,-6.959018e-11,6.411952e-01,6.848713e-01
6.900000e-11,2.313848e-06,2.313848e-06,-4.815163e-11,6.411955e-01,6.848716e-01
6.925000e-11,2.313851e-06,2.313851e-06,-3.283316e-11,6.411953e-01,6.848717e-01
6.950000e-11,2.313852e-06,2.313852e-06,-2.588725e-11,6.411946e-01,6.848716e-01
6.975000e-11,2.313848e-06,2.313848e-06,-2.791703e-11,6.411933e-01,6.848713e-01
7.000000e-11,2.313840e-06,2.313840e-06,-3.784716e-11,6.411917e-01,6.848707e-01
7.025000e-11,2.313829e-06,2.313829e-06,-5.320533e-11,6.411898e-01,6.848699e-01
7.050000e-11,2.313815e-06,2.313815e-06,-7.064710e-11,6.411880e-01,6.848691e-01
7.075000e-11,2.313801e-06,2.313801e-06,-8.661530e-11,6.411865e-01,6.848684e-01
7.100000e-11,2.313788e-06,2.313788e-06,-9.800579e-11,6.411854e-01,6.848678e-01
7.125000e-11,2.313778e-06,2.313778e-06,-1.027167e-10,6.411847e-01,6.848674e-01
